#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct 10 15:03:56 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/datasets_bnumbers/gos_bnum.txt
GO_0000018_7	b2914//b1769//b0473//b1072//
GO_0000023_6	b2262//
GO_0000025_7	b3823//
GO_0000027_7	b0751//b1544//b0239//b2669//b1390//b3940//b3320//b0276//b2877//b4453//b0325//b1735//b3070//
GO_0000028_7	b3882//b0429//b1312//b2663//b2964//b0232//b1885//b1075//b2935//
GO_0000032_8	b3883//
GO_0000041_8	b3082//b1235//b1871//b2929//b2202//b2326//b1515//b2867//b0188//b4312//b0699//b3850//b3866//b2427//b1198//b0054//b0045//b2361//b3426//b3124//b2369//b2843//b3149//b1002//b4146//gapC//b1252//b2829//b4154//b1953//b3838//b2068//b2619//b2290//b0448//b2037//b4409//b2784//b2103//
GO_0000050_5	b0535//b3370//b1313//b1091//b1009//b0153//b4117//
GO_0000053_5	b0728//
GO_0000096_5	b4361//b0256//b2379//b2491//b2421//b0886//b3169//b2283//b2146//b1389//b2456//b4115//b3389//b4375//b1469//b0975//b4511//b0511//b0474//b0328//b3680//
GO_0000097_6	b1525//b1062//b0466//b2405//b4050//b2748//b3394//b2544//b4372//b0973//b2334//b3936//b1920//b4117//
GO_0000098_6	b1038//b4320//b2103//b0679//b1448//
GO_0000101_6	b2527//b0113//b2185//b3132//b1159//b3249//b2409//b0895//b4100//b0024//b1053//b1435//b3620//b2663//bioP//
GO_0000103_5	b3553//b1078//b4453//
GO_0000105_6	b2676//b3256//b1073//b4095//b2528//b4324//b2536//b3291//
GO_0000154_7	b3701//b3600//b4171//b2470//b4375//b2100//b1275//b2193//b4064//b4358//b3262//b3732//b0104//b3654//b1300//b4187//ftp//b4467//b2168//b0993//b4139//b3331//b3232//b0116//b0169//b0929//b2561//b3219//b1082//b2491//b3361//b3563//
GO_0000160_5	b1388//b4460//b3290//b1976//b3745//b3608//b4477//b2952//b3824//b3310//b3981//b3842//b0475//b2531//b3358//b4242//b4175//b3657//b1438//b3563//b3075//b0426//b4227//b0841//b3604//b3822//b2945//b3387//b0004//b0842//b1021//b1738//b0348//b4213//b1779//b1550//b0614//b2057//b3831//b1731//b3229//b1603//b2302//
GO_0000162_7	b1622//b0612//b3260//b0918//b3688//b1074//b3192//b0612//b3287//
GO_0000255_5	b2233//b1872//b2245//b0470//b1008//
GO_0000256_6	b3793//b1512//b2762//b1135//b3462//
GO_0000270_7	b2386//b1391//b0677//b1521//b1021//b0440//b3034//b2842//b1623//b4357//b4202//b1874//b3491//b3710//b1253//b1348//b1590//b0386//b1539//b3744//b1787//b0942//b3197//b2675//b3601//b0775//b1041//b1123//b3825//b4040//b4314//b2415//b2266//b2167//b3576//b1298//b3149//b1638//b3941//b2760//b2987//b4299//b0465//glsB//b1009//b1618//b3511//b2896//b0188//b1711//b2725//b2738//b2053//b1688//b3996//b1992//b0822//b0320//b3707//b2268//b0158//b0169//b3073//
GO_0000271_6	b0353//b4586//b1343//b1597//b2370//b0262//b2425//b2260//b2264//glsB//b3424//b3216//b2380//b3962//b2995//b1347//yjgX//b3605//b3729//b1587//b3092//b2103//b0842//b0009//b4075//b0328//msrQ//b1091//b4467//b4362//b2049//b3238//b3401//b0027//b1163//b1167//b0377//b1622//b1126//b2961//b0811//b2079//b0739//b0587//b3582//b1439//b0571//b2435//b2147//b0695//
GO_0000272_6	b1576//b1860//b1897//b1821//b0221//b3711//
GO_0000302_5	b1805//b2604//b0398//b2793//b2414//b1271//b1375//b4242//b2236//b1786//b1340//b1887//b2684//b1215//b2577//b0905//b3774//b2180//b4035//b0102//b0651//b4340//b0061//b4238//b1860//b3609//b3261//b3926//b3479//b4468//b0867//
GO_0000303_6	b3917//b2750//
GO_0000305_5	b2242//b3728//b1766//
GO_0000372_11	b1320//
GO_0000375_9	b0192//
GO_0000376_10	b3849//
GO_0000413_9	b4076//b2162//b4309//b0841//b3622//b3437//b2183//b4120//
GO_0000451_7	b3825//b3028//b4096//b1473//b3200//
GO_0000453_8	b0949//b3559//b3631//b0479//b0692//
GO_0000455_9	b2519//b4119//b0937//b2193//b0572//b0265//b2616//
GO_0000462_11	b2679//b0313//
GO_0000469_8	b3747//
GO_0000470_10	b1203//
GO_0000478_9	b2316//
GO_0000715_6	b4159//
GO_0000716_7	b3813//
GO_0000724_8	b4080//
GO_0000725_7	b1703//b2341//b2731//b0910//b0243//b0061//
GO_0000726_7	srkA//
GO_0000731_7	b0239//b1611//b2910//b0186//b1535//b3836//b0174//
GO_0000737_7	b1342//
GO_0000738_7	b1879//b4383//b1790//
GO_0000746_4	b3752//
GO_0000820_7	b2748//
GO_0000902_5	b2725//
GO_0000910_4	b3924//srkA//b0697//b2754//b0475//b0155//b4327//b3074//b3676//b3794//b3831//b0692//b2835//b4376//b2330//b3205//b4113//b0556//
GO_0000917_6	b3501//b0472//b3906//b1415//b2558//
GO_0000918_6	b1012//b3310//b1809//b3842//
GO_0000920_3	b3235//b1831//b0543//b3993//b3930//
GO_0000921_6	b2763//
GO_0000966_8	b3474//b0464//b1778//b0103//
GO_0000967_10	b2107//b3546//b0972//
GO_0001101_4	b1518//b1395//b2167//b2735//b1326//b3478//b0846//b3641//b0411//b2497//b3997//b1472//b2539//b0949//b2559//b0491//b4380//b0084//b3170//b3708//b1473//b2662//b0723//b3336//b2114//b1333//
GO_0001121_7	b2797//b2157//
GO_0001123_8	b4386//
GO_0001124_8	b0474//
GO_0001407_7	b3197//b2906//b1526//b0331//
GO_0001505_4	b1709//b2508//b2201//b2614//b2129//b2910//b3712//b0136//b3478//b0928//b0779//b0241//b1710//b4358//b3553//b3733//
GO_0001510_5	b0696//b4084//b2536//b2554//b3566//b3956//b2707//b3966//b2215//b3355//b2798//b0097//b3734//b4249//b0599//b3774//b0241//b3493//b2622//b1440//b1312//b0995//b0273//b4100//b3843//b4097//b3344//b3073//b3612//b1261//b3024//b2558//b3480//b0469//b2794//b0650//b0532//b2365//b1021//b2715//
GO_0001514_8	b0508//
GO_0001522_7	b3770//b1660//b4238//b1479//b1091//b0067//b2049//b2926//b1274//b3615//b1879//xisR//b1805//
GO_0001539_4	b1227//b2842//b3355//b4520//b1348//b3392//b2133//b0933//b1493//b0123//b0565//b1323//b2923//b2199//bioD2//b0518//b1205//b3050//b2935//b2067//b4349//b2903//b3391//b3053//b2519//b1391//b0366//b2335//b0697//b0871//b4401//
GO_0001558_5	b3156//b2677//b4019//b3731//b0751//b2677//b1575//b0466//
GO_0001561_6	b4665//
GO_0001666_4	b3259//
GO_0001676_6	b0158//b2817//b3735//
GO_0001680_11	b3612//
GO_0001682_11	b0194//
GO_0001731_7	b0077//
GO_0001762_6	b3360//
GO_0001887_4	b1579//b2155//b1216//
GO_0001896_5	b2822//b0588//b3317//b1094//
GO_0001907_5	b1392//b2276//b2791//b0228//
GO_0001932_8	b3232//b0441//
GO_0001934_9	b0979//
GO_0002047_6	b1203//b0806//
GO_0002097_8	b4162//b2746//b0618//b3261//b0758//b0963//b2521//b3416//b0850//b2023//b4111//b3193//b0754//b3401//b0698//b4393//b4067//b1163//b1162//
GO_0002098_9	b3476//b2526//b0756//b4399//b2759//b2991//b1756//b1808//b3301//b4326//b0993//b1285//b1601//
GO_0002099_9	b1182//b1554//
GO_0002100_9	b2409//
GO_0002101_9	b2564//b1243//
GO_0002128_7	b4019//b1006//b2817//b0932//
GO_0002130_8	b0483//
GO_0002131_9	b2503//
GO_0002132_9	b1348//
GO_0002136_10	b1015//
GO_0002143_9	b3747//gpr//b0574//b1652//b1145//b2828//
GO_0002181_7	b3626//b2942//
GO_0002183_5	b2515//
GO_0002184_8	b2735//
GO_0002188_6	b2151//
GO_0002190_6	b2262//
GO_0002192_8	b3574//
GO_0002252_3	b4355//b0566//b4190//b1323//b0194//yeeL//b0068//b0276//b2066//b3980//
GO_0002790_6	b2009//b4613//b4468//b0437//b1475//b2424//b2697//
GO_0002937_9	b1071//
GO_0002938_8	b2676//
GO_0002939_7	b3465//
GO_0002943_8	b0859//
GO_0002949_8	b2687//b3391//b3070//b3225//
GO_0003333_7	b4374//b2913//b3926//b4352//b2991//b3927//b0262//b3304//b3712//b2129//b2252//b1300//b4072//b0957//b3461//b1301//b2726//b3813//b3885//b4415//b3730//b3963//b4159//b4075//b1636//b0156//b0861//b1341//b2248//b0529//b1800//b2520//b2943//b3672//b1863//b4153//b3062//b2892//b4067//b4242//b2923//b0553//b2159//b3962//b2954//b1785//b4409//b1713//b4337//
GO_0005975_4	b0026//b3986//b0096//b1244//b4149//b1913//hiuH//b4092//b3994//b3717//b4268//b0026//b4112//b3144//b0764//b1281//b0958//b2161//b0676//b3791//b0575//b4232//b1550//b1477//b4221//b3295//b3291//b0422//b1223//b2597//b2126//b3592//b2220//b1116//b3809//b4067//b3870//b1262//b1086//b3176//b1861//b2675//b2793//b4374//b3725//b1438//b0827//b2684//b2096//b1753//b0811//b2587//b1475//b3934//b0680//b4203//b4208//b1743//b3547//b0792//b0608//b3455//b2374//b3661//b2042//b4682//b3952//b1476//b4372//b3945//b2521//b1943//b2236//b2407//b3010//b2387//b1384//b0551//b3879//glsA2//b0506//b2474//b3572//b3331//b3371//b1285//b2975//b0737//b1407//b4398//b2324//b0262//b0265//b2175//b1887//b4528//b1499//b3882//b3906//b0427//b0048//b2040//b2500//b1207//b4237//b3423//b3577//b2392//xisR//b1884//b3703//b1004//b4349//b3601//b0186//b3063//b3028//b0437//b0478//b3498//b2313//b3893//b3469//b0795//b3143//b2022//b1187//b4312//b3271//b2730//b2026//b3229//b1077//b2049//b2571//b1264//b1282//b1882//b0574//b2167//glsB//b2261//b0637//b3330//b0433//b0590//b2674//b1096//b1801//b1871//b3809//b1116//b1300//b1976//b1086//b3326//b2164//b2727//b4532//b1959//b2132//b0430//b1554//b2799//b3071//b2135//b2213//b4227//b4036//b1944//b2068//b1680//b1370//b4389//b3714//b2374//b2867//b1165//b2581//b2802//b4036//b3900//b0935//b3684//b2865//b4665//b0953//b3588//b2422//b1786//b3534//b4240//b2627//b1175//b0948//b4079//b3433//b3089//b3437//b3244//b0334//b2576//b1205//b1326//b3053//b0038//b3563//b2793//b0475//b2559//insI1//b2750//b4192//b0554//b4266//b2061//b2829//b0404//b0092//b1822//b2949//b1469//b1677//b3608//b1688//b1769//b4481//b0058//b0009//b0870//b3092//b3945//b0774//b3083//b3715//b0947//b3404//b4019//b4398//b0662//b2592//b3496//b1340//b1025//b0727//b2870//b0472//b0587//b3565//b0015//b0789//b1895//b2796//b3958//
GO_0005976_5	b1333//b1818//b1204//b1199//b0927//b2435//b0009//b0959//b0347//b2597//b3769//b3990//b1506//b2727//b0661//b1679//b1413//b1377//b0504//b1058//b3518//b3955//b1266//b0419//b3093//b1724//b2503//b2753//b0135//b0118//b2714//b3431//b1226//b2939//b2711//b0118//b0140//b0509//b3850//b1512//b1261//b2996//b4177//b2976//b2577//b1468//b4219//b2075//b4195//b1526//b3305//b0481//b3521//b1163//b2156//b4072//b4314//b2559//b1256//
GO_0005977_6	b4637//b3095//b3292//b3025//b1661//b1258//b1835//b2560//
GO_0005978_7	b4144//b2262//b2865//b1678//
GO_0005979_8	b3682//
GO_0005980_7	b0465//b0680//b0842//
GO_0005981_7	b3140//
GO_0005984_5	b3105//b1080//b2369//b2922//b1122//b4666//b2106//b0956//b2622//b4363//b2943//
GO_0005985_6	b4123//
GO_0005986_7	b3478//
GO_0005988_6	b0491//b0696//
GO_0005990_7	b1022//b0058//
GO_0005991_6	b1815//b3309//b3092//b4070//b2711//
GO_0005992_7	b0179//b3072//
GO_0005993_7	b0004//b4085//b2743//
GO_0005994_6	b0820//
GO_0005995_7	b0207//
GO_0005996_4	b4483//b3717//b1859//b1767//b3115//b3401//b0329//b1261//rhmD//b2185//b2151//b1756//b4388//b2361//b4380//b1914//b3780//b1613//b2144//b4249//b3740//b3498//b1922//b3958//b1053//b0942//b1518//b1973//arcC//b0611//b0437//b2008//hiuH//b0592//b0934//b1943//b1924//b1378//b0604//b0038//b4255//b3185//b1245//b0019//b1385//b2907//b4213//b4246//b1370//b3730//b3139//b0200//b1439//b2552//b0914//b0930//b3516//b2264//b2628//b0097//b1077//b4524//b2240//b1074//b2594//b3897//b0347//b0933//b2845//b0504//b4379//b1828//b1061//b0571//b3709//b1664//b0074//b0850//b0545//b2955//b0962//b3224//
GO_0005997_6	b1247//
GO_0005998_7	b2024//
GO_0006000_6	b1710//b2754//b1008//
GO_0006001_7	b1237//b4291//
GO_0006002_5	b2914//b3620//b0432//
