#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct 10 15:03:56 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/datasets_bnumbers/gos_bnum.txt
GO_0000018_7	b0811//b3429//b0864//b2425//
GO_0000023_6	b4350//
GO_0000025_7	b0551//
GO_0000027_7	b1466//b0046//b0822//b1187//rpnC//b3791//b3415//b3342//b3742//b1912//b3450//b4382//b2925//
GO_0000028_7	b0528//b2883//b1466//b0990//b0304//b0411//b3559//b3074//b0090//
GO_0000032_8	b4299//
GO_0000041_8	b0481//b4014//b3499//rpnA//b2765//b2282//b2796//b3700//b1009//b2763//rpnB//b1337//b1349//b3145//b4702//b3326//b2107//b4480//b1123//b2197//b2802//b3594//b3083//b0908//b2524//b3182//b3720//b2175//b1103//b0973//b2106//b1905//b0155//b3290//b0577//b0853//b3783//b4136//b3957//
GO_0000050_5	b4314//b0207//b3982//b3139//b4524//b2269//b3224//
GO_0000053_5	b3433//
GO_0000096_5	b4259//b3163//b2155//b0221//b1167//b1101//b4063//b3375//b0072//b3699//b3095//b3880//b4050//b1091//b3844//b2245//b1221//b0732//b0942//b2524//b3688//
GO_0000097_6	b3477//b0461//b1205//b3780//b3730//b0815//b2744//b4058//b3784//b0798//b4544//b4062//b3731//b0593//
GO_0000098_6	b4222//b1769//b3661//b4092//b4350//
GO_0000101_6	b0127//b1786//b2435//b1521//b0726//b4305//b4255//b4305//b0172//b0422//b3662//b3034//b0215//b2429//b2316//
GO_0000103_5	b1987//b3791//b2301//
GO_0000105_6	b2874//b3875//b3819//b2581//b1145//b4415//b2512//b2167//
GO_0000154_7	b3393//b1743//b4067//b0830//b3262//b2147//b3343//b4201//b2248//b0059//b0594//b0695//b4485//b4086//b2366//b1424//b3129//b0870//b1101//b3955//b3702//b3195//b0741//b3091//b0528//b1252//b0918//b1610//b1554//b0577//b1101//b4586//
GO_0000160_5	b3351//b1188//b2159//b2524//b3196//b0588//b0766//b4122//b0006//b0334//b0015//b1692//b0572//b3351//b2808//b3231//b3311//b2108//b3832//b4304//b1790//b3384//b0722//b0102//b0942//b2779//b0853//b3243//b0620//b1184//b3119//b3671//b2136//b4089//b4382//b4357//b1753//b2209//b1014//b4297//b0054//b0521//b0826//
GO_0000162_7	b1236//b0004//b1800//b0487//b3653//b0330//b3216//b3539//b4106//
GO_0000255_5	b0585//b2430//b1473//b3940//maoP//
GO_0000256_6	b2599//b3091//b4403//b4465//b0530//
GO_0000270_7	b1477//b1225//b1474//b3535//b4249//b2520//b0006//b0078//b1852//b2218//b3360//b0022//b2245//b0528//b1166//b3252//b2682//b2889//b3433//b3399//b2910//b4117//b3410//b0081//b2218//b1686//b0932//b1284//b0697//b1595//b0428//b1497//b0550//b0472//b4214//b0840//b0576//b1265//b0425//b2554//b1501//b0154//b3462//b0414//b4510//b2553//b4227//b0766//b2019//b4064//b4220//b2154//b0125//b1009//b2373//b2827//b3576//b3954//b0298//b3081//b2498//b2005//b2568//
GO_0000271_6	b1281//b3624//b0979//b3603//b1766//b0622//b2528//b2231//b4305//b3180//b2622//b2474//b3591//b2248//b2905//b3198//b2608//b3637//b2182//b2690//b4096//b3791//b3771//b2955//b1185//b2150//b1885//b0447//b0476//b0032//b2333//b1061//b0993//b1467//b0083//b2921//b1782//b2376//b3960//b1241//b3149//b2492//b4169//b0692//b2840//b3712//b1182//b3778//b1897//b2386//
