#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:30 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_effect_bnum.txt
Ada-Methylated_neg	b4268//b2724//
Ada-Methylated_pos	b0820//b0344//b0313//b4032//
AlaS-L-alanine_neg	b3071//
AllS-allantoin_pos	b3961//b0330//b0432//
AraC-L-arabinose_neg	b0207//b0572//b0976//b2147//b3511//b2152//b3418//b4213//
AraC-L-arabinose_pos	b0312//b3669//b2215//b4076//b1385//b4323//b2208//b2704//b2077//b2601//
ArcA-Phosphorylated_neg	b2590//b2203//b0400//b0347//b1902//b4115//b0077//b2223//b1589//b4316//b3049//b1682//b2489//b1415//b2943//b4200//b0826//b3049//b0161//b4170//b3038//b3852//b2195//b0123//b1881//b1846//b4264//b3960//b3366//b0978//b4441//b1113//b4170//b2195//b1846//b0063//b4007//b0167//sroD//b2486//b0036//b2913//b1262//b3456//b1615//b2799//b3669//b3425//b0827//b3957//b3970//b4104//b0784//b2491//b0522//b2236//b0959//b3845//b2754//b4071//b0587//b3357//b4098//b0241//b4122//b4122//b3037//b3424//b0606//b0998//b3126//b3616//b1761//b4013//b0934//b3222//b2196//b2570//b1621//b4321//b3395//b2991//b2205//b1819//b2202//b3509//b3325//b4035//b3758//b3225//b4079//b1528//b3528//b0621//b0348//b1012//b2373//b3431//b1528//b4441//b0726//b1746//b1715//b2708//b2719//b4177//b4111//b0040//b0997//b3450//b0114//b1781//b4200//b3410//b1252//b3272//b2962//b1611//b1780//sroD//b0450//b4289//b0863//b0221//b2489//b4319//b0889//
ArcA-Phosphorylated_pos	b0776//b4195//b2705//b3457//b4266//b1036//b0572//b2838//b2486//b3942//b4075//b0936//b4167//b4439//b3518//b0368//b2312//b0043//b0191//b0754//b3312//b0734//b3458//b1622//b3541//b3453//b0677//b4072//b3969//b1020//b1904//b0347//b0397//b2201//b0352//b3327//b2703//b3481//b2153//b2607//b4406//b1655//b1388//b2344//b2476//b2762//b4131//b2507//b0565//b2243//b1393//b2868//b4318//b1224//b1593//b1021//b1797//b0077//
ArgP-L-arginine_neg	b0620//
ArgP-L-arginine_pos	b2208//b4476//b2979//b0945//b1390//b0178//b1222//b0179//b3114//b0314//b0621//b4173//b1129//b3722//b2280//
ArgR-L-arginine_neg	b3241//b1902//b3480//b2207//b0107//b1747//b4159//b2096//b0564//b0996//b3227//b0205//b0614//b3521//b1024//b2147//b2107//b1521//yegZ//b1415//b2195//b3359//b4292//b0078//b3571//b4024//b3356//b0116//b3403//b2962//b2282//b2277//b0872//b3750//
ArgR-L-arginine_pos	b1814//b2589//b2996//b1719//b1887//
AtoC-phosphorylated_pos	b4699//b1102//b2143//b4671//
BaeR-Phosphorylated_pos	b0221//b3781//b4313//b1010//b1287//b2708//b0727//b0377//
BirA-bio-5-AMP_neg	b3359//b1323//b4431//b3124//b4073//
CRP-cAMP_neg	b2530//b3455//b3127//b3161//b3423//b2866//b1682//b0431//b0572//b3326//b3449//b0161//b0588//b4172//b1672//b0039//b3395//b4438//b0342//b2308//b2406//b3567//b0183//b1781//b3312//b0110//b3461//b4099//b1515//b0574//b0153//b0107//b3708//b2630//b2488//b4663//b2987//b0397//b3772//b2213//b0035//b2392//b2414//b0758//b2804//b3569//b1540//b0908//b0587//b2717//b1591//b0595//b3314//b4097//b1391//b2719//b0182//b4006//b2241//b1852//b1588//b2368//b1858//b4177//b0684//b2994//b4354//b3455//b3709//b2976//b0616//b0679//b1131//b4384//b2199//b3035//b3165//b2757//b1674//b2310//b0064//b1396//b0617//b0204//b1733//b1515//b1246//b2464//b2588//b1547//b0346//b4111//b1859//b2199//b2373//b4175//b1732//b3542//b0764//b1322//b2310//b1780//b3604//b3854//b2096//b1852//b3207//b2760//b3569//b1920//b1810//b0873//b1611//b4172//b4511//b1671//b2987//b3273//b0571//b4441//b2291//b1654//b2631//b0733//b2801//b2726//b2732//b3604//b1819//b3960//b3437//b2675//b1131//
CRP-cAMP_pos	b2290//b0765//b0724//b2912//b2491//b1669//b1736//b2367//b2868//b4013//b1670//b3709//b3845//b0077//b3600//b3700//b2840//b3460//b0377//b4138//b2422//b0312//b3335//b4122//b0331//b2406//b4233//b4006//b2307//b1512//b4035//b1901//b2095//b4054//b1622//b2630//b4118//b3510//b2235//b3414//b4663//b2706//b2204//b1609//b1262//b4238//b0880//b2804//b0204//b3364//b3969//b0340//b3077//b2715//b3453//b4120//b4003//b1211//b2507//b0623//b3845//b3925//b0873//b3025//b3565//b3077//b0431//b4670//b3702//b4016//b3960//b2369//b3313//b0461//b3312//b2590//b1719//b2730//b1617//b3132//b1112//b4367//b4007//b3025//b4006//b0367//b4438//b2722//b1670//b3325//b3414//b2280//b2171//b2392//b0108//b2425//b2156//b3169//b3493//b1516//b0728//b2764//b3318//b0240//b0775//b2091//b2673//b0937//b3328//b2588//b1621//b0339//b2591//b3460//b2660//b0571//b2469//b2962//b2203//b0400//b2805//b4416//b1814//b0953//b1518//b3723//b0589//b3326//b3905//b0411//b0351//b2579//b2666//b1858//b2560//b4671//b3395//b1131//b2063//b3274//b0151//b2075//b4309//b0557//b0109//b1223//b3528//b2203//b2425//b1287//b3688//b3750//b1012//b4076//b1390//b3430//b3276//b2243//b4035//b3169//b4068//b4201//b4070//b0337//b0841//b3752//b4201//b2987//b4705//b2721//b2584//b2712//b1744//b2758//b1016//b2750//b4506//b4105//b0613//b3566//b0588//b4315//b3423//b4118//b2287//b1597//b1302//b1920//b1734//b2987//b0314//b4101//b0334//b1587//b0078//b0678//b3453//b3971//b3366//b1907//b0042//b3231//b1211//b0623//b1272//b2799//b1474//b4172//b4242//b1493//b0441//b0166//b0344//b4468//b1338//b2676//b4187//b4069//b3321//b2557//b3225//b0241//b0615//b3123//b2606//b1429//b1492//b1207//b0041//b3319//b2588//b1814//b3331//b2212//b0782//b3727//b2107//b1593//b2720//b0675//b1008//b0592//b1476//b4288//b3542//b1247//b2279//b2979//b0378//b1540//b1335//b1782//b1127//b0594//b4151//b3571//b3544//b4193//b1394//b1850//b0977//b0585//b0273//b4382//b4115//b2486//b0874//b1716//b2867//b0783//b2223//b4099//b0826//b0044//b2231//b1587//b1136//b1857//b1747//b2990//b4242//b2313//b0937//b3721//b1881//b3859//b3753//b1015//b2232//b3114//b4292//b3036//b3320//b3431//b0154//b0062//b0782//b0592//b0775//b1275//b0733//b3479//b0605//b4063//b1851//b0077//b1907//b2290//b3542//b1680//ilvG_2//b0167//b0201//b3616//b4399//b3070//b3319//b2709//b3231//b0153//b3222//b0161//b0460//b0995//b3416//b2425//b1658//b1530//b1039//b0061//b3672//b4100//b4096//b0724//b1337//b0974//b4123//b2528//b4314//b1395//b2728//b4079//b4002//b1182//b4024//b2429//b4105//b0724//b0337//b3132//b1850//b3572//b0570//b1008//b2535//b0313//b2491//b3774//b2091//b1641//b0814//b2415//b3366//b3227//b1612//b0995//b1287//b0721//b1129//b4195//b3852//b3829//b3725//b2957//b2553//b1335//b1012//b3599//b1517//b4076//b1884//b1621//b1021//b1022//b3532//b2997//b1334//b0733//b2242//b0597//b1747//b3958//b0591//b1298//b4177//b2149//b0570//b3272//b0677//b3325//b3957//b4460//b2990//b1265//b2752//b0037//b1209//b4326//b1901//b0976//b2573//b3071//b0037//b2074//b4511//b1704//b3540//b1322//b0342//b2725//efeU_2//b2079//b0596//b3316//b0190//b3115//b0351//b2705//b4249//
ChbR-Monoacetylchitobiose-6P_neg	b1246//b0190//b1796//b0873//b3830//b3367//
ChbR-Monoacetylchitobiose-6P_pos	b0566//b1882//b3405//b3167//b0078//b3726//
