#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:41 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/rcomplex_bnum.txt
AccB_FadR	b3940//b1712//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b0020//b2074//b3556//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b1014//b0571//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b2715//b1415//
AcrR_FNR_Fur_SoxR	b3116//
AcrR_FNR_Fur_SoxR_SoxS	b0114//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b1615//
Ada_AidB_Lrp	b0679//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b3093//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b3481//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b2756//b1421//b2976//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b3403//b2783//
AdiY_H-NS_IHF	b4009//
AgaR_CRP	b0763//b0733//b4382//b3317//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b0683//b4059//b0431//b3907//b3516//b1818//
AppY_ArcA_YdeO	b1392//b0954//b1796//b1951//
AraC_CRP	b0086//b2421//b0819//b1748//b4316//b3707//b2199//b2708//b1744//
AraC_CRP_XylR	b2222//b0315//b0784//
AraC_NagC	b0936//b4438//
ArcA_BetI_Cra	b1612//b1415//b0682//b4266//
ArcA_CRP_CaiF_FNR_H-NS	b3403//b1620//b4050//b3927//b3829//b2717//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b1245//b4000//b0977//b1275//b3313//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b2763//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b2996//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b1211//b0975//
ArcA_CRP_Cra_Fis	b0203//
ArcA_CRP_Cra_IHF_IclR	b1518//b2416//b0431//
ArcA_CRP_DcuR	b2677//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b1650//b0388//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b2704//
ArcA_CRP_DnaA_FNR	b3123//
ArcA_CRP_DpiA_FNR_NarL	b3256//b1298//b3700//b2416//b1900//b3769//
ArcA_CRP_DpiA_FlhDC	b1010//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b3743//b2725//
ArcA_CRP_FNR	b1012//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b2674//b3476//b4318//
ArcA_CRP_FNR_Fis_Fur_PdhR	b1942//
ArcA_CRP_FNR_Fis_IHF_NarL	b0450//
ArcA_CRP_FNR_Fur	b1009//b1221//b3320//b1061//
ArcA_CRP_FNR_Fur_IHF	b3568//b0112//b3276//b0827//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b0315//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b4070//
ArcA_CRP_FNR_IHF_NarL	b0350//
ArcA_CRP_FNR_NarL	b1818//
ArcA_CRP_FadR	b1900//b1397//
ArcA_CRP_FadR_HipB	b1394//
ArcA_CRP_FadR_OmpR_PhoP	b0344//
ArcA_CRP_Fis_Mlc_SoxS	b0035//
ArcA_CRP_Fis_XylR	b0578//
ArcA_CRP_Fur_GadX_MqsA	b4034//
ArcA_CRP_GatR	b0178//b0954//b3479//b1735//b3124//b1061//
ArcA_CRP_GlpR	b3231//
ArcA_CRP_IHF	b2470//
ArcA_CRP_PuuR	b2942//b4383//b2717//b1622//b2803//
ArcA_CRP_RhaS	b3971//
ArcA_CRP_TreR	b4040//b2487//
ArcA_CadC_GadE-RcsB_GadX_H-NS_Lrp	b4289//b4132//
ArcA_Cra	b0733//
ArcA_Cra_FNR_H-NS_HypT	b4028//b2205//
ArcA_CysB_FNR	b1563//
ArcA_FNR	b4662//b3315//b1007//b4154//b3851//b4365//b1241//b2916//b1224//b0429//b2759//b0974//b1923//b3925//
ArcA_FNR_Fis_Fur_IHF_NsrR_PdhR	b0675//
