#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:41 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/rcomplex_bnum.txt
AccB_FadR	b2552//b0365//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b3726//b2195//b3743//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b1500//b2487//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b0585//b1905//
AcrR_FNR_Fur_SoxR	ilvG_1//
AcrR_FNR_Fur_SoxR_SoxS	b0221//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b4310//
Ada_AidB_Lrp	b2719//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b2673//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b0950//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b3908//b2676//b3846//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b4154//b3845//
AdiY_H-NS_IHF	b4117//
AgaR_CRP	b4265//b1415//b1943//b0088//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b0044//b0928//b1036//b4019//b0396//b4198//
AppY_ArcA_YdeO	b4321//b1334//b4314//b4439//
AraC_CRP	b0032//b3359//b3026//b2285//b0676//b1942//b0091//b1563//b0765//
AraC_CRP_XylR	b2284//b2195//b4467//
AraC_NagC	b0313//b3902//
ArcA_BetI_Cra	ilvG_2//b2221//b3077//b2492//
ArcA_CRP_CaiF_FNR_H-NS	b0411//b1323//b1112//b0081//b2424//b3567//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b3708//b1297//b4321//b4289//b3516//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b1921//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b1970//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b2159//b3852//
ArcA_CRP_Cra_Fis	b3769//
ArcA_CRP_Cra_IHF_IclR	b1923//b2276//b0330//
ArcA_CRP_DcuR	b2163//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b2990//b3507//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b0112//
ArcA_CRP_DnaA_FNR	b3569//
ArcA_CRP_DpiA_FNR_NarL	b1517//b4195//b3604//b1389//b3926//b0040//
ArcA_CRP_DpiA_FlhDC	b2727//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b3908//b4381//
ArcA_CRP_FNR	b0335//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b4233//b3164//b0765//
ArcA_CRP_FNR_Fis_Fur_PdhR	b1022//
ArcA_CRP_FNR_Fis_IHF_NarL	b3666//
ArcA_CRP_FNR_Fur	b0951//b2551//b0032//b4073//
ArcA_CRP_FNR_Fur_IHF	b1593//b2417//b0428//b0615//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b1797//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b3517//
ArcA_CRP_FNR_IHF_NarL	b3332//
ArcA_CRP_FNR_NarL	b3969//
ArcA_CRP_FadR	b4034//b4320//
ArcA_CRP_FadR_HipB	b0935//
ArcA_CRP_FadR_OmpR_PhoP	b2980//
ArcA_CRP_Fis_Mlc_SoxS	b1299//
ArcA_CRP_Fis_XylR	b3565//
ArcA_CRP_Fur_GadX_MqsA	b4194//
ArcA_CRP_GatR	b0734//b3116//b2284//b3169//b1007//b1038//
ArcA_CRP_GlpR	b1241//
ArcA_CRP_IHF	b0202//
ArcA_CRP_PuuR	b2728//b3829//b1259//b4309//b0973//
ArcA_CRP_RhaS	b2221//
ArcA_CRP_TreR	b3723//b1562//
ArcA_CadC_GadE-RcsB_GadX_H-NS_Lrp	b2782//b3430//
ArcA_Cra	b1611//
ArcA_Cra_FNR_H-NS_HypT	b2838//b3700//
ArcA_CysB_FNR	b1006//
ArcA_FNR	b0089//b2702//b1743//b1387//b0040//b4354//b3846//b0812//b0226//b3753//b1988//b1818//b4319//b1393//
ArcA_FNR_Fis_Fur_IHF_NsrR_PdhR	b0781//
ArcA_FNR_Fis_IHF_NarL	b3214//b0203//b0615//b0606//b3759//b0681//b1070//b0594//b3925//b3363//b4008//b0432//b0199//
ArcA_FNR_Fur_IHF	b3742//
ArcA_FNR_IHF	b3320//b1593//b2095//
ArcA_FNR_IHF_NarL	b3568//b3615//
ArcA_FNR_NarL	b1221//b3222//gadF//b3125//
ArcA_FNR_PhoP	b1970//
ArcA_FNR_PuuR	b2342//b1617//
ArcA_FadR	b1921//b0044//b3405//
ArcA_FadR_Fis	b0085//b1476//
ArcA_Fur_Lrp_ModE	b3924//b2755//b2660//b3363//b1748//
ArcA_GlcC_IHF_PdhR	b0810//b1285//b0430//b0975//b2678//b0096//
ArcA_LexA	b0592//b2243//
ArcA_LldR	b1041//b2094//b0621//
ArcA_NarL	b0620//b1395//b3540//b1037//b0931//b2725//b2590//b0089//
ArcA_NtrC_PhoP_RutR	b3868//b3318//b2076//b4067//b0460//b0827//b0048//
ArgP_CRP_DnaA_Fis_H-NS_NrdR	b3723//b2221//b0872//
ArgP_CRP_FNR_Fur_Nac	b2572//
ArgP_DnaA	b0435//b2705//b3035//
ArgP_Lrp	b2222//b2755//
ArgP_LysR	b1562//
ArgP_PhoB	b4154//
ArgR_CRP	b0064//
ArgR_CRP_Fis	b0035//b3708//b0682//b3404//b1307//b2194//b4132//b3127//
ArgR_Fis_IHF_PepA_PurR_RutR	b2283//b0724//
ArgR_H-NS_NtrC	b4287//b1587//b2076//b3404//
ArgR_NtrC	b3316//b0040//b4197//b4319//b3092//
ArgR_PhoP	b1390//
AscG_CRP	b4187//b3125//b4009//
AscG_CRP_PhoB_PrpR	b1499//
AsnC_MraZ_Nac	b2591//
AsnC_Nac	b0853//b2573//
AtoC_IHF	b0722//b4192//b2500//b0221//
BaeR_CpxR	b1043//b0154//b2278//b1732//b4153//b1904//b3094//
BaeR_CpxR_EvgA	b4323//
BasR_CRP_CpxR_Cra_CsgD_FliZ_IHF_MlrA_MqsA_OmpR_RcdA_RcsAB_RstA	b2365//b1747//b2195//b2661//
BasR_CpxR_PdhR	b4063//b3368//
BasR_Fis	b2723//
BasR_H-NS_IHF_NagC_NanR	b1905//
BasR_MarA_PutA	b3569//
BasR_PhoP	b0972//
BasR_QseB	b2488//b1901//
CRP_CaiF_FNR	b3450//b2492//b4068//b2029//
CRP_ChbR_NagC	b4027//b2674//b0677//b1901//b4000//b0785//
CRP_ComR	b1497//
CRP_CpxR	b2990//
CRP_CpxR_CytR	b2916//
CRP_CpxR_CytR_DnaA_IHF	b1617//
CRP_CpxR_EnvY_Fur_IHF_OmpR_PhoB_RstA	b0063//
CRP_CpxR_GlrR_IHF_NtrC_RcsB	b1225//b1398//b4288//b2201//
CRP_Cra	b3506//b4132//b1307//b3742//b0756//b3082//
CRP_Cra_FNR_Fis_H-NS_IHF_NarL_NarP	b1515//b0366//b2392//b3752//
CRP_Cra_FNR_PdhR	b0167//
CRP_Cra_Fis	b0087//
CRP_Cra_Fis_GlcC	b0035//
CRP_Cra_Fis_MtlR	b0124//b2784//b0043//
CRP_Cra_Mlc_NagC	b2194//b2725//b3582//b4027//b3749//b2551//
CRP_Cra_PrpR	b0460//b1243//b1024//b3724//
CRP_CreB_Fis_MalT	b4317//b0085//b4035//
CRP_CsiR_H-NS_Lrp	b4233//b3603//
CRP_CsiR_H-NS_Lrp_Nac	b2661//b1658//b3314//
CRP_CspA_Fis	b1594//
CRP_CytR	b1937//b2803//b3942//
CRP_CytR_DeoR	b1474//b3756//
CRP_CytR_DeoR_Fis_ModE	b4662//b3564//b0998//b0810//
CRP_CytR_Nac	b4198//
CRP_CytR_NsrR	ilvG_2//
CRP_DcuR_FNR_NarL	b0585//
CRP_DinJ-YafQ	b3700//
CRP_DnaA_Fis_PurR	b2926//b3583//
CRP_DpiA_ExuR	b3907//
CRP_DsdC	b0907//b1681//
CRP_EbgR	b3828//b2159//
CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_YdeO	b2369//b2208//
