#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:41 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/rcomplex_bnum.txt
AccB_FadR	b0785//b1907//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b3037//b2572//b1493//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b1939//b3934//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b3772//b4123//
AcrR_FNR_Fur_SoxR	b4177//
AcrR_FNR_Fur_SoxR_SoxS	b4323//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b2285//
Ada_AidB_Lrp	b4073//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b0728//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b3170//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b4120//b1940//b0996//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b2979//b4287//
AdiY_H-NS_IHF	b3541//
AgaR_CRP	b2243//b0167//b1384//b4120//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b0726//b3083//b0086//b4028//b3256//b3333//
AppY_ArcA_YdeO	b3276//b4577//b2758//b3330//
AraC_CRP	b2241//b4195//b2782//b3134//b4197//b0180//b4006//b0343//b2588//
AraC_CRP_XylR	b2927//b4264//b4196//
AraC_NagC	b2243//b1852//
ArcA_BetI_Cra	b3568//b3325//b2237//b1392//
ArcA_CRP_CaiF_FNR_H-NS	b2243//b3769//b3700//b3418//b4539//b2729//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b0085//b4309//b0315//b0574//b2492//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b1392//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b3334//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b2393//b1334//
ArcA_CRP_Cra_Fis	sroD//
ArcA_CRP_Cra_IHF_IclR	b1334//b0124//b2239//
ArcA_CRP_DcuR	b0086//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b4468//b1591//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b3404//
ArcA_CRP_DnaA_FNR	b4139//
ArcA_CRP_DpiA_FNR_NarL	b2662//b0116//b2840//b0070//b2669//b1015//
ArcA_CRP_DpiA_FlhDC	b0020//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b4069//b2428//
ArcA_CRP_FNR	b0335//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b3511//b0887//b3905//
ArcA_CRP_FNR_Fis_Fur_PdhR	b1715//
ArcA_CRP_FNR_Fis_IHF_NarL	b0933//
ArcA_CRP_FNR_Fur	b3541//b0889//b3312//b2911//
ArcA_CRP_FNR_Fur_IHF	b4008//b3751//b4059//b1040//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b0313//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b0593//
ArcA_CRP_FNR_IHF_NarL	b2840//
ArcA_CRP_FNR_NarL	b0112//
ArcA_CRP_FadR	b4311//b0347//
ArcA_CRP_FadR_HipB	b3126//
ArcA_CRP_FadR_OmpR_PhoP	b3070//
ArcA_CRP_Fis_Mlc_SoxS	b0934//
ArcA_CRP_Fis_XylR	b3574//
ArcA_CRP_Fur_GadX_MqsA	b0810//
ArcA_CRP_GatR	b3568//b4313//b2223//b1244//b1900//b2306//
ArcA_CRP_GlpR	b0887//
ArcA_CRP_IHF	b4267//
ArcA_CRP_PuuR	b0348//b4310//b4119//b1891//b3509//
ArcA_CRP_RhaS	b3870//
ArcA_CRP_TreR	b3214//b0605//
ArcA_CadC_GadE-RcsB_GadX_H-NS_Lrp	b1594//b1421//
ArcA_Cra	b1615//
ArcA_Cra_FNR_H-NS_HypT	b1499//b0623//
ArcA_CysB_FNR	b2243//
ArcA_FNR	b0880//b1674//b0463//b1904//b0197//b0368//b4309//b2957//b4460//b1391//b3314//b3518//b3604//b4028//
ArcA_FNR_Fis_Fur_IHF_NsrR_PdhR	b3415//
ArcA_FNR_Fis_IHF_NarL	b0886//b4016//b1041//b2573//b3038//b1684//b3207//b0763//b0765//b3831//b1190//b4475//b0336//
ArcA_FNR_Fur_IHF	b1716//
ArcA_FNR_IHF	b4239//b1241//b1385//
ArcA_FNR_IHF_NarL	b1518//b0084//
ArcA_FNR_NarL	b1476//b0907//b3829//b3829//
ArcA_FNR_PhoP	b4383//
ArcA_FNR_PuuR	b0313//b4198//
ArcA_FadR	b2143//b3742//b2710//
ArcA_FadR_Fis	b4396//b3272//
ArcA_Fur_Lrp_ModE	b1745//b3574//b0826//b0765//b2243//
ArcA_GlcC_IHF_PdhR	b3542//b1597//b2588//b0571//b3115//b0343//
ArcA_LexA	b2202//b3567//
ArcA_LldR	b3508//b1040//b1474//
ArcA_NarL	b2729//b4123//b4177//b0084//b3969//b0034//b0197//b2997//
ArcA_NtrC_PhoP_RutR	b4457//b0931//b2943//b1901//b1851//b2078//b0040//
ArgP_CRP_DnaA_Fis_H-NS_NrdR	b1021//b3829//b3083//
ArgP_CRP_FNR_Fur_Nac	b3223//
ArgP_DnaA	b4323//b3225//b2995//
ArgP_Lrp	b2149//b1669//
ArgP_LysR	b2221//
ArgP_PhoB	b0041//
ArgR_CRP	b1739//
ArgR_CRP_Fis	b2078//b4233//b4154//b3625//b2492//b0996//b0432//b3118//
ArgR_Fis_IHF_PepA_PurR_RutR	b3851//b2782//
ArgR_H-NS_NtrC	b2588//b2754//b1615//b0225//
ArgR_NtrC	b4237//b4268//b0313//b0367//b2151//
ArgR_PhoP	b3331//
AscG_CRP	b1531//b3518//b0618//
AscG_CRP_PhoB_PrpR	b0205//
AsnC_MraZ_Nac	b1010//
AsnC_Nac	b3329//b4062//
AtoC_IHF	b1735//b2369//b4032//b1819//
BaeR_CpxR	b0734//b3225//b2208//b4316//b4069//b4265//b3071//
BaeR_CpxR_EvgA	b3164//
BasR_CRP_CpxR_Cra_CsgD_FliZ_IHF_MlrA_MqsA_OmpR_RcdA_RcsAB_RstA	b0585//b0574//b2206//b3477//
BasR_CpxR_PdhR	b3091//b0904//
BasR_Fis	b4323//
BasR_H-NS_IHF_NagC_NanR	b2719//
BasR_MarA_PutA	b2197//
BasR_PhoP	b2367//
BasR_QseB	b1617//b3742//
CRP_CaiF_FNR	b1674//b4365//b3313//b1223//
