#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:41 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/rcomplex_bnum.txt
AccB_FadR	b1212//b0593//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b3868//b0936//b2369//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b1243//b2757//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b0886//b3124//
AcrR_FNR_Fur_SoxR	b3588//
AcrR_FNR_Fur_SoxR_SoxS	b0724//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b1593//
Ada_AidB_Lrp	b2781//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b3725//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b2286//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b2417//b0349//b3082//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b3363//b4026//
AdiY_H-NS_IHF	b2756//
AgaR_CRP	b0311//b3908//b3207//b2093//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b1516//b3036//b0896//b3615//b4311//b4070//
AppY_ArcA_YdeO	b0313//b3940//b0348//b3213//
AraC_CRP	b2196//b3231//b1388//b3511//b2912//b2724//b0783//b1040//b2942//
AraC_CRP_XylR	b3575//b2804//b2222//
AraC_NagC	b2994//b0811//
ArcA_BetI_Cra	b0351//ilvG_2//b0583//b1511//
ArcA_CRP_CaiF_FNR_H-NS	b3213//b1388//b1937//b2236//b0592//b1530//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b2487//b0586//b4439//b1563//b0311//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b1024//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b3167//
ArcA_CRP_Cra_FNR_NsrR_PdhR	molR_1//b1649//
ArcA_CRP_Cra_Fis	b1593//
ArcA_CRP_Cra_IHF_IclR	b0116//b2221//b2365//
ArcA_CRP_DcuR	b2705//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b2091//b1023//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b0118//
ArcA_CRP_DnaA_FNR	b2923//
ArcA_CRP_DpiA_FNR_NarL	b1022//b4014//b0602//b4400//b1415//b1507//
ArcA_CRP_DpiA_FlhDC	b4029//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b1302//b1182//
ArcA_CRP_FNR	b0973//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b4267//b4315//b1744//
ArcA_CRP_FNR_Fis_Fur_PdhR	b2675//
ArcA_CRP_FNR_Fis_IHF_NarL	b1304//
ArcA_CRP_FNR_Fur	b3071//b4383//b1535//b2837//
ArcA_CRP_FNR_Fur_IHF	b2488//b2367//b3405//b4289//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b2392//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b0880//
ArcA_CRP_FNR_IHF_NarL	b3599//
ArcA_CRP_FNR_NarL	b0757//
ArcA_CRP_FadR	b0826//b2393//
ArcA_CRP_FadR_HipB	b0199//
ArcA_CRP_FadR_OmpR_PhoP	b3161//
ArcA_CRP_Fis_Mlc_SoxS	b4367//
ArcA_CRP_Fis_XylR	b3261//
ArcA_CRP_Fur_GadX_MqsA	b2571//
ArcA_CRP_GatR	b3236//b2731//b0352//b0682//b3829//b0853//
ArcA_CRP_GlpR	b4071//
ArcA_CRP_IHF	b1564//
ArcA_CRP_PuuR	b2904//b3453//b2276//b2277//b0344//
ArcA_CRP_RhaS	b1257//
ArcA_CRP_TreR	b2713//b3113//
ArcA_CadC_GadE-RcsB_GadX_H-NS_Lrp	b0093//b0783//
ArcA_Cra	b0167//
ArcA_Cra_FNR_H-NS_HypT	b0996//b0602//
ArcA_CysB_FNR	b3961//
ArcA_FNR	b2995//b1594//b2661//b2009//b0205//b0896//b4238//b1038//b3927//b0895//b2800//b3743//b0950//b4438//
ArcA_FNR_Fis_Fur_IHF_NsrR_PdhR	b1819//
ArcA_FNR_Fis_IHF_NarL	b1308//b4075//b3317//b0596//b1612//b3123//b2202//b4076//b1226//b1397//b3751//b4153//b2492//
ArcA_FNR_Fur_IHF	b3222//
ArcA_FNR_IHF	b3404//b4322//b0896//
ArcA_FNR_IHF_NarL	b3073//b1040//
ArcA_FNR_NarL	b2280//b3123//b1920//b4005//
ArcA_FNR_PhoP	b1513//
ArcA_FNR_PuuR	b2912//b2782//
ArcA_FadR	b1597//b3025//b4115//
ArcA_FadR_Fis	b3026//b2203//
ArcA_Fur_Lrp_ModE	b3225//b0124//b2143//b1681//b4154//
ArcA_GlcC_IHF_PdhR	b2422//b4111//b0091//b4139//b0350//b2702//
ArcA_LexA	b0062//b1987//
ArcA_LldR	b1257//b3582//b0043//
ArcA_NarL	b2483//b2017//b3868//b2904//b1745//b1038//b1395//b1210//
ArcA_NtrC_PhoP_RutR	b0975//b2662//b3326//b3701//b0871//b2904//b0928//
