#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:41 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/rcomplex_bnum.txt
AccB_FadR	b4036//b0972//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b2837//b3766//b1136//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b1500//b4006//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b2156//b3025//
AcrR_FNR_Fur_SoxR	b0430//
AcrR_FNR_Fur_SoxR_SoxS	b1237//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b2306//
Ada_AidB_Lrp	b3511//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b1300//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b2428//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b4319//b1475//b0613//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b2756//b3770//
AdiY_H-NS_IHF	b2676//
AgaR_CRP	b0344//b1943//b1671//b1941//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b1973//b3567//b0950//b0935//b3227//b0683//
AppY_ArcA_YdeO	b4309//b0081//b3213//b1616//
AraC_CRP	b3845//b2782//b4050//b4067//b3970//b1684//b3171//b2208//b0810//
AraC_CRP_XylR	b2425//b4383//b1022//
AraC_NagC	b2488//ilvG_2//
ArcA_BetI_Cra	b4073//b3581//b2799//b3275//
ArcA_CRP_CaiF_FNR_H-NS	b3328//b3413//b4033//b2205//b2239//b3403//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b3700//b1237//b0676//b1039//b3451//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b4467//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b4007//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b2077//b1587//
ArcA_CRP_Cra_Fis	b3766//
ArcA_CRP_Cra_IHF_IclR	b2997//b2992//b0350//
ArcA_CRP_DcuR	b3604//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b3076//b1564//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b4039//
ArcA_CRP_DnaA_FNR	b3753//
ArcA_CRP_DpiA_FNR_NarL	b0435//b0585//b4438//b0606//b3135//b0115//
ArcA_CRP_DpiA_FlhDC	b2163//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b3311//b3081//
ArcA_CRP_FNR	b0805//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b0125//b1951//b3748//
ArcA_CRP_FNR_Fis_Fur_PdhR	b3528//
ArcA_CRP_FNR_Fis_IHF_NarL	b3478//
ArcA_CRP_FNR_Fur	b2150//b3169//b4122//b3516//
ArcA_CRP_FNR_Fur_IHF	b1497//b0352//b0450//b2760//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b0783//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b2009//
ArcA_CRP_FNR_IHF_NarL	b3748//
ArcA_CRP_FNR_NarL	b2198//
ArcA_CRP_FadR	b4133//b1036//
ArcA_CRP_FadR_HipB	b4315//
ArcA_CRP_FadR_OmpR_PhoP	b1398//
ArcA_CRP_Fis_Mlc_SoxS	b0616//
ArcA_CRP_Fis_XylR	b2589//
ArcA_CRP_Fur_GadX_MqsA	b1395//
ArcA_CRP_GatR	b4238//b0573//b1221//b1672//b4131//b3925//
ArcA_CRP_GlpR	b2726//
ArcA_CRP_IHF	b3477//
ArcA_CRP_PuuR	b2278//b0683//b3770//b3905//b2284//
ArcA_CRP_RhaS	b3227//
ArcA_CRP_TreR	b0904//b2708//
ArcA_CadC_GadE-RcsB_GadX_H-NS_Lrp	b0064//b2364//
ArcA_Cra	b2224//
ArcA_Cra_FNR_H-NS_HypT	b3256//b4117//
ArcA_CysB_FNR	b3428//
ArcA_FNR	b4324//b3581//b0204//b2489//b1744//b2707//b3329//b0450//b3769//b3723//b3770//b3516//b1390//b3934//
ArcA_FNR_Fis_Fur_IHF_NsrR_PdhR	b4439//
ArcA_FNR_Fis_IHF_NarL	b3225//b3115//b0733//b1852//b3092//b0331//b2196//b2757//b2491//b0729//b4193//b2194//b2286//
ArcA_FNR_Fur_IHF	b0460//
ArcA_FNR_IHF	b3118//b4026//b3601//
ArcA_FNR_IHF_NarL	b2483//b2799//
ArcA_FNR_NarL	b2799//b4240//b1744//b2148//
ArcA_FNR_PhoP	b2092//
ArcA_FNR_PuuR	b4151//b0729//
ArcA_FadR	b0783//b3165//b2155//
ArcA_FadR_Fis	b1222//b2421//
ArcA_Fur_Lrp_ModE	b4151//b1396//b1109//b2223//b0070//
ArcA_GlcC_IHF_PdhR	b0020//b1900//b0064//b4266//b3265//b3227//
ArcA_LexA	b3225//b0032//
ArcA_LldR	b0763//b2588//b2759//
ArcA_NarL	b1712//b4071//b1493//b1390//b3113//b3255//b1275//b2782//
ArcA_NtrC_PhoP_RutR	b0677//b2287//b3770//b4125//b3567//b0757//b2423//
ArgP_CRP_DnaA_Fis_H-NS_NrdR	b2975//b2276//b2725//
ArgP_CRP_FNR_Fur_Nac	b1223//
ArgP_DnaA	b0757//b0754//b3316//
ArgP_Lrp	b3511//b4153//
ArgP_LysR	b0614//
ArgP_PhoB	b0616//
ArgR_CRP	b0344//
ArgR_CRP_Fis	b0044//b3567//b0935//b2838//b1589//b0784//b3604//b0350//
ArgR_Fis_IHF_PepA_PurR_RutR	b2588//b1497//
ArgR_H-NS_NtrC	b1015//b1904//b1518//b2905//
ArgR_NtrC	b1593//b0343//b0679//b2704//b3227//
ArgR_PhoP	b1905//
AscG_CRP	b3491//b0758//b3073//
AscG_CRP_PhoB_PrpR	b0330//
AsnC_MraZ_Nac	b0594//
AsnC_Nac	b2731//b3702//
AtoC_IHF	b0118//b1112//b4357//b0585//
BaeR_CpxR	b0082//b0820//b3365//b1745//b4511//b1275//b0034//
BaeR_CpxR_EvgA	b0090//
BasR_CRP_CpxR_Cra_CsgD_FliZ_IHF_MlrA_MqsA_OmpR_RcdA_RcsAB_RstA	b0721//b3758//b4125//b2200//
BasR_CpxR_PdhR	b0594//b3312//
BasR_Fis	b3403//
BasR_H-NS_IHF_NagC_NanR	b1006//
BasR_MarA_PutA	b3421//
BasR_PhoP	b3275//
BasR_QseB	b1593//b1036//
CRP_CaiF_FNR	b4187//b3969//b1021//b3403//
CRP_ChbR_NagC	b4511//b2281//b1821//b0676//b2996//b4131//
CRP_ComR	b0724//
CRP_CpxR	b1301//
CRP_CpxR_CytR	b3869//
CRP_CpxR_CytR_DnaA_IHF	b2725//
CRP_CpxR_EnvY_Fur_IHF_OmpR_PhoB_RstA	b3082//
CRP_CpxR_GlrR_IHF_NtrC_RcsB	b3132//b2280//b2723//b3601//
CRP_Cra	b0199//b2091//b4063//b1735//b1562//b3319//
CRP_Cra_FNR_Fis_H-NS_IHF_NarL_NarP	b1590//b2911//b2204//b4154//
CRP_Cra_FNR_PdhR	b2163//
CRP_Cra_Fis	b4037//
CRP_Cra_Fis_GlcC	b4268//
CRP_Cra_Fis_MtlR	b4036//b3413//b1891//
CRP_Cra_Mlc_NagC	b3829//b3700//b0311//b3083//b4471//b3134//
CRP_Cra_PrpR	b3752//b3261//b4382//b0602//
CRP_CreB_Fis_MalT	b3576//b3507//b3225//
CRP_CsiR_H-NS_Lrp	b1747//b0342//
CRP_CsiR_H-NS_Lrp_Nac	b1042//b3230//b0945//
CRP_CspA_Fis	b1324//
CRP_CytR	b3924//b0853//b3091//
CRP_CytR_DeoR	b0042//b1516//
CRP_CytR_DeoR_Fis_ModE	b4032//b0873//b1904//b4068//
CRP_CytR_Nac	b1388//
CRP_CytR_NsrR	b0081//
CRP_DcuR_FNR_NarL	b3756//
CRP_DinJ-YafQ	b0606//
CRP_DnaA_Fis_PurR	b1938//b0348//
CRP_DpiA_ExuR	b0113//
CRP_DsdC	b1071//b4324//
CRP_EbgR	b2075//b4152//
CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_YdeO	b4040//b0805//
CRP_ExuR	b3506//
CRP_ExuR_FNR	b0553//b4264//
CRP_ExuR_OxyR_UxuR	b2781//ilvG_2//
CRP_ExuR_UxuR	b1587//
CRP_FNR	b0335//
CRP_FNR_FhlA_HyfR	b4070//b1587//b2222//b0082//b3224//b2676//b1493//b3123//b2570//b4014//b4366//b0616//
CRP_FNR_Fis	b3212//b0727//b1743//
CRP_FNR_Fis_GlpR_IHF	b2484//b3236//
CRP_FNR_Fis_H-NS_SlyA	b2579//
CRP_FNR_GcvA_Lrp_PurR	b0976//b3115//b3255//
CRP_FNR_H-NS_NarL	b0781//
CRP_FNR_IHF_TdcA_TdcR	b0614//b0083//b1008//b0618//b3221//b2484//b1258//
CRP_FNR_NarL	b2150//b0683//b1737//
CRP_FeaR_NsrR	b2913//
CRP_Fis	b1905//b2242//b1323//b0615//b3903//
CRP_Fis_FlhDC_GalR_GalS	b0620//b3479//
CRP_Fis_FliZ_IHF_Lrp	b0889//
CRP_Fis_H-NS_HipAB_HipB_MazE_MazE-MazF	b4240//b0411//
CRP_Fis_H-NS_LeuO_RcsB-BglJ_StpA	b3543//b4233//b4070//
CRP_Fis_IHF	b3171//b1041//b2221//b3413//b4151//
CRP_Fis_NanR	b4662//b3093//b2368//b3565//b1296//
CRP_Fis_NtrC	b3225//b3907//b2617//
CRP_Fis_XylR	b3333//b1620//b0726//
CRP_FlhDC_GalR_GalS	b3603//
CRP_FucR	b1182//b4383//b2096//b0462//b0678//b0564//b3328//
CRP_Fur	b1973//b2205//b1797//b1682//b4120//b3169//b2241//b0048//b3094//
CRP_Fur_HypT_PdhR	b2913//b0330//b3517//b0019//b3328//
CRP_Fur_OxyR_SoxS	b3477//
CRP_GalR_GalS	b1415//
CRP_GalR_GalS_H-NS_HU	b0335//b1681//b2994//b2428//
CRP_GalR_GalS_NagC	b1482//
CRP_GlpR	b0076//b4396//b0333//
CRP_GntR	b1394//b3416//
CRP_GntR_IdnR	b1519//b0908//b0605//b2726//b2913//b3722//b4318//
CRP_GntR_IscR	b3331//
CRP_GutM_GutR_H-NS	b2996//b4195//b2659//b1300//b0198//b3327//b0086//
CRP_H-NS	b1298//
CRP_H-NS_HipAB_HipB_NtrC	b0087//
CRP_H-NS_LacI	b3325//b2393//b2344//
CRP_H-NS_LeuO	b3214//b1007//b1493//b4037//b2428//b3135//b3752//
CRP_H-NS_MqsA	b2781//
CRP_IHF	b1476//b4381//b0729//b2911//
CRP_IHF_MprA_OmpR	b0314//
CRP_IHF_NsrR	b0976//
CRP_IHF_PaaX	b0851//b1943//b4357//b3514//b0463//b3114//b2208//b2663//b0118//b2485//b3115//b3169//
CRP_IHF_UlaR	b4316//b1535//b3905//b3409//b4009//b1493//
CRP_IHF_YiaJ	b0727//b3831//b2489//b1259//b0851//b0430//b3851//b0313//b2277//b3753//
CRP_LexA	b2759//
CRP_Lrp	b4000//b0721//b4198//b0463//
CRP_Lrp_Mlc	b3415//
CRP_Lrp_Nac	b0928//
CRP_LsrR	b1943//b0602//b3077//b3081//b0571//b1300//b3277//b4030//b2923//
CRP_MalI	b3905//b3260//b4040//
CRP_MalT	b1920//b3601//b3829//
CRP_MalT_PhoP	b0998//
CRP_MelR	b3566//b4396//b3927//
CRP_MetJ	b2589//
CRP_MhpR	b3542//b1226//b3756//b4033//b4193//b1939//
CRP_Mlc	b3321//b4154//
CRP_ModE	b0088//b0041//b3405//
CRP_MurR	b1732//b2488//
CRP_Nac_NsrR_PhoB	b4240//
CRP_NadR	b4059//
CRP_NagC	b2991//b1739//b1211//b2237//b0199//b1621//
CRP_NagC_NanR	b3026//b4154//b3906//
CRP_NagC_PhoP	b3772//
CRP_OxyR	b2782//
CRP_OxyR_UxuR	b3325//
CRP_PhoB	b2759//b1306//b3829//b0061//b0972//b4319//
CRP_PhoP	b0880//b0997//b0431//
CRP_PutA	b0623//
