#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:41 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/rcomplex_bnum.txt
AccB_FadR	b3905//b2205//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b1517//b2711//b2150//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b0979//b0896//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b3213//b0675//
AcrR_FNR_Fur_SoxR	b4039//
AcrR_FNR_Fur_SoxR_SoxS	b1818//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b4036//
Ada_AidB_Lrp	b0583//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b0827//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b1225//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b2755//b0114//b1682//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b4289//b0978//
AdiY_H-NS_IHF	b0344//
AgaR_CRP	b1796//b2726//b1589//b4122//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b4014//b0034//b2725//b3727//b3515//b2235//
AppY_ArcA_YdeO	b0221//b3410//b3227//b3222//
AraC_CRP	b0889//b2029//b1681//b3925//b1387//b4125//b3312//b3853//b2231//
AraC_CRP_XylR	b3221//b3083//b3212//
AraC_NagC	b0958//b3413//
ArcA_BetI_Cra	b3723//b2485//b4070//b2323//
ArcA_CRP_CaiF_FNR_H-NS	b2203//b3450//b3335//b3603//b3025//b3324//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b3514//b3727//b1476//b3326//b3701//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b3126//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b3902//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b1182//b1023//
ArcA_CRP_Cra_Fis	b3580//
ArcA_CRP_Cra_IHF_IclR	b2201//b3273//b4354//
ArcA_CRP_DcuR	b4197//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b3624//b0606//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b2488//
ArcA_CRP_DnaA_FNR	b0593//
ArcA_CRP_DpiA_FNR_NarL	b3331//b2207//b1588//b4187//b3461//b1211//
ArcA_CRP_DpiA_FlhDC	b0621//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b2996//b4029//
ArcA_CRP_FNR	b0093//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b3516//b0064//b3222//
ArcA_CRP_FNR_Fis_Fur_PdhR	b1387//
ArcA_CRP_FNR_Fis_IHF_NarL	b4034//
ArcA_CRP_FNR_Fur	b1070//b4376//b4400//b2367//
ArcA_CRP_FNR_Fur_IHF	b2287//b0681//b4268//b2368//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b4122//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b0365//
ArcA_CRP_FNR_IHF_NarL	b2285//
ArcA_CRP_FNR_NarL	b2309//
ArcA_CRP_FadR	b4291//b1797//
ArcA_CRP_FadR_HipB	b2237//
ArcA_CRP_FadR_OmpR_PhoP	b3124//
ArcA_CRP_Fis_Mlc_SoxS	b3518//
ArcA_CRP_Fis_XylR	b0872//
ArcA_CRP_Fur_GadX_MqsA	b2923//
ArcA_CRP_GatR	b4152//b1746//b3870//b4265//b4193//b4468//
ArcA_CRP_GlpR	b0038//
ArcA_CRP_IHF	b1988//
ArcA_CRP_PuuR	b1743//b0343//b3575//b1590//b1593//
ArcA_CRP_RhaS	b0366//
ArcA_CRP_TreR	b4313//b3577//
ArcA_CadC_GadE-RcsB_GadX_H-NS_Lrp	b4067//b3437//
ArcA_Cra	b0978//
ArcA_Cra_FNR_H-NS_HypT	b3771//b4133//
ArcA_CysB_FNR	b2997//
ArcA_FNR	b2201//b2838//b3514//b2106//b1761//b2911//b3969//b4034//b0597//b2588//b0951//b2590//b3615//b2588//
ArcA_FNR_Fis_Fur_IHF_NsrR_PdhR	b1421//
ArcA_FNR_Fis_IHF_NarL	gadF//b0873//b2535//b3331//b3132//b3564//b3326//b4035//b0032//b2730//b3512//b0430//b2995//
ArcA_FNR_Fur_IHF	b4382//
ArcA_FNR_IHF	b2980//b4070//b3478//
ArcA_FNR_IHF_NarL	b2424//b1891//
ArcA_FNR_NarL	b0724//b4376//b4452//b0853//
ArcA_FNR_PhoP	b0602//
ArcA_FNR_PuuR	b2221//b4039//
ArcA_FadR	b1904//b0197//b3231//
ArcA_FadR_Fis	b0722//b2979//
ArcA_Fur_Lrp_ModE	b3942//b1891//b2281//b0765//b4153//
ArcA_GlcC_IHF_PdhR	b4050//b0998//b1521//b0337//b1011//b1611//
ArcA_LexA	b3601//b0078//
ArcA_LldR	b0039//b4268//b0722//
ArcA_NarL	b4396//b3331//b2307//b4577//b4039//b0315//b0621//b1797//
ArcA_NtrC_PhoP_RutR	b3556//b3265//b1043//b1258//b1112//b0044//b0896//
ArgP_CRP_DnaA_Fis_H-NS_NrdR	b3025//b3961//b0812//
ArgP_CRP_FNR_Fur_Nac	b2423//
ArgP_DnaA	b0613//b4018//b2679//
ArgP_Lrp	b0125//b3428//
ArgP_LysR	b0827//
ArgP_PhoB	b3869//
ArgR_CRP	b2579//
ArgR_CRP_Fis	b4457//b1211//b1508//b1674//b3514//b3368//b1817//b1306//
ArgR_Fis_IHF_PepA_PurR_RutR	b1300//b3135//
ArgR_H-NS_NtrC	b2236//b0042//b3414//b0578//
ArgR_NtrC	b2704//b0726//b0044//b4382//b0954//
ArgR_PhoP	b0124//
AscG_CRP	b1671//b3757//b0578//
AscG_CRP_PhoB_PrpR	b1501//
AsnC_MraZ_Nac	b0039//
AsnC_Nac	b1493//b3575//
AtoC_IHF	b4291//b4400//b2707//b4268//
BaeR_CpxR	b3071//b3363//b4131//b1739//b2491//b2916//b3212//
BaeR_CpxR_EvgA	b0450//
BasR_CRP_CpxR_Cra_CsgD_FliZ_IHF_MlrA_MqsA_OmpR_RcdA_RcsAB_RstA	b3508//b3908//b1745//b3540//
BasR_CpxR_PdhR	b2488//b2283//
BasR_Fis	b4009//
BasR_H-NS_IHF_NagC_NanR	b0826//
BasR_MarA_PutA	b3135//
BasR_PhoP	b2721//
BasR_QseB	b3172//b4313//
CRP_CaiF_FNR	b1237//b2757//b3081//b1492//
