#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:41 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/rcomplex_bnum.txt
AccB_FadR	b2723//b3509//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b3276//b0043//b3926//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b1041//b3479//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b2591//b0980//
AcrR_FNR_Fur_SoxR	b1498//
AcrR_FNR_Fur_SoxR_SoxS	b1939//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b2198//
Ada_AidB_Lrp	b0681//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b0756//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b2579//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b0352//b0805//b0199//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b1305//b0343//
AdiY_H-NS_IHF	b2994//
AgaR_CRP	b2203//b0061//b0330//b1532//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b2913//b1258//b3414//b3134//b0086//b0723//
AppY_ArcA_YdeO	b0118//b2710//b0440//b3750//
AraC_CRP	b3116//b1819//b0675//b0367//b3118//b3449//b1712//b4431//b0429//
AraC_CRP_XylR	b1987//b1071//b0759//
AraC_NagC	b3365//b3212//
ArcA_BetI_Cra	b2276//b2707//b4323//b1302//
ArcA_CRP_CaiF_FNR_H-NS	b3926//b3272//b1852//b2996//b0349//b3331//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b1022//b1658//b0225//b3036//b1227//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b4071//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b3903//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b3749//b2017//
ArcA_CRP_Cra_Fis	b2926//
ArcA_CRP_Cra_IHF_IclR	b3272//b3753//b2723//
ArcA_CRP_DcuR	b4382//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b2710//b0411//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b1779//
ArcA_CRP_DnaA_FNR	b2485//
ArcA_CRP_DpiA_FNR_NarL	b4309//b0037//b3578//b3854//b2706//b0040//
ArcA_CRP_DpiA_FlhDC	b0734//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b3582//b2741//
ArcA_CRP_FNR	b1684//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b4154//b0583//b2234//
ArcA_CRP_FNR_Fis_Fur_PdhR	b1395//
ArcA_CRP_FNR_Fis_IHF_NarL	b1900//
ArcA_CRP_FNR_Fur	b4039//b3171//b1500//b2009//
ArcA_CRP_FNR_Fur_IHF	b4027//b0179//b0347//b0462//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b1590//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b1323//
ArcA_CRP_FNR_IHF_NarL	b4118//
ArcA_CRP_FNR_NarL	b0785//
ArcA_CRP_FadR	b0587//b1591//
ArcA_CRP_FadR_HipB	b3604//
ArcA_CRP_FadR_OmpR_PhoP	b2221//
ArcA_CRP_Fis_Mlc_SoxS	b3330//
ArcA_CRP_Fis_XylR	b2489//
ArcA_CRP_Fur_GadX_MqsA	b4115//
ArcA_CRP_GatR	b0764//b1256//b4289//b0764//b3212//b0620//
ArcA_CRP_GlpR	b2092//
ArcA_CRP_IHF	b0606//
ArcA_CRP_PuuR	b1819//b1211//b1649//b4314//b0764//
ArcA_CRP_RhaS	b2711//
ArcA_CRP_TreR	b3311//b1041//
ArcA_CadC_GadE-RcsB_GadX_H-NS_Lrp	b2366//b3516//
ArcA_Cra	b1951//
ArcA_Cra_FNR_H-NS_HypT	b2280//b2417//
ArcA_CysB_FNR	b0754//
ArcA_FNR	b3724//b3320//molR_1//b1621//b0809//b0113//b3332//b0070//b2996//b4317//b2755//b2507//b4016//b1023//
ArcA_FNR_Fis_Fur_IHF_NsrR_PdhR	b4240//
ArcA_FNR_Fis_IHF_NarL	b2979//b0571//b0096//b2425//b2077//b4367//b0178//b1324//b2344//b2237//b0889//b2422//b1672//
ArcA_FNR_Fur_IHF	b0116//
ArcA_FNR_IHF	b3225//b2663//b4117//
ArcA_FNR_IHF_NarL	b1681//b3365//
ArcA_FNR_NarL	b3868//b0333//b0853//b1920//
ArcA_FNR_PhoP	b1012//
ArcA_FNR_PuuR	b3582//b2840//
ArcA_FadR	b4069//b0180//b4132//
ArcA_FadR_Fis	b3902//b2729//
ArcA_Fur_Lrp_ModE	b3416//b3625//b4539//b2551//b3077//
ArcA_GlcC_IHF_PdhR	b0331//b4264//b0038//b2715//b4209//b0727//
ArcA_LexA	b1182//b3510//
ArcA_LldR	b3583//b4460//b1819//
