#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:41 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/rcomplex_bnum.txt
AccB_FadR	b4009//b1021//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b0035//b3907//b3071//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b1818//b1779//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b0225//b0887//
AcrR_FNR_Fur_SoxR	b3540//
AcrR_FNR_Fur_SoxR_SoxS	b2093//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b2723//
Ada_AidB_Lrp	b1391//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b3314//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b2781//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b1010//b1735//b1012//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b3758//b0575//
AdiY_H-NS_IHF	b1257//
AgaR_CRP	b3771//b3093//b2422//b2341//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b0679//b1285//b0595//b0070//b0086//b1923//
AppY_ArcA_YdeO	b4468//b3508//b1901//b4192//
AraC_CRP	b0112//b2551//b1008//b1190//b4441//b0352//b2370//b3421//b3968//
AraC_CRP_XylR	b4267//b2710//b0958//
AraC_NagC	b1901//b1493//
ArcA_BetI_Cra	b3428//b3077//b2977//b0335//
ArcA_CRP_CaiF_FNR_H-NS	b3564//b2679//b1109//b2754//b3481//b3231//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b4452//b0733//b0575//b2590//b3275//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b1308//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b0759//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b1421//b2783//
ArcA_CRP_Cra_Fis	b3564//
ArcA_CRP_Cra_IHF_IclR	b3408//b0161//b2535//
ArcA_CRP_DcuR	b4314//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b0348//b2203//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b3359//
ArcA_CRP_DnaA_FNR	b3275//
ArcA_CRP_DpiA_FNR_NarL	b4267//b3363//b3728//b2903//b3575//b2719//
ArcA_CRP_DpiA_FlhDC	b2913//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b0315//b0585//
ArcA_CRP_FNR	b3728//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b4019//b1521//b2799//
ArcA_CRP_FNR_Fis_Fur_PdhR	b4321//
ArcA_CRP_FNR_Fis_IHF_NarL	b0931//
ArcA_CRP_FNR_Fur	b1301//b4323//b4069//b4059//
ArcA_CRP_FNR_Fur_IHF	b3133//b0571//b2723//b3416//
