#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:41 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/rcomplex_bnum.txt
AccB_FadR	b0348//b2716//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b1516//b2590//b4069//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b3093//b0578//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b1385//b2323//
AcrR_FNR_Fur_SoxR	b3418//
AcrR_FNR_Fur_SoxR_SoxS	b1246//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b0333//
Ada_AidB_Lrp	b1589//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b1941//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b1673//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b4310//b0928//b0033//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b3126//b3227//
AdiY_H-NS_IHF	molR_1//
AgaR_CRP	b1227//b3449//b1039//b2728//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b0584//b3124//b0037//b1306//b3769//b4131//
AppY_ArcA_YdeO	b2323//b2417//b0973//b4058//
AraC_CRP	b4070//b4151//b1501//b3576//b4467//b3449//b0757//b0618//b0623//
AraC_CRP_XylR	b1498//b2679//b2762//
AraC_NagC	b2392//b3368//
ArcA_BetI_Cra	b1796//b2341//b1298//b0727//
ArcA_CRP_CaiF_FNR_H-NS	b2283//b1905//b3749//b3225//b1061//b2491//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b3318//b2148//b2143//b2149//b2781//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b1738//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b3327//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b3426//b3231//
ArcA_CRP_Cra_Fis	b3615//
ArcA_CRP_Cra_IHF_IclR	b2589//b0616//b1006//
ArcA_CRP_DcuR	b1597//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b1805//b0064//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b2741//
ArcA_CRP_DnaA_FNR	b0033//
ArcA_CRP_DpiA_FNR_NarL	b1492//b0764//b4320//b2091//b2276//b3583//
ArcA_CRP_DpiA_FlhDC	b1225//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b1674//b3600//
ArcA_CRP_FNR	b2221//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b1591//b2281//b1937//
ArcA_CRP_FNR_Fis_Fur_PdhR	b0623//
ArcA_CRP_FNR_Fis_IHF_NarL	b3576//
ArcA_CRP_FNR_Fur	b3410//b0933//b2674//b2993//
ArcA_CRP_FNR_Fur_IHF	b2370//b0754//b4291//b4195//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b4316//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b0429//
ArcA_CRP_FNR_IHF_NarL	b3752//
ArcA_CRP_FNR_NarL	b4117//
ArcA_CRP_FadR	b4115//b0783//
ArcA_CRP_FadR_HipB	b1258//
ArcA_CRP_FadR_OmpR_PhoP	b3751//
ArcA_CRP_Fis_Mlc_SoxS	b4539//
ArcA_CRP_Fis_XylR	b4029//
ArcA_CRP_Fur_GadX_MqsA	b2470//
ArcA_CRP_GatR	b3541//b0389//b3961//b2342//b3132//b0976//
ArcA_CRP_GlpR	b1021//
ArcA_CRP_IHF	b4117//
ArcA_CRP_PuuR	b0728//b1397//b3324//b3170//b4123//
ArcA_CRP_RhaS	b1224//
ArcA_CRP_TreR	b3902//b1900//
ArcA_CadC_GadE-RcsB_GadX_H-NS_Lrp	b2009//b1389//
ArcA_Cra	b3256//
ArcA_Cra_FNR_H-NS_HypT	b3168//b0033//
ArcA_CysB_FNR	b1516//
ArcA_FNR	b0463//b0388//b3904//b2240//b2591//b3227//b1673//b3728//b1712//b2489//b0853//b0820//b1515//b1259//
ArcA_FNR_Fis_Fur_IHF_NsrR_PdhR	b3846//
ArcA_FNR_Fis_IHF_NarL	b3961//b1237//b0440//b2107//b0754//b1922//b2296//b2571//b3708//b0951//b3026//b3939//b4314//
ArcA_FNR_Fur_IHF	b0181//
ArcA_FNR_IHF	b1308//b0853//b1221//
ArcA_FNR_IHF_NarL	b1501//b3274//
ArcA_FNR_NarL	b1716//b1821//b3223//b2805//
ArcA_FNR_PhoP	b2092//
ArcA_FNR_PuuR	b1563//b4384//
ArcA_FadR	b4154//b0037//b2278//
ArcA_FadR_Fis	b4237//b3800//
ArcA_Fur_Lrp_ModE	b0812//b1323//b4034//b0605//b2678//
ArcA_GlcC_IHF_PdhR	b0679//b0337//b0596//b2029//b4365//b3314//
ArcA_LexA	b3517//b0431//
ArcA_LldR	b3770//b0389//b3450//
ArcA_NarL	b3367//b4438//b1257//b2708//b2943//b0368//b2840//b0428//
ArcA_NtrC_PhoP_RutR	b0460//b2677//b1513//b0113//b1398//b3326//b0677//
ArgP_CRP_DnaA_Fis_H-NS_NrdR	b0315//b4058//b3025//
ArgP_CRP_FNR_Fur_Nac	b4123//
ArgP_DnaA	b1745//b0204//b2669//
ArgP_Lrp	b0887//b0431//
ArgP_LysR	b0615//
ArgP_PhoB	b2993//
ArgR_CRP	b2076//
ArgR_CRP_Fis	b0682//b1738//b3410//b1821//b3939//b1669//b3214//b0044//
ArgR_Fis_IHF_PepA_PurR_RutR	b0595//b1738//
ArgR_H-NS_NtrC	b0093//b2572//b1225//b2490//
ArgR_NtrC	b4365//b3165//b4460//b0570//b2106//
ArgR_PhoP	b3037//
AscG_CRP	b3564//b1225//b3413//
AscG_CRP_PhoB_PrpR	b3367//
AsnC_MraZ_Nac	b3758//
AsnC_Nac	b2706//b0114//
AtoC_IHF	b2283//b0095//b3236//b3266//
BaeR_CpxR	b3093//b1852//b3430//b0853//b3758//b3544//b4438//
BaeR_CpxR_EvgA	b3265//
BasR_CRP_CpxR_Cra_CsgD_FliZ_IHF_MlrA_MqsA_OmpR_RcdA_RcsAB_RstA	b3333//b4119//b2421//b0574//
BasR_CpxR_PdhR	b1535//b3540//
BasR_Fis	b3132//
BasR_H-NS_IHF_NagC_NanR	b3772//
BasR_MarA_PutA	b3478//
BasR_PhoP	b3605//
BasR_QseB	b3116//b4062//
CRP_CaiF_FNR	b2802//b2415//b2579//b1006//
CRP_ChbR_NagC	b3133//b2590//b0871//b1940//b0754//b2485//
CRP_ComR	b0312//
CRP_CpxR	b3580//
CRP_CpxR_CytR	b1385//
CRP_CpxR_CytR_DnaA_IHF	b3363//
CRP_CpxR_EnvY_Fur_IHF_OmpR_PhoB_RstA	b2996//
CRP_CpxR_GlrR_IHF_NtrC_RcsB	b1942//b2728//b4240//b2221//
CRP_Cra	b1923//b2281//b0084//b3708//b1737//b1733//
CRP_Cra_FNR_Fis_H-NS_IHF_NarL_NarP	b2392//b2756//b3903//b1160//
CRP_Cra_FNR_PdhR	b2903//
CRP_Cra_Fis	b0349//
CRP_Cra_Fis_GlcC	b2163//
CRP_Cra_Fis_MtlR	b1388//b1519//b2017//
CRP_Cra_Mlc_NagC	b2424//b4457//b1590//b1040//b4034//b0613//
CRP_Cra_PrpR	b4192//b1658//b0178//b3565//
CRP_CreB_Fis_MalT	b2235//b4070//b3212//
CRP_CsiR_H-NS_Lrp	b4467//b3615//
CRP_CsiR_H-NS_Lrp_Nac	b3615//b2706//b0036//
CRP_CspA_Fis	b1043//
CRP_CytR	b0124//b2342//b3331//
CRP_CytR_DeoR	b3363//b0903//
CRP_CytR_DeoR_Fis_ModE	b3708//b2208//b0621//b3750//
CRP_CytR_Nac	b1415//
CRP_CytR_NsrR	b0396//
CRP_DcuR_FNR_NarL	b4040//
CRP_DinJ-YafQ	b1656//
CRP_DnaA_Fis_PurR	b2489//b3118//
CRP_DpiA_ExuR	b2764//
CRP_DsdC	b2308//b3903//
CRP_EbgR	b3751//b2678//
CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_YdeO	b1892//b0729//
CRP_ExuR	b2280//
CRP_ExuR_FNR	b3135//b4138//
CRP_ExuR_OxyR_UxuR	b1521//b0783//
CRP_ExuR_UxuR	b0784//
CRP_FNR	b1498//
CRP_FNR_FhlA_HyfR	b2993//b4152//b3601//b2365//b3167//b0365//b1679//b1746//b0315//b4074//b3721//b3408//
CRP_FNR_Fis	b0602//b0895//b3261//
CRP_FNR_Fis_GlpR_IHF	b2781//b4151//
CRP_FNR_Fis_H-NS_SlyA	b4441//
CRP_FNR_GcvA_Lrp_PurR	b0084//b0873//b1492//
CRP_FNR_H-NS_NarL	b3092//
CRP_FNR_IHF_TdcA_TdcR	b4239//b3565//b4153//b3569//b1941//b3413//b2278//
CRP_FNR_NarL	b2571//b0675//b4073//
CRP_FeaR_NsrR	b2757//
CRP_Fis	b3324//b3925//b3700//b0872//b2552//
CRP_Fis_FlhDC_GalR_GalS	b0997//b0820//
CRP_Fis_FliZ_IHF_Lrp	b1247//
CRP_Fis_H-NS_HipAB_HipB_MazE_MazE-MazF	b2309//b3035//
CRP_Fis_H-NS_LeuO_RcsB-BglJ_StpA	b3540//b0958//b2205//
CRP_Fis_IHF	b4367//b2707//b3037//b2143//b3542//
CRP_Fis_NanR	b3453//b1656//b0084//b2423//b2912//
CRP_Fis_NtrC	b3403//b2718//b2942//
CRP_Fis_XylR	b0904//b3429//b2221//
CRP_FlhDC_GalR_GalS	b2571//
CRP_FucR	b0352//b0388//b0945//b2484//b3588//b4152//b0613//
CRP_Fur	b0678//b0873//b2231//b0096//b3071//b3320//b4357//b1674//b2276//
CRP_Fur_HypT_PdhR	b0019//b0605//b1014//b3721//b4592//
CRP_Fur_OxyR_SoxS	b3359//
CRP_GalR_GalS	b0873//
CRP_GalR_GalS_H-NS_HU	b0980//b0020//b1391//b1937//
CRP_GalR_GalS_NagC	b2484//
CRP_GlpR	b4354//b2364//b3751//
CRP_GntR	b0083//b4460//
CRP_GntR_IdnR	b0396//b3168//b4366//b1940//b3904//b2096//b3326//
CRP_GntR_IscR	b2805//
CRP_GutM_GutR_H-NS	b2149//b1674//b2905//b3511//b2242//b0976//b1041//
CRP_H-NS	b0978//
CRP_H-NS_HipAB_HipB_NtrC	b1612//
CRP_H-NS_LacI	b1392//b3278//b0044//
CRP_H-NS_LeuO	b0972//b3168//b2729//b1276//b3092//b1680//b2507//
CRP_H-NS_MqsA	b4457//
CRP_IHF	b2756//b2307//b3906//b3450//
CRP_IHF_MprA_OmpR	b1245//
CRP_IHF_NsrR	b2980//
CRP_IHF_PaaX	b3359//b0606//b0204//b3574//b4382//b2782//b0082//b3743//b1987//b4037//b2717//b1306//
CRP_IHF_UlaR	b2572//b0114//b1747//b2717//b0904//b2661//
CRP_IHF_YiaJ	b1587//b1512//b4316//b1500//b4008//b0093//b0048//b0082//b0727//b3905//
CRP_LexA	b0586//
CRP_Lrp	b1900//b2489//b4267//b2241//
CRP_Lrp_Mlc	b1739//
CRP_Lrp_Nac	b1021//
CRP_LsrR	b1684//b0198//b0935//b3327//b3751//b3230//b4383//b4131//b2660//
CRP_MalI	b1658//b1612//b2224//
CRP_MalT	b0435//b0389//b3604//
CRP_MalT_PhoP	b1942//
CRP_MelR	b3495//b4471//b0061//
CRP_MetJ	b3701//
CRP_MhpR	b2916//b2076//b0756//b0721//b2997//b1940//
CRP_Mlc	b4000//b1129//
CRP_ModE	b1421//b2669//b0724//
CRP_MurR	b0928//b1323//
CRP_Nac_NsrR_PhoB	b3905//
CRP_NadR	b4476//
CRP_NagC	b3327//b2992//b0314//b3855//b1040//b0621//
CRP_NagC_NanR	b2392//b3603//b1907//
CRP_NagC_PhoP	b0334//
CRP_OxyR	b3752//
CRP_OxyR_UxuR	b0997//
CRP_PhoB	b3726//b0584//b0124//b2239//b2719//b2423//
CRP_PhoP	b3461//b2364//b3273//
CRP_PutA	b4016//
CRP_RbsR	b1819//b3366//b0367//b0061//b2231//b0682//
CRP_RhaR_RhaS	b3507//b2221//
CRP_RhaS	b3491//b1922//b1797//
CRP_Rob	b3513//
CRP_TorR	b0973//b1521//b1109//
CRP_UhpA_UvrY	b2306//
CRP_UidR_UxuR	b0039//b0461//b1023//
CRP_UvrY	b1226//
CRP_YehT	b2156//
CRP_ZraR	b1508//b2781//
CadC_FNR_H-NS_LeuO_MlrA	b2282//
Cbl_CysB	b3212//b3510//b3081//b2993//
Cbl_CysB_FNR_IHF	b4059//b1275//b2282//b0934//b1010//
CdaR_FNR_Fis_Fur_H-NS	b0895//
CdaR_FNR_Fur_H-NS	b3580//b0040//b3094//b2490//
CpxR_CsgD_FliZ	b3829//b3569//b1227//
CpxR_CysB	b3582//
CpxR_EnvY_IHF_Lrp_OmpR_YjjQ	b4439//
CpxR_GadE	b2660//b3506//b1323//b2840//
CpxR_H-NS	b0979//
CpxR_NsrR	b0061//
CpxR_RcsB	b3743//
CpxR_TyrR	b2804//
Cra_FNR_Fis_Lrp_NarL	b0850//
Cra_FNR_Fur_MarA_Rob_SoxS	b0087//
Cra_FhlA_FlhDC	b1308//
Cra_GntR_KdgR	b3415//
Cra_GntR_KdgR_PhoB	b3476//
Cra_MarA_SoxS	b0729//
Cra_PdeL	b0115//
Cra_SgrR	b0061//b0044//b0958//
Cra_TyrR	b2369//
CreB_NagC	b2781//
CsgD_CysB_FlhDC_H-NS_MatA_NsrR_SutR	b2309//
CsgD_FlhDC	b2729//b1324//b2783//b1734//b4313//b1010//b3541//b3365//b0042//
CsgD_FlhDC_H-NS_MatA_NsrR_SutR	b0617//b1307//
CspA_Fis_GadX_H-NS	b1396//
CueR_FNR_ModE	b2492//b1226//b3564//b2215//b3853//
CusR_PhoB_YedW	b1480//b1492//b1482//b3721//b0180//b3418//b0618//
CysB_H-NS	b4357//b0435//b2799//b0335//b0851//
CysB_HypT_IHF	b1476//
CysB_IHF	b0181//b4132//
CysB_NtrC	b1210//
CysB_PhoP	b0343//
DcuR_FNR_NarL	b2156//b2783//b4071//b0895//
DinJ-YafQ_LexA	b2091//b2975//
DpiA_H-NS	b0093//
DsdC_NsrR	b2364//
EvgA_FNR	b0886//b3480//
EvgA_H-NS	b3581//b3437//
EvgA_H-NS_NagC_NarL_NarP_PhoP_RcsB_UvrY	b4312//
EvgA_H-NS_PhoP_RcsB_YdeO	b4014//
EvgA_PhoP_RcsB_YdeO	b0091//
ExuR_UxuR	b2725//b0040//
FNR_FhlA_IHF_NsrR	b4076//b0895//b2079//b0070//b0167//
FNR_FhlA_NarL_NarP	b1779//
FNR_Fis_FlhDC_IHF_NarL_NarP_NsrR	b1324//b1222//b0782//b3756//b2704//b1818//b0038//
FNR_Fis_IHF_ModE_NarL	b1817//b3213//b4014//
FNR_Fis_IHF_NarL	b4034//
FNR_Fis_IHF_NarL_RstA	b0081//b3515//b2486//b1008//
FNR_FlhDC	b3093//
FNR_FlhDC_IscR_ModE_NarL_NarP	b1796//b1597//b2727//b0564//b0333//b3961//b1492//
FNR_FlhDC_ModE_NarL_NarP	b1621//b3512//b3968//b2679//b0040//b4233//b2199//b3319//
FNR_Fur	b2205//b0574//
FNR_Fur_GadE	b0681//
FNR_Fur_GadX_NtrC	b2727//b1037//
FNR_Fur_H-NS	b1039//b3273//b2204//b4266//
FNR_Fur_MetR_NsrR	b1302//
FNR_Fur_Nac_NtrC	b3213//
FNR_Fur_NagC	b3742//b3036//b3265//
FNR_Fur_OxyR	b3073//
FNR_GadE_GadW_GadX_H-NS_PhoB_PhoP_RutR_SdiA_YdeO	b4067//
FNR_H-NS	b2277//b0181//
FNR_H-NS_NrdR	b4323//b1851//
FNR_IHF	b1276//b0571//b0037//b0606//b0571//
FNR_IHF_Lrp_YeiL	b3221//
FNR_IHF_NarL_NarP_NorR	b2341//b0785//
FNR_IHF_PhoB	b3708//b0945//b4209//b2764//b3578//
FNR_MalT	b3073//b3124//
FNR_ModE	b3169//b2424//
FNR_NarL	b1323//b1507//b1716//b1257//b1970//b1062//
FNR_NarL_NarP	b1761//b2288//b1023//b1987//b0951//b3542//b2732//b0931//b2977//
FNR_NarL_NarP_NsrR	b1042//
FNR_NarL_NarP_NsrR_OxyR	b1796//b1237//
FNR_NarL_NikR	b0083//b0199//b3092//b1257//b0205//b0887//
FNR_NsrR	b1392//b3114//b4075//
FNR_OxyR	b4288//
FNR_PurR	b4309//b2731//
FNR_YqjI	b4316//
FabR_FadR	b0677//b0368//
FadR_IHF	b2997//
FadR_IclR	b2716//
FhlA_FlhDC	b3940//
FhlA_IHF_ModE_NsrR	b0573//b4177//b2484//b0389//b2499//b2571//b3274//b2306//b2980//
FhlA_IHF_NsrR	b1594//
Fis_Fur	b2308//
Fis_H-NS	b4384//
Fis_H-NS_IHF_MntR_OxyR	b1681//
Fis_H-NS_Lrp	b0681//b1734//b0675//b3478//b1892//b1474//b2207//b1672//b2309//b0575//b3769//b0827//b1715//b4111//b1680//b2535//b2096//b1323//b2284//b2617//b0615//b0344//b1951//b0974//
Fis_H-NS_Lrp_StpA	b0462//b1622//
Fis_IHF	b4034//
Fis_IHF_NtrC	b4036//b0871//
Fis_IHF_OmpR_RcsB	b4194//
Fis_Lrp	b0197//b2976//b3513//b0596//b1021//b1393//b2762//b3170//b2415//
Fis_MazE_MazE-MazF	b0205//
Fis_NarL	b1616//
Fis_NarL_NarP_NsrR	b1562//b2423//
Fis_PurR	b1518//
FliZ_GadE_GadW_GadX_H-NS_Lrp_MarA_PhoP_RcsB_TorR	b0820//b1101//b2712//
FliZ_RutR	b2487//
Fur_H-NS	b1562//b4313//b0342//b1615//b0095//b1042//b0221//b3565//b2307//b1039//b3461//b3940//b3904//
Fur_IHF_IscR_NsrR_OxyR	b1738//b3508//b3846//b2589//b4138//b1745//
Fur_IscR_NrdR	b1517//b3076//b4119//b3940//
Fur_MetR	b0085//
Fur_MntR	b4267//
Fur_MntR_OxyR	b0336//
Fur_OxyR	b1011//
Fur_PurR	b2715//b1011//
Fur_RcnR	b3605//b1008//
Fur_RutR	b4003//
Fur_SoxS_Zur	b0089//
Fur_YqjI	b4030//
GadE-RcsB_GadW_GadX_H-NS_MarA_YdeO	b3221//b2009//
GadE-RcsB_H-NS	b4071//
GadE-RcsB_PhoB	b1987//
GadE-RcsB_Rob	b0819//
GadE_GadX_H-NS_PhoP_RcsB	b0722//
GadE_H-NS_Lrp_NsrR	b3167//
GadE_H-NS_MatA	b2196//
GadE_H-NS_RcsAB	b0929//
GadE_MarA_PurR	b3925//
GadW_GadX_RcsB	b1973//
GalR_GalS	b1552//
GlrR_IHF	b3125//
H-NS_IHF	b2704//b1587//b1737//
H-NS_IHF_Lrp	b3969//b2235//b4154//b1307//b3071//b2723//b1222//
H-NS_LeuO	b2079//b3742//
H-NS_LeuO_RcsB-BglJ_StpA	b4177//
H-NS_LrhA_Lrp	b3577//
H-NS_Lrp	b2729//b0063//
H-NS_Lrp_NhaR_RcsB	b0756//
H-NS_Lrp_StpA	b0954//
H-NS_McbR	b3942//b0041//b0037//
H-NS_NhaR	b2159//b3429//
H-NS_OmpR	b2206//
H-NS_PhoB_RcdA_RstA	b2092//
HU_IHF_TrpR_TyrR	b4008//
HU_IHF_TyrR	b4238//
HigA_HigB-HigA	b0090//b0592//
HipAB_HipB_IHF	b2224//b4313//
HypT_MetJ	b0086//b4015//b4152//
HypT_MetJ_PhoP	b4383//b0344//
IHF_Lrp	b3506//b3599//b4120//b4196//b3026//b4034//b0312//b4036//
IHF_NsrR	b1246//
IHF_NtrC	b3702//b1658//
IHF_PhoP	b2993//
IHF_PspF	b1010//b0809//b3772//b1256//b0226//b0083//
IHF_RcsAB	b3091//b0977//b3518//b0728//
IHF_RtcR	b4115//b1669//
IHF_TyrR	gadF//
IHF_UlaR	b3528//
LexA_MraZ_PdhR	b3666//b3415//b1521//b3127//b2673//b2470//b0575//b3968//b1680//b3313//b2904//
LexA_MraZ_PdhR_RcsB_SdiA	b1615//b3749//
LexA_MraZ_PdhR_SdiA	b1716//
LexA_NagC	b0873//
LexA_RcdA	b3319//
LexA_RcsB-BglJ	b4319//
MarA_OxyR_Rob_SoxS	b2284//b0934//b3314//b3721//
MarA_PhoP_Rob_SoxS	b1658//b1301//b3750//b1300//
MarA_Rob_SoxS	b0851//b3515//b2782//b2284//b3134//
MarA_SoxS	b0063//b2235//b2366//b2674//b4000//
MetJ_MetR	b2659//b0094//
MetJ_OxyR	b3428//b3328//
MetR_PurR	b3508//
MraZ_PdhR	b1224//b0585//
Nac_PurR	b0083//b1009//
NarL_TorR	b0937//b2368//b0095//
NemR_RutR	b2096//b4195//b2284//
NhaR_OmpR	b1190//b1223//b2996//b1334//
NorR_NsrR	b2074//
NsrR_PhoB	b4320//
OxyR_SoxS	b1673//
PdhR_PhoP	b0094//
PgrR_TyrR	b4007//
PhoB_PhoP	b2425//
PhoP_PurR_RbsR	b3543//b4457//
RelB_RelB-RelE	b2589//b1684//b2926//
TrpR_TyrR	b0179//b0785//b1615//
YefM_YefM-YoeB	b3970//b3543//
