#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:41 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/rcomplex_bnum.txt
AccB_FadR	b4322//b2992//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b4070//b2723//b3461//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b3741//b3274//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b0035//b4015//
AcrR_FNR_Fur_SoxR	b1388//
AcrR_FNR_Fur_SoxR_SoxS	b0572//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b0937//
Ada_AidB_Lrp	b3753//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b0435//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b3125//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b3481//b0367//b2367//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b4198//b0950//
AdiY_H-NS_IHF	b1591//
AgaR_CRP	b3870//b1042//b3970//b0564//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b2617//b3313//b1941//b1671//b3506//b1594//
AppY_ArcA_YdeO	b3461//b4193//b2679//b1398//
AraC_CRP	b1649//b1243//b0204//b0088//b3831//b0167//b1245//b2673//b2840//
AraC_CRP_XylR	b3328//b1011//b4313//
AraC_NagC	b2284//b4138//
ArcA_BetI_Cra	molR_1//b1942//b4193//b4132//
ArcA_CRP_CaiF_FNR_H-NS	b3417//b3902//b3134//b1532//b4014//b0226//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b0077//b3428//b0118//b2484//b2571//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b2155//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b2203//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b0348//b3939//
ArcA_CRP_Cra_Fis	b0782//
ArcA_CRP_Cra_IHF_IclR	b0574//b3036//b3727//
ArcA_CRP_DcuR	b3518//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b4438//b2201//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b4238//
ArcA_CRP_DnaA_FNR	b0851//
ArcA_CRP_DpiA_FNR_NarL	b1300//b0154//b3025//b0180//b1226//sroD//
ArcA_CRP_DpiA_FlhDC	b3124//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b3207//b0593//
ArcA_CRP_FNR	b1516//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b0095//b4384//b2763//
ArcA_CRP_FNR_Fis_Fur_PdhR	b3212//
ArcA_CRP_FNR_Fis_IHF_NarL	b0754//
ArcA_CRP_FNR_Fur	b2309//b0432//b2673//b3750//
ArcA_CRP_FNR_Fur_IHF	b3083//b4452//b4008//b0728//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b0089//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b4309//
ArcA_CRP_FNR_IHF_NarL	b2674//
ArcA_CRP_FNR_NarL	b1651//
ArcA_CRP_FadR	b0679//b1189//
ArcA_CRP_FadR_HipB	b4139//
ArcA_CRP_FadR_OmpR_PhoP	b2717//
ArcA_CRP_Fis_Mlc_SoxS	b0388//
