#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:41 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/rcomplex_bnum.txt
AccB_FadR	b1621//b2235//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b0125//b0337//b0077//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b1970//b4050//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b2535//b4015//
AcrR_FNR_Fur_SoxR	b1160//
AcrR_FNR_Fur_SoxR_SoxS	b4072//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b3741//
Ada_AidB_Lrp	b4311//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b3461//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b4075//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b2573//b0167//b3312//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b0679//b4075//
AdiY_H-NS_IHF	b4138//
AgaR_CRP	b4366//b4193//b0198//b3126//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b1241//b1852//b3421//b1735//b2202//b1041//
AppY_ArcA_YdeO	b3266//b3417//b3870//b2730//
AraC_CRP	b3082//b2196//b1246//b4318//b1818//b3408//b3207//b4195//b4441//
AraC_CRP_XylR	b0605//b3124//b3756//
AraC_NagC	b1736//b0724//
ArcA_BetI_Cra	b3939//b1301//b0602//b3416//
ArcA_CRP_CaiF_FNR_H-NS	b1497//sroD//b2977//b2364//b4323//b4005//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b0933//b2094//b2997//b2093//b2370//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b3091//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b0313//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b2306//b0933//
ArcA_CRP_Cra_Fis	b4320//
ArcA_CRP_Cra_IHF_IclR	b2679//b3266//b2196//
ArcA_CRP_DcuR	b4198//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b1514//b0826//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b1739//
ArcA_CRP_DnaA_FNR	b0167//
