#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:41 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/rcomplex_bnum.txt
AccB_FadR	b2200//b3577//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b2341//b3517//b2075//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b1671//b4071//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b0585//b0205//
AcrR_FNR_Fur_SoxR	b3328//
AcrR_FNR_Fur_SoxR_SoxS	b1616//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b2323//
Ada_AidB_Lrp	b0723//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b3508//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b2287//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b3870//b1904//b0342//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b3116//b0734//
AdiY_H-NS_IHF	b1256//
AgaR_CRP	b0344//b3925//b3753//b1684//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b2926//b2704//b2660//b3751//b0040//b4312//
AppY_ArcA_YdeO	b2309//b2904//b2579//b3168//
AraC_CRP	b0764//b0734//b0037//b2837//ilvG_1//b2905//b2201//b2077//b2288//
AraC_CRP_XylR	b3907//b2490//b3723//
AraC_NagC	b0889//b3582//
ArcA_BetI_Cra	b0759//b3766//b3359//b1588//
ArcA_CRP_CaiF_FNR_H-NS	b2369//b4365//b2029//b3026//b2803//b1616//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b4240//b0572//b0077//b4005//b1517//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b1593//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b1397//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b3330//b0225//
ArcA_CRP_Cra_Fis	b1907//
ArcA_CRP_Cra_IHF_IclR	b0587//b3418//b4124//
ArcA_CRP_DcuR	b3124//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b3748//b0933//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b2078//
ArcA_CRP_DnaA_FNR	b2990//
ArcA_CRP_DpiA_FNR_NarL	b0896//b3513//b0032//b3319//b1393//b0904//
ArcA_CRP_DpiA_FlhDC	b2741//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b1257//b2429//
ArcA_CRP_FNR	b2673//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b2781//b0759//b4460//
ArcA_CRP_FNR_Fis_Fur_PdhR	b3113//
ArcA_CRP_FNR_Fis_IHF_NarL	b3708//
ArcA_CRP_FNR_Fur	b3544//b0461//b1276//b4032//
ArcA_CRP_FNR_Fur_IHF	b4320//b3311//b3430//b3728//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b1395//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b0114//
ArcA_CRP_FNR_IHF_NarL	b0040//
ArcA_CRP_FNR_NarL	b4539//
ArcA_CRP_FadR	b1921//b2500//
ArcA_CRP_FadR_HipB	b3329//
ArcA_CRP_FadR_OmpR_PhoP	b2485//
ArcA_CRP_Fis_Mlc_SoxS	b0197//
ArcA_CRP_Fis_XylR	b2488//
ArcA_CRP_Fur_GadX_MqsA	b2415//
ArcA_CRP_GatR	b4476//b1136//b3722//b0758//b1615//b2323//
ArcA_CRP_GlpR	b0872//
ArcA_CRP_IHF	gadF//
ArcA_CRP_PuuR	b3723//b0728//b1682//b2499//b1518//
ArcA_CRP_RhaS	b3357//
ArcA_CRP_TreR	b0980//b1530//
ArcA_CadC_GadE-RcsB_GadX_H-NS_Lrp	b0035//b0904//
ArcA_Cra	b3700//
ArcA_Cra_FNR_H-NS_HypT	b4312//b1101//
ArcA_CysB_FNR	b3334//
ArcA_FNR	b1304//b1210//b4118//b3756//b1300//b3036//b4000//b0352//b3135//b3869//b4194//b2912//b1563//b1597//
ArcA_FNR_Fis_Fur_IHF_NsrR_PdhR	b3509//
ArcA_FNR_Fis_IHF_NarL	b3749//b4016//b0124//b3168//b3037//b0904//b0334//b3315//b2764//b3515//b4004//b1941//b0594//
ArcA_FNR_Fur_IHF	b2074//
ArcA_FNR_IHF	b3750//b3227//b3408//
ArcA_FNR_IHF_NarL	b0935//b1042//
ArcA_FNR_NarL	b3415//b3320//b1517//b0336//
ArcA_FNR_PhoP	b1516//
ArcA_FNR_PuuR	b3727//b0597//
ArcA_FadR	b1530//b3625//b0313//
ArcA_FadR_Fis	b1716//b2800//
ArcA_Fur_Lrp_ModE	b2344//b1673//b1009//b3908//b2732//
ArcA_GlcC_IHF_PdhR	b1735//b4079//b1247//b4006//b0873//b2200//
ArcA_LexA	b1617//b1658//
ArcA_LldR	b0972//b1672//b1036//
ArcA_NarL	b2202//b1535//b0337//b2674//b2277//b2307//b3479//b4357//
ArcA_NtrC_PhoP_RutR	b2712//b4381//b3260//b3261//b1307//b1531//b1745//
ArgP_CRP_DnaA_Fis_H-NS_NrdR	b3479//b2421//b4309//
ArgP_CRP_FNR_Fur_Nac	b2198//
ArgP_DnaA	b4233//b2784//b0595//
ArgP_Lrp	b1308//b4314//
ArgP_LysR	b4317//
ArgP_PhoB	b3907//
ArgR_CRP	b1385//
ArgR_CRP_Fis	b2242//b0061//b3753//b1041//b2074//b0368//b4319//b4354//
ArgR_Fis_IHF_PepA_PurR_RutR	b1421//b0178//
ArgR_H-NS_NtrC	b1136//b3313//b3870//b0125//
ArgR_NtrC	b2423//b1276//b1474//b0954//b3113//
ArgR_PhoP	b1796//
AscG_CRP	b0729//b2486//b2423//
AscG_CRP_PhoB_PrpR	b4233//
AsnC_MraZ_Nac	b1531//
AsnC_Nac	b1334//b3750//
AtoC_IHF	b4240//b3479//b1497//b3702//
