#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:41 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/rcomplex_bnum.txt
AccB_FadR	b1306//b2074//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b2912//b2150//b0062//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b2588//b1189//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b4152//b2926//
AcrR_FNR_Fur_SoxR	b1482//
AcrR_FNR_Fur_SoxR_SoxS	b1224//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b2708//
Ada_AidB_Lrp	b1041//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b0032//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b3752//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b2957//b3213//b3403//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b1531//b3037//
AdiY_H-NS_IHF	b0853//
AgaR_CRP	b1743//b0597//b2429//b1237//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b3511//b1970//b2727//b4511//b2296//b3212//
AppY_ArcA_YdeO	b0785//b3564//b3324//b4072//
AraC_CRP	b1421//b2677//b2369//b3582//b2669//b2675//b4153//b0573//b3969//
AraC_CRP_XylR	b3331//b0312//b0851//
AraC_NagC	b0594//b3038//
ArcA_BetI_Cra	b0390//b4117//b0035//b1851//
ArcA_CRP_CaiF_FNR_H-NS	b1276//b4050//b1305//b4309//b2837//b2980//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b3845//b0954//b2782//b2370//b4076//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b4133//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b1397//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b2659//b2507//
ArcA_CRP_Cra_Fis	b1015//
ArcA_CRP_Cra_IHF_IclR	b0872//b3329//b0597//
