#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:41 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/rcomplex_bnum.txt
AccB_FadR	b1743//b3236//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b1222//b3170//b2148//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b3583//b0221//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b1515//b2579//
AcrR_FNR_Fur_SoxR	b2721//
AcrR_FNR_Fur_SoxR_SoxS	b3961//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b1498//
Ada_AidB_Lrp	b2288//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b3846//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b2925//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b1612//b1674//b1670//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b3330//b0430//
AdiY_H-NS_IHF	ilvG_1//
AgaR_CRP	b4291//b1212//b1514//b0083//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b4037//b0827//b3615//b2205//b0976//b2729//
AppY_ArcA_YdeO	b0585//b2782//b2500//b0092//
AraC_CRP	b1508//b3571//b3414//b2903//b0972//b2763//b3421//b1744//b2235//
AraC_CRP_XylR	b3743//b2425//b1244//
AraC_NagC	b3907//b4198//
ArcA_BetI_Cra	b4123//b1022//b3907//b0064//
ArcA_CRP_CaiF_FNR_H-NS	b3126//b2215//b3335//b1040//b1747//b2507//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b0221//b3403//b2925//b1514//b2393//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b0428//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b3133//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b2705//b1988//
ArcA_CRP_Cra_Fis	b2143//
ArcA_CRP_Cra_IHF_IclR	b0997//b3516//b3481//
ArcA_CRP_DcuR	b4029//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b4192//b1222//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b3273//
ArcA_CRP_DnaA_FNR	b3756//
ArcA_CRP_DpiA_FNR_NarL	b3968//b2741//b3261//b1941//b3127//b0440//
ArcA_CRP_DpiA_FlhDC	b2107//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b2194//b3127//
ArcA_CRP_FNR	b3725//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b3231//b3541//b4237//
ArcA_CRP_FNR_Fis_Fur_PdhR	b0979//
ArcA_CRP_FNR_Fis_IHF_NarL	b1748//
ArcA_CRP_FNR_Fur	b2589//b2223//b2417//b0201//
ArcA_CRP_FNR_Fur_IHF	b1531//b1973//b4237//b3025//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b1531//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b0035//
ArcA_CRP_FNR_IHF_NarL	b1921//
ArcA_CRP_FNR_NarL	b1651//
ArcA_CRP_FadR	b0077//b4264//
ArcA_CRP_FadR_HipB	b2957//
ArcA_CRP_FadR_OmpR_PhoP	b3333//
ArcA_CRP_Fis_Mlc_SoxS	b2702//
ArcA_CRP_Fis_XylR	b1397//
ArcA_CRP_Fur_GadX_MqsA	b4471//
ArcA_CRP_GatR	b0451//b1222//b3223//b4009//b0782//b2223//
ArcA_CRP_GlpR	b3581//
ArcA_CRP_IHF	b3094//
ArcA_CRP_PuuR	b3274//b3583//b1779//b2240//b4309//
ArcA_CRP_RhaS	b2712//
ArcA_CRP_TreR	b0726//b4037//
ArcA_CadC_GadE-RcsB_GadX_H-NS_Lrp	b1587//b2589//
ArcA_Cra	b3312//
ArcA_Cra_FNR_H-NS_HypT	b0677//b0082//
ArcA_CysB_FNR	b3905//
ArcA_FNR	b2207//b1673//b4266//b1297//b0315//b2716//b1904//b0197//b1743//b2143//b3227//b2487//b3124//b1851//
ArcA_FNR_Fis_Fur_IHF_NsrR_PdhR	b0440//
ArcA_FNR_Fis_IHF_NarL	b1397//b4118//b3126//b2764//b1745//b2278//b3707//b3037//b0677//b3236//b2486//b0783//b2155//
ArcA_FNR_Fur_IHF	b3082//
ArcA_FNR_IHF	b3576//b2106//b0726//
ArcA_FNR_IHF_NarL	b2992//b0733//
ArcA_FNR_NarL	b3026//b1101//b2841//b2239//
ArcA_FNR_PhoP	b0085//
ArcA_FNR_PuuR	b3939//b2276//
ArcA_FadR	b0757//b2507//b1493//
ArcA_FadR_Fis	b0125//b1892//
ArcA_Fur_Lrp_ModE	b1715//b4316//b2235//b3605//b1258//
ArcA_GlcC_IHF_PdhR	b1612//b4016//b2997//b0430//b0945//b2837//
ArcA_LexA	b0440//b3709//
ArcA_LldR	b3314//b4059//b0367//
ArcA_NarL	b4324//b2709//b3831//b1597//b2206//b3266//b3758//b3702//
ArcA_NtrC_PhoP_RutR	b0368//b0039//b1743//b3417//b3426//b0095//b2741//
ArgP_CRP_DnaA_Fis_H-NS_NrdR	b0311//b1323//b0974//
ArgP_CRP_FNR_Fur_Nac	b0958//
ArgP_DnaA	b4010//b3528//b2757//
ArgP_Lrp	b4111//b3575//
ArgP_LysR	b4115//
ArgP_PhoB	b3260//
ArgR_CRP	b3127//
ArgR_CRP_Fis	b1669//b2017//b0351//b0596//b0115//b3722//b2754//b1493//
ArgR_Fis_IHF_PepA_PurR_RutR	b2673//b0440//
ArgR_H-NS_NtrC	b2838//b3093//b4154//b0734//
ArgR_NtrC	b4195//b0114//b2237//b2662//b3756//
ArgR_PhoP	b0617//
AscG_CRP	b3222//b3756//b1212//
AscG_CRP_PhoB_PrpR	b1907//
AsnC_MraZ_Nac	b4006//
AsnC_Nac	b1308//b0616//
AtoC_IHF	b0720//b0314//b1970//b0095//
BaeR_CpxR	b0061//b0037//b3334//b3135//b3753//b2280//b3924//
BaeR_CpxR_EvgA	b3321//
BasR_CRP_CpxR_Cra_CsgD_FliZ_IHF_MlrA_MqsA_OmpR_RcdA_RcsAB_RstA	b2905//b3036//b2715//b3366//
BasR_CpxR_PdhR	b1564//b4475//
BasR_Fis	b4290//
BasR_H-NS_IHF_NagC_NanR	b3318//
BasR_MarA_PutA	b4075//
BasR_PhoP	b4118//
BasR_QseB	b3327//b3491//
CRP_CaiF_FNR	b0764//b4040//b0571//b0675//
CRP_ChbR_NagC	b0312//b2009//b0572//b0048//b2276//b3727//
CRP_ComR	b0571//
CRP_CpxR	b2423//
CRP_CpxR_CytR	b2075//
CRP_CpxR_CytR_DnaA_IHF	b4266//
CRP_CpxR_EnvY_Fur_IHF_OmpR_PhoB_RstA	b0597//
CRP_CpxR_GlrR_IHF_NtrC_RcsB	b2726//b4365//b0880//b0951//
CRP_Cra	b3564//b3924//b4030//b3276//b1735//b2223//
CRP_Cra_FNR_Fis_H-NS_IHF_NarL_NarP	b4357//b1973//b0682//b2927//
CRP_Cra_FNR_PdhR	b2428//
CRP_Cra_Fis	b4014//
CRP_Cra_Fis_GlcC	b3330//
CRP_Cra_Fis_MtlR	b1395//b3091//b2074//
CRP_Cra_Mlc_NagC	b3265//b3908//b3437//b3908//b2764//b0974//
CRP_Cra_PrpR	b0931//b1779//b3869//b0396//
CRP_CreB_Fis_MalT	b1297//b1039//b0091//
CRP_CsiR_H-NS_Lrp	b2286//b2365//
CRP_CsiR_H-NS_Lrp_Nac	b2149//b3625//b0118//
CRP_CspA_Fis	b0871//
CRP_CytR	b4357//b0810//b4124//
CRP_CytR_DeoR	b4323//b0889//
CRP_CytR_DeoR_Fis_ModE	b2308//b0342//b0929//b0587//
CRP_CytR_Nac	b1535//
CRP_CytR_NsrR	b0082//
CRP_DcuR_FNR_NarL	b4003//
CRP_DinJ-YafQ	b1243//
CRP_DnaA_Fis_PurR	b1615//b0314//
CRP_DpiA_ExuR	b0594//
CRP_DsdC	b0935//b1734//
CRP_EbgR	b1673//b0032//
CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_YdeO	ilvG_2//b3035//
CRP_ExuR	b2236//
CRP_ExuR_FNR	b3274//b2198//
CRP_ExuR_OxyR_UxuR	b1779//b2009//
CRP_ExuR_UxuR	b3327//
CRP_FNR	b2207//
CRP_FNR_FhlA_HyfR	b2997//b4079//b3571//b4034//b0081//b0389//b0820//b1335//b3277//b2163//b2470//b0586//
CRP_FNR_Fis	b1797//b4365//b2721//
CRP_FNR_Fis_GlpR_IHF	b0886//b2149//
CRP_FNR_Fis_H-NS_SlyA	b0077//
CRP_FNR_GcvA_Lrp_PurR	b1920//b3170//b3603//
CRP_FNR_H-NS_NarL	b2370//
CRP_FNR_IHF_TdcA_TdcR	b2223//b0396//b1674//b0161//b2725//b2674//b0620//
CRP_FNR_NarL	b2417//b3939//b0180//
CRP_FeaR_NsrR	b1617//
CRP_Fis	b4577//b0936//b0020//b2591//b3091//
CRP_Fis_FlhDC_GalR_GalS	b0872//b3581//
CRP_Fis_FliZ_IHF_Lrp	b1851//
CRP_Fis_H-NS_HipAB_HipB_MazE_MazE-MazF	b1939//b3728//
CRP_Fis_H-NS_LeuO_RcsB-BglJ_StpA	b3113//b3516//b1298//
CRP_Fis_IHF	b2076//b4577//b4400//b1391//b0727//
CRP_Fis_NanR	b4460//b0880//b0112//b1683//b3518//
CRP_Fis_NtrC	b4637//b4662//b0617//
CRP_Fis_XylR	b2201//b0178//b0094//
CRP_FlhDC_GalR_GalS	b1940//
CRP_FucR	b4354//b2711//b0929//b0616//b2243//b2223//b1937//
CRP_Fur	b2995//b0113//b3588//b3170//b1920//b3845//b2942//b1531//b0034//
CRP_Fur_HypT_PdhR	b2076//b3904//b2470//b0034//b0335//
CRP_Fur_OxyR_SoxS	b3426//
CRP_GalR_GalS	b0782//
CRP_GalR_GalS_H-NS_HU	b1324//b4441//b3575//b0933//
CRP_GalR_GalS_NagC	b4133//
CRP_GlpR	b3132//b2724//b4315//
CRP_GntR	b3506//b0781//
CRP_GntR_IdnR	b0115//b1296//b3854//b3870//b1679//b2323//b4039//
CRP_GntR_IscR	b0063//
CRP_GutM_GutR_H-NS	b1987//b3759//b1384//b3599//b2704//b2078//b0564//
CRP_H-NS	b0852//
CRP_H-NS_HipAB_HipB_NtrC	b3854//
CRP_H-NS_LacI	b0368//b0602//b0586//
CRP_H-NS_LeuO	b4050//b2718//b4111//b1818//b1513//b0973//b3477//
CRP_H-NS_MqsA	b3410//
CRP_IHF	b4035//b0615//b1393//b1024//
CRP_IHF_MprA_OmpR	b1942//
CRP_IHF_NsrR	b0605//
CRP_IHF_PaaX	b3116//b0827//b0348//b2669//b4026//b0613//b0733//b1011//b2912//b0115//b1224//b1747//
CRP_IHF_UlaR	b3333//b2155//b4067//b2488//b2663//b4193//
CRP_IHF_YiaJ	b3409//b3721//b1006//b3092//sroD//b1942//b0908//b4323//b0348//b0974//
CRP_LexA	b1042//
CRP_Lrp	b0337//b3414//b1243//b2490//
CRP_Lrp_Mlc	b1593//
CRP_Lrp_Nac	b3428//
CRP_LsrR	b0721//b2759//b2802//b2995//b3544//b2722//b0312//b0124//b0020//
CRP_MalI	b4511//b2507//b2716//
CRP_MalT	b4028//b4289//b0584//
CRP_MalT_PhoP	b3724//
CRP_MelR	b2805//b2804//b3227//
CRP_MetJ	b1747//
CRP_MhpR	b4033//b0390//b0587//b0819//b3517//b4029//
CRP_Mlc	b3666//b0221//
CRP_ModE	b2617//b0125//b0958//
CRP_MurR	b2573//b4323//
CRP_Nac_NsrR_PhoB	b4152//
CRP_NadR	b2486//
CRP_NagC	b2923//b1394//b1892//b0894//b3324//b0976//
CRP_NagC_NanR	b2926//b3600//b2155//
CRP_NagC_PhoP	b0038//
CRP_OxyR	b2713//
CRP_OxyR_UxuR	b2367//
CRP_PhoB	b2286//b4237//b1746//b0082//b2804//b3723//
CRP_PhoP	b1519//b3575//b1300//
CRP_PutA	b3583//
CRP_RbsR	b3514//b3222//b1024//b0062//b4324//b0977//
CRP_RhaR_RhaS	b0727//b1901//
CRP_RhaS	b3968//b0313//b0754//
CRP_Rob	b3082//
CRP_TorR	b3971//b4009//b0198//
CRP_UhpA_UvrY	b0734//
CRP_UidR_UxuR	b2925//b3568//b0975//
CRP_UvrY	b3231//
CRP_YehT	b1938//
CRP_ZraR	b1901//b4010//
CadC_FNR_H-NS_LeuO_MlrA	b4539//
Cbl_CysB	b4123//b2703//b2221//b2674//
Cbl_CysB_FNR_IHF	b3452//b0597//b0933//b2782//b0226//
CdaR_FNR_Fis_Fur_H-NS	b1511//
CdaR_FNR_Fur_H-NS	b3477//b4032//b2925//b1616//
CpxR_CsgD_FliZ	b1388//b2155//b1246//
CpxR_CysB	b2588//
CpxR_EnvY_IHF_Lrp_OmpR_YjjQ	b0390//
CpxR_GadE	b1190//b1211//b1597//b4194//
CpxR_H-NS	b2223//
CpxR_NsrR	b3334//
CpxR_RcsB	b3405//
CpxR_TyrR	b0827//
Cra_FNR_Fis_Lrp_NarL	b2903//
Cra_FNR_Fur_MarA_Rob_SoxS	b3230//
Cra_FhlA_FlhDC	b2029//
Cra_GntR_KdgR	b3579//
Cra_GntR_KdgR_PhoB	b1160//
Cra_MarA_SoxS	b2571//
Cra_PdeL	b0460//
Cra_SgrR	b0764//b0880//b0040//
Cra_TyrR	b1736//
CreB_NagC	b0782//
CsgD_CysB_FlhDC_H-NS_MatA_NsrR_SutR	b1900//
CsgD_FlhDC	b1748//b0411//b3970//b3769//b2196//b0205//b1672//b4467//b3118//
CsgD_FlhDC_H-NS_MatA_NsrR_SutR	b1210//b1739//
CspA_Fis_GadX_H-NS	b0754//
CueR_FNR_ModE	b1243//b2079//b1508//b1597//b1385//
CusR_PhoB_YedW	b3449//b2078//b1071//b1276//b0038//b2281//b3722//
CysB_H-NS	b1734//b3481//b3418//b0931//b0032//
CysB_HypT_IHF	b3576//
CysB_IHF	b2724//b2364//
CysB_NtrC	b1394//
CysB_PhoP	b1237//
DcuR_FNR_NarL	b1594//b0043//b2221//b2990//
DinJ-YafQ_LexA	b2344//b1237//
DpiA_H-NS	b0570//
DsdC_NsrR	b0062//
EvgA_FNR	b0461//b1684//
EvgA_H-NS	b1475//b1392//
