#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:41 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/rcomplex_bnum.txt
AccB_FadR	b1621//b3908//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b2925//b2995//b0602//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b0095//b1712//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b3416//b4014//
AcrR_FNR_Fur_SoxR	b4120//
AcrR_FNR_Fur_SoxR_SoxS	b2759//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b2486//
Ada_AidB_Lrp	b1389//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b3113//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b1492//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b0679//b3516//b2204//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b2713//b2709//
AdiY_H-NS_IHF	b4074//
AgaR_CRP	b1941//b3134//b0333//b3126//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b3726//b2417//b4290//b3968//b0428//b3908//
AppY_ArcA_YdeO	b2148//b2091//b0390//b1497//
AraC_CRP	b2307//b1973//b3708//b3741//b2285//b3604//b3332//b4019//b0602//
AraC_CRP_XylR	b3721//b0677//b2296//
AraC_NagC	b0722//b4268//
ArcA_BetI_Cra	b4288//b0221//b2725//b2428//
ArcA_CRP_CaiF_FNR_H-NS	b1396//b2717//b2723//b3870//b4431//b3511//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b1796//b4125//b1745//b4323//b0871//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b3094//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b4317//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b2491//b4400//
ArcA_CRP_Cra_Fis	b1038//
ArcA_CRP_Cra_IHF_IclR	b1739//b4196//b1519//
ArcA_CRP_DcuR	b0076//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b1391//b0587//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b4026//
ArcA_CRP_DnaA_FNR	b3495//
ArcA_CRP_DpiA_FNR_NarL	b4669//b2074//b0904//b3118//b0096//b0676//
ArcA_CRP_DpiA_FlhDC	b4153//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b3036//b4318//
ArcA_CRP_FNR	b1244//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b3113//b0082//b1593//
ArcA_CRP_FNR_Fis_Fur_PdhR	b1673//
ArcA_CRP_FNR_Fis_IHF_NarL	b1739//
ArcA_CRP_FNR_Fur	b0975//b2674//b1747//b3625//
ArcA_CRP_FNR_Fur_IHF	b1621//b2723//b1901//b2703//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b4291//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b0809//
ArcA_CRP_FNR_IHF_NarL	b1023//
ArcA_CRP_FNR_NarL	b4026//
ArcA_CRP_FadR	b4000//b2617//
ArcA_CRP_FadR_HipB	b1939//
ArcA_CRP_FadR_OmpR_PhoP	b1397//
ArcA_CRP_Fis_Mlc_SoxS	b0070//
ArcA_CRP_Fis_XylR	b3758//
ArcA_CRP_Fur_GadX_MqsA	b3260//
ArcA_CRP_GatR	b2309//b3569//b3724//b1563//b4309//b1334//
ArcA_CRP_GlpR	b4029//
ArcA_CRP_IHF	b1296//
ArcA_CRP_PuuR	b1938//b0782//b2964//b0781//b2905//
ArcA_CRP_RhaS	b4007//
ArcA_CRP_TreR	b1243//b0343//
ArcA_CadC_GadE-RcsB_GadX_H-NS_Lrp	b2975//b2677//
ArcA_Cra	b2392//
ArcA_Cra_FNR_H-NS_HypT	b0044//b2194//
ArcA_CysB_FNR	b1391//
ArcA_FNR	b0880//b4233//b3727//b2200//b2997//b1508//b0573//b3495//b1482//b0083//b4198//b3367//b0570//b3969//
ArcA_FNR_Fis_Fur_IHF_NsrR_PdhR	b2197//
ArcA_FNR_Fis_IHF_NarL	b2803//b4079//b3077//b2323//b0880//b0734//b1492//b0812//b3418//b4193//b1071//b2482//b1040//
ArcA_FNR_Fur_IHF	b4187//
ArcA_FNR_IHF	b2992//b0681//b3451//
ArcA_FNR_IHF_NarL	b2094//b4441//
