#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:41 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/rcomplex_bnum.txt
AccB_FadR	b3766//b3116//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b0040//b1275//b2425//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b2296//b1024//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b3906//b0203//
AcrR_FNR_Fur_SoxR	b2076//
AcrR_FNR_Fur_SoxR_SoxS	b2485//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b1563//
Ada_AidB_Lrp	b0584//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b0167//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b3603//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b1921//b1299//b3516//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b1245//b1041//
AdiY_H-NS_IHF	b3568//
AgaR_CRP	b2759//b4288//b1587//gadF//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b2277//b2590//b4194//b2196//b0061//b2095//
AppY_ArcA_YdeO	b3272//b3927//b2203//b1511//
AraC_CRP	b4233//b1012//b0613//b2279//b3359//b0880//b4187//b1324//b3903//
AraC_CRP_XylR	b2107//b3081//b2235//
AraC_NagC	b2579//b3851//
ArcA_BetI_Cra	b1736//b2078//b0896//b0979//
ArcA_CRP_CaiF_FNR_H-NS	b2215//b4032//b2276//b4032//b4475//b0945//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b2702//b1743//b3312//b4153//b1011//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b4037//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b0895//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b1748//b0720//
ArcA_CRP_Cra_Fis	b2781//
ArcA_CRP_Cra_IHF_IclR	b0954//b1850//b4194//
ArcA_CRP_DcuR	b1011//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b2731//b3221//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b2903//
ArcA_CRP_DnaA_FNR	b2492//
ArcA_CRP_DpiA_FNR_NarL	b0619//b0819//b0116//b1299//b3265//b2416//
ArcA_CRP_DpiA_FlhDC	b3701//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b1588//b2286//
ArcA_CRP_FNR	b1101//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b3330//b4471//b2679//
ArcA_CRP_FNR_Fis_Fur_PdhR	b3724//
ArcA_CRP_FNR_Fis_IHF_NarL	b3868//
ArcA_CRP_FNR_Fur	b3331//b1042//b4233//b0429//
ArcA_CRP_FNR_Fur_IHF	b1298//b4018//b1819//b0584//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b2757//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b2570//
ArcA_CRP_FNR_IHF_NarL	b2428//
ArcA_CRP_FNR_NarL	b0975//
ArcA_CRP_FadR	b0342//b0727//
