#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:41 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/rcomplex_bnum.txt
AccB_FadR	b0954//b1943//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b1043//b0430//b2837//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b2148//b3741//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b4318//b1521//
AcrR_FNR_Fur_SoxR	b2732//
AcrR_FNR_Fur_SoxR_SoxS	b1521//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b2957//
Ada_AidB_Lrp	b2590//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b0020//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b3574//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b0048//b1904//b0042//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b2205//b1905//
AdiY_H-NS_IHF	b4233//
AgaR_CRP	b3766//b3315//b2198//b0945//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b0042//b4139//b0586//b0343//b3326//b2207//
AppY_ArcA_YdeO	b4073//b3403//b2281//b1796//
AraC_CRP	b0765//b3325//b3722//b4321//b1649//b1070//b2713//b0039//b0037//
AraC_CRP_XylR	b2368//b2283//b4238//
AraC_NagC	b2237//b2732//
ArcA_BetI_Cra	b2283//b0198//b0976//b3091//
ArcA_CRP_CaiF_FNR_H-NS	b3701//b0880//b1716//b2201//b3970//b2392//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b2223//b0040//b3410//b1061//b2841//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b1245//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b1615//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b0199//b1970//
ArcA_CRP_Cra_Fis	b1136//
ArcA_CRP_Cra_IHF_IclR	b1611//b4312//b2074//
ArcA_CRP_DcuR	b3073//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b2287//b1658//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b4014//
ArcA_CRP_DnaA_FNR	b3741//
ArcA_CRP_DpiA_FNR_NarL	b3276//b4003//b4026//b4079//b3321//b1761//
