#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:41 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/rcomplex_bnum.txt
AccB_FadR	b1474//b2366//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b0679//b2617//b4123//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b3515//b3702//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b1482//b2782//
AcrR_FNR_Fur_SoxR	b4511//
AcrR_FNR_Fur_SoxR_SoxS	b1302//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b3707//
Ada_AidB_Lrp	b2589//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b0602//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b1394//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b0592//b3518//b0118//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b4119//b3452//
AdiY_H-NS_IHF	b3260//
AgaR_CRP	b4029//b1384//b1821//b3036//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b3544//b1597//b3325//b3275//b3772//b2499//
AppY_ArcA_YdeO	b2281//b4131//b0886//b0621//
AraC_CRP	b4669//b1136//b1597//b0091//b0180//b4032//b0204//b3414//b2727//
AraC_CRP_XylR	b0225//b4320//b2923//
AraC_NagC	b1500//b2484//
ArcA_BetI_Cra	b3722//b3753//b2551//b4457//
ArcA_CRP_CaiF_FNR_H-NS	b1024//b3845//b0896//b1384//b1819//b1892//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b0729//b3741//b3124//b1852//b3359//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b4475//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b0606//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b3772//b1182//
ArcA_CRP_Cra_Fis	b3366//
ArcA_CRP_Cra_IHF_IclR	b3961//b2905//b1388//
ArcA_CRP_DcuR	b4006//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b0977//b1393//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b1900//
ArcA_CRP_DnaA_FNR	b3726//
ArcA_CRP_DpiA_FNR_NarL	b2093//b4005//b2278//b3124//b1497//b0976//
ArcA_CRP_DpiA_FlhDC	b2579//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b2106//b2424//
ArcA_CRP_FNR	b1797//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b0724//b1040//b2588//
ArcA_CRP_FNR_Fis_Fur_PdhR	b4153//
ArcA_CRP_FNR_Fis_IHF_NarL	b4124//
ArcA_CRP_FNR_Fur	b2489//b4014//b2679//b0937//
ArcA_CRP_FNR_Fur_IHF	b0181//b3512//b2726//b0043//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b1715//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b1190//
