#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/strict_regulons_bnum.txt
AccB_neg	b4347//b3326//
AcrR_neg	b1508//b4577//b2528//b1925//b3363//b3213//b2223//b0384//b2990//b3077//b1379//
Ada_neg	b4198//b3025//
Ada_pos	b2980//b2017//b0617//b2559//
AdiY_pos	b1923//b2840//b2029//b4260//b3414//b0150//b0114//b4393//
AgaR_neg	b1298//b2500//b0722//b1943//b4415//b2731//b0697//b4539//b1946//b1040//b2559//
AidB_neg	b2572//
AlaS_neg	b4106//
AllR_neg	b0303//b1226//b0779//b1683//b4280//b2723//b1683//b3707//b3571//
AllS_pos	b0075//b2737//b2760//
AlsR_neg	b3495//b1043//b4076//b1748//b3580//b3325//
AppY_pos	b1738//b4003//b2684//b2997//b1921//b1926//b0085//b3363//b0093//b0851//
AraC_neg	b2529//b4003//b2415//b0996//b1669//b1481//b2093//b3724//
AraC_pos	b0181//b4032//b0462//b2923//b2559//b0590//b1514//b1744//b0181//b2755//
ArgP_neg	b3828//
ArgP_pos	b1113//b3161//b1901//b1938//b2306//b0904//b1022//b3846//b1246//b1258//b2669//b3012//b0857//
ArgR_neg	b3413//b3057//b0150//b3688//b0240//b1247//b1014//b0152//b1516//b3749//b4431//b3132//b0516//b4030//b2507//b3576//b1040//b3091//b4241//b1536//b2068//b2803//b3171//b4439//b1322//b2068//b2572//b0757//b1003//b0783//b2465//b1732//b1221//
ArgR_pos	b3036//b0349//b3569//b4670//b0617//
ArsR_neg	b2200//b0727//b0156//
AscG_neg	b2204//b2557//b3452//b1746//b0074//
AsnC_neg	b0367//b3076//b1400//
AsnC_pos	b1797//
AtoC_pos	b1198//b2476//b1508//b4312//
BaeR_pos	b3613//b2994//b4468//b3581//b0591//b0978//b2528//b1826//
BasR_neg	b3786//b2904//
BasR_pos	b2237//b3065//b2666//b2224//b4525//b1246//b3118//b0432//b4452//b2490//b1575//
BetI_neg	b1821//b1501//b3924//b3571//
BirA_neg	b0782//b3661//b3027//b3707//b4187//
BluR_neg	b0152//b0810//b0084//b2722//
BolA_neg	b2708//b2281//
BolA_pos	b0682//b4196//
CadC_pos	b3603//b1443//b1577//
CaiF_pos	b4382//b3941//b2800//b0523//b3061//b3564//b2976//b1488//b0523//b0880//
Cbl_pos	b1296//b1859//b4151//b3564//b2029//b2979//b0799//b2068//b0086//
CdaR_pos	b2243//b1597//b2488//b0750//b2805//b0587//b0903//b3451//b4396//b2375//
CecR_neg	b3124//b3517//b0068//b3728//b1970//
ChbR_neg	b1741//b2729//b4476//b1946//b0620//b0378//
ChbR_pos	b2699//b1591//b1301//b2406//b2926//b4475//
ComR_neg	b1326//
CpxR_neg	b0583//b2995//b1877//b0890//b4133//b2075//b0388//b4444//b2926//b0756//b3870//b3136//b1569//b0891//b3863//b3025//b3789//b0338//b1199//b3727//b1511//b1615//b0623//b1378//
CpxR_pos	b0070//b3403//b2060//b0978//b0887//b3170//b0084//b2344//b0934//b3512//b2841//b3503//b1818//b1938//b3065//b1805//b0485//b2839//b1578//b1716//b1395//b1265//b3960//b3509//b3645//b0570//b3721//b3096//b0034//b4013//b2711//b1744//b2486//b4288//b0351//b3027//b2464//b0587//b2911//b3118//b0592//b3508//b2601//b2392//b1300//b1716//
Cra_neg	b1947//b2784//b3923//b3846//b3477//b4384//b0863//b0751//b4513//b3789//b1187//b0754//b1892//b1877//b0473//b0874//b3924//b3666//b4098//b4506//b1227//b4357//b0584//b2149//b1276//b3580//b2423//b0734//b0154//b1728//b1130//b2997//b2289//b3785//b1136//b2916//b2198//b0400//b2659//b1187//b3517//b2149//b3062//b2840//b3580//b1734//b4398//b3868//b2421//b4670//b2799//b3169//b2163//b3429//b0451//b4324//b3902//b0335//b2557//
Cra_pos	b4154//b0150//b2366//b2802//b0475//b4100//b2706//b3223//b3169//b1102//b4311//b3437//b1717//b3164//b0197//b3501//b1944//b1702//b4324//b2762//b0935//b4089//b1615//
CreB_neg	b1531//b0397//b1937//
CreB_pos	b4087//b3134//
CsgD_neg	b4384//b0796//b1924//b3702//b1654//b0850//b1010//b1396//b3227//b0726//b1225//b0515//b1076//b1452//b1333//
CsgD_pos	b3511//b1536//b0303//b0653//b4237//b1226//b2308//b0460//b4075//b1905//b2659//b2231//b1043//
CsiR_neg	b3966//b4637//b0198//b2763//b1938//
CspA_pos	b0687//b4039//
CueR_neg	b1036//b4072//b1892//b0724//b0504//
CueR_pos	b0674//b2487//
CusR_pos	b1429//b0115//b1887//b4151//b1949//b1080//b2342//b0342//b0575//b3418//b2207//b4237//
CynR_neg	b2980//
CynR_pos	b2661//b1949//b2422//
CysB_neg	b2291//sroD//b2674//b3479//b2169//b3328//b0075//
CysB_pos	b3368//b2205//b4451//b1858//b1396//b2364//b2204//b4382//b2484//b4439//b2029//b2723//b3131//b0874//b0044//b1517//b4471//b0390//b1486//b3416//b2000//b0812//b0935//b0333//b4445//
CytR_neg	b1938//b0820//b2379//b1288//b0794//b2666//b0162//b1946//b0925//b1129//b2482//b2822//b4086//
Dan_pos	b0886//b2604//b2997//b1259//
DcuR_pos	b2823//b2752//b1483//b3831//b3430//b2414//b0778//b1263//b0368//
DeoR_neg	b1901//b1501//b1498//b0080//b1443//b3578//
DhaR_neg	b3624//
DhaR_pos	b2987//b4417//b1617//
DicA_neg	b4026//b1082//b0557//b1562//b1611//b4006//b3207//b3165//
DinJ-YafQ_neg	b3709//b2559//b0653//
DnaA_neg	b1719//b4539//b3325//b1591//b0207//b4324//b1535//b4260//b3057//gadF//b3185//
DnaA_pos	b4118//b2685//b4384//b0964//b4032//b2697//b1519//
DpiA_neg	b1679//
DpiA_pos	b1483//b4354//b3113//b0794//b1519//b1617//b2508//b0095//b2725//b2316//
DsdC_neg	b2490//
DsdC_pos	b4268//b2316//
EbgR_neg	b4539//b1167//
EnvR_neg	b4481//b4539//
EnvY_pos	b2684//b3418//
EvgA_pos	b3957//b3784//b1132//b3724//b2500//b0860//b2423//b2078//b1654//b4043//b1878//b1160//b2616//b2507//b2751//b0572//b2709//b4085//b4073//
ExuR_neg	b1037//b1384//b0839//b2091//b2579//b0819//b2375//b4054//b4443//
FabR_neg	b0896//b3268//
FadR_neg	b3225//b0850//b4673//b3774//b3568//b3431//b3578//b1256//b3012//b2105//b2730//
FadR_pos	b1651//b0042//b4265//b3413//b2276//b0523//b4475//b0152//b3133//b2987//b4032//b1611//
FeaR_pos	b1075//b1938//
FhlA_pos	b2839//b2719//b3027//b3125//b2719//b2425//b3408//b2283//b1080//b3006//b0392//b1622//b0732//b2582//b2976//b1941//b0887//b0460//b0429//b4028//b1492//b1747//b2215//b3169//b0809//b3334//b1020//b3429//b2703//b1442//
FlhDC_neg	b4367//b3604//b3481//b1335//
FlhDC_pos	b3916//b1475//b0035//b1905//b2760//b2323//b2424//b0296//b4058//b1308//b0460//b4237//b0597//b0081//b3752//b0755//b4072//b0786//b4670//b1182//b0726//b1036//b1783//b0032//b0732//b1276//b1796//b0461//b3432//b0618//b0226//b0964//b1784//b0729//b3813//b4120//b0750//b0958//b4036//b4006//b4354//b1093//b0072//b2464//b0464//b1904//b1102//b2904//b4439//b0685//b2285//b3063//b4399//b1907//b3911//b2213//b2711//b2482//b1082//b2825//b0855//b0350//b0035//b1620//b0861//b4018//b3701//b3011//b1784//b3330//b1276//b1247//b3006//b1954//b3449//b4118//b2465//b1946//
FliZ_neg	b0044//b4321//b1907//b1548//b1784//b3330//b3481//b0864//b2096//b0507//b0681//b2243//b3902//b1013//b4063//b1796//b1409//b3137//b1396//b2903//b3426//
FucR_pos	b2375//b3132//b2429//b0564//b2825//b2721//b3416//
Fur_neg	b0809//b0304//b0826//b0826//b3752//b3791//b4452//b3725//b2804//b2702//b0400//b2540//b0082//b3022//b1658//b1672//b3363//b4309//b1257//b3607//b2491//b2278//b0038//b3680//b3481//b2715//b2728//b0086//b1487//b0352//b3567//b1287//b2839//b1021//b2711//b0677//b1512//b1819//b2508//b2731//gadF//b2163//b2537//b3091//b4028//b4197//b1334//b4195//b1037//b1608//b1888//b0792//b2712//b0070//b1734//b3583//b4705//b2723//b2470//b4115//b1187//b0070//b1857//b3186//b0775//b0336//b0732//b2276//b3366//b2063//b1655//b1939//b0040//b3256//b1237//b3065//b3721//b3190//b2675//b1682//b3330//b1826//b2342//b4539//b3415//b0390//b1810//b4366//b1655//b4511//b1384//b2204//b1518//b2760//b2076//b1923//b1245//b1434//b1011//b3707//b1385//b0180//b3784//b1165//b1515//b4599//b0070//b4105//b3605//b1735//b3863//b1378//b1902//b0852//b2288//
Fur_pos	b3222//b3700//b4347//b2603//b0460//b2686//b3495//b1905//b3118//b3800//b4539//b3922//b0799//b0812//b2997//b2937//b1486//b0724//b3255//b1102//b3511//
GadE-RcsB_pos	b3325//b3567//b3091//b3481//b4287//b3741//b0344//b3525//b3236//
GadE_pos	b4054//b4030//b1411//b0751//b2076//b3726//b1634//b0061//b3071//b4233//b1391//b1024//b3168//b1654//b3330//b0758//b3789//b2150//b1890//b3139//b3607//b1482//b2366//b1307//b0880//b0594//b0348//b1817//b0513//
GadW_neg	b0331//b0398//b3569//b3903//b4040//b0031//b2096//b4085//b1622//b0020//b0811//
GadW_pos	b2784//b2819//b1846//b1007//b1010//b2416//b1246//b0723//yegZ//b4266//b0777//
GadX_neg	b2540//b4441//b0428//b4287//b2731//b4059//
GadX_pos	b2074//b2805//b3528//b2913//b1850//b1982//b1532//b3415//b0732//b3517//b2943//b0731//b1163//b4264//b2542//b2994//b0575//b2537//b0799//b2686//b3223//b2313//b0089//b1008//b3409//b3141//b0578//
GalR_neg	b0794//b1741//b1672//b0785//b1444//b2307//b1748//b4310//b1013//b0086//
GalR_pos	b2905//b1481//b4193//b3324//
GalS_neg	b0584//b1858//b3709//b0095//b0384//b1728//b0071//b4239//b1258//b1488//
GalS_pos	b1200//b1262//b4311//b1622//
GatR_neg	b2605//b4197//b2715//b2344//b3430//b3431//
GcvA_neg	b3256//b3166//b2488//b2571//
GcvA_pos	b3156//b2698//b1261//b0764//
GlcC_neg	b2464//
GlcC_pos	b0384//b4280//b0860//b0314//b1112//b3135//
GlpR_neg	b3431//b0795//b3752//b3165//b1728//b1390//b2737//b1129//b0517//
GlrR_pos	b1325//b4279//b3547//b0812//b3959//
GntR_neg	b3615//b4104//b3453//b1378//b1658//b1761//b2927//b4194//b1597//b2280//b4293//b2573//
GutM_pos	b4037//b4539//b2893//b0863//b2486//b2423//b4399//
GutR_neg	b0891//b1858//b1283//b1900//b1307//b3613//b3859//
HU_neg	b0682//b0343//b1101//efeU_2//b3748//b0225//b4105//b3792//
HU_pos	b0860//
HcaR_neg	b1717//
HcaR_pos	b3227//b4102//b1713//b0294//b1588//
HdfR_neg	b1737//b0344//
HdfR_pos	b1303//b0181//b4034//
HigA_neg	b0964//b3939//
HigB-HigA_neg	b3956//b1563//
HipAB_neg	b2671//b3748//b3429//b1077//b0234//
