#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/strict_regulons_bnum.txt
AccB_neg	b1072//b1940//
AcrR_neg	b1904//b3165//b1221//b0728//b1024//b0073//b3511//b0977//b1826//b1492//b1857//
Ada_neg	b3708//b3567//
Ada_pos	b2414//b4088//b3722//b0061//
AdiY_pos	b1878//b3708//b4265//b1008//b0331//b3403//b0591//b4393//
AgaR_neg	b0151//b0085//b4452//b0851//b4076//b0861//b0587//b2779//b2075//b2542//b0571//
AidB_neg	b0032//
AlaS_neg	b0450//
AllR_neg	b0595//b0403//b1200//b2530//b0464//cpxQ//b3476//b1007//b1577//
AllS_pos	b1738//b3186//b0237//
AlsR_neg	b1907//b4197//b3514//b3415//b4105//b0891//
AppY_pos	b3127//b0895//b1247//b2207//b0161//b1301//b4458//b2207//b1738//b2760//
AraC_neg	b4260//b0114//b0896//b3426//b3800//b2758//b4355//b4264//
AraC_pos	b0852//b2852//b3328//b3793//b2706//b4467//b0114//b1004//b2531//b4265//
ArgP_neg	b2009//
ArgP_pos	b0995//b0890//b2208//b0722//b2370//b1704//b4457//b1791//b2279//b2808//b3491//b3599//b0067//
ArgR_neg	b4005//b3070//b0161//b3096//b0096//b2240//b4468//b0615//b3904//b3186//b0517//b1719//b0123//b0181//b0240//b1519//b4698//b1568//b1203//b0221//b1258//b1092//b2429//b0403//b2429//b0623//b1037//b2660//b0794//b2416//b3577//b2470//b1429//
ArgR_pos	b4309//b0339//b2925//b1576//b3138//
ArsR_neg	b1805//b3748//b4044//
AscG_neg	b1902//b4522//b3156//b3421//b2422//
AsnC_neg	b3727//b1937//b4399//
AsnC_pos	b0048//
AtoC_pos	b0681//b3517//b1198//b2759//
BaeR_pos	b0687//b2539//b0156//b3702//b2169//b1743//b3701//b1132//
BasR_neg	b0154//b2927//
BasR_pos	b3477//b2366//b1298//b4092//b2996//b4002//b3518//b3095//b0586//b2388//b0679//
BetI_neg	b1224//b4035//b4445//b3063//
BirA_neg	b1517//b1226//b0441//b3066//b0293//
BluR_neg	b1589//b4484//b3026//b0587//
BolA_neg	b1131//b0854//
BolA_pos	b1620//b1397//
CadC_pos	b2424//b0341//b1889//
CaiF_pos	b4026//b0353//b1712//b0575//b1651//b2663//b1083//b0688//efeU_2//b1819//
Cbl_pos	b0775//b2323//b2085//b4054//b4187//b3326//b3580//b4195//b1938//
CdaR_pos	b0685//b1617//b1859//b2284//b3449//b2374//b2781//b2095//b2095//b1658//
CecR_neg	b4267//b1200//b0342//b1514//b2759//
ChbR_neg	b0553//b3186//b4381//b1947//b2558//b1706//
ChbR_pos	b2095//b4153//b3916//b3157//b1658//b0697//
ComR_neg	b0068//
CpxR_neg	b3057//b3065//b0347//b1988//b3476//b3168//b4322//b2207//b3255//b4131//b1611//b3359//b1092//b2407//b3083//b1670//b3708//b0096//b2224//b2560//b3491//b2975//b1575//b4264//
CpxR_pos	b2373//b1535//b2530//b3188//b0234//b2697//b0871//b0585//b4099//b2163//b2094//b2762//b1277//b2223//b3927//b3728//b3271//b0676//b1890//b2311//b4254//b2194//b0724//b2579//b2713//b3478//b1617//b0388//b1443//b3786//b4139//b2723//b0486//b2808//b4698//b0592//b1850//b1517//b1926//b3500//b4523//b3958//b1944//b2231//b0655//b0681//
Cra_neg	b3742//b0237//b3605//b1904//b1378//b2674//b1878//b1378//b3582//b1671//b3324//b2485//b3869//b2808//b3521//b3500//b1307//b0731//b1674//b0199//b0978//b1015//b3123//b1941//b3599//b2980//b0945//b2097//b3011//b0313//b2943//b1850//b0344//b0313//b1943//b2760//b0864//b4254//b0484//b1618//b1039//b3478//b1658//b2730//b1323//b2905//b2719//b1113//b3924//b4151//b0066//b2755//b4015//b3213//b1486//b0594//b1923//b0240//b3414//
Cra_pos	b2372//b1038//b3157//b3167//b0592//b0572//b4016//b1241//b3063//b0904//b2911//b4132//b2976//b2470//b2289//b0330//b0622//b1277//b0595//b0091//b4006//b3614//b0805//
CreB_neg	b2372//b3063//b1783//
CreB_pos	b4124//b3128//
CsgD_neg	b2009//b1954//b3922//b0074//b2198//b3558//b0756//b2425//b1257//b3513//b3426//b0068//b4289//b3752//b2127//
CsgD_pos	b4192//b0602//gadF//b1923//b0972//b4312//b2779//b2342//b4381//b3095//b1008//b2822//b3507//
CsiR_neg	b4036//b2709//b0778//b0653//b3221//
CspA_pos	b3728//b2194//
CueR_neg	b1261//b3725//b0850//b0154//b0347//
CueR_pos	b0687//b2207//
CusR_pos	b3503//b0721//b1907//b1078//b0682//b0776//b1567//b3363//b2905//b0854//b4323//b3115//
CynR_neg	b1658//
CynR_pos	b3224//b2470//b3774//
CysB_neg	b1941//b1200//b4044//b4197//b4357//b0590//b0167//
CysB_pos	b0933//b1925//b2153//b1658//b1738//b1299//b2392//b2759//b0096//b1530//b1946//b3461//b4104//b3477//b1517//b3503//b0653//b4058//b2779//b0903//b3270//b4074//b1487//b4444//b0231//
CytR_neg	b3006//b0061//b2980//b3171//b1007//b1325//b3036//b2713//b1878//b1850//b1167//b4396//b2724//
Dan_pos	b1335//b4411//b2755//b2712//
DcuR_pos	b3184//b3509//b1577//b3507//b1943//b2916//b1517//b3025//b2927//
DeoR_neg	b1540//b2153//b4592//b3012//b1617//b0037//
DhaR_neg	b3027//
DhaR_pos	b1043//b2237//b2727//
