#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/strict_regulons_bnum.txt
AccB_neg	b4106//b0987//
AcrR_neg	b1779//b3186//b2779//b1921//b4290//b1040//b0553//b2281//b4376//b4089//b1747//
Ada_neg	b0614//b4087//
Ada_pos	b1852//b0084//b4195//b0852//
AdiY_pos	b0584//b1444//b2487//b1082//b3334//b2370//b2195//b2925//
AgaR_neg	b1430//b0894//b1300//b0998//b4099//b2198//b3188//b2427//b0782//b1706//phnE_2//
AidB_neg	b1488//
AlaS_neg	b0080//
AllR_neg	b0734//b4086//b1651//b4122//b0750//b0347//b4382//b1858//b4592//
AllS_pos	b1780//b1622//b0565//
AlsR_neg	b3073//b3421//b0964//b2316//b0166//b0411//
AppY_pos	b2825//b3365//b0277//b1902//b3421//b2665//b3478//b0463//b0152//b4192//
AraC_neg	b1591//b0504//b4160//b2092//b1484//b1079//b2997//b1323//
AraC_pos	b3027//b1010//b3904//b1817//b3330//b1476//b3500//b1488//b0428//b2582//
ArgP_neg	b0461//
ArgP_pos	b0852//b1680//b1535//b3430//b0851//b4398//b0296//b2393//b2716//b4075//b4035//b0565//b2061//
ArgR_neg	b3430//b1430//b1900//b4237//b1578//b1588//b4400//b1650//b1517//b4070//b3365//b0062//b1949//b2205//b0683//b2758//b2091//b2075//b2779//b1092//b1578//b1246//b0039//b2916//b3558//b4291//b0511//b0571//b2762//b2379//b3911//b2085//b0384//
ArgR_pos	b1039//b2149//b0799//b0871//b4159//
ArsR_neg	b1575//b0617//b0400//
AscG_neg	b0463//b2916//b0855//b1102//b1092//
AsnC_neg	b3212//b1880//b3579//
AsnC_pos	b3432//
AtoC_pos	b0093//b0331//b3212//b4094//
BaeR_pos	b3509//b0207//b0384//b2370//b3507//b3171//b2097//b0514//
BasR_neg	b2818//b3414//
BasR_pos	b0041//b4034//b1077//b1900//b1136//b1588//b0764//b3012//b2538//b1136//b0588//
BetI_neg	b0678//b2029//b1654//b2669//
BirA_neg	b0123//b0396//b0156//b2841//b3429//
BluR_neg	b1386//b4090//b4322//b1676//
BolA_neg	b0338//b3083//
BolA_pos	b4435//b3131//
CadC_pos	b4104//b0606//b3601//
CaiF_pos	b4443//b1892//b4324//b3137//b4264//b3966//b2674//b4131//b1011//b3788//
Cbl_pos	b0123//b1857//b3139//b2490//b4310//b0853//b3221//b4354//b3140//
CdaR_pos	b2711//b4006//b3417//b4702//b1297//b0311//b2107//b0964//b3061//b3188//
CecR_neg	b0399//b0591//b1246//b1023//b0336//
ChbR_neg	b0388//b3741//b1656//b3127//b2223//b3170//
ChbR_pos	b2416//b1497//b0784//b2787//b0443//b3167//
ComR_neg	b3270//
CpxR_neg	b0765//b4115//b1738//b4132//b4408//b4100//b3518//b0150//b1400//b0565//b3613//b1684//b0854//b2323//b3330//b1221//b3625//b3741//b1227//b0198//b4408//b0352//b2712//b3135//
CpxR_pos	b1941//b1857//b3800//b3083//b1782//b0698//b1203//b1498//b1531//b0043//b3025//b2560//b0857//b4444//b3751//b4195//b4154//b3903//b0578//b2732//b0785//b2212//b3115//b4075//b1954//b2537//b2707//b4062//b2538//b4239//b3067//b4522//b4511//b2820//b3141//b0851//b2342//b4054//b0841//b2537//b3222//b2552//b0198//b2365//b4123//b0060//
Cra_neg	b2076//b3614//b0333//b4365//b0075//b2925//b2779//b1683//b2630//b3426//b2779//b4376//b0197//b0475//b0873//b1480//b1858//b1946//b1594//b3958//b2839//b1500//b2663//b1745//b2826//b2311//b4071//b2280//b3846//b3547//b0504//b2697//b1399//b1004//b3750//b3924//b0090//b1306//b1167//b4054//b4233//b0592//b0341//b1305//b1676//b3567//b1641//b2476//b3095//b0516//b1276//b0889//b2236//b2754//b0338//b3916//b1160//b2726//b2486//
Cra_pos	b2201//b2105//b4018//b1246//b4452//b0273//b1924//b2427//b3571//b2289//b3600//b3725//b0237//b2224//b2997//b1552//b1982//b0384//b2839//b2379//b3421//b1378//b2488//
CreB_neg	b3525//b1704//b3117//
CreB_pos	b1165//b1299//
CsgD_neg	b2017//b4415//b2993//b4209//b4192//b1378//b1925//b4525//b0156//b0728//b1791//b1200//b1407//b1078//b2093//
CsgD_pos	b2491//b1718//b2904//b1861//b3237//b0681//b2702//b1590//b0614//b3774//b0389//b2659//b1850//
CsiR_neg	b2167//b0904//b3430//b1682//b1430//
CspA_pos	b1715//b1706//
CueR_neg	b3168//b2062//b3156//b3707//b1784//
CueR_pos	b4196//b0929//
CusR_pos	sroD//b0515//b1264//b4152//b1945//b1902//b2094//b4415//b1516//b0578//b4026//b2979//
CynR_neg	b0785//
CynR_pos	b2423//b2243//b2763//
CysB_neg	b4265//b2819//b2923//b1575//b4513//b2721//b2425//
CysB_pos	b2579//b4445//b2150//b1077//b2750//b0088//b1163//b0903//b4702//b4445//b0273//b2424//b4115//b1859//b1335//b1594//b0396//b2841//b2580//b0774//b0618//b2673//b3924//b1444//b2782//
CytR_neg	b1296//b2312//b2205//b3415//b2541//b0596//b2713//b1673//b1323//b4397//b1745//b3186//b0734//
Dan_pos	b2094//b0031//b4539//b3752//
DcuR_pos	b2600//b3428//b3477//b0312//b2802//b1327//b1507//b4599//b1285//
DeoR_neg	b2279//b0312//b1101//b0116//b1407//b0088//
DhaR_neg	b0681//
DhaR_pos	b4290//b4260//b1682//
DicA_neg	b0507//b3902//b2979//b0799//b0958//b1513//b3095//b0336//
DinJ-YafQ_neg	b4118//b0082//b4043//
DnaA_neg	b0826//b2712//b1715//b4355//b0729//b0090//b0443//b4035//b3578//b0587//b3115//
DnaA_pos	b4154//b1939//b0596//b1674//b3515//b2852//b0588//
DpiA_neg	b2538//
DpiA_pos	b4117//b4003//b4004//b0620//b3513//b2488//b4399//b3221//b0793//b0570//
DsdC_neg	b4321//
DsdC_pos	b4138//b1949//
EbgR_neg	b3525//b2824//
EnvR_neg	b4511//b0081//
EnvY_pos	b4384//b3624//
EvgA_pos	b4030//b1399//b3331//b2697//b4383//b1684//b3134//b0950//b4072//b3185//b2717//b2730//b1300//b2674//b4018//b3036//b0198//b3414//b2783//
ExuR_neg	b2316//b2470//b4085//b1649//b0891//b0349//b0678//b0895//b1941//
