#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/strict_regulons_bnum.txt
AccB_neg	b1265//b0509//
AcrR_neg	b0928//b1618//b2579//b2530//b4618//b2552//b3133//b4018//b2840//b1939//b1615//
Ada_neg	b0350//b4513//
Ada_pos	b3428//b2276//b2074//b4511//
AdiY_pos	b1391//b2538//b0508//b0857//b0697//b2309//b1548//b3831//
AgaR_neg	b3012//b0439//b2068//b1040//b0820//b3082//b3828//b2308//b2366//b2895//b2416//
AidB_neg	b2675//
AlaS_neg	b4092//
AllR_neg	b3070//b0841//b2789//b0863//b4040//b1564//b2374//b0583//b1712//
AllS_pos	b1954//b2751//b1194//
AlsR_neg	b1078//b2486//b1040//b0895//b1243//b0613//
AppY_pos	b4702//b3784//b2895//b1552//b2539//b1498//b0587//b1379//b2492//b4096//
AraC_neg	b0757//b2199//b0978//b2926//b1706//b3169//b1227//b2195//
AraC_pos	b3567//b0352//b0688//b1889//b1296//b1738//b0685//b0384//b2659//b1386//
ArgP_neg	b3503//
ArgP_pos	b1394//b0887//b3334//b0724//b0431//b1136//b3507//b4120//b2600//b4195//b2276//b1713//b0931//
ArgR_neg	b0679//b2155//b1817//b4058//b1715//b4249//b0432//b2537//b3363//b2838//b0575//b3093//b3661//b1498//b1480//b3212//b0350//b3748//b0073//b3516//b0892//b0937//b1194//b3748//b3134//b2698//b3700//b2572//b1907//b4016//b1948//b4376//b1676//
ArgR_pos	b0820//b1259//b1671//b0076//b3326//
ArsR_neg	b2759//b1321//b1080//
AscG_neg	b2942//b2341//b1568//b1650//b3461//
AsnC_neg	b1296//b1182//b1970//
AsnC_pos	b4002//
AtoC_pos	b0731//b1892//b2730//b2470//
BaeR_pos	b3327//b4662//b2487//b1745//b1860//b0233//b0392//b4599//
BasR_neg	b1277//b2822//
BasR_pos	b4125//b0038//b1530//b0388//b2204//b3846//b4058//b1392//b1222//b2711//b1790//
BetI_neg	b4443//b2009//b2484//b1564//
BirA_neg	b2370//b3863//b4513//b2987//b2703//
BluR_neg	b2151//b0722//b4291//b1199//
BolA_neg	b0759//b0819//
BolA_pos	b2804//b1676//
CadC_pos	b0384//b3907//b4032//
CaiF_pos	b1536//b3328//b0594//b2788//b2666//b1762//b3333//b3934//b4075//b4124//
Cbl_pos	b3270//b2423//b1389//b1039//b4357//b1988//b3515//b3860//b0152//
CdaR_pos	b3026//b0863//b2484//b2605//b1920//b1223//b1306//b2291//b4018//b3906//
CecR_neg	b3188//b1307//b0583//b3516//b1676//
ChbR_neg	b1222//b3096//b3509//b3437//b2094//b2283//
ChbR_pos	b0827//b1036//b4096//b1781//b1683//b1982//
ComR_neg	b4071//
CpxR_neg	b0979//b0928//b0799//b1519//b4441//b2737//b2106//b3911//b0584//b4160//b1748//b2488//b0572//b0507//b1040//b3730//b0112//b1670//b4476//b4475//b0756//b1400//b1609//b1484//
CpxR_pos	b3934//b1042//b4044//b3574//b2379//b1513//b2725//b3127//b1075//b0048//b1880//b0895//b3786//b4125//b2196//b2574//b2708//b2760//b0311//b3432//b2789//b1682//b1826//b4100//b2718//b0571//b2943//b1015//b0081//b0975//b1076//b1617//b4415//b1132//b1904//b0396//b0827//b0812//b1940//b0604//b0987//b1078//b4072//b1713//b3140//b1257//
Cra_neg	b3417//b2470//b3709//b0382//b0072//b0093//b2224//b0340//b2976//b3185//b1781//b3062//b1954//b1244//b0852//b2991//b3500//b1954//b3701//b0995//b4018//b3437//b1198//b1593//b4467//b1397//b2156//b1579//b0855//b0313//b1568//b3600//b2195//b1941//b1923//b0799//b1817//b1618//b3366//b0826//b4059//b2926//b3911//b2788//b2938//b2659//b1275//b4209//b0935//b1826//b2278//b4004//b4027//b0388//b1943//b4044//b2722//b0485//b0826//
Cra_pos	b3721//b0075//b1641//b1782//b3966//b0553//b4015//b1880//b0411//b1299//b3255//b0619//b2840//b3919//b4662//b2422//b4117//b0039//b1129//b0450//b3060//b1878//b3415//
CreB_neg	b1673//b1718//b2307//
CreB_pos	b4123//b4287//
CsgD_neg	b3785//b1762//b0976//b2151//b0088//b0031//b0857//b2803//b1707//b3363//b4471//b1634//b0294//b3221//b0301//
CsgD_pos	b3126//b0826//b4309//b0571//b0679//b3070//b2666//b3925//b1441//b4431//b2997//b4054//b2758//
CsiR_neg	b4431//b0975//b1982//b1951//b0441//
CspA_pos	b1781//b1567//
CueR_neg	b1562//b0792//b4050//b0827//b1921//
CueR_pos	b4292//b2283//
CusR_pos	b0400//b3165//b2756//b4567//b1716//b4093//b0088//b1061//b0587//b3133//b3183//b1243//
CynR_neg	b1010//
CynR_pos	b4290//b1850//b2307//
CysB_neg	b1493//b4192//b1262//b1016//b4265//b2062//b1243//
CysB_pos	b1672//b0595//b2727//b3558//b2684//b0730//b3578//b3021//b2231//b4029//b1552//b1518//b1950//b3940//b3469//b0850//b1223//b3813//b1988//b2375//b4096//b1200//b2617//b0987//b4376//
CytR_neg	b0864//b0583//b0277//b0294//b0070//b0677//b0199//b0708//b1010//b1387//b1023//b1296//b2722//
Dan_pos	b0241//b3328//b3564//b4382//
DcuR_pos	b0313//b1305//b0040//b3188//b3469//b1568//b3614//b4004//b0378//
DeoR_neg	b0622//b1298//b3006//b3214//b0091//b0343//
DhaR_neg	b3792//
DhaR_pos	b0396//b0997//b2484//
DicA_neg	b1071//b4124//b2095//b0987//b1304//b2699//b2580//b3271//
DinJ-YafQ_neg	b0523//b1679//b1650//
DnaA_neg	b3430//b0751//b1819//b2085//b1407//b0892//b2697//b1782//b4280//b2198//b3138//
DnaA_pos	b0799//b3708//b2840//b0723//b1400//b3869//b2676//
DpiA_neg	b4398//
DpiA_pos	b1861//b1222//b4354//b4079//b0429//b1655//b1199//b2539//b0349//b1575//
DsdC_neg	b2715//
DsdC_pos	b0087//b3324//
EbgR_neg	b0679//b1826//
EnvR_neg	b4093//b1305//
EnvY_pos	b0514//b0350//
EvgA_pos	b3036//b0114//b0590//sroD//b4698//b2500//b2601//b4411//b1484//b3365//b2208//b3479//b0584//b2800//b2415//b2096//b2425//b3221//b4238//
ExuR_neg	b1076//b2784//b4019//b4266//b1578//b4451//b3829//b0678//b3845//
FabR_neg	b4365//b3661//
FadR_neg	b2712//b2665//b0729//b4026//b1298//b0166//b1719//b4451//b4028//b0070//b3366//
FadR_pos	b4006//b0070//b3934//b2991//b1796//b2750//b3168//b1547//b2781//b2201//b3167//b0294//
FeaR_pos	b0347//b1476//
FhlA_pos	b3418//b4151//b4398//b4044//b2727//b4132//b2631//b0575//b0037//b4123//b0564//b3860//b3727//b1879//b0779//b4177//b0774//b0934//b1304//b0933//b1263//b0181//b1298//b2839//b2631//sroA//b2415//b3752//b1781//b1442//
FlhDC_neg	b2665//b4024//b2731//b1973//
FlhDC_pos	b3359//b4160//b4267//b2093//b2079//b1392//b3126//b1858//b2703//b2665//b2311//b3413//b3077//b1547//b2508//b0350//b1594//b4457//b2009//b1942//b3510//b2531//b0388//b0075//b4290//b3330//b1535//b3525//b2669//b1499//b0429//b4025//b0978//b1241//b0068//b1569//b0382//b4254//b4321//b3902//b1707//b2699//b3115//b0450//b3813//b0777//b3702//b2719//b0792//b0810//b1670//b4072//b0385//b4324//b2686//b4279//b0033//b1101//b3021//b0618//b3940//b2197//b2911//b0945//b1914//b1736//b0341//b1276//b0180//b2205//b4637//b0732//b0751//b1013//b0508//b4522//b3846//b1077//
FliZ_neg	b1949//b4400//b3011//b2579//b4097//b1014//b2000//b0605//b0786//b4357//b0296//b0311//b3325//b2539//b4254//b0871//b3223//b4438//b1075//b0779//b1442//
