#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/strict_regulons_bnum.txt
AccB_neg	b2528//b0237//
AcrR_neg	b0819//b4014//b0043//b3207//b0114//b3722//b2927//b2604//b2203//b1007//b1012//
Ada_neg	b3013//b4139//
Ada_pos	b4458//b2782//b3615//b2994//
AdiY_pos	b0652//b2061//b2675//b1716//b0185//b1817//b1200//b0799//
AgaR_neg	b1040//b0231//b2732//b2508//b2731//b3408//b2750//b2992//b3479//b3334//b4523//
AidB_neg	b2662//
AlaS_neg	b3661//
AllR_neg	b3326//b2542//b0652//b2764//b3774//b4209//b0679//b0071//b4002//
AllS_pos	b0731//b2235//b2528//
AlsR_neg	b0232//b0335//b0826//b2221//b3959//b4088//
AppY_pos	b3748//b1887//b2818//b0595//b2393//b0515//b1160//b4004//b2804//b4029//
AraC_neg	b3870//b4092//b3571//b2280//b2079//b3741//b4160//b0683//
AraC_pos	b1682//b0221//b1385//b1062//b1762//b1379//b3469//b0810//b0934//b3083//
ArgP_neg	b0892//
ArgP_pos	b0864//b1392//b0758//b0615//b4523//b4104//b1275//b1073//b0793//b3786//b2155//b0675//b1136//
ArgR_neg	b3702//b0509//b3495//b2488//b0763//b1326//b2530//b1588//b0039//b4102//b2942//b2417//b1200//b1483//b1563//b2060//b4040//b0896//b3911//b3057//b0036//b1245//b3959//b2716//b1024//b4196//b0037//b2414//b2724//b3919//b1622//b0862//b3067//
ArgR_pos	b3502//b3605//b1499//b1194//b1112//
ArsR_neg	b4033//b0382//b3601//
AscG_neg	b4444//b0570//b0197//b0040//b0676//
AsnC_neg	b0654//b3057//b2720//
AsnC_pos	b1500//
AtoC_pos	b2094//b2074//b3518//b2980//
BaeR_pos	b0754//b1736//b0088//b3092//b1712//b3096//b1258//b4195//
BasR_neg	b2169//b3128//
BasR_pos	b2194//b0396//b4153//b2316//b4539//b2152//b3223//b1259//b4003//b3506//b2470//
BetI_neg	b1552//b1200//b2061//b0179//
BirA_neg	b3942//b0384//b3528//b2750//b2205//
BluR_neg	b2895//b2148//b4439//b3924//
BolA_neg	b3575//b0435//
BolA_pos	b1062//b4102//
CadC_pos	b0593//b0796//b4050//
CaiF_pos	b0594//b1611//b1321//b3569//b2213//b1783//b1658//b4381//b1261//b4451//
Cbl_pos	b0461//b2277//b1733//b1408//b3569//b2168//b0591//b0484//b0574//
CdaR_pos	b0653//b2531//b0342//b2560//b1198//b1326//b3724//b2600//b1070//b1738//
CecR_neg	b0511//b4458//b0954//b2779//b4323//
ChbR_neg	b2485//b0343//b0864//b2802//b1287//b4006//
ChbR_pos	b2310//b0857//b3190//b2236//b1729//b1791//
ComR_neg	b3437//
CpxR_neg	b0463//b1733//b4095//b1093//b0340//b0347//b0776//b1552//b1654//b3521//b1301//b3027//b2000//b2802//b3429//b0978//b1042//b3958//b0081//b4289//b2085//b4150//b0096//b1164//
CpxR_pos	b3116//b3742//b4357//b3125//b2582//b0980//b2150//b1077//b3224//b4310//b0929//b0937//b1590//b1260//b0958//b2085//b3604//b3095//b0378//b0849//b2819//b1900//b3500//b2373//b3957//b2759//b4567//b0088//b1656//b3506//b3912//b4539//b2903//b4115//b0937//b0880//b2309//b1591//b1951//b0777//b1261//b1511//b4106//b0903//b0277//b3164//
Cra_neg	b0411//b2630//b2938//b4444//b3578//b0339//b2500//b2485//b4443//b4475//b1920//b2923//b4467//b0973//b4670//b0934//b1474//b2538//b1920//b2821//b1511//b4089//b0330//b0925//b3006//b1377//b3911//b4177//b0181//b0397//b0350//b3184//b2788//b3083//b0090//b1183//b0303//b1671//b0086//b4106//b4025//b2237//b1113//b1129//b1577//b1810//phnE_2//b0619//b0084//b3128//b3329//b2414//b2824//b3571//b0511//b4323//b2708//b2698//b1493//
Cra_pos	b2151//b2531//b0793//b1712//b1567//b1132//b1673//b0617//b1682//b2291//b0185//b1615//b0763//b1943//b3038//b3789//b0240//b3329//b0945//b0589//b1852//b1276//b0677//
CreB_neg	b2601//b3212//b1399//
CreB_pos	b4265//b4063//
CsgD_neg	b3680//b3136//b3410//b1680//b2913//b1889//b0226//b0517//b1937//b4439//b4266//b0697//b0811//b1260//b1940//
CsgD_pos	b0093//b0166//b1951//b1805//b0928//b2976//b2203//b3035//b1514//b2731//b4004//b3186//b2537//
