#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/strict_regulons_bnum.txt
AccB_neg	b3959//b2582//
AcrR_neg	b1198//b2078//b1277//b0511//b3863//b4089//b0240//b2194//b1783//b4050//b2379//
Ada_neg	b4233//b1223//
Ada_pos	b1200//b1501//b0366//b2143//
AdiY_pos	b4138//b3408//b0093//b0447//b3926//b2673//b0584//b3437//
AgaR_neg	b3904//b2732//b0975//b0389//b1658//b2824//b2715//b4539//b1303//b4005//b4233//
AidB_neg	b2660//
AlaS_neg	b0113//
AllR_neg	b1609//b4043//b3165//b1655//b1649//b2803//b1784//b0463//b3094//
AllS_pos	b4043//b3222//b3212//
AlsR_neg	b0602//b1430//b1481//b1501//b2425//b0344//
AppY_pos	b3773//b1003//b3912//b2105//b4291//b0857//b2603//b1256//b1540//b4177//
AraC_neg	b0583//b0997//b2068//b1243//b0588//b1434//b1852//molR_1//
AraC_pos	b1618//b0061//b3574//b0447//b0851//b2203//b2388//b3012//b1728//b2286//
ArgP_neg	b4043//
ArgP_pos	b1441//b3959//b4702//b0089//b1165//b3603//b2760//b2207//b1741//b2942//b0067//b4613//b0674//
ArgR_neg	b2923//b1070//b4177//b4268//b3207//b0234//b1321//b0794//b3172//b4093//b3940//b0461//b2994//b0073//b0392//b2737//b1485//b3599//b1492//b0447//b0340//b0785//b1734//b1322//b2406//b0557//b1334//b0167//b1167//b0197//b0750//b3271//b1673//
ArgR_pos	b4193//b4438//b2574//b1378//b0890//
ArsR_neg	b3431//b1074//b4323//
AscG_neg	b0403//b2727//b1890//b0729//b2662//
AsnC_neg	b1182//b0042//b0312//
AsnC_pos	b1386//
AtoC_pos	b4139//b3410//b0197//b2927//
BaeR_pos	b2802//b0593//b3924//b2571//b1039//b0069//b0623//b1237//
BasR_neg	b4522//b0347//
BasR_pos	b0060//b2552//b0114//b4034//b2287//b2068//b1386//b0596//b3578//b1879//b2213//
BetI_neg	b0116//b2276//b3083//b4006//
BirA_neg	b1590//b0778//b1334//b0343//b1244//
BluR_neg	b3907//b2800//b0805//b0765//
BolA_neg	b0430//b0674//
BolA_pos	b4044//b0070//
CadC_pos	b2429//b0461//b1081//
CaiF_pos	b0339//b1199//b2819//b1988//b0198//b1588//b4460//b4089//b3410//b3942//
Cbl_pos	b3680//b0400//b1008//b1746//b2805//b3612//b1225//b0075//b4670//
CdaR_pos	b2151//b2284//b0778//b3027//b2235//b2684//b1535//b2703//b1112//b0975//
CecR_neg	b1408//b3227//b2923//b3125//b3907//
ChbR_neg	b3359//b0505//b1818//b0972//b3117//b1987//
ChbR_pos	b3091//b2805//b0347//b1729//b0683//b2372//
ComR_neg	b4511//
CpxR_neg	b2573//b0505//b2372//efeU_2//b1620//b3063//b4194//b4029//b3576//b1716//b3223//b2207//b0156//b2663//b0067//b1817//b2724//b0514//b2231//b3271//b0886//b1948//b1112//b4153//
CpxR_pos	b3363//b0234//b0891//b4076//b2009//b2167//b0351//b1940//b4150//b3334//b1265//b2061//b0811//b4476//b2234//b3750//b2687//b1926//b0439//efeU_2//b2424//b1747//b3787//b0685//b3476//b1391//b1275//b1501//b3863//b1003//b3207//b2155//b3723//b3566//b2367//b4099//b2529//b4072//b3934//b2823//b0348//b2201//b1851//b3919//b3170//b1326//
Cra_neg	b2758//b2388//b0623//b0595//b0978//b4195//b0179//b0806//b0937//b1821//b1859//b0980//b0062//b0557//b4451//b0089//b3925//b1748//b2204//b4076//b0976//b3141//b3477//b1848//b1300//b0447//b4382//b2617//b1588//b2570//b2486//b0114//b1658//b0075//b4599//b2223//b1878//b4365//b0778//b1656//b3578//b0970//b1650//b1970//b3511//b2730//b0980//b4118//b4159//b1564//b3364//b4376//b0583//b0115//b4384//b3787//b2151//b0038//b2542//
Cra_pos	b2703//b0351//b1654//b1020//b3912//b2580//b3124//b1536//b1939//b4062//b4101//b0729//b2366//b2755//b2414//b1924//b4087//b1256//b1429//b3512//b0619//b4445//b2942//
CreB_neg	b0388//b2905//b0855//
CreB_pos	b3137//b4027//
CsgD_neg	b2375//b1265//b1016//b2804//b2213//b3132//b0040//b2240//b0461//b3680//b3367//b1737//b2574//b1334//b2996//
CsgD_pos	b1062//b0750//b4266//b2601//b0234//b1926//b1901//b0775//b2570//b1501//b1852//b2727//b3169//
CsiR_neg	b2168//b0757//b3938//b2500//b0484//
CspA_pos	b1748//b1821//
CueR_neg	b1738//b3214//b2285//b1925//b1748//
CueR_pos	b1298//b2838//
CusR_pos	b2423//b1925//b2732//b1164//b3601//b0573//b0118//b0033//b2231//b0178//b2905//b3118//
CynR_neg	b1779//
CynR_pos	b2820//b2491//b4398//
CysB_neg	b3912//b1513//b1276//b3236//b2724//b4131//b2508//
CysB_pos	b0727//b1474//b2720//b2206//b1160//b4481//b1514//b0682//b0399//b3131//b4266//b1011//b2704//b1706//b1076//b1702//b1746//b3569//b4322//sroD//b3094//b2926//b2903//b2423//b4044//
CytR_neg	b2288//b3156//b0584//b2631//b0935//b2538//b1434//b4118//b3410//b1850//b2486//b4098//b3905//
Dan_pos	b2758//b1797//b1013//b1130//
DcuR_pos	b2310//b2223//b4242//b2414//b0068//b0061//b4239//b4133//b4095//
DeoR_neg	b0063//b0754//b1497//b0447//b2194//b1516//
DhaR_neg	b2980//
DhaR_pos	b3430//b3516//b2148//
DicA_neg	b4101//b4457//b3510//b0060//b3331//b2821//b2168//b0726//
DinJ-YafQ_neg	b2239//b0429//b2687//
DnaA_neg	b2852//b0724//b1616//b0337//b1227//b0083//b3139//b0964//b0435//b3116//b3599//
DnaA_pos	b2492//b4070//b1568//b2783//b1476//b4522//b4033//
DpiA_neg	b1746//
DpiA_pos	b2487//b2096//b2687//b1074//b0509//b0860//b2722//b2837//b0199//b0593//
DsdC_neg	b3013//
DsdC_pos	b2388//b1656//
EbgR_neg	b3061//b2703//
EnvR_neg	b2500//b0782//
EnvY_pos	b4090//b1683//
EvgA_pos	b1265//b1011//b2312//b4266//b3939//b1129//b0590//b1515//b2195//b4438//sroA//b1078//b0366//b2202//b4662//b3073//b1848//b3095//b4702//
ExuR_neg	b4159//b1907//b1415//b0860//b1167//b4004//b3500//b4192//b2820//
FabR_neg	b3324//b0678//
FadR_neg	b4618//b0385//b0233//b4198//b2904//b4705//b0352//b0891//b3828//b4030//b2911//
FadR_pos	b0592//b1113//b1861//b1223//b1307//b2671//b0019//b0156//b1623//b3940//b4194//b1387//
FeaR_pos	b4458//b4415//
FhlA_pos	b3491//b3126//b4037//sroA//b1655//b4177//b1013//b1590//b3907//b1594//b0123//b0810//b1673//b2241//b0113//b4195//b1163//b0039//b3516//b1941//b2205//b1277//b1261//b4366//b1301//b2205//b0033//b3742//b1672//b0443//
FlhDC_neg	b2149//b1548//b0463//b0031//
FlhDC_pos	b4062//b4016//b2779//b3574//b4467//b1548//b3925//b3091//b1615//b0857//b1321//b2818//b4445//b3508//b0972//b0392//b3224//b2415//b3417//b0032//b1261//b2724//b0336//b4159//b0809//b2278//b0765//b2903//b4323//b0892//b2197//b1744//b1540//b0954//b1397//b0951//b3327//b0619//b0512//b1079//b1092//b0441//b2671//b3157//b2234//b1507//b1901//b4003//b0997//b4451//b1488//b1761//b1398//b2754//b3157//b1252//b1321//b0810//b2242//b1516//b2617//b2393//b1016//b3509//b4100//b1200//b2580//b3368//b1702//b0516//b0083//b3188//b0849//b2572//b4093//b3601//b0623//b1387//
FliZ_neg	b3334//b4177//b0073//b1945//b3417//b3403//b4637//b1222//b1736//b0779//b0880//b0071//b2068//b0591//b3156//b2379//b3333//b1790//b1567//b4265//b2289//
FucR_pos	b0153//b0583//b4042//b3908//b0819//b3845//b2992//
Fur_neg	b1948//b0304//b4511//b1938//b1298//b0998//b0623//b2091//b2603//b4042//b1010//b0432//b3919//b1925//b3501//b1388//b1988//b0977//b0687//b2685//b0894//b2730//b1819//b0093//b2313//b2060//b3139//b2194//b2323//b4102//b1082//b4029//b0181//b1745//b4187//b3743//b0485//b3916//b1747//b3568//b0508//b1736//b0167//b1736//b2312//b3571//b2483//b4014//b3070//b2760//b2663//b0151//b3645//b1949//b1024//b3574//b4312//b1517//b2197//b0792//b0759//b4092//b2427//b2234//b3082//b3938//b2488//b2838//b3168//b0570//b1247//b4117//b2839//b1655//b1744//b0085//b3413//b3364//b0435//b2571//b2151//b2660//b2488//b3625//b4452//b1608//b2716//b3514//b3789//b0486//b4097//b3480//b4384//b2913//b1482//b0514//b1391//b2750//b3413//b2127//b2822//b3479//b4324//b2705//b4154//b1257//b4039//b0584//b4037//b2994//b3437//b3800//b0995//b1109//cpxQ//
Fur_pos	b2760//b0451//b4324//b0765//b0874//b1734//b4242//b2279//b1791//b0116//b2687//b3603//b2779//b3750//b3186//b1076//b2942//b4613//b1039//b0685//b2489//
GadE-RcsB_pos	b2499//b0839//b0432//b3512//b1264//b3927//b0516//b2737//b3870//
GadE_pos	b2537//b0095//b1590//b1658//b0861//b3364//b2801//b2208//b4104//b3141//b0515//b1200//b2726//b3902//b0820//b4522//b2289//b1797//b0652//b4467//b3207//b1702//b1226//b2288//b0731//b0350//b2703//b3141//b3515//
GadW_neg	b1826//b2531//b0597//b3722//b1411//b3688//b1715//b4026//b0382//b4042//b0978//
GadW_pos	b1131//b2077//b0593//b1004//b4032//b0925//b1564//b2707//b0872//b1515//b0240//
GadX_neg	b3774//b2198//b0041//cpxQ//b3791//b1092//
GadX_pos	b0296//b1222//b1441//b2490//b1846//b2074//b3709//b2711//b3722//b1683//b2094//b2705//b0781//b0889//b4024//b2852//b2236//b3480//b1442//b2221//b3845//b2106//b0597//b1307//b3367//b3450//b4310//
GalR_neg	b1781//b4058//b2240//b2424//b1569//b4096//b0523//b3161//b0605//b0937//
GalR_pos	b1567//b3645//b2926//b0775//
GalS_neg	b1498//b3749//b3138//b3093//b1518//b3568//b1576//b1308//b1669//b2676//
GalS_pos	b2291//b2286//b0311//b4357//
GatR_neg	b1227//b4029//b0602//b1074//b2782//b3525//
GcvA_neg	b2820//b4030//b0762//b4264//
GcvA_pos	b0931//b3403//b1486//b0864//
GlcC_neg	b0726//
GlcC_pos	b3730//b3566//b2500//b4092//b0486//b4451//
GlpR_neg	b3547//b1241//b2852//b2288//b0903//b4323//b1411//b1618//b3061//
GlrR_pos	b4365//sroD//b3135//b4471//b3794//
GntR_neg	b1486//b1673//b1410//b3702//b2938//b3183//b0652//b0726//b2000//b0517//b1074//b0443//
GutM_pos	b2149//b1951//b2309//b0622//b3905//b2964//b2804//
GutR_neg	b2231//b2202//b0179//b1163//b1805//b3126//b1672//
HU_neg	b2323//b1387//b4101//b4280//b0934//b3845//b0485//b2286//
HU_pos	b1258//
HcaR_neg	b0032//
HcaR_pos	b1943//gadF//b1299//b0232//b2429//
HdfR_neg	b1861//b2542//
HdfR_pos	b0385//b2371//b1790//
HigA_neg	b1408//b2486//
HigB-HigA_neg	b2375//b0973//
HipAB_neg	b0460//b2062//b0123//b1704//b0751//
HipB_neg	b1729//b0950//b2964//b1223//b2752//b1747//
HyfR_pos	b1948//b1532//b4400//b2223//b1166//b0061//b2997//b1588//b2060//b3006//b0080//b2764//
HypT_neg	b3429//b2481//b1970//b2663//b1247//
HypT_pos	b4094//b3091//b2996//b0377//b4365//b2306//b0595//b2201//
IclR_neg	b0975//b0996//b0112//b4511//
IdnR_neg	b3942//b0042//
IdnR_pos	b3012//b0428//b0064//b0874//b0827//
IlvY_neg	b4237//
IlvY_pos	b3013//
IscR_neg	b1022//b3569//b4035//b1924//b3793//b1498//b0997//b1101//b1244//b3164//b3332//b2062//b1819//b0522//b1735//b2276//b1597//b2276//b1333//b3927//b2559//
IscR_pos	b0473//b2697//b0872//b4399//b1246//b3567//b3441//b2663//b0152//b3449//b1070//
KdgR_neg	b0303//b2095//
KdpE_pos	b1283//b2705//b1020//b1521//
LacI_neg	b2542//b0675//b4030//
LeuO_neg	b0181//b0945//b1326//
LeuO_pos	b4392//b3126//b4439//b4092//b2760//b1075//b1923//b3863//b2529//b3368//b0240//b1567//b2279//b2482//b3005//b2374//b2942//b1198//
