#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/strict_regulons_bnum.txt
AccB_neg	b0090//b0763//
AcrR_neg	b1567//b1850//b1947//b2923//b2852//b1887//b1877//b0880//b3060//b1950//b4398//
Ada_neg	b4132//b2781//
Ada_pos	b4095//b2106//b2508//b1298//
AdiY_pos	b3940//b3021//b2152//b3271//b2713//b1194//b1902//b4431//
AgaR_neg	b0890//b1165//b3171//b3409//b0512//b2198//b2093//b2407//b4384//b1900//b1007//
AidB_neg	b3939//
AlaS_neg	b0486//
AllR_neg	b0034//b0987//b2722//b1306//b0605//b4240//b2234//b1609//b2912//
AllS_pos	b2784//b1817//b0366//
AlsR_neg	b2097//b1669//b0114//b1480//b0799//b0620//
AppY_pos	b4059//b1588//b2916//b3957//b2308//b0075//b3615//b3328//b1429//b4383//
AraC_neg	b4122//b1888//b0854//b4237//b2243//b1950//b0679//b4523//
AraC_pos	b1225//b3171//b2465//b0505//b2207//b0759//b1851//b3363//b2291//b0432//
ArgP_neg	b2789//
ArgP_pos	b1011//b0677//b3614//b2616//b2237//b0311//b3709//b3136//b2779//b2685//b4122//b0974//b1507//
ArgR_neg	b1669//b3924//b3409//b3449//b0792//b1588//b2762//b1091//b2799//b2204//b0088//b4522//b2752//b4131//b0655//b3581//b0036//b2370//b0574//b0396//b4705//b0341//b3081//b2539//b4289//b1717//b3126//b1670//b0378//b0653//b2289//b4104//b0199//
ArgR_pos	b0890//b2762//b0368//b0237//b2276//
ArsR_neg	b0895//b2291//b1548//
AscG_neg	b2278//b1621//b1276//b0435//b3959//
AsnC_neg	b3906//b3922//b1222//
AsnC_pos	b2148//
AtoC_pos	b1016//b0384//b3923//b3939//
BaeR_pos	b3558//b0588//b2195//b3568//b3508//yegZ//b3829//b4187//
BasR_neg	b1408//b2424//
BasR_pos	b1702//b0464//b0863//b3507//b2215//b1476//b4016//b4241//b2573//b2938//b2283//
BetI_neg	b1790//b1588//efeU_2//b2208//
BirA_neg	b3512//b4441//b1779//b0684//b1950//
BluR_neg	b2369//b1923//b2540//b1681//
BolA_neg	b1262//b1013//
BolA_pos	b2200//b1680//
CadC_pos	b3408//b1593//b1649//
CaiF_pos	b0330//b1622//b0071//b3170//b3118//b0619//b3547//b0061//b3724//b1861//
Cbl_pos	b0794//b2200//b0724//b1673//b4024//b0805//b1013//b1944//b0851//
CdaR_pos	b0304//b0475//b3566//b0068//b2724//b3095//b3741//b0096//b3582//b0839//
CecR_neg	b3450//b1300//b1713//b2155//b1182//
ChbR_neg	b1593//b2731//b2702//b0873//b2000//b0066//
ChbR_pos	b1707//b2371//b3027//b2062//b2092//b0594//
ComR_neg	b0863//
CpxR_neg	b1443//b1779//b3255//b1129//b4037//b3327//b1940//b0757//b1569//b0604//b0225//b4460//b3500//b4398//b1591//b1287//b2203//b3581//b2095//b0972//b2674//b1817//b0073//b0792//
CpxR_pos	b1485//b2277//b3528//b4073//b0755//b0033//b2235//b1221//b3564//b0728//b0233//b0512//b0060//b4289//b0806//b2821//b1036//b2760//b0954//b0450//b3790//b4073//b0388//b0090//b4567//b2976//b3831//b2838//b1891//b2905//b1391//b1488//b0954//b1384//b4398//b0750//b3707//b2470//b2800//b2671//b1163//b3092//b0731//b0727//b3057//b1718//
Cra_neg	b0180//b4125//b4287//b3021//b0764//b1532//b4196//b1954//b2393//b0934//b1818//b1307//b1167//b0340//b1684//b1006//b3727//b4079//b2823//b2673//b0398//b0241//b0617//b0091//b4151//b0597//b2716//b2671//b1187//b2540//b1682//b1298//b2240//b2754//b2202//b2207//b4016//b0864//b2288//b4197//b0854//b1747//b3418//b0398//b1396//b0348//b3066//b2482//b0388//b1707//b2373//b0508//b1187//b2788//b3774//b0071//b1913//b3730//b2092//
Cra_pos	b4233//b0509//b2151//b0796//b4577//b0071//b0441//b2661//b2531//b0154//b4071//b0522//b3076//b4006//b3752//b3141//b0060//b4460//b2712//b0431//b0854//b0872//b2697//
CreB_neg	b2344//b2570//b0698//
CreB_pos	b3223//b0856//
CsgD_neg	b0617//b3501//b2942//b1717//b0162//b0429//b2485//b1889//b1252//b2342//b3940//b3789//efeU_2//b1182//b4408//
CsgD_pos	b1440//b4015//b1790//b0031//b1921//b4120//b2208//b3752//b0225//b4670//b0683//b0933//b1225//
CsiR_neg	b2706//b2240//b1298//b0977//b4002//
CspA_pos	b0654//b4238//
CueR_neg	b4122//b2342//b0273//b3334//b1194//
CueR_pos	b3624//b3957//
CusR_pos	b2560//b1650//b0342//b4098//b2312//b2286//b2803//b4233//b4267//b3095//b1817//b0396//
CynR_neg	b3604//
CynR_pos	b4138//b1939//b4073//
CysB_neg	b2481//b3071//b0782//b2538//b0475//b3092//b2660//
CysB_pos	b0681//b4525//b0722//b2366//b1790//b4265//b3268//b0721//b1946//b0432//b0929//b2153//b0335//b3846//b2017//b1921//b0398//b2508//b4313//b4028//b0118//b2741//b2427//b0151//b4054//
CytR_neg	b4468//b1007//b1492//b0734//b2465//b1003//b4354//b0086//b1247//b2465//b0854//b1407//b3128//
Dan_pos	b0776//b0461//b4451//b2212//
DcuR_pos	b3600//b3800//b3749//b3081//b0809//b2927//b2277//b0516//b4411//
DeoR_neg	b2540//b2195//b0783//b2215//b1112//b1671//
DhaR_neg	b0430//
DhaR_pos	b0565//b3083//b1072//
DicA_neg	b0085//b1946//b1036//b0674//b3680//b4058//b3140//b4347//
DinJ-YafQ_neg	b2730//b2997//b4599//
DnaA_neg	b2415//b4457//b3134//b2489//b0396//b1482//b3908//b4094//b1287//b1298//b1746//
DnaA_pos	b2964//b0090//b1092//b1926//b3934//b0461//b1850//
DpiA_neg	b0590//
DpiA_pos	b0063//b0311//b3270//b2507//b0721//b0197//b1900//b1654//b0397//b1511//
DsdC_neg	b2805//
DsdC_pos	b4035//b3934//
EbgR_neg	b1670//b4310//
EnvR_neg	b3709//b4043//
EnvY_pos	b0779//b2916//
