#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/strict_regulons_bnum.txt
AccB_neg	b4393//b0517//
AcrR_neg	b1131//b1745//b3432//b0377//b0575//b1519//b1516//b1020//b1634//b1395//b3076//
Ada_neg	b2572//b3934//
Ada_pos	b1591//b0937//b0207//b2752//
AdiY_pos	b1237//b1009//b3409//b2491//b1499//b4290//b4042//b0596//
AgaR_neg	b0731//b2800//b0092//b2241//b4467//b1322//b1207//b1474//b0728//b1878//b0072//
AidB_neg	b3744//
AlaS_neg	b3478//
AllR_neg	b3135//b3517//b3255//b3904//b0513//b1452//b2429//sroD//b2425//
AllS_pos	b4198//b3477//b0341//
AlsR_neg	b4411//b0613//b2727//b3172//b3067//b3328//
AppY_pos	b0774//b2105//b4131//b0996//b2464//b0933//b0153//b3828//b3125//b2163//
AraC_neg	b1860//b4237//b1074//b1889//b3787//b0751//b4238//b2470//
AraC_pos	b1732//b2423//b1913//b3170//b0722//b4313//b0792//b1590//b4290//b1326//
ArgP_neg	b3863//
ArgP_pos	b0880//b4241//b3666//b0240//b4089//b0684//b4198//b2284//b0799//b4392//b0812//b2980//b2818//
ArgR_neg	b2286//b0851//b1546//b0313//b1283//b3164//b4034//b1444//b1004//b4438//b0150//b2079//b3403//b0571//b4192//b2240//b1443//b0522//b4445//b1258//b4105//b3222//b3941//b3902//b0403//b1037//b3139//b0590//b3137//b2107//b2663//b3324//b1398//
ArgR_pos	b0696//b3328//b0031//b2416//b1475//
ArsR_neg	b1741//b3430//b4193//
AscG_neg	b3579//b2751//b3225//b3022//b0461//
AsnC_neg	b4396//b0895//b1591//
AsnC_pos	b4196//
AtoC_pos	b3168//b1302//b4034//b2422//
BaeR_pos	b0863//b3403//b3327//b0653//b2671//b0156//b1071//b0062//
BasR_neg	b2491//b4408//
BasR_pos	b1071//b3708//b3185//b0928//b1043//b1265//b0786//b0931//b0995//b4106//b3941//
BetI_neg	b0462//b0850//b1167//b1226//
BirA_neg	b3566//b3367//b1846//b3615//b4004//
BluR_neg	b3212//b2665//b0575//b0730//
BolA_neg	b1717//b0301//
BolA_pos	b1892//b3728//
CadC_pos	b0156//b0040//b3727//
CaiF_pos	b1500//b0063//b0301//b3927//b0756//b1379//b2060//b1683//b1392//b3525//
Cbl_pos	b2580//b2570//b0341//b3749//b0605//b0340//b0505//b4099//b0199//
CdaR_pos	b4005//b4097//b0811//b3916//b3171//b3709//b2279//b4399//b1651//b4042//
CecR_neg	b4096//b1579//b2060//b0451//b3092//
ChbR_neg	b1948//b1132//b1166//b4117//b1164//b1887//
ChbR_pos	b1303//b0043//b2823//b1499//b0166//b1163//
ComR_neg	b0758//
CpxR_neg	b2291//b3060//b2367//b3127//b0977//b2061//b3269//b0383//b2207//b2716//b3453//b2709//b0074//b3118//b1781//b2368//b2756//b2755//b2800//b3061//b2784//b2241//b4086//b1393//
CpxR_pos	b2938//b1878//b4132//b1779//b1132//b0682//b3066//b0851//b3614//b0091//b0090//b1672//b0652//b3787//b0035//b1852//b2825//b0313//b2167//b1258//b4238//b0934//b4040//b1712//b4457//b3365//b3227//b0096//b1237//b2600//b0451//b1620//b0892//b2149//b3956//b3212//b4249//b0980//b1716//b0094//b1548//b1715//b4698//b1547//b0950//b2704//
Cra_neg	b0064//b0091//b0571//b1395//b3441//b3607//b4062//b3934//b2312//b1021//b3581//b2429//b3495//b4288//b1101//b2306//b0733//b1335//b2373//b1704//b2234//b1387//b3612//b2763//b0349//b3326//b1407//b3956//b3186//b1163//b0198//b2029//b1011//b3516//b0811//b3625//b1304//b0796//b1514//b2750//b3860//b2698//b0378//b1160//b1392//b1819//b2903//b2573//b4237//b1015//b0681//b2200//b1878//b4026//b3332//b1079//b0756//b3324//b1378//
Cra_pos	b3133//b4365//b3185//b3093//b1702//b4355//b0400//b2617//b2202//b3513//b3011//b3013//b0505//b1783//b3925//b3940//b0198//b4070//b0178//b0853//b0396//b1388//b3268//
CreB_neg	b0092//b2992//b3237//
CreB_pos	b1394//b3749//
CsgD_neg	b3133//b1227//b2392//b4006//b3021//b1201//b2009//b1950//b2783//b4240//b3829//b2987//b3061//b1283//b0082//
CsgD_pos	b1041//b1390//b3186//b3167//b0972//b1304//b0935//b1904//efeU_2//b3136//b1784//b3923//b1796//
CsiR_neg	b2750//b3269//b3924//b0343//b4291//
CspA_pos	b1783//b0464//
CueR_neg	b2721//b3357//b1062//b3503//b1390//
CueR_pos	b2375//b1511//
CusR_pos	b0161//b2697//b2661//b1569//b0854//b3512//b1377//b4050//b4152//b2782//b3432//b0724//
CynR_neg	b4105//
CynR_pos	b3645//b4233//b2425//
CysB_neg	b4321//b2310//b1563//b1568//b0841//b0019//b2788//
CysB_pos	b0042//b1061//b2375//b3680//b3934//b4104//b3908//b1620//b2096//b1782//b3645//b0575//b4613//b3415//b0443//b0294//b0153//b2756//b2235//b2153//b1547//b4383//b3171//b3575//b3256//
CytR_neg	b0233//b3092//b4365//b2235//b2660//b0974//b2663//b4506//b0733//b4443//b4416//b0934//b1942//
Dan_pos	b2702//b0853//b0784//b3268//
DcuR_pos	b3645//b2540//b2127//b3213//b0397//b0076//b4042//b2662//b1287//
DeoR_neg	b1323//b2323//b1299//b2995//b4383//b4592//
DhaR_neg	b2205//
DhaR_pos	b1080//b2375//b0654//
DicA_neg	b3904//b2788//b2492//b2281//b2666//b2200//b0964//b2717//
DinJ-YafQ_neg	b4123//b0118//b2212//
DnaA_neg	b4323//b4133//b3426//b4093//b0604//b1851//b1947//b1377//b3327//b2201//b1012//
DnaA_pos	b0931//b0819//b2208//sroD//b1914//b2000//b0606//
DpiA_neg	b1081//
DpiA_pos	b0232//b0677//b1300//b4034//b1728//b0344//b3941//b0904//b0687//b2723//
DsdC_neg	b1393//
DsdC_pos	b3730//b0785//
EbgR_neg	b1674//b1062//
EnvR_neg	b3845//b4120//
EnvY_pos	b1167//b2560//
EvgA_pos	b1615//b0596//b0799//b2009//b1715//b0585//b0118//b2068//b3613//b1042//b2779//b0365//b1590//b1925//b1669//b3907//b2200//b3091//b3025//
ExuR_neg	b1166//b1714//b2697//b0572//b4032//b3334//b2242//b1938//b1651//
FabR_neg	b3449//b1483//
FadR_neg	b1131//b3408//b1245//b1396//b3368//b3092//b0679//b2711//b2313//b0400//b2092//
FadR_pos	b3934//b2060//b4132//b3904//b0679//b0368//b0777//b0786//b2284//b0687//b0618//b0349//
FeaR_pos	b2097//b2666//
FhlA_pos	b0724//b1817//b2372//b3730//b4115//b0507//b4037//b2787//b1945//b0729//b0185//b1579//b4288//b4076//b3600//b2675//b3414//b1949//b3906//b4085//b4040//b0166//b2312//b1684//b3728//b1263//b1779//b3916//b2388//b2802//
FlhDC_neg	b3449//b1890//b1334//b3938//
FlhDC_pos	b1444//b2580//b1706//b4125//b4125//b2068//b2975//b3513//b1673//b1492//b4670//b1745//b0185//b2223//b3787//b2572//b4197//b4476//b2427//b3431//b2279//b2236//b2221//b0933//b2095//b0688//b3728//b4411//b0572//b2009//b0929//b1394//b3912//b1023//b0806//b0063//b2507//b1301//b2076//b3567//b1622//b1634//b3831//b0231//b3256//b0086//b0073//b2925//b4096//b2553//b3605//b1949//b1308//b1651//b4613//b0572//b1440//b2312//b3702//b0441//b4323//b2289//b3081//b3728//b4290//b4268//b1719//b0070//b1499//b2601//b1062//b1308//b4100//b3967//b2243//b1480//b4354//b2212//
FliZ_neg	b2428//b3081//b3828//b4321//b1303//b1941//b3934//b2224//b3025//b1043//b3169//b3186//b4088//b2197//b4028//b1987//b3335//b1942//b3911//b2757//b4090//
FucR_pos	b3934//b4233//b0973//b3741//b1914//b3547//b0179//
Fur_neg	b0352//b0564//b2061//b2198//b4233//b0775//b4467//b3013//b1020//b0734//b4028//b2979//b1744//b0903//b0221//b4033//b4400//b2372//b2312//b1396//b1429//b0887//b2709//b2712//b2204//b1113//b3603//b2155//b0115//b4310//b0342//b2926//b3167//b0839//b3418//b1532//b2676//b1939//b3270//b3730//b3437//b2406//b3645//b2107//b0891//b0954//b0303//b3065//b0810//b2481//b4076//b0508//b3008//b3723//b4383//b4089//b1022//b2754//b2715//b4028//b1519//b1982//b2284//b0083//b1746//b1609//b1939//b4312//b3831//b0933//b2366//b2727//b2731//b3061//b0096//b0461//b1782//b2528//b0785//b3846//b4523//b4435//b2195//b3222//b3582//b2822//b3037//b4101//b0315//b2709//b2487//b1203//b2199//b3171//b3025//b4177//b4039//b3495//b4027//b2127//b2800//b2093//b1681//b2839//b0429//b0233//b3599//b3409//b3517//b0032//cpxQ//yegZ//b0350//b3125//b2665//
Fur_pos	b1796//b2572//b0722//b2200//b1920//b3190//b4150//b0592//b1521//b3134//b0728//b3223//b2943//b1394//b1622//b2977//b2704//b2148//b2665//b0311//b3255//
GadE-RcsB_pos	b0583//b3222//b4599//b0972//b2819//b1304//b4241//b0335//b1392//
GadE_pos	b3569//b1429//b0721//b3115//b2470//b3070//b3741//b3268//b0573//b1618//b2155//b4539//b1548//b4075//b1714//b4192//b2092//b2977//b0273//b2716//b3870//b3096//b1441//b2009//b0225//b1641//b3726//b1411//b3366//
GadW_neg	b0557//b1288//b0508//b2311//b2717//b3707//b4035//b4152//b0591//b3093//b4417//
GadW_pos	b0312//b4239//b1443//b4476//b4367//b3077//b3916//b0451//b0929//b0428//b4193//
GadX_neg	b4187//b3413//b3006//b3038//yegZ//b3624//
GadX_pos	b3785//b4131//b1389//b3156//b1070//b1296//b2805//b2499//b4197//b4291//b3012//b0978//b0826//b4471//b1621//b0954//b2201//b2553//b2838//b1429//b4312//b4079//b1622//b3725//b1335//b0463//b0074//
GalR_neg	b1591//b2282//b0578//b3334//b0778//b2729//b0090//b2379//b3062//b2542//
GalR_pos	b3789//b1761//b3137//b2365//
GalS_neg	b4125//b1940//b3613//b1305//b3213//b1860//b1944//b3510//b2698//b0595//
GalS_pos	b4416//b0721//b1733//b0894//
GatR_neg	b4139//b0678//b0221//b1041//b4160//b3403//
GcvA_neg	b2212//b0775//b2282//b2572//
