#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/strict_regulons_bnum.txt
AccB_neg	b3966//b1860//
AcrR_neg	b2804//b3903//b1013//b4115//b0619//b1112//b4034//b3625//b2977//b0348//b1902//
Ada_neg	b0232//b2221//
Ada_pos	b3141//b3583//b1939//b2092//
AdiY_pos	b1247//b1852//b1499//b0032//b0460//b3025//b3509//b4120//
AgaR_neg	b0774//b0970//b0973//b2781//b4197//b3366//b1680//b1594//b3603//b3207//b2904//
AidB_neg	b3749//
AlaS_neg	b1072//
AllR_neg	b2665//b1858//b0839//b2306//b1717//b0557//b2784//b2819//b3916//
AllS_pos	b2371//b4119//b0516//
AlsR_neg	b2370//b0826//b4115//b3326//b4133//b0619//
AppY_pos	b1682//b2582//b2195//b1684//b2365//b3580//b0687//b1020//b3022//b1389//
AraC_neg	b3753//b0505//b2342//b2167//b4196//b1264//b2017//b3506//
AraC_pos	b0390//b0602//b0570//b4260//b1741//b3831//b1083//b0681//b2698//b3429//
ArgP_neg	b1944//
ArgP_pos	b2483//b3517//b0726//sroA//b1327//b0805//b0088//b3170//b1387//b1519//b3156//b0166//b1516//
ArgR_neg	b0337//b4075//b2703//b1707//b0430//b4312//b1902//b0154//b3451//b1201//b3614//b1922//b4005//b2415//b0091//b3911//b4599//b3038//b0827//b1937//b3961//b0067//b1024//b0586//b4673//b1203//b4002//b0570//b0778//b2163//b2276//b1062//b2284//
ArgR_pos	b4016//b1737//b0887//b3939//b1796//
ArsR_neg	b1246//b4105//b1940//
AscG_neg	b2306//b1244//b2942//b3365//b1130//
AsnC_neg	b1850//b0353//b1594//
AsnC_pos	b0799//
AtoC_pos	b2820//b3453//b0348//b1486//
BaeR_pos	b2758//b0688//b2923//b3410//b0951//b0411//b1092//b4197//
BasR_neg	b1577//b2995//
BasR_pos	b2759//b3906//b0064//b4072//b0150//b1783//b1569//b1973//b0312//b3510//b0511//
BetI_neg	b2784//b4018//b1112//b3528//
BirA_neg	b0894//b1288//b3576//b0796//b3525//
BluR_neg	b1326//b0113//b1779//b2371//
BolA_neg	b3061//b0342//
BolA_pos	b3700//b2605//
CadC_pos	b1102//b0382//b2617//
CaiF_pos	b0019//b1513//b2309//b0116//b0751//b3565//b1092//b1070//b2904//b2975//
Cbl_pos	b3063//b0616//b4100//b0676//b3599//b0588//b3501//b3224//b1415//
CdaR_pos	b2310//b0722//b2841//b1201//b3221//b1036//b1810//b3453//b3748//b3828//
CecR_neg	b1388//b0075//b1201//b3415//b0062//
ChbR_neg	b1901//b0698//b3859//b2825//b4132//b0313//
ChbR_pos	b1858//b3614//b4293//b4085//b2802//b1890//
ComR_neg	b2669//
CpxR_neg	b1846//b0587//b3828//b0037//b2755//b0684//b0067//b0337//b2990//b0588//b1377//b4513//b3469//b0464//b4242//b2499//b3501//b0784//b1093//b1904//b3661//b4613//b3236//b0976//
CpxR_pos	b2202//b2712//b1904//b2308//b0903//b4293//b1442//b2306//b0757//b3906//b0075//b0462//b0507//b4015//b2804//b3408//b3477//b0070//b1257//b2370//b1082//b0185//b1622//b0592//b2500//b2560//b0758//b3413//b4444//b2904//b0792//b0786//b4484//b0432//b2750//b3036//b1973//b1244//b1037//b0403//b0089//b0043//b1398//b1907//b1021//b1023//
Cra_neg	b1781//b2143//b0726//b3603//b4242//b1521//b1386//b1082//b1225//b4019//b3828//b2787//b0352//b0929//b4400//b2713//b0073//b0697//b2557//b2764//b0353//b2306//b0945//b0726//b2095//b1656//b4383//b4290//b3788//b2194//b2306//b3330//b2697//b3904//b0314//b2916//b2168//b1082//yegZ//b3583//b1263//b1484//b4002//b0850//b1621//b2195//b1684//b0241//b0891//b2029//b3328//b4086//b0069//b2206//b3625//b1183//b0763//b4106//b3185//
Cra_pos	b0041//b2241//b3571//b3916//b1256//b1092//b4435//b1622//b4197//b2310//b2601//b3477//b2702//b1925//b2492//b4322//b1861//b2616//b0397//b1244//b3364//b3359//b3334//
CreB_neg	b0385//b1569//b1395//
CreB_pos	b3062//b4476//
CsgD_neg	b4187//b3139//b4506//b3773//b1407//b2416//b3409//b0334//b1486//b4567//b1244//b1276//b2727//b1389//b0587//
CsgD_pos	b1713//b2904//b2904//b0784//b1387//b4280//b2702//b0207//b1889//b0240//b3607//b1395//b3800//
CsiR_neg	b2755//b4457//b2977//b3702//b2763//
CspA_pos	b0592//b4105//
CueR_neg	b0698//b2000//b2911//b2470//b3117//
CueR_pos	b3012//b3156//
CusR_pos	b3911//b4192//b1076//b1411//b1166//b2539//b0779//b2060//b3509//b3092//b2801//gadF//
CynR_neg	b1384//
CynR_pos	b3625//b2976//b1444//
CysB_neg	b0060//b0775//b3271//b2289//b3428//b3515//b1761//
CysB_pos	efeU_2//b1737//b0337//b3021//b0697//b2659//b0925//b1563//b0778//b0729//b1038//b0585//b3038//b2723//b1076//b3133//b1616//b2540//b2975//b2719//b3117//b0855//b1263//b1224//b2730//
CytR_neg	b1887//b1482//b4265//b3366//b1923//b1858//b1679//sroC//b0396//b3476//b2465//b4099//b0726//
Dan_pos	b3507//b1937//b2427//b3518//
DcuR_pos	b1225//b3188//b4267//b2685//b2542//b1622//b3364//b0231//b0620//
DeoR_neg	b3784//b2820//b0167//b2095//b2991//b1303//
DhaR_neg	b4481//
DhaR_pos	b3327//b1702//b3359//
DicA_neg	b3607//b1062//b4124//b3513//b0037//b3476//b2316//b4310//
DinJ-YafQ_neg	b2711//b3599//b1748//
DnaA_neg	b0688//b2927//b1713//b3364//b0820//b0352//b1848//b3515//b0820//b2159//b0403//
DnaA_pos	b2723//sroA//b2617//b0925//b1015//b3580//b3410//
DpiA_neg	b0388//
DpiA_pos	b1387//b2727//b2571//b4095//b4106//b2364//b4481//b3624//b1484//b3599//
DsdC_neg	b2759//
DsdC_pos	b0294//b1674//
EbgR_neg	b3730//b3846//
EnvR_neg	b1409//b3136//
EnvY_pos	b2202//b1715//
EvgA_pos	b0880//b2821//b2009//b3429//b1246//b1393//b4293//b3060//b3035//b1334//b0723//b1283//b1076//b2937//b1040//b1482//b4019//b0799//b1674//
ExuR_neg	b0116//b3800//b2407//b4451//b0895//b1003//b4132//b2663//b1201//
FabR_neg	b1900//b0349//
FadR_neg	b0234//b0995//b1443//b2243//b3222//b1276//b0754//b0759//b1379//b3908//b4397//
FadR_pos	b4365//b3708//b4122//b0154//b3906//b1326//b0574//b4090//b0688//b3183//b3960//b4024//
FeaR_pos	b0945//b2470//
FhlA_pos	b2942//b3461//b1136//b3127//b2372//b0779//b0311//b0734//b1707//b4015//b3115//b3749//b0605//b3062//b0071//b4577//b3581//b1904//b3237//b3359//b0044//b1651//b3128//b3136//b3547//b1004//b4187//b1712//b1079//b3123//
FlhDC_neg	b1620//b1388//b3942//b0353//
FlhDC_pos	b1939//b0451//b3324//b0505//b0384//b2617//b3791//b2710//b0348//b3166//b1415//b1075//b3190//b4035//b2415//b1223//b3741//b4085//b0678//b1805//b0764//b0338//b1183//b3845//b1298//b2980//b1377//b4309//b1615//b1004//b1012//b4399//b3919//b0085//b1611//phnE_2//b0397//b0575//b3601//b0861//b2904//b0708//b3903//b0619//b0729//b2000//b2009//b2464//b2540//b3525//b0585//b3332//b0776//b4237//b0352//b3207//b3126//b3513//b0950//b3925//b0330//b2821//b0655//b0091//b4079//b3416//b4293//b3599//b1043//b1680//b1442//b2730//b1891//b3741//b0348//b1562//b2685//b1129//
FliZ_neg	b2579//b2106//b4417//b2750//b2368//b0886//b3966//b2841//b1655//b2285//b1797//b1335//b0853//b4159//b3600//b2684//b1183//b0074//b3625//b2239//b0020//
FucR_pos	b2093//b2600//b2369//b1384//b2507//b3025//b3923//
