#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/strict_regulons_bnum.txt
AccB_neg	b3748//b3061//
AcrR_neg	b2754//b0403//b2728//b0751//b0432//b2074//b4154//b1704//b2821//b1297//b2717//
Ada_neg	b3599//b2662//
Ada_pos	b1298//b2572//b0811//b0574//
AdiY_pos	b2375//b2097//b3093//b0180//b2307//b0757//b0708//b3680//
AgaR_neg	b1649//b3057//b1620//b4098//b4382//b4044//b2079//b2077//b1913//b0181//b1256//
AidB_neg	b3938//
AlaS_neg	b2061//
AllR_neg	b3966//b4310//b3510//b1547//b3528//b2000//b3410//b3222//b1658//
AllS_pos	b2979//b2707//b4355//
AlsR_neg	b3027//b3138//b0781//b1305//b0861//b0678//
AppY_pos	b1194//b0514//b1062//b4511//b2752//b4154//b3060//b3011//b2492//b2783//
AraC_neg	b3186//b3845//b2289//b2819//b0841//b0514//b3753//b3558//
AraC_pos	b2802//b1718//b3131//b2364//b2687//b2723//b2990//b1848//b3906//b2822//
ArgP_neg	b3166//
ArgP_pos	b0342//b1532//b0894//b2997//b3790//b1076//b4265//b2751//b0093//b2551//b3367//b4154//b2803//
ArgR_neg	b2820//b1654//b3237//b1075//b2280//b4089//b2199//b4102//b0063//b1006//b2422//b1038//b4102//b0439//b1408//b4196//b1641//b0862//b1075//b0682//b3270//b0683//b4042//b4383//b2723//b2788//b4092//sroA//b2203//b2802//b2804//b1076//b0517//
ArgR_pos	b1650//b3521//b1982//b3581//b0779//
ArsR_neg	b3091//b4099//b3491//
AscG_neg	b2344//b4233//b2206//b1920//b2728//
AsnC_neg	b3224//b1073//b2017//
AsnC_pos	b1015//
AtoC_pos	b0152//molR_1//b1588//b2224//
BaeR_pos	b1043//b3940//b1262//b3863//b0573//b3270//b4241//b4058//
BasR_neg	b4086//b1301//
BasR_pos	b1887//b1061//b0403//b2287//b3507//b0976//b3417//b2205//b2202//b1576//b0729//
BetI_neg	b2630//b3794//b3363//b4019//
BirA_neg	b4452//b1944//b2236//b4347//b2153//
BluR_neg	b1080//b1041//b4467//b1075//
BolA_neg	b1074//b1385//
BolA_pos	b3525//b3569//
CadC_pos	b2127//b0786//b4044//
CaiF_pos	b3186//b1733//b0970//b3437//b2781//b2151//b0076//b4399//b1440//b0675//
Cbl_pos	b3133//b1851//b3359//b3599//b3140//b2711//b2723//b1296//b0872//
CdaR_pos	b3060//b3728//b3157//b1429//b3125//b3860//b1587//b1222//b2094//b0516//
CecR_neg	b4079//b3794//b4090//b2306//b0653//
ChbR_neg	b0461//b0198//b2286//b2719//b4086//b0682//
ChbR_pos	b1670//b3793//b3132//b2163//b3131//b3785//
ComR_neg	b2580//
CpxR_neg	b1129//b2662//b1043//b0975//b2492//b2223//b1923//b4240//b0233//b0041//b1650//b4637//b4026//b2904//b3118//b0389//b2964//b0116//b3753//b1946//b3333//b1818//b4088//b3774//
CpxR_pos	b3924//b2671//b1852//b1226//b2541//b4198//b1946//b1061//b4618//b3773//b4154//b1939//b2393//b2148//b2074//b3357//b3417//b4481//b1547//b3481//b2058//b4705//b4381//b0935//b2669//b1937//b2203//b0152//b2365//b0484//b0570//b2697//b0304//b2837//b1987//b2281//b2802//b3923//b3942//b0034//b0872//b0166//b1390//b3603//b1182//b2481//
Cra_neg	b2659//b3567//b0863//b0515//b0475//b1476//b3748//b1797//b1076//b3661//b0792//b3500//b4280//b0929//b4040//b2198//b3743//b1303//b3038//b2074//b3127//b3934//b2407//b1951//b1072//b2150//b2368//gadF//b3408//b2698//b1283//b0591//b0792//b2665//b4357//b1237//b3092//b3726//b2221//b2168//b1167//b4416//b0352//b2095//b4435//b0083//b3082//b4475//b0979//b3859//b1434//b0464//b0123//b2703//b2779//b2926//b0473//b3328//b1530//
Cra_pos	b1386//b2751//b0750//b0031//b4054//b1615//b2423//b2287//b0512//b0385//b0333//b4233//b3605//b0593//b2323//b4367//b0597//b2729//b0473//b0066//b2306//b0036//b2201//
CreB_neg	b2838//b3073//b3141//
CreB_pos	b0974//b3908//
CsgD_neg	b3774//b0348//b2913//b2061//b1299//b0432//b2091//b1265//b1684//b3859//b0841//b2686//b4233//b3170//b2421//
CsgD_pos	b3116//b2799//b1091//b0811//b1846//b3432//b1684//b3164//b4577//b0486//b4467//b0676//b1385//
CsiR_neg	b1702//b0315//b2722//b4705//b2017//
CspA_pos	b1515//b2243//
CueR_neg	b2279//b2079//b1852//b1878//b3514//
CueR_pos	b4033//b4441//
CusR_pos	b3325//b3601//b1515//b0378//b3333//b3006//b3521//b4435//b0937//b1575//b0221//b0042//
CynR_neg	b0514//
CynR_pos	b0972//b0574//b1475//
CysB_neg	b0655//b2151//b3190//b1924//b0775//b0463//b2823//
CysB_pos	b2465//b4698//b3169//b3743//b1415//b2312//b3521//b2091//b1327//b2706//b2029//b0511//b3728//b0623//b2676//b4044//b4398//b1616//b3365//b0514//b2903//b1201//b1256//b4443//b1704//
CytR_neg	b0592//b3564//b1519//b0064//b0411//b1826//b0398//b2804//b1261//b3748//b1889//b2208//b0784//
Dan_pos	b0342//b1941//b4159//b1006//
DcuR_pos	b0794//b2163//b0383//b4150//b1846//b2666//b2787//b0073//b3035//
DeoR_neg	b0958//b3966//b3495//b2286//b3604//b3426//
DhaR_neg	b4265//
DhaR_pos	b2313//b1226//b2803//
DicA_neg	b2153//b0091//b3223//b3614//b1322//b0755//b1943//b0039//
DinJ-YafQ_neg	b0652//b2571//b2204//
DnaA_neg	b1597//b3413//b0463//b3417//b3156//b0042//b2372//b2937//b2764//b4154//b3165//
DnaA_pos	b1848//b1484//b4050//b3744//b2341//b0116//b2762//
DpiA_neg	b1277//
DpiA_pos	b4438//b0583//b3188//b3574//b2671//b4367//b0616//b1517//b4411//b0367//
DsdC_neg	b4034//
DsdC_pos	b1615//b3666//
EbgR_neg	b2372//b4101//
EnvR_neg	b4043//b1246//
EnvY_pos	b4039//b4322//
EvgA_pos	b1987//b3441//b3601//b2980//b0048//b3784//b3450//b1672//b2787//b1805//b3791//b0522//b1288//b3091//b0758//b1073//b0095//b3021//b0954//
ExuR_neg	b1411//b0082//b4074//b0751//b3332//b2379//b1071//b4115//b1484//
FabR_neg	b3428//b0820//
FadR_neg	b1327//b3708//b2539//b1826//b2091//b0178//b0096//b0794//b0475//b1306//b0198//
FadR_pos	b4242//b4197//b2758//b0344//b0273//b2075//b0589//b3207//b3115//b0091//b4118//b4040//
FeaR_pos	b1704//b3140//
FhlA_pos	b4471//b0588//b0095//b2893//b0095//b2987//b4702//b1728//b1012//b1921//b0071//b4366//b0776//b2976//b1590//b0511//b4280//b1407//b2570//b1136//b2737//b1530//b0461//b3491//b3510//b2559//b3491//b1022//b4322//b0557//
FlhDC_neg	b0652//b4044//b3450//b4093//
FlhDC_pos	b1900//b3368//b0616//b0088//b1258//b2819//b3599//b4132//b2706//b0348//b3564//b4076//b3600//b0048//b2017//b2148//b3408//b1102//b2223//b1487//b4267//b2199//b1305//b2938//b3167//b1261//b0508//b1683//b2916//b2508//b4506//b3960//b2530//b1587//b2818//b2759//b0048//b0303//b3141//b4698//b3813//b2528//b0854//b4085//b4106//b2085//b0312//b3213//b3502//b2306//b1484//b1287//b2788//b0596//b0655//b3186//b0617//b2417//b3941//b3408//b0336//b3581//b0750//b1395//b0687//b0484//b3727//b1129//b0958//b2465//b4249//b3599//b3094//b2723//b1783//b1265//b1563//b1241//
FliZ_neg	b1112//b2285//b3027//b3577//b3603//b2707//b3188//b0820//b0221//b3751//b1263//b1594//b3742//b4254//b2224//b3506//b2286//b4399//b1198//b0441//b4481//
FucR_pos	b4071//b3960//b1323//b0987//b1379//b3138//b4260//
Fur_neg	b3461//b2307//b1080//b4154//b1073//b0085//b1410//b1941//b4323//b3172//b1164//b4139//b0044//b0674//b0995//b2799//b3141//b2000//b4288//b0557//b4139//b4522//b2938//b0344//b3469//b3501//b2820//b0037//b2558//b0336//b3328//b2540//b1499//b2163//b2202//b2702//b1396//b0390//b0039//b3503//b3829//b0151//b1779//b2075//b3418//b2756//b2603//b1475//b3750//b2995//b0070//b3599//b1679//b1521//b1283//b2975//b2417//b1078//b1497//b0314//b4150//b3008//b1797//b3114//b4260//b1649//b0086//b2150//b4195//b0970//b1022//b0207//b2235//b2308//b3073//b4293//b2801//b0514//b2393//b4063//b2805//b2029//b1530//b3067//b4072//b1410//b4122//b2029//b2375//b0389//b0652//b1681//b0933//b4355//b3418//b0688//b2630//b0620//b2283//b2280//b1487//b3748//b4476//b2923//b1079//b0597//b1394//b2659//b3255//b1857//b0507//b1258//b1597//b4133//b4122//
Fur_pos	b1737//b0048//b0090//b1848//b2660//b4310//b2752//b1611//b3368//b0731//b2713//b0431//b2097//b3904//b3791//b3785//b3786//b1389//b0304//b2673//b1301//
GadE-RcsB_pos	b3368//b3418//b3063//b0731//b1791//b0040//b4702//b0313//b0751//
GadE_pos	b1415//b3789//b2783//b2684//b1260//b4354//b0062//b2823//b2313//b0853//b3495//b0977//b2079//b4673//b1077//b1485//b3066//b3749//b4618//b1258//b3214//b3366//b3957//b4673//b1719//b2541//b1620//b3904//b4431//
GadW_neg	b0511//b2375//b1702//b3940//b4460//b4291//b3415//b3750//b3905//b1718//b0573//
GadW_pos	b1590//b4197//b3725//b2923//b1940//b3036//b3516//b1684//b4115//b1434//b2127//
GadX_neg	b1712//b1184//b1621//b1264//b3741//b1194//
GadX_pos	b3127//b3027//b1790//b1784//b3132//b4118//b1484//b2224//b4087//b0728//b0443//b3168//b2558//b3645//b1590//b1389//b3509//b3661//b4119//b0855//b4035//b4194//b0349//b1761//b3027//b2342//b2375//
GalR_neg	b0880//b1321//b0589//b4015//b0929//b2417//b0043//b1440//b3787//b0341//
GalR_pos	b2309//b1498//b1519//b0779//
GalS_neg	b3922//b0763//b2659//b0225//b0750//b0162//b4468//b1852//b1926//b0779//
GalS_pos	b1987//b0764//b1944//b2741//
GatR_neg	b1988//b0783//b0063//b1728//b3013//b1397//
GcvA_neg	b3171//b0786//b2837//b2804//
GcvA_pos	b1902//b1016//b2686//b0430//
GlcC_neg	b2603//
GlcC_pos	b0338//b3477//b1715//b2221//b0068//b4124//
GlpR_neg	b0597//b3578//b0623//b3525//b0091//b0335//b3137//b1481//b2279//
GlrR_pos	b0931//b3224//b4592//b4123//b3607//
GntR_neg	b0708//b3165//b0776//b1729//b0069//b2156//b0473//b2075//b1679//molR_1//b0891//b2424//
GutM_pos	b0795//b1023//b0958//b2077//b2938//b2094//b3903//
GutR_neg	b3828//b3430//b2368//b0860//b2801//b1519//b2223//
HU_neg	b2308//b2977//b1507//b3357//b4525//b1658//b2205//b3223//
HU_pos	b2719//
HcaR_neg	b3828//
HcaR_pos	b1892//b0950//b3118//b4366//b2224//
HdfR_neg	b1194//b3329//
HdfR_pos	b0509//b2370//b4014//
HigA_neg	b1207//b2660//
HigB-HigA_neg	phnE_2//b0033//
HipAB_neg	b2307//b0507//b2702//b0301//b1715//
HipB_neg	b2789//b4613//b4393//b2673//b3164//b1004//
HyfR_pos	b3114//b1567//b3583//b0995//b2379//b4044//b0221//b2427//b3062//b3269//b0334//b1020//
HypT_neg	b3569//b1441//b1222//b4439//b4365//
HypT_pos	b1071//b0765//b1389//b0682//b4267//b1394//b1389//b1303//
IclR_neg	b0516//b1288//b2763//b4044//
IdnR_neg	b4026//b3168//
IdnR_pos	b1326//b1535//b0605//b1499//b3863//
IlvY_neg	b2741//
IlvY_pos	b1083//
IscR_neg	sroC//b2718//b3169//sroD//b3934//b0384//b3743//b2572//b1717//b0390//b3725//b0827//b0123//b1013//phnE_2//b2342//b3507//b1852//b1077//b1395//b1517//
IscR_pos	b0507//b1500//b2153//b2631//b0851//b2838//b1519//b3453//b0156//b1921//b1300//
KdgR_neg	b3525//b0462//
KdpE_pos	b1846//b0086//b0234//b3005//
LacI_neg	b0231//b4122//b2903//
LeuO_neg	b3083//b0887//b1400//
LeuO_pos	b3503//b0589//b1676//b0812//b1513//b2213//b0575//b4322//b2571//b0277//b2097//b3491//b4673//b1532//b3026//b2484//b3117//b1597//
LexA_neg	b0339//b2750//b0853//b1937//b3326//b2997//b2802//b2201//b4444//b3790//b3743//b1714//b2388//b2486//b0396//b3702//b3038//b4618//b1384//b1576//b0997//b2731//b0505//b1165//b2724//b0042//b1817//b2148//b3118//b1970//b3256//b1430//b3331//sroC//b3025//b0890//b1387//b0353//b2838//b0945//b3415//b0461//b2904//b0826//b0301//b1684//b0396//b1616//b3092//b0509//b2788//b2927//b3922//b2762//b0340//b0721//b2630//b1223//b3256//
LldR_neg	b0516//b3517//b2288//
LldR_pos	b3730//b0312//b2754//
LrhA_neg	b1389//b2323//
LrhA_pos	b3077//b1826//
LsrR_neg	b3725//b2702//b2059//b1942//b2197//b1285//b0019//b3161//b2665//
LysR_neg	b2074//
LysR_pos	b4187//
MalI_neg	b0301//b2508//b0759//
MalT_pos	b1616//b3902//b4070//b2802//b0850//b2316//b4408//b3916//b4177//b1483//
MarA_neg	b0928//b0619//b2580//b0154//b1395//b3076//b2490//
MarA_pos	b1386//b1702//b1261//b0084//b4376//b2096//b0349//b1136//b3925//b2277//b0073//b1252//b0389//b0330//b1511//b3700//b2756//b3036//b2916//b0931//b1531//b2215//b1500//b1166//b0839//b1003//b2905//b2106//b1198//b4072//b3328//
MarR_neg	b2059//b4367//b2996//
MatA_neg	b1241//b0597//b1880//b3870//b2800//b1681//
MatA_pos	b0315//b0727//
MazE-MazF_neg	b1300//b0116//b1790//
MazE_neg	b1194//b0198//b2728//
McbR_neg	b0937//
McbR_pos	b1198//b1905//b4098//
MelR_neg	b2542//b2665//b1747//
MelR_pos	b0975//b1982//b2366//
MetJ_neg	b4323//b2852//b3845//b3185//b3907//b0237//b1285//b1225//b1227//b1669//b4366//b0571//b2201//b3008//b0277//
MetR_neg	b1547//b4266//
MetR_pos	b1400//b1441//b0314//b2573//
MhpR_pos	b3138//b0756//b3061//b2997//b3580//b3575//
Mlc_neg	b0088//b0435//b3428//b2062//b0337//b0344//b0076//b3518//b2286//b1040//
MlrA_pos	b0154//b3116//b0586//b0048//b0786//b0114//b3403//b2224//b0350//b1387//
MngR_neg	b2541//b1950//b2821//
MntR_neg	b3700//b3912//b2163//b1860//
MntR_pos	b4092//
ModE_neg	b1023//b1736//b4035//b1160//b3478//b3912//b1987//b4411//b4539//b0820//b0118//b2281//b1487//b3461//b0723//
ModE_pos	b0330//b2206//b2234//b2805//b3212//b0396//b3743//b3135//b3476//b0240//b2737//b0698//b2789//b4040//b0620//b4002//b1303//b3790//b1593//b2540//b0597//b4006//b1858//b2903//b2838//b1199//b4117//b3859//b1762//b0588//b1575//
MprA_neg	b1200//b0153//b2277//b0786//b1889//b4209//
MqsA_neg	b4006//b3221//b0069//b3942//b1102//b0094//b3140//b0945//
MraZ_neg	b2661//b2905//b1783//b0075//b3503//b2904//b4150//b2150//b2779//b4193//b2312//b2428//b1715//b2976//b4637//b1521//b0083//
MtlR_neg	b1487//b0856//b1907//
MurR_neg	b2288//b1226//b0232//
MurR_pos	b0763//
Nac_neg	b2837//b1442//b4239//b1167//b4392//b1283//b4237//b4476//b1410//
Nac_pos	b3495//b1498//b3605//b3860//b2977//b2234//b1440//b1587//b2540//b1900//b2282//b1888//
NadR_neg	b1741//b4131//b2367//b2197//
NagC_neg	b0463//b2313//b1164//b3601//sroA//b3751//b2732//b2062//b4233//b3415//b1307//b2572//b4468//b2379//b1247//b1434//b1283//b4120//b2708//b1187//b1442//b3327//b2308//b4025//b3359//b1944//b3171//b3728//b2724//b0450//b3859//b3724//b0179//
NagC_pos	b0623//b0350//b2221//
NanR_neg	b3115//b3008//b2782//b2630//b2800//b0512//b4033//b1706//b1616//b0809//
NanR_pos	b1552//
