#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/strict_regulons_bnum.txt
AccB_neg	b0854//b1388//
AcrR_neg	b3271//b1223//b0156//b0504//b2757//b4435//b1651//b1810//b4002//b3326//b2825//
Ada_neg	b4198//b3859//
Ada_pos	b2306//b3786//b0485//b1888//
AdiY_pos	b0784//b1415//b2284//b0937//b2572//b0936//b2530//b4195//
AgaR_neg	b2287//b3161//b1673//b0435//b0411//b2151//b3601//b1009//b3452//b3037//b0933//
AidB_neg	b3742//
AlaS_neg	b4240//
AllR_neg	b4324//b0762//b3514//b2151//b2221//b4239//b1588//b4153//b2375//
AllS_pos	b4662//b2375//b3615//
AlsR_neg	b1021//b1942//b4152//b0754//b2529//b1024//
AppY_pos	b4618//b3071//b2486//b3507//b2721//b1199//b1322//b3367//b4160//b2370//
AraC_neg	b1512//b0602//b0812//b3479//b1221//b1747//b4355//b0589//
AraC_pos	b1077//b1275//b0199//b2313//b0068//b4291//b2697//b4452//b1334//b1187//
ArgP_neg	b0314//
ArgP_pos	b0031//b1379//b2243//b3956//b0486//b2699//b1167//b3134//b3723//b0796//b0197//b0293//b0597//
ArgR_neg	b0681//b2388//b0351//b1658//b1182//b3207//b2223//b3131//b4393//b1781//b3329//b2091//b3327//b2061//b0341//b0583//b2720//b0093//b4416//b0365//b4567//b4099//b1892//b3645//b3722//b4122//b1385//b2903//b3583//b2107//b2728//b4018//b0799//
ArgR_pos	b0096//b0153//b2783//b4027//b0894//
ArsR_neg	b3169//b0785//b3516//
AscG_neg	b4475//b1276//b0312//b3168//b4522//
AsnC_neg	b3567//b3870//b1006//
AsnC_pos	b0430//
AtoC_pos	b3096//b3567//b3063//b4438//
BaeR_pos	b4523//b2821//b0384//b1061//b3005//b1183//b0765//b2904//
BasR_neg	b4365//b0429//
BasR_pos	b3021//b1587//b0675//b3037//b1530//b0181//b1038//b0114//b3753//b0778//b0809//
BetI_neg	b1485//b4673//b2464//b3789//
BirA_neg	b4089//b0653//b2580//b1256//b2464//
BluR_neg	b0575//b0353//b1322//b0896//
BolA_neg	b2364//b2237//
BolA_pos	b2097//b4117//
CadC_pos	b0575//b1101//b0979//
CaiF_pos	b1475//b4242//b3726//b2713//b2369//b4096//b1577//b2750//b0764//b3413//
Cbl_pos	b1891//b0460//b3513//b2285//b1649//b4376//b2490//b2926//b0856//
CdaR_pos	b0337//b2718//gadF//b0505//b1951//b0411//b1563//b4044//b0180//b1379//
CecR_neg	b3012//b4120//b0810//b1535//b0113//
ChbR_neg	b2063//b4024//b1615//b1717//b4073//b3271//
ChbR_pos	b2373//b2286//b4192//b2841//b1681//b2149//
ComR_neg	b2169//
CpxR_neg	b2215//b2755//b3025//b3421//b3365//b4160//b0682//b1395//b3700//b2424//b4522//b2699//b0439//b4153//b2923//b1301//b2199//b3939//b4002//b0785//b0750//b3845//b1879//b2779//
CpxR_pos	b0069//b3870//b4397//b3727//b1704//b0677//b1073//b3223//b1259//b3036//b3006//b4187//b0368//b0995//b4002//b3038//b0557//b0451//b4094//b3429//b1941//b3666//b3521//b3575//b2107//b4035//b0167//b0383//b2804//b1013//b4115//b0161//b2560//b1658//b3070//b2312//b0995//b1062//b0517//b3725//b0616//b1656//b3426//b0161//b0114//b0794//
Cra_neg	b4357//b0463//b0584//b3581//b4471//b1264//b4313//b1563//b0443//b0674//b3022//b2221//b4154//b1497//b0035//b3184//b2240//b0976//b3727//b3583//b1954//b0096//b0997//b0655//b4398//b1744//b4475//b0619//b0234//b1194//b1745//b3582//b0311//b2903//b2365//b3060//b3070//b0553//b3190//b4702//b0294//b0653//b2286//b1746//b3927//b3580//b2092//b2716//b4451//b0584//b4384//b3070//b4085//b2994//b1411//b2927//b4513//b0688//b1275//
Cra_pos	b2671//b0722//b3426//b3905//b1322//b3625//b2685//b0784//b1492//b1160//b0574//b0221//b2916//b1306//b1970//b3700//b3960//b0349//b4513//b2710//b4154//b1016//b0095//
CreB_neg	b0723//b0586//b1390//
CreB_pos	b0390//b2721//
CsgD_neg	b1745//b1576//b1040//b3431//b2487//b0074//b0337//b4105//b2062//b1531//b1597//b1008//b4618//b2285//b0861//
CsgD_pos	b2085//b0400//b0435//b2153//b3726//b3583//b0351//b0068//b1223//b0755//b1941//b0198//b3430//
CsiR_neg	b4417//b2603//b0114//b4268//b3688//
CspA_pos	b1485//b3135//
CueR_neg	b2990//b0350//b2150//b1246//b3227//
CueR_pos	b0340//b1020//
CusR_pos	b3741//b0301//b4288//b4458//b3961//b3225//b0578//b4018//b2665//b2938//b4381//b2093//
CynR_neg	b2788//
CynR_pos	b3925//b4192//b2541//
CysB_neg	b3503//b3476//b3922//b4411//b3789//b3800//b0039//
CysB_pos	b0385//b2289//b0783//b1890//b0462//b1988//b3506//b0061//b2143//b2705//b2728//b1398//b0733//b2221//b2551//b1163//b1227//b1165//b1826//b0682//b3481//b2488//b2092//b2374//b1207//
CytR_neg	b1587//b2705//b3501//b0343//b1783//b0578//b0775//b4016//b0954//b4192//b1673//b0614//b2093//
Dan_pos	b2737//b2750//b1745//b4195//
DcuR_pos	b0096//b2943//b2804//b4150//b1945//b0839//b1516//b2530//b3096//
DeoR_neg	b4511//b2488//b2964//b3926//b0303//b1939//
DhaR_neg	b4313//
DhaR_pos	b2285//b4383//b0441//
DicA_neg	b3416//b3134//b2085//b1203//b1247//b0590//b1389//b4392//
DinJ-YafQ_neg	b2600//b2707//b1719//
DnaA_neg	b2155//b0618//b4151//b3115//b1587//b0618//b1335//b1393//b1676//b3136//b2666//
DnaA_pos	b4279//b4523//b2316//b2751//b2223//b3113//b1166//
DpiA_neg	b0485//
DpiA_pos	b4376//b1207//b4198//b2153//b1683//b2149//b0431//b2925//b0950//b0294//
DsdC_neg	b1387//
DsdC_pos	b1987//b2676//
EbgR_neg	b3092//b2803//
EnvR_neg	b4268//b0774//
EnvY_pos	b0038//b4058//
EvgA_pos	b3134//b0343//b0156//b3213//b1475//b1784//b3066//b3700//b0294//b4254//b1326//b2979//b1784//b4321//b0795//b3270//b3426//b3567//b0864//
ExuR_neg	b2552//b1497//b2663//b2540//b4287//b3786//b1736//b1900//b4092//
FabR_neg	b2803//b2372//
FadR_neg	b0655//b0485//b0873//b3171//b2663//b3408//b2727//sroA//b3157//b1532//b0035//
FadR_pos	b0335//b1587//b2788//b0721//b1511//b2781//b3515//b1850//b1877//b2281//b1937//b0399//
FeaR_pos	b1308//b2291//
FhlA_pos	b4376//b0351//b0806//b2093//b4094//b0597//b1733//b1892//b1013//b2075//b0861//b4460//b2371//b4254//b4242//b3578//b1676//b3911//b2925//b1779//b4105//b2669//b1476//b0430//b4411//b0232//b1733//b2789//b0313//b1706//
FlhDC_neg	b3092//b3128//b1516//b1009//
FlhDC_pos	b2169//b0037//b1501//b1951//b0615//b3708//b3188//b4393//b2205//b2964//b2163//b2416//b2631//b3919//b1857//b2559//b0698//b4355//b1944//b1078//b0820//b1474//b4070//b4063//b1937//b0758//b2287//b0730//b1252//b1944//b2221//b1568//b4460//b1444//b1746//b2538//b1818//b1113//b0073//b3666//b4613//b3580//b1877//b1475//b1390//b0335//b4086//b2905//b4513//b1719//b1020//b3127//b1038//b1779//b2538//b3431//b1388//b1275//b1982//b3926//b0585//b0400//b4025//b4702//b0945//b4355//b2342//b0553//b2528//b4131//b0733//b2993//b0080//b1941//b4397//b1129//b4120//b4042//
FliZ_neg	b3256//b2996//b1301//b2991//b2195//b1674//b4139//b1200//b1973//b0304//b1277//b0860//b0342//b4106//b1817//b1902//b0066//b4054//b3139//b3869//b1576//
FucR_pos	b1676//b0447//b2706//b4087//b3939//b3564//b3169//
Fur_neg	b2764//b2276//b1939//b3123//b4365//b1070//b4292//b1303//b2369//b0872//b1182//b0733//b3021//b2728//b3027//b2000//b2990//b2895//b1013//b4097//b2824//b0517//b0887//b4118//b0464//b4471//b3011//b0088//b2820//b0730//b3093//b4097//b1593//b1308//b0340//b4101//b3722//b4151//b2685//b4071//b3919//b0578//b1497//b4095//b4260//b0090//b0583//b3749//b4062//b0779//b0443//b2060//b0596//b2980//b4105//b4415//b3437//b1521//b1747//b0596//b0178//b0392//b1669//b1942//b2539//b3035//b0684//b3566//b4287//b0593//b4019//b2223//b0066//b1805//b0301//b4042//b3136//b0032//b0890//b2204//b1082//b3503//b3912//b0602//b1201//b2074//b3073//b0679//b3421//b1621//b0032//b3607//b1914//b2750//b2149//b0113//b2912//b1712//b0066//b3429//b0590//b4484//b0464//b3325//b3723//b2895//b1901//b3207//b0484//b4104//b4076//b0150//b2061//b0041//b3156//
Fur_pos	b3709//b1748//b2987//b0765//b2085//b2429//b0685//b4042//b1260//b3469//b0936//b4397//b3680//b0073//b2017//b2580//b3558//b3067//b1609//b3270//b0114//
GadE-RcsB_pos	b1187//b2484//b3061//b1062//b3057//b3036//b3223//b3741//b2943//
GadE_pos	b3906//b0851//b4384//b1308//b2470//b3036//b4293//b3452//b3185//b0729//b2062//b4194//b2893//b0389//b1937//b2990//b2470//b4094//b4393//b0973//b0112//b1080//b1860//b0928//b2994//b0460//b3742//b3157//b1649//
GadW_neg	b3904//b1747//b0086//b3785//b2312//b0980//b3057//b1796//b1790//b2427//b3328//
GadW_pos	b2710//b2152//b3131//b1245//b3868//b2105//b3183//b1411//b1905//b4153//b0039//
GadX_neg	b1780//b3237//b2904//b1016//b1257//b1891//
GadX_pos	b1819//b0588//b3168//b0572//b1973//b2669//b0451//b1914//b3013//b0796//b2310//b2819//b1515//b3096//b4443//b1013//b0997//b2091//b0233//b2704//b4004//b4313//b2674//sroA//b2840//b2540//b1036//
GalR_neg	b2093//b0572//b0038//b3958//b0950//b4268//b0731//b4366//b2601//b1616//
GalR_pos	b1914//b4087//b2167//b0429//
GalS_neg	b3750//b2365//b3450//b3190//b0937//b4471//b1716//b0812//b2464//b0820//
GalS_pos	b1942//b0679//b1654//b1747//
GatR_neg	b4138//b2009//b0428//b1988//b3095//b0392//
GcvA_neg	b0586//b1948//b3188//b3958//
GcvA_pos	b2605//b0854//b2481//b0031//
GlcC_neg	b1400//
GlcC_pos	b2235//b0886//b1507//b3960//b2195//b2665//
GlpR_neg	b1947//b0486//b4071//b0591//b1889//b0996//b0071//b0475//b2094//
GlrR_pos	b1734//b0517//b0461//b4290//b0095//
GntR_neg	b0435//b2559//b2824//b0578//b0019//b3333//b3702//b2727//b3449//b0980//b2428//b1303//
GutM_pos	b1335//b2975//b3743//b2728//b2675//b4233//b1857//
GutR_neg	b4260//b1164//b1702//b1615//b3222//b2779//b1937//
HU_neg	b3787//b3784//b3784//b4197//b0072//b1308//b0048//b1075//
HU_pos	b3908//
HcaR_neg	b0796//
HcaR_pos	b3476//b1507//b0763//b4090//b3500//
HdfR_neg	b2937//b4393//
HdfR_pos	b1973//b3905//b0827//
HigA_neg	b2416//b0088//
HigB-HigA_neg	b3956//b0733//
HipAB_neg	b4577//b1246//b3960//b4452//b0061//
HipB_neg	b3564//b2060//b2975//b3961//b0618//b0574//
HyfR_pos	b3115//b2992//b1012//b3518//b3666//b2659//b1937//b2758//b1616//b3748//b1744//b0762//
HypT_neg	b2306//b1941//b3357//b2344//b1308//
HypT_pos	b1611//b1913//b3271//b1658//b3583//b0037//b1762//b2663//
IclR_neg	b2697//b2371//b0390//b2717//
IdnR_neg	b0226//b2787//
IdnR_pos	b0727//b4415//b3869//b2705//b0199//
IlvY_neg	b2427//
IlvY_pos	b0241//
IscR_neg	b0312//b4096//b1440//b0378//b0039//b0557//b2286//b0778//b2703//b1434//b1913//b1532//b2029//b1500//b4376//b1717//b3441//b1335//b3036//b1634//b2712//
IscR_pos	b1818//b2221//b1102//b1434//b4567//b0685//b3510//b0708//b1741//b0575//b0384//
KdgR_neg	b1498//b2416//
KdpE_pos	b2206//b0060//b3408//b2316//
LacI_neg	b4290//b0839//b3224//
LeuO_neg	b4019//b2490//b1616//
LeuO_pos	b1948//b0167//b1947//b0411//b1129//b0937//b1826//b2799//b0592//b4187//b0677//b3368//b1442//b2551//b1729//b1672//b1109//b0035//
LexA_neg	b0303//b3869//b2076//b2942//b2724//b0889//b2364//b4288//b0972//b2143//b0931//b0653//b3688//b3117//b1483//b3123//b3508//b0199//b0564//b1805//b0973//b2364//b2194//b1575//b1902//b0851//b1920//b2306//b3166//b4076//b4458//b3800//b4152//b2199//b4511//b1283//b2393//b0342//b2804//b3574//b1588//b4106//b2737//b1164//b2485//b0588//b4040//b1325//b2580//b2711//b3066//b0063//b1083//b2631//b3114//b4673//b0388//b1680//b1943//
LldR_neg	b2758//b2241//b3958//
LldR_pos	b2660//b2727//b4119//
LrhA_neg	b0485//b2904//
LrhA_pos	b2201//b1481//
LsrR_neg	b4467//b2370//b0945//b0934//b2078//b3461//b1623//b1848//phnE_2//
LysR_neg	b1746//
LysR_pos	b1923//
MalI_neg	b0020//b2483//b2428//
MalT_pos	b2707//b0042//b2078//b0764//b1578//b4160//b3116//b4398//b0762//b3478//
MarA_neg	b3212//b2242//b2201//b1136//b1852//b3164//b1411//
MarA_pos	b1167//b1704//b0397//b0333//b2709//b1518//b2075//b1817//b1258//b2551//b2159//b3037//b0234//b3787//b0750//b2195//b1024//b2976//b2751//b1184//b4024//b0723//b2063//b0347//b3787//b1564//b0516//b3905//b0763//b0622//b4044//
MarR_neg	b2991//b0062//b2485//
MatA_neg	b4093//b2059//b0873//b3863//b1488//b4159//
MatA_pos	b3666//b1655//
MazE-MazF_neg	b1568//b1590//b1301//
MazE_neg	b0951//b2194//b1167//
McbR_neg	b2205//
McbR_pos	b1395//b3091//b0523//
MelR_neg	b2539//b1306//b4071//
MelR_pos	b3416//b0333//b1890//
MetJ_neg	b0460//b4592//b2342//b2423//b0207//b2200//b3166//b0460//b1746//b4289//b0698//b0557//b1308//b2077//b2666//
MetR_neg	b1877//b1244//
MetR_pos	b4513//b4029//b2206//b2977//
MhpR_pos	b2485//b1588//b4006//b1746//b0861//b2367//
Mlc_neg	b2821//b3512//b2062//b2091//b1016//b1395//b2893//b2788//b4310//b1761//
MlrA_pos	b3410//b0936//b0403//b2491//b1072//b4241//b3924//b0342//b1476//b1043//
MngR_neg	b2676//b1164//b4097//
MntR_neg	b0622//b3603//b2617//b0522//
MntR_pos	b0066//
ModE_neg	b1805//b0037//b0443//b0724//b4159//b0764//b3333//b1796//b2923//b3517//b3966//b4670//b2234//b3416//b1860//
ModE_pos	b3410//b1654//b2364//b1779//b1654//b2975//b1485//b0812//b0062//b1042//b2311//b4003//b1671//b0784//b1576//b2499//b0857//b1850//b1817//b0199//b3583//b2168//b0975//b0115//b3567//b0400//b4124//b0515//b2789//b1474//b0484//
MprA_neg	b0504//b3748//b3331//b1163//b1577//b1805//
MqsA_neg	b3708//b1518//b3057//b3575//b3038//b3906//b2009//b1575//
MraZ_neg	b2231//b0929//b3500//b0450//b3450//b3721//b2905//b0084//b4288//b4195//b2573//b1656//b1670//b2718//b0793//b0729//b3224//
MtlR_neg	b2937//b1224//b1020//
MurR_neg	b3166//b0347//b1888//
MurR_pos	b4086//
Nac_neg	b0311//b2553//b3437//b0460//b1131//b3478//b2938//b1183//b0727//
Nac_pos	b2993//b0241//b3083//b1713//b1224//b3363//b0728//b3516//b0751//b2393//b1907//b2393//
NadR_neg	b2009//b4702//b3941//b2310//
NagC_neg	b4357//b2923//b4241//b4120//b0764//b1670//b1074//b2167//b2092//b4698//b1611//b0863//b2788//b2582//b3860//b2277//molR_1//b1199//b0430//b0072//b2236//b2236//b2673//b3441//b0462//b0722//b4254//b0724//b0584//b1743//b1429//b1091//b3500//
NagC_pos	b4443//b3503//b2416//
NanR_neg	b3725//b2280//b3156//b3025//b3564//b1673//b0301//b1390//b3005//b4239//
NanR_pos	b4383//
NarL_neg	b0594//b1444//b1021//b4018//b1227//b2997//b3170//b4382//b3416//b0123//b1744//b0873//b1568//b1004//b2757//b3268//b1579//b2720//b3752//b4093//b3256//b0604//b1474//b2711//b3255//b4195//sroA//b1167//b3831//b1924//b4354//sroD//b3327//b1396//b4036//b4291//b1388//b3911//b4637//b4079//b4400//b1513//b2242//b0486//b3126//b2167//b2997//b1587//b0486//b2540//b4036//b4476//b1618//b1074//b3503//b2783//b2662//b3966//b4411//b0036//b2631//b2428//b2993//b2215//b1307//b4036//b1676//b4698//b2323//b2202//b1921//b3137//b0392//b2313//b3907//b4249//b0352//b1040//b0958//b2686//b3011//b0150//b0166//b0570//b2675//b2751//b1922//
NarL_pos	b3788//b0786//b3214//b1797//b2975//b3956//b4366//b0403//b3599//b2729//gadF//b2760//b1493//b0880//b0929//b2312//b2539//b2280//b1261//b1540//b0063//b1296//b1982//b3008//b0864//b2553//b2169//b4095//b1408//b1796//b1949//b0083//b4435//b1222//b4123//b1819//b4291//b0931//b1850//b2392//b0617//b0221//b1131//
NarP_neg	b2078//b4089//b3063//b1079//b4289//b4435//b1070//b0237//b1810//b2617//b0515//b2698//b3123//b0378//b3753//b1407//b0777//b0786//b2208//b0585//b3566//b1568//b2542//b0728//b2374//b1482//b3525//b1821//b4267//b3518//b1679//b2686//b3580//
