#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/strict_regulons_bnum.txt
AccB_neg	b4441//b4039//
AcrR_neg	b4016//b0115//b2058//b2722//b2579//b1622//b1907//b1389//b4265//b2702//b2631//
Ada_neg	b2838//b2759//
Ada_pos	b1621//b3707//b1007//b2557//
AdiY_pos	b2379//b2838//b2309//b1973//b3135//b1641//b0619//b1303//
AgaR_neg	b4027//b1112//b0675//b3008//b2708//b2530//b2660//b1322//b2207//b1327//b3073//
AidB_neg	b2373//
AlaS_neg	b2425//
AllR_neg	b2482//b1654//b0484//b1488//b0595//b0233//b3076//b0653//b1013//
AllS_pos	b3223//b2750//b1265//
AlsR_neg	b4104//b3707//b2323//b1920//b4513//b2732//
AppY_pos	b4122//b0578//b0347//b0571//b0863//b3513//b1397//b1452//b4193//b2323//
AraC_neg	b4024//b0240//b2754//b3255//b0067//b3525//b2661//b3612//
AraC_pos	b3513//b4411//b0385//b2310//b2491//b3904//b0094//b0343//b4115//b4042//
ArgP_neg	b0863//
ArgP_pos	b0348//b0795//b1091//b1531//b1945//b4384//b0043//b0564//b2486//b0350//b0839//b3604//b0344//
ArgR_neg	b4476//b0925//b0150//b4122//b1260//b2923//b0954//b2062//b3904//b2823//b1950//b0339//b2605//b0069//b2722//b1588//b1729//b0974//b1308//b1944//b3730//b2630//b4152//b1072//b1796//b1164//b1717//b2716//b4086//b4088//b4096//b1877//b0874//
ArgR_pos	b2212//b1009//b0593//b3132//b2061//
ArsR_neg	b4016//b4033//b3748//
AscG_neg	b1164//b3123//b0806//b3057//b2423//
AsnC_neg	b1483//b1679//b0810//
AsnC_pos	b0572//
AtoC_pos	b4034//b2341//b0954//b1388//
BaeR_pos	b2369//b3213//b4457//b0827//b3213//b3421//b4159//b0237//
BasR_neg	b1680//b0602//
BasR_pos	b1384//b1132//b4452//b1482//b2571//b4312//b3571//b0616//b1517//b3335//b0167//
BetI_neg	b0399//b3934//b3925//b0156//
BirA_neg	b2552//b2091//b4673//b3359//b0874//
BluR_neg	b3170//b1334//b4264//b2706//
BolA_neg	b1552//b2750//
BolA_pos	b2925//b1187//
CadC_pos	b3903//b3956//b2724//
CaiF_pos	b2282//b2990//b2718//b3167//b2964//b1970//b3702//b0723//b2205//b3139//
Cbl_pos	b2839//b1379//b0384//b3092//b4132//b3743//b0167//b0970//b2371//
CdaR_pos	b1091//b2552//b0776//b3919//b3082//b4280//b1225//b4071//b2551//b2094//
CecR_neg	b0931//b4292//b3185//b1713//b2943//
ChbR_neg	b0584//b3131//b2195//b0353//b3922//b3188//
ChbR_pos	b1062//b1222//b2605//b2789//b4016//b1655//
ComR_neg	b3213//
CpxR_neg	b3270//b3115//b2574//b2307//b1041//b1531//b4035//b3269//b3961//b3168//b1784//b0348//b4019//b4439//b0353//b3708//b1889//b3960//b1947//b3169//b1497//b3565//b4123//b2078//
CpxR_pos	b2075//b3729//b3140//b2427//b1988//b3077//b4475//b2156//b0161//b4073//b0970//b1299//b4025//b4264//b0068//b2151//b2311//b0231//b3792//b2560//b2559//b1587//b1482//b3426//b0154//b0764//b1913//b2826//b4267//b3721//b1041//b2341//b2730//b1674//b1245//b4097//b1187//b1166//b3709//b2801//b4698//b0082//b0653//b3408//b0937//b1564//
Cra_neg	b1924//b3330//b1262//b2926//b0903//b2662//b4085//b2987//b3071//b4209//b0759//b2236//b0339//b1590//b1308//b1589//b2063//b0484//b2202//b1901//b4513//b4087//b4288//b4119//b2665//b1706//b4347//b2927//b2197//b1256//b1947//b0796//b0313//b3583//b3063//b0872//b3117//b3774//b3568//b1036//b3331//b4673//b0086//b3236//b3501//b3139//b2750//b3134//b2277//b1914//b4072//b3038//b2977//b0619//b3413//b3432//b3428//b4097//b3600//
Cra_pos	b1043//b1305//b1225//b0347//b1481//b0623//b2666//b0928//b1288//b2280//b3743//b3365//b4025//b1476//b0653//b1078//b0557//b1164//b0615//b4367//b2492//b4062//b3071//
CreB_neg	b3528//b1014//b0578//
CreB_pos	b0073//b4102//
