#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/strict_regulons_bnum.txt
AccB_neg	b0826//b3326//
AcrR_neg	b2992//b4075//b3680//b4460//b2155//b1579//b2093//b3569//b3325//b2993//b3437//
Ada_neg	b2709//b4154//
Ada_pos	b0586//b3794//b1704//b2800//
AdiY_pos	b3506//b1858//b4618//b2481//b3601//b1921//b1298//b1938//
AgaR_neg	b2927//b1386//b1298//b2782//b4014//b3140//b2669//b3709//b4321//b3516//b4266//
AidB_neg	b4468//
AlaS_neg	b4452//
AllR_neg	b0303//b0812//b3752//b3565//b3449//b3521//b1732//b2727//b0338//
AllS_pos	b3868//b2752//b0400//
AlsR_neg	b0763//b3941//b2281//b2737//b0852//b3171//
AppY_pos	b4131//b1546//b1669//b1443//b0179//b4415//b1902//b3082//b1649//b0344//
AraC_neg	b3113//b1411//b1540//b2741//b1112//b0729//b4043//b3574//
AraC_pos	b2663//b3453//b3410//b4104//b4240//b0827//b3237//b1131//b1132//b4238//
ArgP_neg	b2309//
ArgP_pos	b2096//b2421//b2235//b1004//b2560//b4196//b2708//b2342//b1004//b0687//b1531//b2127//b1945//
ArgR_neg	b2560//b1385//b3724//b2616//b3749//b1780//b1569//b4099//b1335//b2727//b1165//b0234//b0781//b0996//b0343//b1735//b2716//b1200//b2686//b2241//molR_1//b2465//b4467//b1988//b2903//b4367//b0964//b0782//b2215//b0178//b3501//b2580//b1245//
ArgR_pos	b1226//b2077//b1498//b2752//b1475//
ArsR_neg	b3506//b1737//b3449//
AscG_neg	b3506//b4400//b0365//b3126//b1946//
AsnC_neg	b3480//b0083//b1474//
AsnC_pos	b1937//
AtoC_pos	b4050//b4662//b0073//b2079//
BaeR_pos	b1297//b4039//b2281//b0584//b0826//b3729//b1015//b4467//
BasR_neg	b1783//b0461//
BasR_pos	b3168//b3581//b2719//b1948//b0810//b0199//b1673//b2903//b4599//b1748//b2285//
BetI_neg	b0042//b1672//b3741//b0896//
BirA_neg	b2286//b2530//b1656//b0951//b1409//
BluR_neg	b0073//b1391//b1914//b4354//
BolA_neg	b1680//b2085//
BolA_pos	b1297//b3036//
CadC_pos	b0035//b1707//b2763//
CaiF_pos	b1713//b3403//b2713//b3509//b3035//b0679//b1944//b0979//b1564//b3582//
Cbl_pos	b4365//b1988//b3169//b3939//b1042//b4324//b4279//b3525//b1081//
