#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/strict_regulons_bnum.txt
AccB_neg	b4034//b1129//
AcrR_neg	b0347//b2805//b3332//b2092//b2078//b0086//b1878//b0335//b1590//b0337//b3846//
Ada_neg	b1673//b2367//
Ada_pos	b1008//b0775//b3021//b4125//
AdiY_pos	b3134//yegZ//b1656//b3927//b2222//b1939//b2206//b1859//
AgaR_neg	b0087//b2763//b1921//b0998//b2789//b0777//b2661//b2782//b2096//b4132//b2153//
AidB_neg	b2737//
AlaS_neg	b2990//
AllR_neg	b0390//b0076//b2808//b0333//b1296//b1434//b4209//b1497//b3661//
AllS_pos	b0513//b2492//b0090//
AlsR_neg	b0388//b2669//b0757//b3787//b0114//b4599//
AppY_pos	b1940//b1737//b0335//b1617//b2926//b0874//b4467//b1673//b1187//b1900//
AraC_neg	b1222//b1587//b1728//b3700//b1071//b2221//b1650//b4698//
AraC_pos	b0066//b1940//b0964//b0903//b2423//b4702//b1498//b0765//b3077//b0352//
ArgP_neg	b3184//
ArgP_pos	b4539//b2278//b2077//b1821//b3680//b4267//b0505//b3469//b1540//b4062//b3134//b3335//b2729//
ArgR_neg	b3365//b1481//b0118//b1577//b3128//b3828//b0594//b3270//b3934//b1741//b0958//b4122//b0069//b3773//b3680//b1277//b4063//b0805//b2156//b3116//b2992//b2840//b0430//b0997//b4100//b2570//b0781//b3172//b4240//b0463//b3742//b1130//b3907//
ArgR_pos	b1655//b4322//b3328//b4365//b0411//
ArsR_neg	b0090//b2784//b2731//
AscG_neg	b2942//b4059//b2987//b4618//b0094//
AsnC_neg	b3139//b3183//b1041//
AsnC_pos	b1611//
AtoC_pos	b3449//b2341//b2979//b1516//
BaeR_pos	b2074//b0730//b4458//b0382//b0620//b1207//b2156//b3723//
BasR_neg	b1237//b3566//
BasR_pos	b0675//b0674//b0351//b3903//b2717//b2720//b0221//b0221//b1334//b2464//b1579//
BetI_neg	b3828//b2392//b1718//b0337//
BirA_neg	b0724//b0792//b4036//b0020//b4094//
BluR_neg	b2760//b3863//b1530//b1022//
BolA_neg	b2687//b1680//
BolA_pos	b2991//b2203//
CadC_pos	b0198//b0964//b0221//
CaiF_pos	b3941//b2364//b0384//b0296//b0167//b1297//b0606//b1037//b0179//b0112//
Cbl_pos	b1476//b3414//b2206//b1040//b1200//b2820//b3922//b4291//b0348//
CdaR_pos	b3065//b1023//b0076//b2757//b2205//b2805//b0063//b3579//b3907//b1263//
CecR_neg	b3491//b1070//b2199//b2009//b3408//
ChbR_neg	b1514//b0593//b4076//b0304//b2243//b1852//
ChbR_pos	b0565//b0933//b0349//b2784//b0382//b3870//
ComR_neg	b0484//
CpxR_neg	b2196//b1746//b4241//b2313//b3926//b1791//b1395//b3870//b3828//b0750//b2204//b4291//b0070//b3784//b3449//b1440//b0037//b2604//b3503//b1040//b0118//b1530//b1622//b0945//
CpxR_pos	b0757//b3792//b4133//b1387//b1900//b1333//b3403//b1301//b1480//b1683//b3724//b3785//b4323//b2528//b3701//b0512//b0082//b1564//b0784//b3227//b4058//b0820//b4123//b2094//b3791//b0619//b0727//b4242//b1409//b1676//b1327//b3582//b2242//b0368//b0398//b2372//b4035//b1673//b1982//b2573//b2937//b0084//b0697//b0792//b2159//b2755//
Cra_neg	b0069//b2838//b4289//b0571//b1326//b0331//b2923//b4029//b2903//b2943//b1737//b4071//b2276//b1713//b1411//b1257//b1878//b0342//b0687//b4115//b0591//b4260//b3417//b4076//b4050//b2783//b3164//b3961//b0152//b1260//b2310//b0085//b0891//b1577//b0113//b2686//b4415//b2307//b1826//b0731//b2486//b4613//b0341//b2616//b0951//b0398//b3567//b0778//b3063//b0084//b4618//b0774//b0977//b1888//b1203//b1704//b3938//b1014//b0034//
