#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/strict_regulons_bnum.txt
AccB_neg	b3792//b2706//
AcrR_neg	b4033//b2728//b1101//b0811//b0935//b3509//b2789//b4417//b3938//b4439//b4006//
Ada_neg	b0933//b0403//
Ada_pos	b1670//b4016//b2730//b4312//
AdiY_pos	b4071//b1488//b3136//b3026//b1713//b3828//b4240//b3934//
AgaR_neg	b3615//b2096//b2838//b4101//b2558//b2282//b1562//b1655//b2429//b2530//b0583//
AidB_neg	b1493//
AlaS_neg	b4567//
AllR_neg	b4072//b3432//b3060//b2427//b1275//b4087//b3037//b2530//b2289//
AllS_pos	b2916//b2764//b2307//
AlsR_neg	b2923//b0294//b4240//b2283//b4076//b0827//
AppY_pos	b4101//b3221//b2671//b2365//b4132//b0063//b4309//b1531//b4237//b1654//
AraC_neg	b1323//b0234//b4062//b4027//b1676//b3791//b2759//b0755//
AraC_pos	b2060//b3125//b2529//b1006//b0197//b0793//b3061//b1395//b4044//b0724//
ArgP_neg	b4101//
ArgP_pos	b1015//b1323//b2215//b0383//b2417//b4468//b0225//b0806//b2415//b3408//b2716//b0677//b1322//
ArgR_neg	b0856//b3938//b3437//b0039//b0463//b1850//b0974//b1513//b4073//b4435//b0799//b1618//b2826//b2287//b3956//b3255//b3567//b3793//b4195//b3332//b3363//b4122//b1409//b1810//b2205//b4079//b3938//b0861//b3956//b0764//b4239//b3743//b3925//
ArgR_pos	b4266//b4026//b0185//b0937//b2060//
ArsR_neg	b0616//b3942//b0035//
AscG_neg	b1943//b1970//b2671//b4118//b3334//
AsnC_neg	b1392//b3846//b3565//
AsnC_pos	b1761//
AtoC_pos	b3581//b0726//b2237//b0687//
BaeR_pos	b4376//b3172//b1327//b4322//b1409//b2379//b0352//b0041//
BasR_neg	b4366//b2198//
BasR_pos	b1334//b0995//b2676//b2570//b0975//b0093//b1567//b2406//b1878//b3613//b2903//
BetI_neg	b4506//b0589//b0066//b3421//
BirA_neg	b0794//b0231//b1497//b3416//b1683//
BluR_neg	b2687//b2029//b1712//b1532//
BolA_neg	b1702//b2603//
BolA_pos	b4476//b4105//
CadC_pos	b3600//b3753//b0515//
CaiF_pos	b0311//b1762//b2605//b3026//b0978//b2808//b2927//b0367//b4347//b0937//
Cbl_pos	b1970//b0339//b1021//b1879//b0593//b1227//b2059//b3469//b3171//
CdaR_pos	b2485//b1577//b2424//b3328//b1091//b1222//b1207//b3512//b4400//b2316//
CecR_neg	b2374//b4310//b2726//b3701//b2060//
ChbR_neg	b0092//b0756//b1222//b3919//b2097//b3503//
ChbR_pos	b0850//b2208//b1682//b1620//b2541//b1083//
ComR_neg	b0095//
CpxR_neg	b1388//b0889//b1245//b1514//b3726//b0232//b0762//b1923//b4460//b0430//b1762//b2992//b0151//b1745//b1761//b2079//b0724//b3927//b3330//b1674//b0060//b4265//b0336//b4024//
CpxR_pos	b2531//b1970//b0273//b1113//b0652//b4288//b1518//b2725//b2840//b1679//b0781//b1224//b1072//b1076//b2407//b2572//b2529//b1130//b3325//b0622//b2820//b3114//b4481//b1819//sroD//b0796//b0086//b0583//b2489//b3790//b4120//b2726//b3221//b2763//b0776//b1008//b0606//b1076//b3624//b2839//b0114//b2310//b0240//b1241//b0974//b3506//
Cra_neg	b4040//molR_1//b0855//b1136//b4618//b0776//b1199//b3324//b2686//b3255//b1081//b3688//b0154//b4028//b1092//b4237//b0977//b1797//b1791//b2764//b3413//b2997//b3166//b3185//b4254//b1109//b1384//b4151//b0602//b0450//b3077//b4019//b1377//b4117//b4013//b1717//b0850//b3709//b2499//b2553//b0296//b2993//b4484//b0507//b0509//b1388//b2720//b0594//b3131//b1762//b0553//b3223//b1567//b3728//b2975//b1226//b3846//b4415//b4237//
Cra_pos	b4050//b3012//b0936//b3183//b3558//b0929//b2820//b0092//b3333//b0980//b2068//b1275//b2616//b3912//b4467//b1920//b2215//b0853//b2407//b1187//b0602//b4238//b3743//
CreB_neg	b1393//b0853//b2097//
CreB_pos	b0811//b3707//
CsgD_neg	b0178//b1221//b2167//b2994//b1277//b2979//b0679//b1109//b0384//b3752//b0655//b2213//b4265//b1674//b2310//
CsgD_pos	b3510//b0809//b4613//b0514//b2429//b3919//b2243//b4705//b1939//b2783//b1384//b1547//b2676//
CsiR_neg	b2557//b1397//b3027//b4151//b2486//
CspA_pos	b4290//b2239//
CueR_neg	b0352//b0225//b2492//b3558//b3859//
CueR_pos	b3426//b0241//
CusR_pos	b2421//b2992//b3334//b4467//b0181//b2205//b1548//b0617//b3790//b2508//b0067//b3116//
CynR_neg	b0614//
CynR_pos	b0755//b4120//b1704//
CysB_neg	b0732//b4280//b1591//b0933//b0584//b2821//b1308//
CysB_pos	b3905//b1926//b1914//b4438//b3166//b3908//b4523//b1183//b2277//b2284//b4670//b4233//b0180//b4187//b3599//b2616//b1070//b1500//b4034//b2489//b2559//b3222//b3708//b0995//b3363//
CytR_neg	b0854//b2666//b3236//b2224//b3325//b3428//b0089//b1914//b1011//b3700//b2631//b0979//b0207//
Dan_pos	b3725//b1593//b1641//b1004//
DcuR_pos	b2824//b2558//b2422//b2716//b1070//b2152//b2603//b2659//b0585//
DeoR_neg	b1199//b0606//b3511//b0620//b1258//b3904//
DhaR_neg	b3477//
DhaR_pos	b2630//b0850//b2751//
DicA_neg	b4411//b1335//b2287//b3186//b4392//b1850//b2553//b3582//
DinJ-YafQ_neg	b2068//b3868//b3170//
DnaA_neg	b2000//b0207//b1409//b4159//b0570//b3800//b1945//b2212//b2839//b2763//b2169//
DnaA_pos	b3067//b2665//b4133//b0070//b0723//b4237//b2204//
DpiA_neg	b4522//
DpiA_pos	b2666//b4367//b3185//b4118//b0301//b1950//b2808//b1513//b3727//b4618//
DsdC_neg	b1275//
DsdC_pos	b0339//b4506//
EbgR_neg	b2580//b0293//
EnvR_neg	b0447//b1391//
EnvY_pos	b2085//b1004//
EvgA_pos	b1655//b4154//b2726//b2826//b0933//b4347//b3612//b2802//b0508//b2371//b2106//b2994//b0974//b0727//b0429//b3749//b1082//b0987//b0904//
ExuR_neg	b4093//b0795//b4506//b2557//b2852//b0240//b3335//b4397//b0071//
FabR_neg	b2163//b3612//
FadR_neg	b3132//b4187//b4662//b2631//b1587//b2428//b2499//b0731//b2311//b2702//b3409//
FadR_pos	b1732//b4662//b1779//b3363//b0583//b1073//b0937//b1305//b3469//b1562//b4233//b1442//
FeaR_pos	b4014//b0934//
FhlA_pos	b3846//b3967//b3157//b1129//b4357//b1712//b4197//b3156//b3414//b2371//b1540//b3324//b1006//b0653//b1684//b0522//b3905//b2239//b4125//b2698//b0619//b4444//b2728//b3123//b3911//b0685//b0314//b4393//b1796//b0226//
FlhDC_neg	b3863//b0826//b0511//b2604//
FlhDC_pos	b1532//b0313//b1004//b3426//b4024//b1907//b1748//b0112//b2242//b4027//b4030//b1287//b2805//b3124//b0975//b0779//b2374//b1734//b2993//b3741//b3728//b0954//b1333//b0382//b2820//b1702//b1296//b3829//b0400//b1535//b2291//b3481//b4384//b3067//b2374//b4411//b1443//b2784//b0964//b2212//b1012//b2009//b3332//b4160//b3083//b2424//b2687//b2838//b4438//b0880//b2603//b3366//b1988//b4365//b4539//b3011//b4092//b1954//b1037//b0779//b1261//b0855//b2799//b0849//b3221//b4365//b0043//b2698//b0839//b0852//b0484//b1083//b2722//b4209//b0463//b3035//b0886//b3096//
FliZ_neg	b3860//b2223//b1322//b0826//b4383//b2421//b3157//b0785//b1384//b0954//b0778//b0088//b3911//b0339//b2369//b2751//b3237//b0774//b3094//b0933//b4118//
FucR_pos	b3325//b4132//b0507//b0397//b2542//b0976//b4396//
Fur_neg	b3256//b2698//b3057//b1850//b4026//b4013//b3869//b3919//b2092//b1521//b0799//b0681//b0161//b0150//b4443//b1006//b0114//b0048//b0116//b1083//b2605//b0036//b2341//b1511//b4013//b1578//b3709//b0972//b4457//b0112//b3753//b0864//b1262//b4443//b0091//b3225//cpxQ//b1082//b0089//b3183//b1817//b1257//b2822//b2311//b4267//b0517//b0365//b2309//b2704//b2206//b0653//b2801//b2723//b1198//b0301//b2616//b0352//b1409//b1508//b0871//b1782//b4384//b3905//b1575//b1072//b2508//b1203//b3661//b2489//b3753//b0762//b0390//b2826//b1243//b1129//b2674//b4090//b3927//b2163//b2976//b3135//b1010//b4662//b2206//b0675//b4357//b1322//b4039//b2287//b0335//b4322//b3476//b3958//b1224//b3845//b3061//b1246//b0871//b4097//b2573//b0508//b1323//b0880//b3157//b3831//b0040//b3431//b2603//b2725//b2414//b0896//b0708//b4384//b3071//b4567//
Fur_pos	b1650//b4098//b0232//b0350//b2096//b3365//b3927//b3027//b2726//b3368//b0367//b2342//b0429//b0043//b0564//b1101//b2712//b0335//b3721//b0397//b4209//
GadE-RcsB_pos	b0389//b3083//b2372//b2803//b3335//b4123//b1039//b1024//b1394//
GadE_pos	b0523//b0995//b1237//b3708//b2665//b1937//b1300//b0871//b0763//b1860//b3743//b1429//b0754//b1499//b1006//b0655//b3607//b0313//b2573//b2198//b4408//b4026//b4034//b2660//b2279//b4254//b0776//b4354//b3006//
GadW_neg	b2755//b1654//b3749//b2557//b4357//b1578//b1387//b4005//b4539//b1733//b2207//
GadW_pos	b0088//b3081//b0511//b3461//b0485//b4311//b2195//b1621//b1819//b0460//b0614//
GadX_neg	b0785//b0730//b2236//b0796//b2720//b1247//
GadX_pos	b1579//b3709//b2660//b3903//b0622//b1385//b4096//b1257//b4005//b4097//b4384//b1515//b2424//b4018//b1258//b1003//b1535//b3035//b0507//b2757//b2784//b0782//b2406//b1481//b3477//b0880//b3325//
GalR_neg	b0114//b1075//b0976//b1010//b2800//b0684//b4124//b0653//b1484//b3614//
GalR_pos	b0951//b4079//b3131//b3334//
