#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/strict_regulons_bnum.txt
AccB_neg	b0683//b2241//
AcrR_neg	b0378//b1575//b1947//b0304//b1109//b4354//b0729//b1257//b0240//b0732//b3525//
Ada_neg	b1081//b3025//
Ada_pos	b0231//b4411//b0198//b2464//
AdiY_pos	b3131//b3118//b3449//b0062//b2923//b2414//b2079//b0681//
AgaR_neg	b2852//b3903//b3707//b3334//b2729//b1198//b2365//b4153//b1569//b2075//b1846//
AidB_neg	b0976//
AlaS_neg	b0096//
AllR_neg	b2991//b0675//b4381//b0428//b2202//b1948//b0654//b3095//b2752//
AllS_pos	b3057//b0574//b3511//
AlsR_neg	b3574//b1616//b4366//b3449//b1305//b1656//
AppY_pos	b0604//b2538//b0233//b0336//b2199//b0937//b0653//b4577//b2837//b1409//
AraC_neg	b0232//b1518//b2737//b2731//b2713//b1513//b0367//b1333//
AraC_pos	b2204//b0237//b1521//b3787//b1325//b2221//b0839//b3517//b3172//b0241//
ArgP_neg	b4322//
ArgP_pos	b0602//b1442//b2905//b3035//b3334//b0344//b3413//b3571//b0350//b4698//b3607//b0575//b3067//
ArgR_neg	b1656//b3123//b4054//b2675//b1671//b4484//b3940//b1326//b3476//b0934//b1508//b0353//b2805//b1296//b0810//b4310//b4471//b4024//b3688//b2373//b1434//b4071//b2709//b4670//b0339//b2601//b1507//b0571//b4187//b1850//b3116//b1536//b4260//
ArgR_pos	b1779//b2687//b0311//b1474//b3188//
ArsR_neg	b1715//b1988//b3794//
AscG_neg	b1102//b1861//b3569//b3081//b0970//
AsnC_neg	b0092//b3501//b4599//
AsnC_pos	b0432//
AtoC_pos	b4280//b4193//b1591//b0762//
BaeR_pos	b0072//b4292//b4238//b1037//b2205//b1746//b1922//b0972//
BasR_neg	b4076//b1183//
BasR_pos	b2308//b2276//b1797//b2107//b0593//b1080//b1480//b2213//b0602//b3724//b3791//
BetI_neg	b2787//b1857//b4013//b1671//
BirA_neg	b0591//b3237//b1741//b2151//b0954//
BluR_neg	b1937//b2364//b3133//b1950//
BolA_neg	b4034//b1061//
BolA_pos	b0511//b0154//
CadC_pos	b3237//b3222//b2465//
CaiF_pos	b0396//b1540//b2708//b0181//b2684//b1101//b4125//sroC//b1507//b1306//
Cbl_pos	b1299//b3026//b0892//b4096//b0197//b1136//b3957//b2820//b4193//
CdaR_pos	b1634//b4451//b2500//b2163//b4417//b0484//b1166//b2754//b1037//b1780//
CecR_neg	b3749//b3959//b3680//b0152//b0432//
ChbR_neg	b3403//b0933//b3168//b0872//b1003//b1734//
ChbR_pos	b3418//b2661//b3750//b2994//b3410//b1877//
ComR_neg	b4637//
CpxR_neg	b0796//b2757//b2819//b3327//b0678//b1164//b3329//b0688//b1393//b4026//b1247//b3083//b1384//b1093//b2574//b2751//b3491//b0805//b0696//b3709//b1092//b1658//b4457//b0094//
