#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/strict_regulons_bnum.txt
AccB_neg	b2168//b2285//
AcrR_neg	b1745//b0114//b1101//b1712//b2311//b4059//b3115//b1007//b3271//b0180//b3688//
Ada_neg	b0513//b3184//
Ada_pos	b4415//b2802//b3326//b0076//
AdiY_pos	b1493//b1203//b2630//b0586//b1634//b1321//b3599//b0460//
AgaR_neg	b0996//b1949//b4670//b0979//b0237//b4152//b1850//b1563//b4025//b4089//b2283//
AidB_neg	b2702//
AlaS_neg	b1390//
AllR_neg	b3518//b2311//phnE_2//b2720//b4238//b0087//b3614//b0087//b3902//
AllS_pos	b2993//b3027//b3742//
AlsR_neg	b2428//b1734//b4154//b2821//b0973//b2059//
AppY_pos	b2223//b3859//b0734//b1301//b2551//b3190//b2759//b0069//b4322//b0805//
AraC_neg	b2977//b0382//b2284//b3613//b1377//b1591//b3021//b2235//
AraC_pos	b2009//b2993//b1041//sroC//b0207//b3164//b2822//b4444//b0895//b2781//
ArgP_neg	b0763//
ArgP_pos	b0873//b0179//b2306//b2553//b0987//b1733//b4035//b0428//b1073//b3005//b2706//b3022//b3495//
ArgR_neg	b2729//b2893//b3081//b0088//b2571//b0040//b0060//b1673//b1907//b3688//b1325//b1430//b1877//b0781//b1672//b1945//b0340//b2551//b1532//b3906//b0903//b2076//b4104//b0578//b4417//b3907//b2904//b2365//b4063//b2731//b4016//b0570//b3133//
ArgR_pos	b2823//b4417//b0970//b1790//b0335//
ArsR_neg	b1022//b4090//b0929//
AscG_neg	b0937//b0082//b1564//b2416//b1075//
AsnC_neg	b1321//b3094//b0221//
AsnC_pos	b0564//
AtoC_pos	b2017//b1408//b0778//b1499//
BaeR_pos	b4435//b1552//b0314//b3026//b2241//b4431//b3831//b2369//
BasR_neg	b2029//b1015//
BasR_pos	b2728//b1246//b0951//b4310//b2709//b1243//b1540//b3709//b4050//b1079//b1924//
BetI_neg	b3094//b4280//b2208//b2280//
BirA_neg	b2699//b1684//b2660//b1937//b1634//
BluR_neg	b0886//b0933//b2938//b4070//
BolA_neg	b2977//b4441//
BolA_pos	b3409//b1225//
CadC_pos	b2488//b0605//b3161//
CaiF_pos	b0861//b2841//b2198//b2415//b1716//b3512//b0342//b1378//b1299//b2167//
Cbl_pos	b0067//b4004//b1608//b2489//b2492//b1676//b4411//b2127//b2616//
CdaR_pos	b0352//b4050//b0096//b3329//b3453//b3167//b2687//b2143//b3227//b4096//
CecR_neg	b0934//b3748//b0070//b0903//b0087//
ChbR_neg	b0074//b2490//b2306//b2500//b1860//b0652//
