#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/strict_regulons_bnum.txt
AccB_neg	b0685//b3430//
AcrR_neg	b2727//b3961//b2237//b3271//b2975//b1679//b3903//b1736//b1256//b3430//b0683//
Ada_neg	b2531//b0871//
Ada_pos	b0037//b1415//b3092//b0996//
AdiY_pos	b3335//b3477//b1848//b3026//b1385//b4150//b1821//b4039//
AgaR_neg	b3421//b0973//b3521//b4398//b0860//b2976//b2823//b1200//b0759//b3789//b2283//
AidB_neg	b0904//
AlaS_neg	b4125//
AllR_neg	b2758//b2557//b2284//b1131//b4357//b0758//b4484//b4160//b2703//
AllS_pos	b3212//b2017//b0086//
AlsR_neg	b3271//b2243//b3449//b1224//b2153//b2579//
AppY_pos	b2712//b1743//b3138//b4106//b3224//b1535//b0571//b3156//b3661//b0348//
AraC_neg	b0903//b2237//b0757//b2923//b0341//b0925//b2665//b2074//
AraC_pos	b1762//b0575//b3790//b4043//b2787//b0570//b0511//b1548//b4264//b2779//
ArgP_neg	b3067//
ArgP_pos	b0337//b1762//b1283//b0450//b3957//b2095//b0399//b0964//b0151//b2852//b1245//b1307//b3139//
ArgR_neg	b3214//b0231//b0570//b1672//b0439//b2507//b4312//b1298//b3577//b0167//b2723//b3599//b1735//b0731//b0338//b2488//b4095//b0315//b2559//b3924//b2282//b1245//b0396//b1597//b1907//b1683//b2278//b2728//b3025//b1684//b3186//b2414//b2673//
ArgR_pos	b2196//b2826//b3169//b2937//b4293//
ArsR_neg	b0411//b1718//b2976//
AscG_neg	b0892//b3328//b2222//b2558//b1650//
AsnC_neg	b1745//b0592//b3742//
AsnC_pos	b2799//
AtoC_pos	b0799//b2737//b1203//b4027//
BaeR_pos	b1532//b1073//b2821//b0792//b0221//b0728//b3509//b2199//
BasR_neg	b1326//b4384//
BasR_pos	b1385//b2368//b2194//b1531//b4523//b1878//b4376//b4196//b0589//b0619//b1334//
BetI_neg	b1563//b3521//b4073//b0273//
BirA_neg	b4441//b0696//b0928//b1243//b0031//
BluR_neg	b1706//b2059//b3063//b1241//
BolA_neg	b0091//b1227//
BolA_pos	b0687//b2153//
CadC_pos	b2205//b0812//b2990//
CaiF_pos	b1634//b1656//b2369//b3027//b3332//b1684//b1746//b2148//b1260//b2149//
Cbl_pos	b0523//b1335//b4071//b0758//b3037//b3125//b3027//b3500//b3061//
CdaR_pos	b3743//b3788//b2572//b0839//b1391//b3509//b2559//b0995//b1738//b2490//
CecR_neg	b0523//b0871//b3831//b4523//b3724//
ChbR_neg	b1920//b2500//b2237//b3171//b0979//b3753//
ChbR_pos	b1891//b1717//b4027//b0072//b0338//b4096//
ComR_neg	b2783//
CpxR_neg	b1552//b2687//b1379//b3126//b0035//b2092//b0856//b0614//b1130//b2341//b1518//b0523//b1546//b2758//b4003//b3255//b0872//b0732//b0382//b0514//b3164//b4005//b4102//b0874//
