#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/strict_regulons_bnum.txt
AccB_neg	b1810//b3792//
AcrR_neg	b0604//b2823//b2674//b1944//b0304//b2485//b0185//b0429//b3599//b1074//b1036//
Ada_neg	b1022//b1305//
Ada_pos	b2686//b0616//b2895//b0622//
AdiY_pos	b2279//b1796//b3582//b1940//b0652//b3752//b1593//b1733//
AgaR_neg	b4396//b3831//b4309//b3514//b3785//b3071//b1901//b1061//sroA//b1394//b2751//
AidB_neg	b2729//
AlaS_neg	b2722//
AllR_neg	b0076//b1258//b0473//b0313//b1902//b4013//b0378//b2204//b0936//
AllS_pos	b3491//b4093//b2551//
AlsR_neg	b3708//b4511//b0232//b1634//b3128//b2231//
AppY_pos	b4050//b0620//b4249//b3599//b1616//b0428//b0088//b2153//b3966//b1921//
AraC_neg	b2976//b1184//b2553//b2372//b0880//b0432//b0398//b4150//
AraC_pos	b2703//b2379//b3327//b0587//b2309//b1077//b2097//b2280//b3730//b0439//
ArgP_neg	b1859//
ArgP_pos	b1540//b0460//b2800//b3907//b1540//b1377//b4030//b4618//b2341//b1887//b0756//b1194//b1531//
ArgR_neg	b1861//b0225//b0116//b0724//b0734//b0987//b2206//b1907//b2721//b3729//b0615//b1379//b1745//b1409//b0819//b3188//b1112//b1728//b2205//b0036//b0311//b3115//b4367//b1615//b2476//b1400//b0619//b3476//b0241//b1093//b3270//b1010//b2205//
ArgR_pos	b0778//b3328//b2975//b0934//b0850//
ArsR_neg	b1409//b0751//b3845//
AscG_neg	b3161//b0896//b1015//b2159//b4003//
AsnC_neg	b4095//b0794//b0199//
AsnC_pos	b0344//
AtoC_pos	b1226//b2943//b3513//b3136//
BaeR_pos	b2486//b3133//b3607//b1022//b0086//b3268//b3481//b3416//
BasR_neg	b3604//b4476//
BasR_pos	b0396//b3060//b1515//b2464//b1737//b0043//b4044//b1949//b0347//b2287//b3506//
BetI_neg	b1474//b0114//b3027//b3503//
BirA_neg	b0082//b1302//b4705//b4106//b2203//
BluR_neg	b3575//b0069//b4511//b2096//
BolA_neg	b2093//b0678//
BolA_pos	b4088//b2311//
CadC_pos	b0461//b1434//b2277//
CaiF_pos	b0092//b3600//b1011//b2489//b0698//b0441//b4117//b0951//b2926//b1184//
Cbl_pos	b0856//b1735//b3135//b2309//b1880//b0032//b0757//b1245//b1511//
CdaR_pos	b2365//b3688//b2782//b1061//b3172//b4094//b3794//b0839//b4090//b2000//
CecR_neg	b4042//b2465//b1547//b1384//b3207//
ChbR_neg	b4367//b2571//b0586//b2675//b3791//b3255//
ChbR_pos	molR_1//b2481//b1183//b4050//b1879//b2476//
ComR_neg	b2106//
CpxR_neg	b3036//b0575//b1003//b2838//b2840//b3916//b4076//b3038//b3441//b4075//b0934//b1076//b1712//b3184//b3237//b1656//b4577//b1877//b0996//b4702//b1009//b1302//b2058//b1651//
