#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/strict_regulons_bnum.txt
AccB_neg	b2616//b1512//
AcrR_neg	b0185//b0475//b0431//b0980//b1163//b3449//b1307//b4105//b3938//b0979//b0892//
Ada_neg	b1492//b2388//
Ada_pos	b2492//b3753//b3168//b4458//
AdiY_pos	b0970//b2676//b2721//b4431//b0430//b4289//b2077//b2731//
AgaR_neg	b1410//b1499//b3774//b0312//b3924//b4005//b0655//b0793//b3421//b0655//b4408//
AidB_neg	b0841//
AlaS_neg	b2201//
AllR_neg	b1762//b1904//b3923//b1078//b1113//b4177//b4321//b1649//b0587//
AllS_pos	b2312//b0894//b4104//
AlsR_neg	b0873//b3212//b2996//b2379//b1779//b0043//
AppY_pos	b3625//b3224//b1203//b3939//b2078//b3184//b3727//b3073//b1514//b4322//
AraC_neg	b3961//b4239//b4015//b4366//b3368//b3495//b2417//b3227//
AraC_pos	b1674//b4071//b3612//b1781//b4154//b1954//b1225//b3941//b2712//b0950//
ArgP_neg	b3026//
ArgP_pos	b0390//b1507//b4209//b2288//b1970//b1682//b2163//b1536//b1783//b0792//b1575//b3329//b3225//
ArgR_neg	molR_1//b1442//b4198//b4036//b4006//b0154//b1671//b1616//b2663//b3334//b0980//b3167//b3744//b1512//b0799//b3707//b3906//b2017//b2553//b4050//b1484//b3605//b3722//b2205//b1429//b1101//b4481//b3495//b3408//b4079//b2630//b3966//b0514//
ArgR_pos	b1791//b0851//b1745//b2787//b2195//
ArsR_neg	b2091//b2213//b4288//
AscG_neg	b3271//b3328//b4577//b1888//b2465//
AsnC_neg	b2703//b4123//b0068//
AsnC_pos	b0762//
AtoC_pos	b1298//b1937//b3904//b2421//
BaeR_pos	b3408//b2660//b2699//b2058//b3408//b4072//b0871//b0352//
BasR_neg	b1379//b2964//
BasR_pos	b4264//b1797//b0367//b1562//b4577//b3661//b0067//b3067//b2979//b2155//b4090//
BetI_neg	b1252//b1112//b4019//b2570//
BirA_neg	b4242//b2674//b1683//b1485//b4044//
BluR_neg	b1074//b4086//b0515//b3614//
BolA_neg	b1567//b0225//
BolA_pos	b0040//b4254//
CadC_pos	b2156//b1378//b2223//
CaiF_pos	b2911//b0618//b2392//b1970//b2789//b1252//b0839//b2912//b3077//b4160//
Cbl_pos	b3751//b2687//b1409//b3967//b3325//b0613//b3186//b4034//b4484//
CdaR_pos	b4444//b2895//b2283//b1654//b1817//b3432//b2737//b1474//b2718//b0340//
CecR_neg	b2208//b3414//b0674//b4132//b1512//
ChbR_neg	b3368//b0072//b3365//b3613//b2992//b0799//
ChbR_pos	b0622//b1304//b2150//b0400//b1617//b0591//
ComR_neg	b0240//
CpxR_neg	b2095//b4384//b3449//b4458//b3225//b0889//b0112//b3908//b4123//b0234//b1302//b2063//b4523//b3521//b1264//b0696//b1008//b4265//b1040//b2975//b2213//b3612//b2977//b0348//
CpxR_pos	b1805//b1481//b2699//b0995//b3270//b2202//b3478//b1682//b4268//b2732//b0973//b2572//b3237//b1487//b4090//b0311//b0303//b0066//b0903//b1077//b2059//b2415//b3359//b0729//b4398//b0303//b1393//b1082//b1589//b2061//b3845//b4439//b0784//b2729//b0294//b4040//b0933//b1277//b0618//b2580//b3793//b3575//b1136//b0039//b0199//b0432//
Cra_neg	b3517//b0896//b3661//b0152//b3789//b0296//b4124//b3724//b0851//b4539//b0683//b1518//b1940//b1102//b0654//b4268//b2206//b0241//b4239//b0934//b1246//b3183//b2551//b0508//b1246//b3006//b4392//b3453//b4637//b0889//b0587//b0979//b1679//b2755//b2150//b1970//b4467//b2282//b0937//b2756//b1948//b2604//b0335//b3577//b1224//b0862//b4070//b1200//b3516//b2685//b4265//b4059//b0616//b4004//b3510//b3709//b3431//b0565//b2076//
Cra_pos	b1926//b1077//b1075//b2730//b1385//b0570//b1081//b1301//b2662//b0811//b4411//b2551//b1440//b4309//b2659//b2943//b2487//b3478//b2076//b0721//b1850//b0342//b2702//
CreB_neg	b2127//b0240//b0505//
CreB_pos	b1679//b1276//
CsgD_neg	b2661//b1611//b2364//b3922//b2198//b1023//b3774//b1411//b2698//b3363//b0894//b4044//b3092//b2582//b4195//
CsgD_pos	b4400//b0799//b1182//b3183//b0723//b1621//b1335//b4289//b0622//b2075//b2289//b0335//b1444//
CsiR_neg	b3846//b0343//b2000//b2107//b0575//
CspA_pos	b0431//b2309//
CueR_neg	b1552//b1988//b3172//b0431//b0596//
CueR_pos	b1880//b0060//
CusR_pos	b1475//b0020//b2061//b1399//b3902//b0429//b1327//b1516//b4100//b2685//b3094//b3904//
CynR_neg	b3408//
CynR_pos	b0094//b1061//b4523//
CysB_neg	b0116//b1892//b0197//b0341//b1007//b1904//b3501//
CysB_pos	b1780//b3612//b0037//b3429//b3357//b0677//b4484//b1914//b1021//b0293//b1430//b0584//b2905//phnE_2//b2341//b3449//b3157//b4292//b2078//b1200//b1113//b3334//b1485//b3418//b0936//
CytR_neg	b1079//b0925//b1256//b0181//b0806//b4106//b1252//sroA//b1102//b0303//b2231//b4063//b3749//
Dan_pos	b0161//b1071//b2685//b0860//
DcuR_pos	b3127//b4324//b3124//b0340//b1904//b0654//b3966//b2215//b1511//
DeoR_neg	b0950//b3429//b2662//b1246//b1440//b2712//
DhaR_neg	b4027//
DhaR_pos	b1683//b3919//b1948//
DicA_neg	b0605//b1429//b3449//b1714//b0734//b3525//b0031//b2684//
DinJ-YafQ_neg	b3036//b4071//b0783//
DnaA_neg	b2713//b2992//b1397//b3132//b0221//b3157//b1021//b0596//b3224//b0398//b1201//
DnaA_pos	b2665//b0118//b2705//b0082//b3926//b2163//b1199//
DpiA_neg	b4097//
DpiA_pos	b0855//b1940//b3157//b3601//b0464//b3066//b0778//b2992//b1890//b0034//
DsdC_neg	b0618//
DsdC_pos	b0352//efeU_2//
EbgR_neg	b3081//b4015//
EnvR_neg	b0785//b3902//
EnvY_pos	b0293//b0232//
EvgA_pos	b0199//b4193//b1082//b2789//b3939//b0852//b0683//b0075//b3357//b2059//b2465//b3428//b4087//b4471//b1609//b4043//b3221//b0762//b0080//
ExuR_neg	b1092//b1391//b3792//b1892//b0880//b0945//b1649//b4268//b0294//
FabR_neg	b2727//b2605//
FadR_neg	b2152//sroC//b1563//b2167//b0515//efeU_2//b0826//b0348//b2155//b3528//b1826//
FadR_pos	b3615//b3171//b4468//b1016//b2631//b1608//b3728//b0069//b3061//b1817//b2483//b0794//
FeaR_pos	b4260//b0512//
FhlA_pos	b1744//b0071//b2837//b4240//b3509//b1187//b3005//b3793//b3157//b4062//b3480//b0429//b2703//b1036//b1567//b1848//b3934//b4024//b3813//b0019//b0392//b4445//b2758//b1907//b1221//b2927//b3128//b3577//b3169//b3661//
FlhDC_neg	b4085//b3517//b3006//b3268//
FlhDC_pos	b2904//b3469//b1093//b1880//b0863//b4058//b2242//b0721//b3525//sroC//b4399//b0311//b0987//b3123//b2068//b0553//b4006//b3582//b1517//b3011//b2369//b3161//b1670//b1784//b2483//b3721//b2058//b0432//b0819//b2240//b3481//b3331//b0721//b4054//b2286//b1901//b1719//b0273//b1741//b0443//b4240//b3645//b2721//b0733//b0583//b0584//b1010//b0179//b4613//b2406//b0776//b1497//cpxQ//b0080//b0335//b2074//b4366//b0082//b2990//b0975//b4670//b3960//b1747//sroD//b4702//b0040//b0331//b2925//b0080//b1480//b1410//b0081//b3123//b2661//b1567//b0162//b4382//b0451//
FliZ_neg	b2215//b2369//b0178//b2368//b1658//b0572//b2784//b4577//b2288//b2465//b0620//b4511//b2579//b0620//b2720//b0620//b2342//b4539//b0732//b1738//b0841//
FucR_pos	b1679//b1092//b2316//b2530//b2802//b2059//b4435//
Fur_neg	b1521//b1325//b0864//b1683//b1182//b4197//b1681//b4355//b1680//b0088//b1594//b2106//b0343//b0516//b2323//b4408//b0221//b2323//b1476//b0207//b0232//b1861//b2068//b2374//b2711//b2755//b1043//b3008//b3927//b1241//b1943//b1442//b3661//b0331//b0587//b0231//b1166//b2159//b4444//b0606//b2078//b0091//b4366//b3140//b2540//b2429//b1889//b0074//b2163//b1716//b3062//b2281//b0584//b1243//b1621//b0696//b4592//b0734//b2202//b2485//b0185//b2979//b4431//b0851//b3222//b3863//b3212//b0344//b2725//b3140//b1182//b0857//b2711//b3128//b0575//b4673//b2805//b3038//b2212//b2905//b3115//b0330//b0841//b1487//b4354//b1072//b2725//b0826//b0093//b0973//b1237//b3327//b2151//b0392//b3707//b3357//b1712//b0074//b0688//b3729//b2553//b0112//b1716//b2684//b0037//b0856//b3057//b4451//b4042//b1821//b1634//b1015//b2916//b2491//b1224//
Fur_pos	b3786//b3577//b1924//b1483//b4441//b2686//b3547//b1299//b3773//b2805//b1819//b1194//b3214//b0765//b1299//b0382//b1634//b3727//b2727//b1717//b3170//
GadE-RcsB_pos	b3417//b0462//b2313//b4522//b3227//b0929//b1022//b4154//b0293//
GadE_pos	b2804//b2283//b1265//b3579//b1878//b1247//b3967//b1737//b4357//b4074//b0891//b3577//b1498//b4119//b0037//b4396//b0678//b1081//b1821//b0784//b1258//b2905//b1679//b3124//b1970//b2223//b1670//b2465//b2741//
GadW_neg	b2195//b3753//b1302//b0333//b2703//b2306//b1378//b1129//b3956//b2365//b2074//
