#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/strict_regulons_bnum.txt
AccB_neg	b3688//b1227//
AcrR_neg	b2470//b4481//b2687//b3566//b4159//b2159//b2242//b1569//b2808//b1684//b4095//
Ada_neg	b1562//b3908//
Ada_pos	b2095//b2723//b0384//b2980//
AdiY_pos	b0092//b0936//b0114//b0463//b3271//b1488//b3742//b0075//
AgaR_neg	b2755//b0973//b3794//b4187//b0578//b1023//b1452//b4599//b1878//b1715//b3512//
AidB_neg	b4004//
AlaS_neg	b2821//
AllR_neg	b1163//b2486//b2370//b1327//b2837//b3750//b1042//b3863//b4034//
AllS_pos	b2580//b3957//b3171//
AlsR_neg	b2617//b1748//b1277//b3141//b3491//b4457//
AppY_pos	b1547//b0301//b2200//b3476//b0071//b3213//b0557//b1620//b0517//b3450//
AraC_neg	b2059//b2605//b2341//b4040//b1061//b0431//b2841//b3919//
AraC_pos	b4196//b3416//b0428//b1954//b0575//b3115//b4098//b1987//b3026//b2092//
ArgP_neg	b3269//
ArgP_pos	b3919//b0225//b0684//b0343//b3503//b3157//b3063//b4396//b0451//b3224//b0073//b1023//b4193//
ArgR_neg	b2702//b2085//b2152//b3328//b4460//b0782//b2392//b4099//b1673//b4086//b0094//b3870//b0587//b0857//b2206//b0721//b4151//b1385//b4266//b0886//b1515//b0181//b0792//b0382//b4015//b4054//b2572//b2716//b1061//b4265//b1552//b2663//b4132//
ArgR_pos	b2531//b1622//b0411//b1201//b4457//
ArsR_neg	b0564//b3701//b4004//
AscG_neg	b3414//b3113//b3140//b2994//b2222//
AsnC_neg	b3184//b1392//b1748//
AsnC_pos	b4102//
AtoC_pos	b0441//b4195//b1109//b0073//
BaeR_pos	b3508//b2288//b1434//b4457//b0019//b1518//b0734//b0091//
BasR_neg	b3939//b1476//
BasR_pos	b3410//b1905//b0891//b1518//b1501//b2106//b1021//b3418//b1608//b3794//b0681//
