#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/strict_regulons_bnum.txt
AccB_neg	b3774//b0571//
AcrR_neg	b1441//b3744//b2206//b1300//b4102//b0574//b0782//b4024//b2616//b0314//b1623//
Ada_neg	b4195//b2060//
Ada_pos	b0970//b0399//b2818//b1407//
AdiY_pos	b1075//b4383//b2200//b3013//b2414//b2582//b3575//b3363//
AgaR_neg	b3429//b4018//b2573//b4027//b4249//b4037//b3021//b1942//b1481//b1682//b2820//
AidB_neg	b0588//
AlaS_neg	b3564//
AllR_neg	b1015//b3904//b1670//b4522//b1679//b1514//b4035//b2422//b3426//
AllS_pos	b4150//b0343//b3744//
AlsR_neg	b3903//b0759//b0441//b2369//b1923//b1042//
AppY_pos	b4118//b1548//b1261//b3919//b0516//b2979//b0226//b2062//b0367//b0934//
AraC_neg	b0486//b0602//b2234//b4095//b0777//b4092//b4539//b3868//
AraC_pos	b3092//b2782//b2212//b2407//b3511//b1651//b2784//b3730//b4260//b1618//
ArgP_neg	b2994//
ArgP_pos	b2737//b4458//b3167//b1791//b4094//b3139//b0590//b0759//b4138//b2927//b2311//b1389//b3908//
ArgR_neg	b3566//b4015//b1623//b2063//b2822//b4197//b1400//b4039//b2199//b2531//b1441//b3753//b3480//b1397//b2374//b1706//b4468//b3708//b0034//b3753//b3363//b1735//b1488//b2976//b1704//b0034//b1676//b2415//b2997//b0972//b2741//b3680//b1715//
ArgR_pos	b4618//b2481//b1009//b0777//b4392//
ArsR_neg	b2676//b1781//b3508//
AscG_neg	b0034//b3707//b0226//b1011//b1485//
AsnC_neg	b4194//b4093//b0352//
AsnC_pos	b4311//
AtoC_pos	b1480//b4138//b3414//b0507//
BaeR_pos	b3094//b0854//b0585//b1736//b1611//b1950//b0759//b1745//
BasR_neg	b2927//b4662//
BasR_pos	b4197//b4264//b0044//b1081//b2666//b1674//b1562//b0951//b2808//b3860//b3859//
BetI_neg	b0094//b2839//b1649//b1482//
BirA_neg	b3868//b0727//b0514//b3569//b4705//
BluR_neg	b1201//b1399//b1674//b2551//
BolA_neg	b1590//b3599//
BolA_pos	b2058//b2684//
CadC_pos	b0613//b3477//b3166//
CaiF_pos	b1163//b2805//b1851//b1075//b3564//b0698//b3365//b1743//b1511//b3237//
Cbl_pos	b0074//b1733//b0937//b1987//b0522//b1851//b0439//b2725//b3479//
CdaR_pos	b4138//b4089//b1377//b0042//b1706//b3214//b1260//b4036//b3334//b0123//
CecR_neg	b1712//b2375//b3461//b0400//b1715//
ChbR_neg	b2659//b3367//b4290//b2205//b3577//b4062//
ChbR_pos	b2727//b3860//b3094//b0073//b0934//b0889//
ComR_neg	b2781//
CpxR_neg	b2491//b2839//b4099//b0591//b3907//b0678//b3509//b2541//b0095//b2996//b0115//b4322//b2280//b2224//b3165//b4313//b2197//b0675//b2803//b3476//b2367//b2242//b3938//b2491//
CpxR_pos	b4039//b1732//b0805//b3095//b0795//b1004//b4089//b3516//b0977//b4539//b0296//b1081//b0785//b0338//b4054//b2215//b3207//b3564//b1588//b2222//b3166//b0996//b0199//b1385//b2222//b1905//b0588//b4034//b4241//b2631//b0240//b0873//b0353//b4043//sroA//b2995//b2375//b4159//b1879//b2076//b4085//b0654//b1901//b0620//b1246//b3902//
Cra_neg	b0886//b1781//b0596//b1307//b2279//b1679//b4292//b0429//b3025//b4030//b3185//b0081//b2371//b2789//b3461//b4115//b3114//b2604//b1608//b4457//b4071//b4324//b0557//b4396//b0392//b2464//b2499//b3908//b4279//b0389//b1182//b3580//b1303//b4100//b0799//b2507//b1023//b0891//b3625//b2062//b2152//b0073//b3416//b3185//b1287//b0684//b2537//b2105//b2937//b1879//b4030//b3601//b4072//b2029//b1394//b1260//b1791//b4100//b2197//
Cra_pos	b3868//b1889//b4059//b0855//b1797//b2571//b1076//b2789//phnE_2//b1818//b2310//b1041//b0606//b2840//b1904//b0197//b1674//b2279//b0812//b1905//b1591//b4122//b4062//
CreB_neg	b1474//b0234//b4193//
CreB_pos	b1014//b2537//
CsgD_neg	b3787//b2996//b2423//sroD//b0033//b3035//b0809//b2712//b3506//b1517//b3528//b1285//b2486//b3904//b0507//
CsgD_pos	b1900//b2819//b4013//b3967//b3507//b4153//b0652//b4209//b2990//b2893//b0972//b0397//b0350//
CsiR_neg	b2235//b2912//b3093//b0613//b1389//
CspA_pos	b0595//b3906//
CueR_neg	b0979//b2553//b4309//b1676//b3236//
CueR_pos	b0799//b0296//
CusR_pos	b4192//b0507//b3612//b4513//b4376//b4124//b1578//b4050//b2605//b1925//b3924//b0904//
CynR_neg	b0864//
CynR_pos	b2541//b1306//b0112//
CysB_neg	b2762//b0081//b0931//b0429//b0976//b0167//b1164//
CysB_pos	b3095//b4525//b4093//b1484//b4138//b0087//b4059//b3190//b2751//b3508//b1784//b0810//b0384//b1480//b4209//b3082//b2570//b0841//b2364//b2151//b3512//b1410//b0037//b3905//b2149//
CytR_neg	b2706//b0475//b4076//b0958//b2107//b0085//b3453//b4187//b1201//b2911//b1039//b4044//b3363//
Dan_pos	b4122//b2537//b4237//b4090//
DcuR_pos	b3255//b3723//b1004//b4115//b4026//b2344//b3256//b1165//b0849//
DeoR_neg	b2660//b2852//b3269//b1674//b2197//b0696//
DhaR_neg	b1399//
DhaR_pos	b0166//b3579//b3076//
DicA_neg	b0019//b2574//b4003//b3426//b2488//b2582//b2904//b3169//
DinJ-YafQ_neg	b0564//b2092//b1444//
DnaA_neg	b0857//b0553//b0343//b1004//b4365//b0396//b2096//b2097//b4354//b0592//b1307//
DnaA_pos	b1744//b1858//b0785//b1303//b1394//b0806//b0403//
DpiA_neg	b0602//
DpiA_pos	b2704//b1780//b3846//b4193//b1061//b1264//b1514//b0118//b1302//b4577//
DsdC_neg	b1283//
DsdC_pos	b3477//b4408//
EbgR_neg	b3727//b2421//
EnvR_neg	b1887//b0827//
EnvY_pos	b0334//b0674//
EvgA_pos	b0294//b0887//b2470//b2665//b2574//b2029//b1244//b4367//b0033//b4673//b1390//b2369//b0696//b0341//b3787//b3481//b0031//b2560//b0086//
ExuR_neg	b0654//b1322//b1415//b2905//b4613//b0048//b3477//b0093//b1200//
FabR_neg	b3416//b3727//
FadR_neg	b2725//b0040//b2703//b0891//b2713//b2605//b4354//b0504//b1305//b0067//b2221//
FadR_pos	b2240//b3786//b3141//b2708//b2281//b1948//b4151//b0512//b0091//b2980//b2280//sroD//
FeaR_pos	b0733//b2159//
FhlA_pos	b0233//b4484//b4014//b4705//b1198//b1905//b1904//b0347//b1079//b0850//b3956//b2242//b2757//b1256//b2574//b2416//b2074//b2750//b1082//b0367//b2994//b0864//b4153//b0350//b0655//b4102//b3431//b3057//b1511//b1783//
FlhDC_neg	b3507//b4018//b3961//b4104//
FlhDC_pos	b3661//b1761//b1392//b2673//b3329//b1296//b1203//b1207//b2840//b0697//b0461//b3092//b3037//b2719//b3748//b0092//b0338//b4291//b2417//b1083//b2675//b0733//b2427//b2483//b0750//b3330//b3329//b1497//b4288//b2542//b0623//b2729//b1536//b1303//b0273//b3236//b2541//b2423//b0315//b0827//b0595//b0799//b1891//b0779//b3421//b3430//b2143//b1183//b1782//b0777//b0850//b2990//b1043//b1482//b3365//b2313//b0504//b4119//b0616//b0805//b0873//b4367//b1507//b0852//b1003//b1102//b2697//b2539//b1182//b1164//b4592//b1651//b3515//b4400//b2911//b4138//b1744//b3269//
FliZ_neg	b1819//b2964//b1501//b2223//b2287//b0862//b4054//b4266//b3140//b0777//b3528//b1300//b1576//b4460//b2208//b0447//b0181//b0778//b2470//b0032//b2801//
FucR_pos	b3503//b4525//b4019//b2373//b4088//b2464//b3558//
