#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/strict_regulons_bnum.txt
AccB_neg	b3792//b3753//
AcrR_neg	b0064//b3688//b1532//b1500//b1301//b0676//b2718//b2201//b1024//b1982//b0293//
Ada_neg	b1552//b2289//
Ada_pos	b4417//b1076//b1511//b1499//
AdiY_pos	b1247//b2092//b4032//b0378//b2552//b1805//b2085//b1817//
AgaR_neg	b1562//b1006//b1791//b3161//b1003//b1951//b3221//b0378//b2107//b1326//b0048//
AidB_neg	b1184//
AlaS_neg	b0368//
AllR_neg	b0181//b3067//b1747//b2059//b1718//b3268//b3967//b3170//b1546//
AllS_pos	b3516//b2092//b0565//
AlsR_neg	b4311//b4400//b1080//b3140//b4096//b3742//
AppY_pos	b2215//b1850//b1136//b4398//b2312//b0684//b3077//b4408//b2825//b0683//
AraC_neg	b3607//b4280//b4043//b1728//b2149//b1923//b2490//b2150//
AraC_pos	b1914//b0726//b2762//b3753//b2705//b3923//b4288//b4030//b2542//b1943//
ArgP_neg	b0335//
ArgP_pos	b1393//b4523//b3114//b3728//b3605//b0995//b2059//b2823//b3327//b1277//b1163//b0450//b1277//
ArgR_neg	b1735//b1719//b2663//b0810//b3941//b1200//b4105//b1475//b2282//b1892//b1536//b1674//b3227//b3870//b3124//b0232//b1530//cpxQ//b2483//b3167//b0461//b1070//b1083//b4452//b3902//b1040//b2938//b2661//b3450//b3800//b4439//b3269//b1384//
ArgR_pos	b3956//b2499//b1790//b4484//b3135//
ArsR_neg	b2429//b1532//b0934//
AscG_neg	b1732//b2151//b2631//b1386//b2499//
AsnC_neg	b3507//b2964//b4312//
AsnC_pos	b3831//
AtoC_pos	b1301//b2476//b2310//b0096//
BaeR_pos	b2751//b3012//sroA//b0338//b4063//b0820//b3237//b1101//
BasR_neg	b2937//b0784//
BasR_pos	b4525//b1093//b3255//b2687//b3787//b2558//b2669//b3224//b0096//b1409//b2616//
BetI_neg	b1246//b4209//b1038//b0036//
BirA_neg	b2306//b1020//b1396//b0377//b2365//
BluR_neg	b2029//b2074//b3012//b2221//
BolA_neg	b3509//b0933//
BolA_pos	b3421//b0512//
CadC_pos	b1237//b3026//b2425//
CaiF_pos	b4397//b2282//b4396//b2310//b4015//b0347//b2724//b0987//b1021//b1442//
Cbl_pos	b1949//b3255//b0485//b1518//b0153//b3510//b1576//b2759//b0891//
CdaR_pos	b1070//b0451//b0450//b2659//b0312//b1080//b1719//b2820//b4093//b3116//
CecR_neg	b4592//b2895//b2663//b2241//b2487//
ChbR_neg	b3114//b0731//b1321//b1860//b3605//b1594//
ChbR_pos	b0855//b2617//b4291//b4063//b4197//b4577//
ComR_neg	b0751//
CpxR_neg	b4122//b3091//b2507//b1914//b4435//b2996//b0593//b4241//b4079//b3008//b3603//b3518//b4417//b4013//b3082//b2741//b4042//b1517//b3172//b0161//b3136//b3013//b3902//b1303//
CpxR_pos	b4268//b3410//b3645//b1334//b1102//b0765//b0758//b3125//b1014//b0975//b1285//b1810//b2730//b1298//b2976//b0303//b3057//b3057//b0617//b1409//b1377//b1222//b2560//b3942//b2904//b0428//b1302//b1008//b0388//b1530//b1762//b1783//b0827//b1198//b2465//b2291//b1943//b1737//b2979//b2058//b3324//b1650//b4015//b1900//b4039//b4094//
Cra_neg	b0619//b3138//b4138//b4050//b2665//b0347//b2705//b3500//b1288//b0682//b2369//b4399//b4154//b2306//b3625//b4040//b3566//b2213//b1591//b3076//b0517//b4287//b2673//b0062//b0758//b1182//b3236//b4366//b0585//b1948//b3517//b1861//b1655//b2151//b2709//b4131//b1398//b2278//b1101//b3724//b1395//b2237//b0793//b1905//b2237//b3794//b4120//b1791//b3870//b2068//b1187//b2105//b2676//b2097//b0041//b3813//b1300//b1737//b0799//
Cra_pos	b0180//b1408//b3956//b4139//b2061//b0688//b1850//b1680//b2818//b0617//b1682//b3507//b3967//b3859//b1589//b1704//b2558//b1015//b2757//b3123//b0207//b0820//b2663//
CreB_neg	b3528//b3403//b0623//
CreB_pos	b0368//b4093//
CsgD_neg	b2464//b2508//b0557//b3332//b1400//b0602//b2201//b3908//b1325//b2406//b0516//b1385//b3060//b1656//b0180//
CsgD_pos	b1415//b2374//b3960//b1101//b3863//b2079//b1940//b1620//b4381//b2529//b1441//b2392//b2150//
CsiR_neg	b3426//b4233//b4637//b0987//b1521//
CspA_pos	b1568//b2839//
CueR_neg	b4280//b0392//b0894//b1008//b3607//
CueR_pos	b1578//b3136//
CusR_pos	b4266//b3113//b3270//b0620//b3907//b4115//b2078//b4475//b0349//b0623//b3012//b0353//
CynR_neg	b3013//
CynR_pos	b1398//b3666//b2926//
CysB_neg	b3924//b1946//b1905//b0179//b2078//b4059//b1634//
CysB_pos	b4018//b3115//b2282//b4287//b1410//b0118//b2841//b4006//b0074//b0074//b2222//b4475//b3607//b0796//b2423//b3461//b1744//b3571//b2427//b3605//b3700//b1079//b2392//b2787//b1680//
CytR_neg	b3547//b0113//b4673//b1982//b2755//b3601//b3859//b3729//b2799//b2684//b0385//b2373//b0781//
Dan_pos	b3115//b1411//b2741//efeU_2//
DcuR_pos	b1252//b2803//b3167//b2726//b1014//b0464//b3368//b1037//b3513//
DeoR_neg	b3922//b1080//b1879//b1308//b3577//b4154//
DhaR_neg	b0076//
DhaR_pos	b3135//b4411//b3516//
DicA_neg	b0894//b0794//b3603//b3575//b0338//b2079//b0038//b3923//
DinJ-YafQ_neg	b0820//b4027//b1277//
DnaA_neg	b2094//b1499//b2205//b3161//b1745//b1747//b0754//b0681//b1393//b2665//b3094//
DnaA_pos	b1608//b2904//b1670//b2992//b2996//b2243//b2663//
DpiA_neg	b0871//
DpiA_pos	b2804//b2803//b0513//b2537//b2369//b1163//b0654//b3270//b4398//b2078//
DsdC_neg	b0810//
DsdC_pos	b0348//b0231//
EbgR_neg	b4027//b3908//
EnvR_neg	b0595//b1729//
EnvY_pos	b1634//b2313//
EvgA_pos	b0613//b3613//b1078//b2060//b2822//b1597//b0034//b0972//b3207//b3437//b2912//b2379//b0730//b1791//b1300//b2373//b0708//b3580//b4467//
ExuR_neg	b1474//b0979//b2662//b3139//b0240//b2199//b0856//b4467//b2151//
FabR_neg	b3067//b2369//
FadR_neg	b0973//b2201//b0166//b0863//b1851//b4088//b3133//b4160//b1256//b3131//b0570//
FadR_pos	b4267//b2308//b4119//b3332//b4431//b3479//b1074//b0618//b0075//b2344//b3410//b4705//
FeaR_pos	b1719//b3941//
FhlA_pos	b3938//b3166//b3961//b2222//b0509//b0396//b1718//b1335//b4438//b0347//b0588//b2063//b1576//b2369//b4567//b1944//b1718//b2068//b1901//b2281//b0439//b2750//b4030//b0151//b1163//b0977//b0181//b1260//b3926//b2528//
FlhDC_neg	b3357//b4254//b4029//b2415//
FlhDC_pos	b0353//b1501//b1852//b1611//b3335//b2221//b2392//b0463//b1821//b3126//b1023//b0617//b2085//b4160//b0397//b0860//b0349//b4312//b1743//b4400//b0365//b4153//b0199//b2243//b0240//b3070//b3599//b0731//b3364//b2724//b3939//b0954//b0575//b2662//b2286//b2822//gadF//b1276//b3907//b3037//b2760//b3255//b0751//b2574//b1287//b2407//b3431//b4291//b2671//b0652//b3324//b0652//b2203//b0726//b2781//b4539//b0862//b2571//b1379//b2200//b1535//b0928//b0044//b3579//b0783//b0336//b1669//b1718//b0872//b4233//b4096//b4039//b1729//b3115//b1925//b1684//b0507//b0020//
FliZ_neg	b3966//b1942//b1200//b3601//b4032//b3123//b2916//b1891//b1257//b0812//b1654//b4092//b0785//b0588//b0618//b0574//b3924//b0958//b3415//b2091//b1008//
FucR_pos	b1452//b0998//b0945//b4036//b1651//b0032//b1736//
Fur_neg	b3325//b4006//b3441//b0594//b1411//b0429//b1396//b0389//b3186//b2994//b4355//b1042//b3503//b0622//b0775//b3327//b2199//b0344//b1634//b3702//b0366//b3495//b1501//b0154//b1779//b1334//b1656//b3528//b1611//b0972//b2241//b0618//b3940//b3093//b3940//b0368//b0757//b0463//b1183//b0315//b1718//b1302//b2996//b0862//b4239//b0584//b1262//b0095//b1576//b2484//b3132//b2787//b0976//b0854//b3750//b1245//b4511//b4309//b0156//b3741//b3846//b0786//b3327//b1620//b2197//b0586//b3188//b3188//b1006//b0887//b1203//b2212//b4151//b2236//b3214//b2148//b1043//b2538//b2366//b3212//b0277//b0936//b3431//b4104//b3328//b1681//b3516//b3912//b1623//b1707//b1073//b0615//b2167//b2366//b2784//b1022//b2671//b0516//b1738//b4460//b2167//b3666//b0068//b1670//b0793//b1655//b3026//b2727//b3916//b0461//b3744//b0075//b3021//b3083//b3025//
Fur_pos	b4029//b2539//b0931//b0385//b4357//b4311//b3081//b1245//b3903//b2507//b4376//b4037//b4138//b2600//b0352//b3328//b1851//b4100//b0241//b3725//b2560//
GadE-RcsB_pos	b0088//b0678//b1951//b2757//b3938//b2542//b3580//b3125//b0234//
GadE_pos	b3829//b1513//b1987//b2763//b2716//b1276//b3829//b3722//b0862//b3725//b4475//b1567//b0681//b3869//b1203//b1671//b2194//b2659//b4249//b1021//b1259//b0443//b0161//b1564//b4309//b1939//b0977//b3135//b3578//
GadW_neg	b1819//b0344//b1547//b2213//b3939//b3581//b2507//b1562//b3449//b0508//b2800//
GadW_pos	b1945//b1481//b2787//b2344//b4289//b1021//b1569//b0344//b2987//b3575//b3165//
GadX_neg	b3076//b2313//b1715//b0428//b1650//b4004//
GadX_pos	b3870//b0398//b2152//b0513//b1296//b0928//b4431//b0784//b0675//b3906//b0233//b0428//b0553//b2755//b0064//b0347//b3600//b2818//b0383//b3134//b0336//b4355//b2905//b2675//b1131//b2819//b0473//
GalR_neg	b0799//b3476//b3325//b3912//b4460//b3161//b3517//b3859//b3605//b4702//
GalR_pos	b4043//b1136//b2203//b3449//
GalS_neg	b3416//b3512//b1947//b3236//b1259//b1285//b1263//b4443//b0398//b0451//
GalS_pos	b1817//b2675//b0411//b2819//
GatR_neg	b1923//b4408//b0513//b2542//b4027//b3237//
GcvA_neg	b4313//b2993//b3132//b2152//
GcvA_pos	b0094//b4043//b0064//b3127//
GlcC_neg	b4460//
GlcC_pos	b0812//b1429//b4002//b0293//b3441//b1262//
GlpR_neg	b0335//b4018//b4115//b3091//b1578//b1877//b3479//b1654//b0578//
GlrR_pos	b1252//b2285//b2062//b0950//b1713//
GntR_neg	b3334//b1706//b1198//b0084//b1288//b1878//b1258//b0156//b0827//b3365//b1042//b3517//
GutM_pos	b3959//b0863//b1200//b0596//b0614//b3528//b4153//
GutR_neg	b0475//b3212//b2212//b1225//b2465//b3788//b2149//
HU_neg	b0936//b0964//b3212//b2779//b0460//b3268//b1943//b4094//
HU_pos	b2531//
HcaR_neg	b0856//
HcaR_pos	b3749//b3599//b4096//b2763//b2417//
HdfR_neg	b3558//b2486//
HdfR_pos	b2603//b2344//b2202//
HigA_neg	b3430//b1259//
HigB-HigA_neg	b1322//b3661//
HipAB_neg	b4322//b2781//b3571//b1819//b0068//
HipB_neg	b3408//b4133//b4399//b2169//b0655//b3081//
HyfR_pos	b2551//b2732//b2631//b1287//b0294//b2819//b3271//b1335//b3525//b0080//b4187//b3774//
HypT_neg	b1950//b0314//b1429//b0198//b0684//
HypT_pos	b2557//b2703//b1071//b2344//b2149//b0873//b3501//b1335//
IclR_neg	b3082//b1762//b1061//b1920//
IdnR_neg	b2212//b1387//
IdnR_pos	b3095//b3567//b0708//b0523//b2671//
IlvY_neg	b3583//
IlvY_pos	b1921//
IscR_neg	b3502//b1484//b3237//b1702//b0060//b1656//b1577//b3096//b1221//b1299//b3922//cpxQ//b1817//b1411//b0726//b3729//b0931//b0460//b1201//b0855//b1924//
IscR_pos	b2975//b4266//b2663//b1954//b4279//b1301//b3061//b3224//b3057//b3091//b0221//
KdgR_neg	b0237//b4539//
KdpE_pos	b3860//b0730//b0273//b2311//
LacI_neg	b1475//b4014//b1682//
LeuO_neg	b0620//b2573//b1889//
LeuO_pos	b1303//b1334//b0398//b3082//b1921//b0036//b2801//b1970//b3869//b0779//b0041//b1247//b0775//b1444//b2288//b0096//sroC//b3011//
LexA_neg	b3461//b0892//b1004//b2059//b1563//b1826//b4025//b4354//b2995//b1377//b3366//b3008//b0976//b2804//b3509//b4321//b0233//b1514//b3165//b3410//b1681//b0685//b3332//b0553//b0696//b2289//b3515//b3726//b3413//yegZ//b3236//b4153//b4618//b0094//b4039//b1486//b3958//b1484//b1714//b3334//b2091//b2799//b2374//b1517//b3450//b2276//b2895//b0233//b4396//b1513//b2923//b3026//b1041//b0073//b2484//b3334//b0951//b4072//b3271//
LldR_neg	b1817//b4192//b1548//
LldR_pos	b1732//b0089//b3161//
LrhA_neg	b4095//b3094//
LrhA_pos	b3164//b1670//
LsrR_neg	b3363//b3368//b2665//b2277//b1160//b1921//b1922//b2720//b3787//
LysR_neg	b3062//
LysR_pos	b0978//
MalI_neg	b3123//b0679//b0687//
MalT_pos	b0167//b1590//b3525//b4254//b1920//b1783//b3214//b1037//b2571//b2541//
MarA_neg	b2805//b1902//b0340//b1618//b2063//b1101//b3168//
MarA_pos	b0975//b0403//b4539//b2375//b3512//b2481//b4443//b2306//b0091//b1407//b2062//b0435//b2242//b2729//b3680//b1083//b0896//b1649//b3966//b3579//b1222//b4124//b2508//b0508//b0340//b0730//b2840//b1973//b3789//b3188//b1184//
MarR_neg	b2370//b1020//b2284//
MatA_neg	b3558//b0987//b1109//b0615//b2240//b4096//
MatA_pos	b2148//b2820//
MazE-MazF_neg	b1430//b4032//b0180//
MazE_neg	b0039//b1880//b2127//
McbR_neg	b1741//
McbR_pos	b1476//b1718//b1061//
MelR_neg	b0296//b4673//b1246//
MelR_pos	b3959//b4015//b1939//
MetJ_neg	b2286//b3140//b0857//b0565//b0557//b3793//b2994//b2788//b2675//b0154//b2726//b1492//b2840//b1704//b3645//
MetR_neg	b2579//b0084//
MetR_pos	b3116//b0937//b4094//b1634//
MhpR_pos	b0785//b1761//b0851//b0929//b2289//b1567//
Mlc_neg	b1532//b3564//b3479//b4004//b2308//b1852//b1707//b2417//b4347//b0091//
MlrA_pos	b0385//b1200//b0178//b4004//b1945//b3452//b3190//b2821//b1846//b0484//
MngR_neg	b3334//b1040//b2235//
MntR_neg	b4249//b4416//b1037//b4036//
MntR_pos	b3574//
ModE_neg	b4702//b1907//b4036//b4005//b3728//b4099//b3477//b1904//b4376//b3137//b0589//b3061//b0871//b2076//b2236//
ModE_pos	b1923//b1513//b1275//b1621//b2758//b2393//b1221//b1131//b2341//b0152//b1475//b3223//b0431//b3829//b4438//b4324//b3165//b3513//b2092//b1283//b0935//b3701//b1091//b4443//b1819//b0886//b0654//b2213//b3510//b2371//b3134//
MprA_neg	b0484//b0303//b1062//b4014//b3271//b3680//
MqsA_neg	b0936//b3096//b2309//b0583//b2499//b3269//b3508//b0450//
