#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/strict_regulons_bnum.txt
AccB_neg	b2367//b0655//
AcrR_neg	b2821//b3367//b0799//b0819//b3071//b4468//b3793//b1388//b0517//b2239//b3564//
Ada_neg	b4322//b3829//
Ada_pos	b3576//b1287//b3902//b4417//
AdiY_pos	b3870//b0505//b3579//b2277//b3026//b2169//b0751//b1780//
AgaR_neg	b4471//b1783//b2728//b4005//b3324//b4355//b2313//b3270//b0092//b0708//b0507//
AidB_neg	b1304//
AlaS_neg	b1707//
AllR_neg	b1302//b2215//b4435//b2789//b2198//b4079//b2316//b3171//b2306//
AllS_pos	b2991//b1712//b0154//
AlsR_neg	b1568//b0708//b1131//b0072//b1744//b2685//
AppY_pos	b0084//b0112//b3094//b0774//b0951//b1444//b1384//b0036//b1949//b1167//
AraC_neg	b0856//b1303//b4059//b2789//b3207//b0792//b3221//b0553//
AraC_pos	b0799//b3940//b0779//b0330//b3165//b0972//b0277//b4030//b0296//b0811//
ArgP_neg	b3115//
ArgP_pos	b0592//b3139//b2841//b1939//b3091//b1713//b4094//b3785//b1223//b1287//b1241//b0896//b0894//
ArgR_neg	b1617//b0333//b3008//b1858//b3417//b0880//b3707//b0895//b2279//b0839//b1737//b1548//b1623//b1673//b4133//b0732//b4093//b1415//b4013//b1781//b1164//b0896//b1392//b0620//b1397//b1938//b1379//b1303//b2674//b0851//b1634//b2665//b1245//
ArgR_pos	b2580//b1009//b4323//b1880//b4104//
ArsR_neg	b2784//b2417//b2374//
AscG_neg	b1617//b4073//b1517//b1247//b3503//
AsnC_neg	b2911//b1848//b0860//
AsnC_pos	b2631//
AtoC_pos	b0095//b2707//b2570//b3113//
BaeR_pos	b0335//b4062//b4043//b3744//b1747//b0400//b1409//b0732//
BasR_neg	b2287//b1475//
BasR_pos	b0511//b1716//b1937//b4003//b1492//b4287//b0862//b3603//b3645//b1734//b4124//
BetI_neg	b2631//b3114//b2660//b0233//
BirA_neg	b1224//b3709//b3169//b1043//b4237//
BluR_neg	b0161//b1680//b0069//b2091//
BolA_neg	b3236//b2236//
BolA_pos	b0185//b3688//
CadC_pos	b0776//b0152//b2570//
CaiF_pos	b3743//b1441//b3432//b1076//b2574//b0683//b3083//b2068//b4124//b2821//
Cbl_pos	b0461//b1036//b0071//b4196//b0784//b2730//b2659//b2374//b4438//
CdaR_pos	b3186//b3013//b3328//b1513//b1618//b1480//b0439//b0185//b4018//b3940//
CecR_neg	b1016//b1393//b4383//b1716//b0341//
ChbR_neg	b3721//b0225//b0973//b2760//b2803//b1940//
ChbR_pos	b1552//b3063//b4152//b0781//b3081//b4138//
ComR_neg	b0081//
CpxR_neg	b4026//b3516//b1857//b2912//b3569//b3863//b0118//b4093//b3071//b3601//b4310//b2926//b0615//b0089//b0727//b2195//b2702//b0312//b3575//b1264//b0069//b4119//b0887//b2286//
CpxR_pos	b2407//b4092//b0396//b3324//b4416//b4238//b3134//b2573//b0066//b3750//b2916//b0441//b3942//b1926//b3741//b0037//b4098//b3335//b4043//b1535//b1714//b4241//b0484//b4015//b2286//b1275//b1301//b3516//b3578//b4195//b0584//b0072//b1481//b3701//b0353//b4098//b4105//b0153//b0411//b2429//b1670//b4376//b1322//b0887//b2671//b2091//
Cra_neg	b2723//b0019//b3565//gadF//b1926//b0794//b0428//b2541//b0460//b4238//b1020//b0443//b2719//b0793//b3547//b0890//b4468//b1486//b4138//b1712//b3903//b1299//b4192//b2095//b0241//b2306//b2707//b4075//b2756//b0597//b4014//b0854//b3730//b1062//b1037//b2992//b2476//b2789//b2579//b3870//b4015//b3578//b1569//b2369//b4416//b1484//b2373//b1241//b4097//b3092//b1277//b2029//b1577//b0586//b1207//b1259//b0871//b3083//b2423//
Cra_pos	b3461//b2660//b3236//b1826//b1037//b1040//b0763//b2708//b3707//b0619//b3027//b3753//b2559//b0873//b2393//b2276//b0733//b1257//b3269//b0441//b0572//b1954//b3942//
CreB_neg	b3577//sroA//b1846//
CreB_pos	b3939//b1476//
CsgD_neg	b2096//b3922//b4029//b0811//b1015//b1443//b1038//b0596//b0726//b4467//b0185//b0931//b3115//b4036//b2605//
CsgD_pos	b1306//b2802//b0151//b1079//b4138//b1486//b4260//b0861//b0090//b0615//b3516//b4059//b4444//
CsiR_neg	b2287//b1796//b0181//b1440//b2942//
CspA_pos	b4089//b1941//
CueR_neg	b2231//b1264//b1073//b1704//b4117//
CueR_pos	b4443//b4015//
CusR_pos	b0461//b1609//b4242//b1488//b2423//b3449//b3707//b1658//b3366//b4458//b1227//b2370//
CynR_neg	b2079//
CynR_pos	b0841//b1497//b3413//
CysB_neg	b2062//b1676//b1083//b4702//b1858//b0750//b3357//
CysB_pos	b1547//b2107//b3786//b0123//b0721//b1591//b3426//b3169//b0152//b0945//b0979//b3967//b3574//b2414//b3564//b0613//b1728//b3115//b0071//b3035//b0091//b1243//b4014//b0349//b4074//
CytR_neg	b3212//b0894//b2729//b1101//b2990//b4249//b1507//b0758//b0849//b1859//b3365//b0083//b2721//
Dan_pos	b1486//b0841//b0887//b1164//
DcuR_pos	b2839//b1913//b2671//b2153//b3863//b2808//b4670//b0167//b0237//
DeoR_neg	b2926//b1102//b1516//b0614//b3036//b3168//
DhaR_neg	b2893//
DhaR_pos	b0811//b4376//b2499//
DicA_neg	b2237//b4411//b2323//b3170//b2375//b2923//b4618//b1575//
DinJ-YafQ_neg	b0086//b0428//b4043//
DnaA_neg	b3035//b0850//b1651//efeU_2//b3008//b2703//b3060//b1275//b0755//b4484//b4004//
DnaA_pos	b2538//b3477//b2092//b3013//b0925//b4441//b4015//
DpiA_neg	b3503//
DpiA_pos	b3025//b4435//b4074//b1948//b2841//b4431//b2663//b1440//b1303//b2308//
DsdC_neg	b2826//
DsdC_pos	b3773//b1718//
EbgR_neg	b4070//b1493//
EnvR_neg	b1492//b1070//
EnvY_pos	b4468//b1748//
EvgA_pos	b0344//b1482//b0399//b0020//b4458//b1879//b1487//b1655//b2837//b1131//b4032//b1670//b3183//b0385//b3365//b1323//b1129//b0605//b2153//
ExuR_neg	b0937//b1258//b0485//b0450//b1199//b4036//b2291//b3426//b3091//
FabR_neg	b3903//b2155//
FadR_neg	b1093//b1263//b3062//b1006//b0080//b3026//b0473//b4366//b3564//b1260//b1937//
