#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:37 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/general_regulons_bnum.txt
AccB	b0062//b2029//
AcrR	b0839//b1073//b1023//b4015//b0697//b4384//b4376//b3788//b1620//b1079//b1023//
Ada	b2757//b0687//b1589//b0067//
AdiY	b1082//b2289//b2085//b1889//b2375//b2551//b4037//b2194//
AgaR	b1287//b4194//b3566//b1892//b4138//b4124//b0185//b0974//b0081//b3157//b2557//
AidB	b0339//
AlaS	b2425//
AllR	b4004//b3426//b1945//b0874//b4035//b1041//b2741//b3170//b1199//
AllS	b0517//b2802//b3934//
AlsR	b0511//b0862//b1531//b1736//b1568//b1043//
AppY	b0675//b1954//b1735//b2943//b2737//b1334//b2097//b4237//b2758//b3012//
AraC	b1389//b0123//b1852//b3255//b1245//b4279//b2540//b1304//b3125//b1577//b0511//b0619//b4662//b0509//
ArgP	b4511//b0347//b2500//b4015//b2077//b2669//b2422//b0166//b3168//b4411//b2923//b2719//b4123//b3037//
ArgR	b1015//b0827//b2093//b4618//b1797//b3831//b0675//b3813//b2659//b1877//b0081//b0596//b4670//b1408//b0304//b1262//b0937//b3432//b0178//b3604//b1483//b2153//b0617//b2717//b2393//b0075//b3268//b0273//b2476//b1535//b1860//b2308//b4443//b4311//b0799//b1669//b1386//b0793//
ArsR	b4079//b4290//b0232//
AscG	b1501//b4451//b3564//b4289//b1682//
AsnC	b4662//b3729//b3417//b3331//
AtoC	b4033//b2068//b1924//b1719//
BaeR	b0352//b3021//b4054//b1716//b0233//b3926//b1022//b1482//
BasR	b3062//b3469//b3126//b0342//b0066//b3076//b0335//b0094//b3171//b3480//b4013//b3708//b2060//
BetI	b1388//b0756//b0585//b1198//
BirA	b2379//b4475//b1042//b3269//b1482//
BluR	b0964//b3021//b1305//b3255//
BolA	b1041//b0995//
CadC	b4398//b3012//b2127//
CaiF	b2551//b1713//phnE_2//b0038//b1850//b2819//b2572//b1650//b0933//b2423//
Cbl	b3680//b4032//b2541//b0485//b0232//b3168//b2029//b1926//b3333//
CdaR	b3908//b1702//b0523//b0980//b4032//b1905//b1902//b4383//b0181//b2079//
CecR	b2671//b1805//b3959//b1587//b2342//
ChbR	b0074//b1676//b3065//b4309//b1620//b2754//
ComR	b0775//
CpxR	b0199//b2309//b2711//b3021//b2704//b3037//b4471//b0090//b1010//b1948//b2528//b0586//b0432//b2980//b3829//b0778//b0928//b4100//b4431//b0512//b3507//b4266//b0613//b3012//b0156//b4411//b3701//b3495//b0036//b2342//b0461//b1616//b2992//b2076//b1308//b4102//b1676//b3600//b2661//b2482//b0871//b2169//b0734//b4118//b1970//b1761//b0723//b1879//b3907//b1075//b0509//b0852//b2000//b1441//b3502//b1514//b1387//b2151//b3328//b1101//b3501//b0162//b1562//b3060//b3426//b0231//b3728//b4400//b1378//b3364//
Cra	b4415//b1735//b2663//b2286//b2760//b3791//b2704//b0593//b0514//b4476//b4104//b4354//b2938//b0151//b2414//b3461//b0553//b3222//b2079//b3790//b4193//b1576//b2671//b2486//b0855//b2530//b3729//b3511//b3789//b0343//b2818//b2508//b3926//b2406//b1532//b1682//b3957//b3135//b4133//b2465//b1042//b0781//b1010//b1907//b0513//b2706//b1441//b3186//b2284//b0036//b2093//b4268//b3071//b3927//b4089//b3036//b2029//b0786//b0179//b0447//b4290//b1762//b1547//b0234//b0863//b4268//b2149//b2202//b1198//b0331//b4599//b2789//b2372//b0950//b2570//b0515//b3426//b1101//b3912//
CreB	b3441//b0675//b0613//b4249//b1515//
CsgD	b1187//b2675//b0038//b4673//b0084//b2236//b3661//b4159//b2662//b2029//b0507//b0365//b4024//b2574//b1609//b1304//b2096//b1399//b3038//b1913//b1913//b2991//b2994//b0723//b3123//b3128//b2364//b2239//
CsiR	b3117//b0390//b2095//b1797//b1702//
CspA	sroC//b4005//
CueR	b2163//b1713//b4267//b3749//b3409//b1285//b2151//
CusR	b2231//b2784//b1288//b0088//b2671//b1102//b2242//b2538//b4193//b2237//b1821//b3509//
CynR	b3512//b2808//b1782//b1200//
CysB	b3062//b4417//b1921//b1713//b1951//b2990//b0089//b0594//b1576//b2788//b2500//b1679//b1396//b0154//b3908//b2231//b2925//b3183//b2800//b0350//b3073//b1223//b2805//b1333//b3904//b2482//b1937//b0756//b0511//b3091//b1501//b0033//
CytR	b2685//b0708//b1275//b2819//b3013//b1398//b4006//b0722//b2029//b3565//b1761//b0755//b2784//
Dan	b4240//b4029//b1008//b3169//
DcuR	b1887//b4122//b0367//b0207//b4443//b3919//b3213//b1518//b0087//
DeoR	b0151//b0754//b1256//b4416//b4451//b4705//
DhaR	b2234//b1187//b2212//b2789//
DicA	b2484//b4187//b4475//b2484//b0377//b4094//b0315//b4097//
DinJ-YafQ	b1077//b4445//b1817//
DnaA	b1532//b1942//b1747//b0081//b2686//b4059//b0294//b0978//b1500//b4355//b1009//b1303//
DpiA	b4382//b0653//b1941//b4525//b4124//b3366//b3091//b3567//b0774//b0063//b2224//
DsdC	b3368//b1679//b0340//
EbgR	b3429//b0073//
EnvR	b0031//b2488//
EnvY	b4506//b0809//
EvgA	b0451//b2927//b0820//b2490//b0343//b2204//b0366//b1569//b0084//b2925//b0084//b0758//b3125//b0854//b2200//b0596//b3409//b1878//b1734//
ExuR	b1132//b3912//b1878//b0429//b4288//b3073//b2732//b0684//b1741//
FabR	b0020//b4079//
FadR	b2755//b2388//b2235//b1684//b3115//b1926//b2223//b0035//b3421//b4092//b1941//b0929//b3508//b0622//b4458//b3124//b0516//b0750//b2579//b3366//cpxQ//b0088//b0565//
FeaR	b1003//b3227//
FhlA	b0331//b3707//b1008//b4312//cpxQ//b2751//b0570//b2105//b4037//b0958//b4154//b2759//b4287//b3126//b4481//b1569//b2995//b2489//b1246//b1394//b3092//b2156//b4160//b2893//b2762//b4099//b0853//b4475//b4415//b4310//
FlhDC	b0231//b2486//b4288//b2895//b3330//b0385//b2500//b1954//b1393//b2470//b2092//b0074//b2416//b1654//b3115//b0411//b1938//b3645//b0892//b3912//b1717//b0811//b0785//b1594//b3169//b1940//b2150//b3725//b0233//b0035//b2676//b2240//b0087//b0684//b3792//b1616//b1389//b3957//b2392//b0784//b2755//b2837//b1387//b2208//b1682//b3960//b3927//b1389//b4523//b2168//b2732//b4209//b4416//b3870//b2991//b2673//b1475//b0339//b4101//b0970//b3517//b2980//b1389//b3786//b4397//b0794//b4637//b0080//b0697//b0096//b0067//b1386//b1650//b0508//b2373//b4525//b3831//b0855//b3188//b2764//b2148//b0933//
FliZ	b0589//b4458//b0198//b4106//b0595//b1036//b4102//b2489//b3185//b3334//b3481//b3565//b0384//b3227//b3926//b4043//b2488//b1761//b0178//b3329//b4289//
FucR	b0786//b2316//b2573//b3026//b3958//b1022//b2801//
Fur	b0925//b1499//b3547//b0435//b1008//b2239//b1880//b3709//b3868//b4618//b1921//b3063//b0820//b3577//b0341//b0758//b4028//b2481//b0750//b2702//b1900//b1302//b0514//b2207//b0451//b1888//b2541//b0574//b4511//b4033//b1913//b3414//b3742//b3408//b2491//b3132//b3185//b0583//b3327//b1485//b2366//b2406//b1680//b2283//b4093//b2980//b4005//b0809//b1702//b0331//b2676//b2926//b3743//b1241//b2235//b2819//b1669//b0093//b0894//b0698//b2234//b3601//b1260//b4367//b3022//b3728//b1300//b3517//b4025//b4123//b0511//b1944//b3725//b1396//b0350//b1669//b1264//b3599//b4085//b3603//b2373//b4238//b1013//b1227//b4354//b1939//b4016//b2837//b0041//b1399//b0970//b1080//b3903//b1734//b2159//b0620//b0400//b2150//b3517//b4322//b2194//b1389//b4441//b4452//b0505//b1075//b1805//b1519//b0040//b4237//b1040//b0904//b3035//b0676//b3723//b1486//b3507//b4043//b1302//b0614//b3558//b0069//b0589//b2582//b1073//b2415//b3125//b1702//b3942//b0398//
GadE	b2727//b4539//b3726//b0809//b1970//b0443//b1265//b0095//b2803//b2994//b3750//b1129//b3324//b3741//b3271//b2659//b2942//b1861//b1283//b0620//b0586//b0092//b1641//b0616//b3366//gadF//b2762//b2485//b1247//
GadE-RcsB	b1024//b2421//b2601//b1101//b0998//b0032//b3967//b2925//b0565//
GadW	b0973//b0676//b1817//b4324//b4238//b2938//b4238//b0652//b0086//b4030//b2573//b1588//b0066//b2107//b2201//
GadX	b2311//b3603//b0972//b4027//b3911//b0573//b2286//b2997//b0429//b0043//b3788//b4313//b2840//b0113//b1023//b3327//b3432//b3223//b1487//b1547//b1714//b2379//b2485//b1747//b2905//b2805//b0152//b0728//b0604//
GalR	b0513//b1061//b0037//b0564//b3502//b0432//b3502//b0090//b2801//b0343//
GalS	b1890//b0505//b0515//b2789//b2699//b2964//b3727//b3067//b2529//b0757//
GatR	b3137//b1288//b0485//b1702//b3902//b0400//
GcvA	b1890//b0754//b0507//b2239//b2203//
GlcC	b3723//b1717//b4159//b3426//b1285//b2159//b2708//
GlpR	b2195//b2839//b2676//b4100//b3961//b1275//b3743//b2801//b4074//
GlrR	b2825//b0315//b0575//b2223//b1860//
GntR	b2483//b1389//b0351//b0855//b3221//b1651//b0062//b1851//b2422//b3092//b0998//b1655//
GutM	b1670//b1487//b0385//b2422//b1634//b4266//b2393//
GutR	b2203//cpxQ//b2531//b1922//b3829//b0775//b3027//
HU	b3131//b0585//b2417//b3722//b2163//b0597//b3170//b0654//b0504//
HcaR	b3117//b1747//b4431//b3170//b0207//b3568//
HdfR	b1588//b4187//b1296//b1078//b0934//
HigA	b4313//b0887//
HigB-HigA	b1221//b3502//
HipAB	b0042//b3508//b2823//b1902//b1704//
HipB	b0724//b4062//b1622//b2727//b2752//b3730//
HyfR	b2541//b3092//b3184//b1615//b2718//b2061//b1518//phnE_2//b4441//b4132//b0074//b2091//
HypT	b0439//b3113//b2307//b0779//b1889//b4323//b4441//b1913//b2800//b0964//b4458//b1201//b2925//
IclR	b4240//b3026//b1306//b1891//
IdnR	b4400//b3125//b4396//b2600//b1780//b4029//b3605//
IlvY	b2754//b4072//
IscR	b0439//b3128//b2759//b4239//b0950//b0602//b4522//b0447//b1038//b2528//b3495//b0974//b0123//b1073//b2551//b0441//b1718//b1092//b3789//b0604//b3212//b4030//b3415//b2200//b0237//b2373//b1008//b0954//b2839//sroC//b3133//b0019//
KdgR	b3625//b3136//
KdpE	b0779//b3164//b1707//b0590//
LacI	b3728//b3680//b1563//
LeuO	b4195//b1411//b1589//b3752//b1519//b4074//b2684//b0450//b4613//b0685//b1078//b4396//b3170//b4037//b4193//b0732//b3333//b0934//b2310//b2699//
LexA	b3327//b0782//b0232//b0751//b0019//b1277//b4324//b0037//b1497//b1797//b1658//b3431//b2417//b0032//b2840//b2060//b3450//b3366//b0974//b4399//b0294//b4027//b3426//b2464//b1165//b1071//b2029//b1923//b1819//b4382//b1285//b1531//b1476//b2760//b0075//b1224//b1275//b3417//b2838//b0348//b4310//b4468//b0185//b4416//b2660//b1165//b1713//b1411//b1241//b0508//b0514//b0755//b1391//b3255//b3828//b1225//b0935//b1587//b0067//
LldR	b1982//b0782//b4097//
LrhA	b1305//b2904//b3012//b2063//
LsrR	b0731//b2236//b4381//b2732//b3237//b4192//b1252//b0340//b2365//
LysR	b4024//b0727//
MalI	b2539//b2760//b0075//
MalT	b0589//b4408//b1569//b3645//b1081//b4311//b1429//b3794//b1132//b0040//
MarA	b0277//b1852//b4452//b2808//b2379//b0683//b3565//b0934//b0081//b4150//b2094//b1761//b1062//b2716//b3919//b0277//b0294//b4451//b3956//b2570//b2824//b4003//b1252//b2310//b0367//b0604//b0935//b2375//b1615//b0019//b3940//b3113//b2369//b4209//b0928//b1922//b3509//b2490//
MarR	b2234//b2802//b0112//
MatA	b2754//b2427//b3481//b3790//b1563//b3067//b3062//b1519//
MazE	b3613//b3214//b4242//
MazE-MazF	b3845//b4014//b1902//
McbR	b2671//b3076//b0721//b2311//
MelR	b3723//b4133//b4086//
MetJ	b2060//b2312//b0166//b0809//b2852//b0996//b3268//b0509//b3067//b0929//b2582//b1924//b2698//b0928//b1297//
MetR	b2291//b0315//b3190//b2492//b4592//
MhpR	b0277//b2718//b2937//b2822//b3076//b0198//
Mlc	b3221//b2788//b3008//b3212//b4004//b0975//b1530//b1003//b0197//b2306//
MlrA	b1546//b2804//b4417//b4293//b0113//efeU_2//b0431//b0048//b2323//b2288//
MngR	b1129//b1683//b1888//
MntR	b3329//b0460//b3558//b1846//b3326//
ModE	b0062//b1901//b4438//b0872//b0904//b1300//b4513//b3067//b0509//b1913//b2231//b2912//b2291//b0523//b2483//b3035//b3568//b4309//b0336//b3114//b1671//b1474//b2307//b4154//b0683//b0435//b3131//b1857//b3269//b0655//b0809//b1704//b0241//b0857//b2605//b1715//b0181//b0775//b0980//b3708//b2574//b2199//b4310//b1683//b1322//b3516//
MprA	b1576//b1923//b2719//b2705//b1003//b4347//
MqsA	b3605//b1517//b3724//b1226//b1483//b2531//b2755//b1987//
MraZ	b4458//b0038//b1546//b3680//b0450//b0792//b0342//b4523//b0860//b4290//b3784//b4104//b0072//b4006//b4457//b2078//b2423//
MtlR	b0805//b4411//b4074//
MurR	b1621//b2713//b0074//
Nac	b2287//b0342//b1076//b0514//b1394//b1683//b0862//b4698//b4383//b2560//b4102//b1322//b0819//b0450//b0461//b2819//b1264//b1569//b4324//b1244//b3481//
NadR	b3060//b3615//b0231//b3062//
NagC	b3227//b0758//b0857//b4073//b4122//b0019//b0432//b1536//b3958//b3335//b3942//b3364//b2912//b0383//b0606//b2987//b2819//b3165//b1797//b1748//b2819//b3255//b3022//b0352//b0895//b0366//b0517//b3916//b0082//b1508//b4098//b3702//b0311//b1511//b0241//b2196//b1562//
NanR	b1165//b1303//b3327//b2364//b3368//b2822//b0786//b0855//b3071//b1904//b4365//
NarL	b4312//b0411//b1611//b2342//b3005//b2077//b3222//b2676//b2722//b0697//b2538//b0092//b3600//b0987//b2079//b3416//b0083//b3168//b0786//b4525//b3449//b1948//b1300//b1243//b2707//b3168//b1851//b1041//b4105//b0431//b1819//b1164//b3222//b2912//b2483//b3450//b2224//b1198//b3164//b0564//b2722//b2205//b2068//b2839//b1182//b2212//b3511//b2616//b0348//b4381//b2823//b1702//b4266//b0592//b3578//b1132//b2379//b3547//b0070//b4705//b0721//b2316//b0044//b4029//b0517//b0826//b1008//b0113//b0785//b3138//b3171//b1327//b4670//b2788//b4293//b0073//b1384//b1761//b3742//b4238//b1681//b4132//b3786//b0231//b4238//b3743//b4074//b3237//b4392//b3185//b4264//b2017//b3607//b3907//b0795//b4026//b0523//b4073//b2237//b3070//b0683//b1166//b0366//b3116//b1536//b2277//b1222//b2582//b0974//b1515//b3926//b0038//b1684//b1925//b1392//b3125//b4481//b3083//b1817//b2074//b2729//b3327//b2240//
NarP	b0388//b0041//b1129//b1012//b1199//b1513//b3331//b4382//b0708//b3222//b3958//b2424//b0180//b1679//b2685//b4439//b1388//b4197//b3577//b3502//b1020//b0334//b0353//b1641//b3567//b2062//b4265//molR_1//b3476//b3517//b3514//b1498//b1010//b1880//b0463//b3752//b0181//b4030//b3167//b4115//b0033//b1938//b4106//b1970//b1530//b2155//b1892//b0871//b0240//b2601//
NemR	b4445//b1287//b3829//
NhaR	b3161//b0976//b0080//b0084//b2366//b2369//b4198//
NikR	b1902//b1938//b2719//b4475//b2094//b4159//
NimR	b4324//b2531//
NorR	b0443//b0954//b0116//
NrdR	b2994//b2605//b3565//b4309//b4322//b0153//b2710//b4197//b3168//
NsrR	b0352//b1532//b0675//b1392//b4293//b1113//b1546//b0974//b0403//b3869//b4476//b4416//b0904//b2156//b2808//b3184//b0854//b3449//b0754//b1132//b0950//b0996//b0303//b0676//b4438//b2530//b1536//b1517//b3331//b0240//b0681//b2000//b0347//b0516//b0697//b4613//b4105//b1499//b2283//b1132//b0653//b2029//b3431//b1299//b4122//b3792//b4032//b1083//b0774//b2603//b1042//b4322//b3749//b1333//b1859//b4416//b0895//b0890//b0335//b3789//b4452//b1101//b1946//b1237//b1493//b1263//b2487//b1982//b0368//b1779//b1497//b1518//b0450//b0851//b3357//b3437//b1091//b0067//b4539//b2308//b0312//b3845//b1532//
NtrC	b2159//b4431//b1923//b2310//b1298//b0508//b3510//b0019//b0185//b0820//b4058//b2076//b3583//b3908//b0303//b0696//b0475//b1729//b2370//b4506//b1484//b0585//b1391//b0516//b4367//b1136//b1021//b3437//b2659//b3510//b3708//b4416//b2414//b4139//b1486//b3333//b1937//b3185//b3923//b3615//b3942//b3773//b0863//b2151//b4209//b1517//b4471//b0979//b0678//
OmpR	b1671//b1003//b3077//b3062//b1623//b1783//b2373//b2406//b2819//b1762//b2715//b0475//b4095//b2715//b1743//b3156//b0447//b0937//b2281//b3172//b1166//
OxyR	b3077//b1223//b2200//b1805//b0074//b2665//b2574//b4321//b3600//b0450//b4312//b3139//b2280//b1377//b3960//b0116//b3027//b1577//b2476//b4059//b4028//b3507//gadF//b1136//b0314//b1492//b2712//b2155//b3057//b4441//b3185//b0114//b0826//b4198//
PaaX	b1519//b1207//b0687//b4365//b4347//b0199//b1947//b3038//b4095//b0620//b2234//b3506//b3813//b0852//
PdeL	b3725//
PdhR	b3138//b1411//b3021//b1511//b0575//b4039//b1304//b0763//b4132//b3727//b4435//b4058//b2163//b0342//b0349//b3961//b2763//b0331//b2763//b3325//b2560//b3958//b1892//b3367//b2307//b2663//b2531//b1973//b3013//b0995//b3071//b0731//b1942//b1004//b1819//b2750//b2713//b4177//b3604//b3169//b4468//
PepA	b2058//b4506//b3453//
PgrR	b4120//b3751//b0854//b3794//b0461//b1288//b4260//b1670//
PhoB	b1223//b4365//b0784//b4030//b3728//b1101//b3168//b1441//b1634//b2482//b4599//b0606//b1007//b3904//b2492//b0764//b2697//b4040//b3255//b0723//b1673//b0892//sroD//b1305//b4088//b1500//b3062//b3415//b1200//b4006//b1109//b2699//b0586//b0937//b1277//b1407//b0874//b3416//cpxQ//b1745//b4637//b4451//b0860//b2093//b0156//b1715//b0783//b4122//b0522//b0853//b0443//b1946//b1938//b3726//b1009//b1577//b1679//b0076//b4471//b4105//
PhoP	b3859//b4471//b1277//b4037//b1590//b0035//b1038//b2153//b0591//b0998//b2779//b1164//b4511//b2060//b3363//b0588//b1102//b2754//b2159//b0724//b2323//b0064//b3207//b3013//b4198//b1733//b1512//b1488//b1224//b0682//b2062//b3038//b4293//b0731//b1651//b0602//b4013//b1702//b3800//b0153//b1400//b2406//b1257//b0277//b0617//b3907//b4397//b1486//b1006//b3723//b2560//b0850//b2093//b0067//b2197//b3365//
PrpR	b1552//b2075//b1656//b2489//b1907//
PspF	b4522//b4106//b1492//b4003//b3368//b0516//b3912//
PurR	b0511//b3093//b2685//b1410//b4040//b0366//b4592//b3723//b0754//b0068//b2465//b2905//b2684//b0597//b3409//b3926//b3571//b0031//b3515//b2538//b2728//b2903//b2278//b3774//b3011//b1987//b0618//b3859//b0198//b0799//b0781//
PutA	b3333//b3038//
PuuR	b4003//b4159//b3927//b1743//b3410//b3722//b1521//
QseB	b3022//b1651//b0180//b0385//
RbsR	b2200//b4417//b2552//b0977//b1129//b4323//b4452//b0733//b2492//
RcdA	b0060//b1041//b3582//b2718//b1326//b2490//b1513//b0805//b4090//
RclR	b1877//b4050//b4599//
RcnR	b2553//b0123//b3126//
RcsAB	b1987//b3503//b0460//b4398//b1707//b1622//b3579//b3516//b1166//b3707//yegZ//b1130//b1276//b2537//b0980//b0512//
RcsB	b3333//b2994//b2841//b3134//b2741//b1020//b2912//b2152//b4036//b3902//b4468//b0615//b2105//b2719//b3938//b4397//b1671//b0855//b1846//b4313//sroD//b2923//b3966//b3334//b1512//
RcsB-BglJ	b0240//b2075//b0810//b0653//b2713//b1201//b0435//b2215//b3413//b4539//b1707//b1819//b2149//b1015//b0688//b1846//
RelB	b3939//b3752//b0092//
RelB-RelE	b1681//b2312//b0777//
RhaR	b0880//b0523//
RhaS	b0048//b0234//b4435//b3927//b4062//b4138//
Rob	b2308//b3613//b0461//b0398//b0784//b1905//b0779//b0698//b1821//b2197//b2306//b4104//b1334//b2168//b0564//b0794//b2370//b0871//b0978//b4240//b0273//b1970//b2722//b1322//b4070//b0180//
RstA	b0225//b4239//b3077//b4033//b4095//b0851//b1131//b4431//b0221//b0072//
RtcR	b2600//b3601//
RutR	b1040//b0114//b0996//b3785//b3441//b3139//b1323//b3722//b2804//b3607//b1283//b1781//b2092//b3907//b0727//b3135//b3729//
SdiA	b2552//b4312//b0347//b0977//b3125//
SgrR	b2148//b4054//b0392//b1587//b0504//b2662//b2600//b0343//b2702//
SlyA	b2684//
SoxR	b2732//b0979//b1166//
SoxS	b2365//b0565//b0763//b1944//b2758//b4018//b1327//b3450//b1261//b4029//b0976//b1199//b0303//b3221//b3575//b1488//b3332//b1396//b2127//b0075//b2715//b2076//b1003//b0199//b4198//b0313//b1680//b1716//b3136//b1091//b3027//b4095//b1670//b1398//b3183//b4194//b0873//b3478//b1783//b0075//
StpA	b3569//b0589//b1225//b1569//b2279//b4268//b3708//
SutR	b4013//b1733//b1434//b3925//b4138//
TdcA	b3906//b4058//b1333//b4030//b1536//b1093//b2530//
TdcR	b0504//b3469//b2285//b3773//b2726//b1013//b3480//
TorR	b3326//b3326//b4194//b2076//b4043//b3701//b3567//b1082//b0162//b2530//b3067//b0398//
TreR	b4125//b0827//
TrpR	b2058//b3366//b1323//b2206//b0894//b3605//b2308//b3580//b2281//b0513//b0038//b1621//
TyrR	b0113//b2927//b0338//b0723//b0975//b3061//b1857//b4151//b4439//b0351//b0091//b3095//
UhpA	b0997//
UidR	b1441//b0035//b1194//b3940//
UlaR	b0750//b3510//b0863//b1378//b3164//b4249//b1913//
UvrY	b2237//b2369//b0076//b0730//b3469//
UxuR	b0849//b1306//b2085//b2718//b1109//b2313//b1948//b0786//b0338//
XapR	b1859//b1715//
XylR	b1299//b3800//b1707//b2236//b1858//b0596//b2224//
YdeO	b3156//b0039//b2706//b1384//b2213//b3167//b4290//b1163//b4100//b2942//b2570//b2307//b1658//b4266//b2196//b1136//b1861//b2684//b2421//b4085//b2476//
YedW	b3774//b4460//b0980//b2492//b2600//b1444//b4398//b4015//b0936//b0070//b1762//b1622//
YefM	b4280//b2236//
YefM-YoeB	b3237//b1335//
YehT	b1762//
YeiL	b2507//
YiaJ	b3430//b3566//b3082//b0827//b2323//b1164//b4097//b2097//b1398//b1735//
YjjQ	b3132//b0827//b0871//b0161//b3748//b0975//b2763//b4435//b2660//b2994//
YpdB	b1949//
YqhC	b0597//b0892//
YqjI	b4003//b0755//
ZntR	b0069//
ZraR	b3132//b4035//b1299//
Zur	b2078//b0975//b0086//b0087//b4097//b2916//
