#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:37 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/general_regulons_bnum.txt
AccB	b1796//b2163//
AcrR	b1396//b0032//b2094//b2938//b3604//b4133//b2291//b0925//b0571//b0950//b1517//
Ada	b4467//b0604//b0462//b1650//
AdiY	b2484//b0114//b3508//b4311//b1442//b2671//b1546//b1396//
AgaR	b4037//b1676//b0763//b4086//b1075//b3786//b1287//b0486//b0068//b1564//b0852//
AidB	b3408//
AlaS	b3701//
AllR	b1634//b3724//b1207//b1938//b2483//b1618//b3599//b1036//b3123//
AllS	b1093//b0154//b3574//
AlsR	b3118//b0037//b0076//b0945//b0083//b2153//
AppY	b2675//b3869//b2531//b3268//b1512//b4079//b1783//b1892//b2818//b3941//
AraC	b0995//b2751//b0241//b1540//b0604//b4089//b2616//b1704//b2964//b3956//b3521//b0622//b2990//b0575//
ArgP	b3063//b0733//b2499//b2669//b3157//b3326//b4093//b3141//b2737//b1508//b2207//b3722//b1672//b1591//
ArgR	b0031//b4260//b2094//b3091//b4567//b0933//b3521//b1160//b2465//b1075//b2997//b2551//b0762//b4254//b1817//b2838//b2697//b1227//b0613//b0929//b3449//b1112//b4240//b0392//b3512//b1608//b1113//b2079//b3744//b2839//b2616//b1263//b1076//b1717//b0764//b2804//b0683//b2163//
ArsR	b3331//b3478//b2993//
AscG	b3800//b0347//b1818//b1514//b0301//
AsnC	b4018//b0198//b1016//b2980//
AtoC	b1924//b2763//b4392//b4381//
BaeR	b0887//b4098//b2717//b3661//b1443//b4152//b2676//b4471//
BasR	b4241//b0934//b3071//b0511//b1265//b3133//b2713//sroA//b4196//b1072//b1415//b4266//b4042//
BetI	b4392//b1706//b3214//b3410//
BirA	b3515//b2737//b2407//b3614//b1826//
BluR	b1245//b1761//b1299//b0090//
BolA	b0785//b1131//
CadC	b4102//b1682//b2754//
CaiF	b4124//b2482//b1669//b0785//b1878//b0085//b3957//b3605//b3721//b0439//
Cbl	b1674//b0113//b0378//b0330//b2379//b4177//b3096//b0805//b4177//
CdaR	b3131//b2601//b1303//b0860//b0730//b0036//b1263//b3414//b2553//b4198//
CecR	b3923//b1500//b0523//b4123//b0365//
ChbR	b2784//b3237//b3141//b2709//b1536//b3224//
ComR	b1567//
CpxR	b4268//b0156//b0945//b1818//b3038//b1651//b2756//b4522//b0036//b0585//b2560//b1398//b1184//b1706//b3567//b3829//b0392//b2804//b4054//b2818//b4095//b1562//b2996//b2665//b0035//b2168//b1102//b4106//b3328//b0964//b3916//b0811//b0575//b1499//b4321//b3022//b4089//b0337//b0118//b3583//b3600//b2995//b1392//b3912//b1091//b2570//b2242//b2159//b3625//b0574//b3184//b2374//b3137//b1651//b4018//b0447//b3927//b0696//b3135//b0430//b3601//b0116//b0892//b0150//b1036//b0036//b4357//b2852//b1020//b2076//
Cra	b2241//b2723//b0620//b2665//b2841//b2392//b4050//b2663//b2529//b0084//yegZ//b0585//b1532//b4662//b2804//b1256//b0349//b4044//b1194//b2148//b0153//b4366//b0774//b0934//b3255//b4438//b0894//b1641//b0031//b2802//b3625//b4309//b0583//b3021//b2617//b3845//b4014//b2927//b1508//b1913//b3414//b4673//b2085//b3237//b3575//b0697//b2758//b1007//b1409//b3134//b0811//b1970//b0751//b4468//b4054//b4443//b3624//b1748//b2278//b1732//b2542//b2310//sroC//b0167//b0826//b0232//b2000//b0655//b1301//b0197//b3514//b0178//b0861//b0115//b2488//b0037//b0852//b3070//b3066//
CreB	b1398//b3005//b2673//b3579//b1040//
CsgD	b1656//b1246//b1973//b0166//b3514//b2407//b3126//b3846//b3082//b2074//b1790//b0857//b3789//b1303//b1748//b0778//b2094//b3256//b0315//b2286//b0343//b0777//b0975//b3172//b0978//b0682//b0894//molR_1//
CsiR	b2662//b3429//b1988//b0871//b0687//
CspA	b2155//b4431//
CueR	b0094//b1006//b4309//b3516//b2424//b2975//b2276//
CusR	b0333//b2310//b4539//b0240//b2662//b2726//b0037//b0874//b0674//b2414//b3507//b0774//
CynR	b1037//b2197//b3870//b0620//
CysB	b3934//b4092//b4037//b1702//b1039//b2392//b1511//b0150//b0928//b3957//b3612//b1634//b2307//b4042//b2105//b3156//b0996//b0185//b4074//b1576//b0068//b2239//b1485//b1670//b1020//b1015//b1817//b4105//b2077//b1390//b0464//b1970//
CytR	b3845//b3477//b1040//b0505//b0071//b3073//b2723//b1888//b3136//b2710//b3574//b0592//b0347//
Dan	b3924//b0786//b0728//b1940//
DcuR	b3214//b2366//b4197//b2582//b2671//b1621//b3066//b4268//b4381//
DeoR	b0031//b3093//b4323//b1951//b4014//b1499//
DhaR	b3645//b2236//b0384//b0311//
DicA	b3062//b1736//b2224//b0592//b0020//b2224//b0435//b0185//
DinJ-YafQ	b1379//b2686//b0087//
DnaA	b2675//b4132//b3469//b1741//b0811//b3453//b1385//b2009//b4399//b1907//b2708//b0871//
DpiA	b3742//b3190//b0523//b0860//b0331//b0486//b1784//b1634//b2713//b3919//b2231//
DsdC	b0076//b2422//b2996//
EbgR	b3831//b1737//
EnvR	b0341//b3726//
EnvY	b4086//b0654//
EvgA	b0929//b2757//b1221//b0096//b1591//b1913//b2060//b1530//b2201//b2666//b0123//b1617//b1674//b2368//b4539//b4577//b0895//b0783//b3036//
ExuR	b0777//b1307//b2605//b4197//efeU_2//b4026//b3065//b3126//b1385//
FabR	b3334//b0351//
FadR	b0234//b2782//b1588//b2200//b2093//b1277//b0091//b0937//b1926//b1552//b3514//b2730//b2407//b3961//b0684//b2276//b2307//b0463//b1257//b4071//b3786//b0162//b1940//
FeaR	b0514//b3333//
FhlA	b0617//b4637//b0432//b0199//b1922//b2106//b1039//b4139//b0977//b1241//b3183//b1391//b0682//b2306//b0557//b3022//b4025//b3957//b2762//b3785//b4567//b4133//b2708//b2893//b4100//b0958//b1945//b1302//b1440//b2307//
FlhDC	b4014//b2630//b0929//b0874//b1264//b2344//b0475//b2728//b3223//b3437//b1227//b0368//b0064//b1400//b0862//b2838//b3495//b2364//b0587//b0032//b2167//b4592//b2721//b1109//b3514//b4481//b2764//gadF//b3135//b2605//b2428//b2722//b4090//b4599//b3157//b2371//b3366//b3725//b0979//b2091//b0273//b1136//b0475//b0592//b1020//b0096//b0860//b4028//b3666//b1227//b0505//b0517//b0620//b4075//b1136//b1441//b2630//b0315//b1649//b1982//b1681//b1589//b4133//b0517//b2916//b2076//b2235//b4312//b1588//b2201//b4094//b2731//b3503//b2464//b0931//b1564//b3237//b3614//b0513//b2224//b0688//b2895//
FliZ	b0460//b4070//b4451//b0273//b1563//b3908//b1081//b0507//b3916//b4266//b0507//b2666//b4376//b0974//b2925//b4037//b0450//b1386//b0795//b0338//b2663//
FucR	b2009//b2759//b2427//b3123//b2975//b1880//b1938//
Fur	b0114//b0754//b3912//b1634//b1043//b0613//b4198//b1207//b4366//b0303//b2291//b1397//b1074//b1781//b0605//b3333//b3528//b0684//b3027//b0522//b4133//b0811//b2167//b1394//b2705//b0035//b0462//b2724//b0777//b3925//b2429//b0936//b4383//b1476//b4071//b1061//b3335//b4323//b3334//b2600//b3793//b1901//b2995//b1735//b0779//b0020//b1109//b1131//b2499//b3093//b2241//b0979//b3957//b4399//b3708//b4138//b2990//b3335//b4443//b4431//b2916//b3333//b4354//b4539//b0462//b1878//b4384//b2153//b4086//b4460//b2661//b2540//b0590//b1020//b2199//b3605//b4090//b3960//b3793//b0557//b1654//b0895//b0976//b1410//b2687//b1650//b0486//b3749//b3957//b4438//b1950//b0116//b3077//b1483//b3491//b2371//b4435//b1547//b2541//b2893//b2278//b1715//b3517//b0301//b0595//b2673//b2306//b0557//b3709//b2427//b0432//b1796//b0750//b3236//b2392//b0778//b4475//b3869//b1848//b0064//b2671//b3749//b1516//b3748//b1743//b1982//b1683//b1973//b0850//b0774//
GadE	b3161//b3469//b4452//b3409//b2553//b1252//b3749//b1634//b2499//b0036//b0075//b0775//b4525//b2631//b3688//b1511//b4460//b2916//b1221//b4452//b0616//b0377//b1805//b3114//b0234//b0593//b1020//b3452//b1591//
GadE-RcsB	b1530//b0166//b0604//b2799//b0382//b4288//b4192//b1474//b2195//
GadW	b0623//b4093//b0676//b2374//b1300//b4014//b1588//b2092//b0367//b3227//b1737//b0819//b1012//b4153//b2277//
GadX	b2421//b0181//b1683//b2323//b0585//b3604//b0734//b0428//b2199//b4322//b2372//b2507//b2199//b0839//b4094//b2893//b0578//b2675//b2552//b2671//b1622//b3924//b1394//b2155//b0075//b2282//b2673//b1484//b3134//
GalR	b0995//b3270//b0620//b0887//b4099//b3789//b1300//b2605//b4079//b0895//
GalS	b2808//b0162//b2285//b1429//b1112//b3923//b0076//b3363//b4438//b3831//
GatR	b0759//b2686//b3418//b2530//b1385//b1225//
GcvA	b2704//b3512//b0652//b0596//b0855//
GlcC	b2995//b0232//b4673//b2573//b3171//b1485//b1008//
GlpR	b4249//b1409//b2976//b0113//b2996//b1900//b0996//b1717//b3062//
GlrR	b0240//b0573//b1061//b1891//b1285//
GntR	b3081//b4152//b0463//b1569//b2741//b4028//b4435//b0722//b3829//b0115//b3067//b0880//
GutM	b1481//b2344//b1297//b4392//b0429//b2421//b3813//
GutR	b1889//b1782//b3170//b2481//b4393//b3518//b0890//
HU	b1308//b0068//b0152//b4381//b4004//b1387//b2675//b2060//b1679//
HcaR	b1247//b1262//b2486//b0048//b3413//b1761//
HdfR	b0161//b1283//b1620//b4177//b2528//
HigA	b0856//b0112//
HigB-HigA	molR_1//b1241//
HipAB	b2168//b3927//b2779//b2808//b1221//
HipB	b4003//b0441//b4291//b1325//b2221//b4005//
HyfR	b3787//b3721//b0622//b4063//b0035//b1511//b0342//b2279//b3728//b1852//b0294//b1246//
HypT	b1444//b3959//b4092//b1591//b0399//b3500//b0572//b0573//b3773//b1941//b1578//b3744//b1563//
IclR	b3748//b3566//b1223//b2571//
IdnR	b0486//b4004//b4059//b2476//b2819//b1442//b3502//
IlvY	b1385//b0676//
IscR	b2076//b1237//b3403//b0339//b0154//b3416//b4090//b0731//b1222//b2560//b4411//b0400//b3333//b3060//b1102//b3517//b0334//b2715//b0513//b1579//b2243//b1587//b0682//b2231//b3961//b1076//b2674//b2316//b2286//b2729//b1728//b0505//
KdgR	b1246//b3773//
KdpE	b1076//b2789//b1300//b2342//
LacI	b1781//b4139//b0092//
LeuO	b0820//b2937//b3725//b2987//b4093//b4034//b0338//b0342//b0995//b2291//b3061//b0987//b2212//b2557//b4451//b0435//b4309//b1673//b2571//b0277//
LexA	b0516//b0123//b0512//b4438//b4085//b4015//b2808//b1296//b1858//b4016//b1476//b1890//b0070//b0622//b1492//b1717//b0721//b1821//b3528//b4567//b2573//b1388//b4324//b1305//b1621//b4438//b3723//b2000//b2782//b2243//b3269//molR_1//b2803//b0775//b4525//b2205//b4133//b2149//b4194//b3511//b0732//b2107//b1264//b2212//b1333//b3564//b0782//b4266//b4133//b3037//b2630//b1482//b2367//b1706//b1567//b1492//b4240//b1430//b3938//
LldR	b1846//b2616//b2601//
LrhA	b4367//b1937//b4036//b3581//
LsrR	b0722//b1563//b1483//b3368//b0523//b2197//b3753//b1656//b4187//
LysR	b1973//b3117//
MalI	b1075//b0578//b3327//
MalT	b1199//b4153//b4396//b1817//b0653//b0734//b0812//b1023//b4151//b2707//
MarA	b0951//b1879//b1246//b1547//b1946//b3117//b3791//b2213//b4238//b3726//b0043//b0623//b4002//b1102//b4438//b4237//b2916//b1037//b2659//b2237//b2486//b1546//b4289//b4383//b2724//b1395//b3793//b3091//b2287//b3062//b1335//b3212//b3615//b3124//b2788//b2276//b0970//b1901//
MarR	b3721//b1516//b3036//
MatA	b2427//b0082//b2149//b1944//b1006//b2704//b1006//b3134//
MazE	b3957//b3480//b0096//
MazE-MazF	b0462//b2423//efeU_2//
McbR	b0854//b1568//b0570//b2617//
MelR	b4539//b0886//b4618//
MetJ	b0880//b2764//b0400//b3502//b1498//b1081//b1937//b0775//b1241//b3063//b1485//b0397//b1507//b3869//b4415//
MetR	b0571//b0516//b0794//b0677//b4062//
MhpR	b3967//b3477//b1265//b3916//b0964//b4098//
Mlc	b1732//b0066//b4347//b2107//b2759//b1394//b3066//b4400//b2369//b3095//
MlrA	b2365//b1389//b1222//b3324//b1497//b3270//b3787//b2541//b2805//b2752//
MngR	b3414//b4264//b2687//
MntR	b0161//b4312//b0586//b1074//b4095//
ModE	b1578//b0972//b2223//b2822//b1609//b2751//b3708//b2323//b1475//b1407//b4014//b1591//b0180//b2987//b1444//b1500//b1530//b2393//b3477//b2078//b2996//b0430//b2852//b0970//b2663//b3061//b2156//b2804//b1914//b1797//b1852//b3516//b0113//b3135//b2751//b2980//b3574//b3134//b1076//b1860//b4120//b2938//b4028//b3070//b4073//b3091//
MprA	b4265//b3461//b0810//b3169//b4090//b3410//
MqsA	b1247//b3753//b0154//b1258//b2662//b0403//b3967//b4471//
MraZ	b2994//b4034//b4177//b2715//b1075//b3923//b4439//b2203//b2075//b0350//b0034//b1733//b2728//b1287//b1325//b2091//b1790//
MtlR	b3008//b0775//b1938//
MurR	b3752//b3722//b0090//
Nac	b1241//b0874//b1386//b0954//b4151//b2758//b4120//b1593//b3270//b3787//b3409//b1226//b3036//b0043//b0652//b0887//b4072//b3702//b3800//b2375//b2097//
NadR	b0181//b3367//b1784//b0368//
NagC	b0198//b1182//b2203//b3702//b4347//b0799//b4287//b0073//b1781//b0112//b4393//b0516//b3207//b3330//b0348//b3070//b0654//b1074//b1576//b1160//b3510//b3938//b2979//b3727//b1388//b2605//b3491//b0080//b1076//b0618//b2727//b4122//b4289//b0887//b2992//b1944//b2423//
NanR	b3925//b1548//b0937//b1611//b2996//b3907//b1482//b2784//b1926//b3067//b4293//
NarL	b1201//b2373//b3908//b4093//b0505//b1102//b3579//b1741//b4238//b0505//b1877//b3574//b3157//b1683//b2369//b4098//b4384//b3224//b2557//b2741//b3115//b3911//b1859//b0784//b0392//b3906//b0150//b1073//b2243//b0777//b3410//b3942//b2630//b3604//b2169//b1475//b4312//b4196//b4311//b2076//b0333//b2287//b2553//b2085//b1288//b2840//b0779//b4592//b2937//b1715//b1305//b1938//b3164//b0096//b1540//b1262//b2991//b4467//b2278//b1821//b3021//b2093//b3566//b1043//b0226//b0087//b1593//b1500//b2964//b3680//b1379//b2529//b3132//b0048//b4014//b2212//b1323//b1394//b2283//b3846//b1022//b0071//b0763//b4321//b3934//b0460//b1717//b4702//b1620//b3037//b0889//b3164//b1285//b4467//b0019//b1263//b4072//b4095//b1398//b1682//b4460//b1392//b1649//b0758//b0754//b2990//b3707//b2531//b0585//b3256//b2976//b1748//b2279//b1070//b2758//b4567//b0731//b0522//b0928//b3788//b0517//b2508//b0403//
NarP	b1307//b3066//b1077//b3722//b0925//b2822//b3741//b1587//b3860//b3599//b2222//b0887//b3791//b0505//b0765//b4150//b1476//b3414//b1649//b0092//b3327//b0619//b2289//b1562//b2373//b0060//b2341//b4013//b1042//b1257//b2994//b2491//b1160//b4265//b4254//b0872//b3508//b1805//b0092//b2277//b2840//b0733//b0400//b0069//b4151//b0976//b2281//b4355//b4309//b1901//
NemR	b2531//b3118//b4321//
NhaR	b0352//b1194//b2306//b1922//b2364//b0564//b1796//
NikR	b2537//b1129//b0232//b4106//b3410//b4193//
NimR	b3744//b3730//
NorR	b3582//b1201//b3013//
NrdR	b3902//b2663//b2096//b1641//b4089//b0592//b3576//b0590//b2201//
NsrR	b1021//b2485//b3095//b2508//b4467//b0571//b4471//b2286//b0343//b4567//b1299//b0874//b2684//b4670//b3564//b3418//b3774//b3184//b2722//b4086//b0863//b3453//b1892//b0384//b2706//b4662//sroA//b1009//b3521//b3060//b0850//b1712//b0596//b3707//b3027//b0348//b3429//b2720//b1007//b0587//b3183//b3919//b1263//b0758//b0945//b0517//b1817//b2808//b3428//b4071//b4238//b4024//b1519//b3091//b0675//b3750//b4032//b3959//b1241//b2977//b0353//b2415//b0857//b0042//b3441//b2195//b1325//b2732//b3507//b0593//b4613//b3680//b1387//b2277//b1673//b1736//b4384//b1201//b1182//b2213//b1226//b1263//b2143//
NtrC	b4599//b3904//b2711//b3478//b2994//b1256//b2152//b0430//b2979//b0615//b3680//b2196//b4354//b2630//b0505//b0937//b0511//b2241//b4238//b1901//b2369//b0597//b3403//b2364//b3785//b3614//b1888//b2287//b3922//b0044//b1252//b1926//b2824//b4153//b0233//b0584//b0069//b0588//b0485//b3612//b4238//b0731//b3961//b2212//b0782//b2371//b3726//b3408//b2529//
OmpR	b2486//b1411//b2779//b3011//b1914//b0429//b0237//b2783//b3461//b4014//b2029//b0366//b2342//b2699//b2709//b1245//b3942//b1796//b0759//b4058//b1256//
OxyR	b4662//b0855//b3569//b3574//b1669//b0241//b1167//b1259//b2059//b3331//b3577//b0154//b1081//b1658//b3905//b3366//b0674//b4195//b0839//b2729//b1577//b3749//b1062//b0863//b3428//b3124//b1237//b3925//b2708//b2707//b1878//b1982//b2717//b1577//
PaaX	b1223//b0512//b0076//b2212//b2372//b3579//b1430//b3366//b2427//b0891//b2223//b3607//b1082//b1010//
PdeL	b4525//
PdhR	b1408//b0860//b4293//b0904//b1987//b3724//b0095//b2553//b2421//b4467//b2580//b3141//b1480//b0841//b0352//b3092//b2705//b1651//b0573//b3645//b0389//b1848//b1061//b3185//b0754//b3940//b3171//b4033//b2616//b0724//b0389//b2528//b4117//b0891//b0892//b3270//b2155//b2904//b4443//b1073//b3912//
PepA	b0572//b1443//b0762//
PgrR	b0827//b0677//b2407//b2277//b2819//b0594//b0368//b1288//
PhoB	b0687//b3574//b2464//b4476//b2558//b0874//b3828//b3190//b2200//b3923//b0696//b3172//b1736//b3515//b2916//b0570//b3035//b0070//b0397//b2508//b3603//b2663//b2060//b2415//b2499//b3960//b1016//b2373//b0679//b2685//b4092//b3845//b2783//b2344//b0812//b1398//b1224//b3428//b1621//b2159//b2839//b2415//b1297//b4577//b1857//b1487//b0233//b2630//b0595//b2787//b0593//b4599//b2913//b3967//b3744//b0784//b2573//b1021//b3166//b0730//
PhoP	b0089//b1954//b1859//b1655//b0996//b1183//b2465//b0623//b3416//b2406//b0732//b2728//b0812//b3359//b0277//b1308//b3183//b0880//b1681//b3503//b1244//b2424//b0178//b3904//b2223//b1783//b1540//b3707//b3828//b1650//b4662//b1036//b2937//b4095//b0037//b1729//b0757//b2702//b3870//b1389//b2364//b1797//b0089//b3730//b2553//b1608//b0622//b1075//b2665//b4101//b1194//b1783//b2416//b2671//b2826//b4115//
PrpR	b1378//b4445//b0933//phnE_2//b2499//
PspF	b3124//b0151//b2759//b2279//b2660//b1241//b2283//
PurR	b1443//b2310//b0475//b0123//b0450//b1878//b0934//b1325//b2762//b0330//b2059//b0378//b0162//b0681//b4396//b0365//b2784//b4160//b0928//b3907//b3845//b0342//b0123//b1713//b3749//b1818//b3727//b1681//b4397//b0683//b0763//
PutA	b2758//b2732//
PuuR	b0315//b1594//b0093//b1043//b3908//b0786//b2789//
QseB	b3728//b0451//b1913//b0411//
RbsR	b3095//b1784//b4030//b1263//b3547//b1535//b4513//b0596//b3013//
RcdA	b2553//b1443//b0331//b1719//b4233//b1970//b2370//b4457//b3702//
RclR	b4037//b2684//b2603//
RcnR	b1518//b4267//b3956//
RcsAB	b3938//b1093//b1946//b1597//b4085//b3510//b4029//b4131//b4484//b2838//b2414//b3558//b2684//molR_1//b2541//b2905//
RcsB	b0970//b0344//b2194//b4193//b4194//b3661//b4150//b4241//b2288//b4006//b1707//b3558//b1784//b4618//b2582//b4013//b3416//b0793//b3792//b0792//b2482//b1009//b3583//b2938//b1673//
RcsB-BglJ	b4093//b3566//b3680//b3564//b1243//b3165//b2750//b1327//b2698//b2728//b0880//b0432//b4366//b0511//b3480//b4040//
RelB	b3919//b2671//b2927//
RelB-RelE	b0762//b2600//b0880//
RhaR	b0722//b0777//
RhaS	b4475//b0400//b2659//b0887//b2551//b2277//
Rob	b1954//b1224//b0977//b2923//b3925//b2365//b1821//b0082//b4086//b0593//b2994//b2542//b0557//b4381//b0811//b4431//b0035//b2060//b3012//b2781//b0082//b3605//b3421//b3956//b3607//b4014//
RstA	b4240//b1587//b3429//b3904//b1024//b0312//b3908//b4323//b2058//b2731//
RtcR	b3784//b3431//
RutR	b3503//b0226//b2665//b3845//b0995//b2368//b1530//b2905//b4354//b0697//b2374//b4249//b3134//b3869//b0390//b2163//b1669//
SdiA	b0781//b1684//b2675//b1790//b2755//
SgrR	b1252//b4032//b3418//b2428//b0810//b1440//b4354//b3156//b0432//
SlyA	b3451//
SoxR	b0082//b1620//b0793//
SoxS	b1256//b2802//b1736//b0368//b0583//b3907//b3081//b1680//b1848//b0088//b0849//b3062//b2975//b4194//b4037//b3367//b1588//b1243//b1782//b0964//b2911//b2699//b3481//b0617//b3095//b0340//b1073//b0301//b0696//b0929//b2685//b3357//b3083//b2237//b1748//b1207//b1440//b1411//b3429//b3451//
StpA	b0333//b4292//b1325//b1850//b0724//b0809//b4476//
SutR	b2716//b1988//b2483//b2207//b4100//
TdcA	b2975//b3021//b1475//b3575//b0592//b1684//b1738//
TdcR	b1577//b2009//b3509//b2093//b1080//b0974//b0430//
TorR	b4097//b2195//b4613//b1222//b4033//b1562//b2926//b0123//b1335//b3518//b0036//b4029//
TreR	b2167//b1409//
TrpR	b2407//b0613//b4089//b4039//b0293//b0350//b4138//b0484//b1429//b2488//b0606//b3787//
TyrR	b1717//b3115//b2529//b1747//b0687//b1493//b2582//b3919//b4119//b0997//b4072//b2727//
UhpA	b1938//
UidR	b4071//b4415//b2341//b3919//
UlaR	b0083//b2684//b1475//b3223//b4468//b2309//b2964//
UvrY	b3829//b2801//b0954//b1395//b1920//
UxuR	b1716//b4033//b3366//b4367//b0185//b1946//b1207//b1076//b3601//
XapR	b4267//b0451//
XylR	b0411//b1166//b1950//b0616//b4382//b2671//b3567//
YdeO	b1442//b0091//sroD//b2392//b0874//b0061//b0733//b2579//b1817//b1511//b3403//b1748//b0091//b3787//b4124//b2150//b3421//b1947//b1973//b0450//b4291//
YedW	b0048//b0855//b2194//b4267//b2721//b1011//b3515//b0333//b3751//b4071//b3332//b0721//
YefM	b0871//b2205//
YefM-YoeB	b0851//b2923//
YehT	b0602//
YeiL	b2808//
YiaJ	b3790//b2417//b0221//b2285//b2737//b0757//b0723//b3476//b1954//b0337//
YjjQ	b4059//b3431//b1487//b4288//b1092//b3270//b1285//b1615//b2784//b0696//
YpdB	b0890//
YqhC	b1296//b3958//
YqjI	b0451//b4094//
ZntR	b2757//
ZraR	b0895//b2342//b1411//
Zur	b0864//b0152//b2529//b0809//b1036//b3115//
