#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:37 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/general_regulons_bnum.txt
AccB	b2204//b0950//
AcrR	b2824//b0365//b3580//b3491//b1878//b4105//b3784//b2541//b2222//b0783//b0353//
Ada	b4279//b1673//b0392//b3940//
AdiY	b0151//b3127//b2661//b4018//b3729//b4417//b2202//b2308//
AgaR	b4029//b2975//b2370//b0475//b4039//b2282//b3521//b0431//b1654//b3451//b0723//
AidB	b2698//
AlaS	b3227//
AllR	b1947//b0460//b0080//b1165//b1926//b4193//b0785//b2074//b0303//
AllS	b0399//b3574//b3517//
AlsR	b0039//b0432//b2489//b4254//b1944//b3214//
AppY	b4618//b2417//b1615//b3583//b2370//b1388//b2105//b3212//b3564//b2840//
AraC	b0655//b3025//b0887//b1611//b1826//b1015//b4443//b1576//b0945//b2199//b2783//b0785//b2159//b4092//
ArgP	b2553//b4122//b0792//b4705//b3082//b1475//b1023//b0886//b1889//b2061//b2808//b2990//b4120//b0039//
ArgR	b0613//b1006//b0095//b1265//b3859//b0775//b0382//b4567//b1237//b0819//b1039//b0708//b2490//b1622//b1227//b0857//b2530//b1587//b4238//b1949//b1071//b0973//b2661//b2208//b0060//b0150//b2240//b3751//b1949//b1184//b4198//b1514//b3421//b1252//b4037//b3141//b3508//b4118//
ArsR	b1223//b4392//b3939//
AscG	b3006//b1434//b1783//b1943//b3222//
AsnC	b3748//b3477//b4265//b4006//
AtoC	b4036//b3749//b1221//b0509//
BaeR	b2029//b4187//b0886//b3515//b0676//b1852//b1846//b1587//
BasR	b1287//b0903//b1714//b1009//b1621//b3515//b0733//b1183//b0311//b0301//b3580//b2528//b0785//
BetI	b3013//b3256//b3791//b4004//
BirA	b3868//b3450//b3666//b2464//b1256//
BluR	b4159//b1016//b2212//b1938//
BolA	b0040//b0277//
CadC	b3479//b1306//b0570//
CaiF	b4443//b3408//b0871//b0037//b0572//b2342//b4357//b3959//b4322//b4476//
Cbl	b3476//b0344//b1335//b3829//b0486//b1263//b4431//b0114//b3925//
CdaR	b1608//b1970//b2307//b2570//b0081//b2421//b2659//b2603//b1321//b2063//
CecR	b0722//b0697//b4209//b0618//b0086//
ChbR	b1200//b1287//b1535//b2148//b1201//b4354//
ComR	b4444//
CpxR	b2539//b0334//b3730//b1237//b0303//b3512//b1480//b0462//b1113//b1734//b3753//b2422//b3190//b0081//b2207//b4196//b3941//b2698//b1889//b0019//b1671//b2754//b3500//b1988//b3167//b0733//b2789//b1518//b1654//b4058//b0523//b1987//b2240//b3073//b3614//b1951//b1858//b0511//b0349//b1938//b1039//b1062//b2840//b1552//b3701//b1973//b0980//b2712//b0384//b2148//b3430//b0732//b2574//b0799//b1043//b3794//b2205//b3357//b3113//b0273//b0820//b1507//b4312//b2730//b4043//b1288//b3601//b4026//b0856//b2704//
Cra	b1275//b4416//b0972//b0338//b3065//yegZ//b4003//b1335//b2127//b2802//b3335//b0118//b2155//b0185//b0180//b2993//b1821//b0485//b1429//b3558//b1519//b4193//b0089//b3491//b0987//b4355//b2781//b4702//b2553//b0987//b1781//b4073//b2199//b0732//b0860//b4138//b4637//b3517//b4193//b2537//b0931//b0068//b2150//b2106//b1225//b2671//b2840//b2500//b3095//b1887//b1393//b1746//b3753//b3417//b0857//b2760//b3784//b0587//b1716//b0792//b3831//b1546//b2107//b0979//b3481//b4240//b2737//b2078//b0301//b1487//b3956//b0385//b0614//b1388//b2808//b0185//b1920//b4567//b3727//
CreB	b1305//b0382//b1970//b2058//b2823//
CsgD	b0970//b2702//b2306//b0366//b1736//b1129//b4015//b3752//b0166//b4662//b1182//b3008//b0365//b0697//b3512//b1198//b3567//b4076//b1987//b4153//b2727//b1987//b0462//b0557//b2784//b2725//b1304//b0850//
CsiR	b3128//b2665//b3364//b2163//b2903//
CspA	b4292//b4291//
CueR	b0674//b0685//b2698//b1010//b1287//b2285//b4266//
CusR	b0342//b1942//b0574//b2323//b2204//b0933//b1717//b4354//b1102//b3960//b3186//b1514//
CynR	b1890//b2029//b0508//b1011//
CysB	molR_1//b2711//b3939//b1221//b3011//b0513//b2280//b1949//b3091//b0062//b3415//b1241//b2061//b1113//b3959//b4087//b3408//b1442//b2671//b1914//b0827//b1275//b4471//b3093//b3118//b0615//b4400//b4322//b2063//b2818//b4105//b0366//
CytR	b4070//b4525//b0852//b0333//b0080//b4396//b3067//b1388//b3516//b1258//phnE_2//b4016//b3938//
Dan	b1987//b4417//b1512//b0070//
DcuR	b0443//b0348//b0613//b1036//b2728//b2826//b0296//b3082//b1609//
DeoR	b0781//b4416//b2803//b2236//b3140//b3431//
DhaR	b3961//b1743//b4392//b2375//
DicA	b0852//b0342//b0034//b0462//b2671//b2751//b2685//b1857//
DinJ-YafQ	b1476//b0755//b2277//
DnaA	b0795//b3117//b1982//b1008//b2582//b4036//b0505//b0037//b1920//b4476//b1790//b0976//
DpiA	b4198//b3753//b4292//b2481//b2310//b4702//b0019//b2428//b0113//b3509//b4458//
DsdC	b3580//b2199//b1536//
EbgR	b1946//b2342//
EnvR	b3409//b0435//
EnvY	b2000//b0293//
EvgA	b3749//b1611//b4194//b1914//b0573//b1163//b0778//b2284//b4438//b2096//b2631//b0273//b4435//b2372//b1112//b1588//b1732//b3507//b3729//
ExuR	b4117//b4441//b0683//b2684//b0461//b1926//b3512//b3161//b3723//
FabR	b0778//b0995//
FadR	b2482//b0886//b3005//b1481//b0428//b2558//b2372//b2075//b3329//b0043//b0118//b0996//b1430//b1851//b2093//b4268//b0067//b0588//b3525//b2727//b3578//b0313//b3227//
FeaR	b3426//b4043//
FhlA	b1492//b1400//b2482//b3491//b4071//b3453//b1530//b3057//b4016//b1265//b1531//b2676//b4050//b2483//b4005//b1407//b1817//b0365//b1901//b3060//b1131//b3164//b3224//b1275//b0583//b0794//b3831//b2708//b4074//b2311//
FlhDC	b1221//b1163//b3507//b2825//b0411//b2705//b3722//b3164//b0095//b0441//b1857//b2788//b4383//b0388//b2912//b3170//b1227//b1920//b2601//b3012//b4267//b4099//b2903//b3038//b3227//b0584//b0396//b2671//b0351//b0384//b0431//b3845//b2722//b0762//b1921//b1004//b0698//b0484//b2393//b2715//b4106//b2284//b3408//b4115//b1848//b3744//b0977//b2287//b4451//b1395//b3453//b3599//b0167//b2291//b2703//b0685//b4120//b3408//b1926//b0781//b2840//b1805//b1260//b2222//b1182//b4177//b3906//b1716//b2837//b0615//b4249//b0987//b3578//b1443//b1902//b2149//b2727//b1670//b2531//b0240//b3960//b1848//
FliZ	b3334//b0091//b2964//b2482//b2804//b0586//b1194//b0020//b3786//b2422//b0382//b1261//b0221//b0123//b1182//b2727//b2094//b2826//b1036//b1734//b0384//
FucR	b0860//b2991//b1656//b3137//b3135//b0296//b1568//
Fur	b3723//b1954//b3922//b0589//b3027//b0207//b0724//b3213//b4016//b1848//b2168//b2759//b0820//b0089//b1488//b2068//b2674//b2660//b1852//b4367//b0819//b4096//b0344//b4287//b4034//b0198//b4074//b2713//b1391//b2551//b2674//b2616//b3506//b2492//b0887//b2616//b3925//b3038//b0820//b0682//b0112//b4090//b2341//b4365//b3167//b4260//b3941//b4267//b2895//b0565//b0515//b2492//b3169//b0118//b4311//b0681//b0225//b0685//b1907//b3906//b0315//b0674//b1224//b4071//b1167//b4117//b1434//b3066//b1944//b2371//b0473//b1004//b0221//b4074//b1241//b4441//b1564//b3521//b0428//b0178//b3117//b0810//b2285//b0892//b1738//b0153//b0341//b0732//b4254//b1858//b2808//b1707//b2306//b4089//b1246//b1334//b0762//b0463//b3060//b2904//b2823//b3614//sroD//b3701//b1634//b0034//b3006//b1007//b1531//b3503//b4209//b3960//b0039//b1913//b3491//b3077//b0826//b4673//b4070//b2417//b2365//b2755//b2631//b2489//b2784//b3966//b1302//b2705//b2579//b0602//
GadE	b4384//b3924//b4198//b2464//b4382//b4291//b1728//b0348//b2316//b2720//b3125//b2097//b2236//b3408//b0585//b2911//b0578//b3604//b4085//b1392//b0154//b0841//b4408//b2685//b3743//b3512//b0033//b3605//b2198//
GadE-RcsB	b1683//b3115//b0240//b3236//b3118//b1474//b4106//b4393//b0849//
GadW	b1207//b1021//b3923//b4241//b4013//b4030//b1569//b0043//b0475//b2964//b1302//b2169//b0044//b0605//b0343//
GadX	b0337//b2106//b1013//b1222//b2911//b1797//b4484//b2841//b3478//b3574//b2276//b3723//b1078//b1476//b2316//b2366//b4072//b2825//b2278//b2427//b0827//b3773//b0903//b2482//b1746//b3409//b0473//b3426//b2368//
GalR	b4187//b1951//b0304//b0390//b4444//b4438//b4093//b0728//b1326//b0880//
GalS	b4431//b2558//b0618//b0784//b2221//b4471//b4095//b0585//b3558//b4090//
GatR	b2236//b0441//b1747//b3564//b3005//b2155//
GcvA	b2801//b0605//b4511//b2428//b2751//
GlcC	b4026//b3170//b2538//b0730//b1735//b2687//b0037//
GlpR	b1092//b4033//b3414//b2150//b1486//b4026//b4151//b1747//b1941//
GlrR	b3904//b0964//b3510//b3500//b0347//
GntR	b1008//b3324//b1440//b3113//b1262//b0620//b1262//b0786//b3870//b2551//b0441//b3502//
GutM	b1183//b3476//b0933//b0779//b1857//b1562//b2574//
GutR	b1326//b4133//b0862//b4702//b3035//b2605//b4399//
HU	b3870//b1323//b0343//b0505//b2751//b0198//b3741//b2281//b3335//
HcaR	b0083//b3600//b3117//b0343//b0593//b1531//
HdfR	b3577//b3503//b0042//b1719//b3708//
HigA	b0330//b0342//
HigB-HigA	b3908//b3327//
HipAB	b0573//b0304//b3510//b3450//b2711//
HipB	b2009//b3184//b0082//b0722//b0602//b2243//
HyfR	b4288//b1258//b1716//b1877//b0342//b4357//b2570//b1379//b2927//b2289//b1579//b3614//
HypT	b3476//b4138//b3521//b4120//b3577//b1388//b0113//b4151//b2913//b1109//b1719//b1851//b1396//
IclR	b0340//b0450//b3421//b4443//
IdnR	b3128//b1947//b1037//b1073//b1547//b3027//b1949//
IlvY	b2406//b3565//
IscR	b1511//b0784//b2076//b2059//b1443//b1719//b2205//b3905//b2708//b0311//b0872//b0781//b2716//b1716//b0958//b3645//b1670//b4238//b0896//b0764//b2731//b4291//b0388//b4152//b3967//b2308//b1182//b2732//b2488//b2604//b0435//b0592//
KdgR	b2698//b0342//
KdpE	b1860//b1297//b4357//b2687//
LacI	b4042//b3138//b3578//
LeuO	b0978//b2684//b1926//b0731//b0225//b2500//b2600//b2553//b3574//b2222//b1733//b2537//b1857//b2698//b1879//b1476//b1165//b1679//b0301//b1887//
LexA	b1040//b4267//b4309//b4457//b2711//b1857//b0935//b1386//b0340//b2995//b1576//b4408//b0854//b2676//b1396//b2310//b3005//b1973//b0352//b4196//b1237//b4287//b4123//b1562//b3327//b0652//b1225//b3480//b0589//b1672//b3709//b1860//b1805//b2393//b2755//b3645//b2764//b1877//b3569//b3071//b3450//b0895//b3170//b2913//b0854//b0342//b0597//b0852//b3368//b3452//b3701//b0819//b2212//b0294//b3566//b2559//b1102//b1260//b0087//
LldR	b3225//b2488//b4400//
LrhA	b4132//b4054//b0934//b4002//
LsrR	b3725//b0896//b3919//b0112//b2727//b3094//b2276//b1515//b4034//
LysR	b2500//b3038//
MalI	b0578//b1713//b4028//
MalT	b2152//b4288//b3225//b1737//b2341//b1043//b1617//b3067//b2375//b3614//
MarA	b1737//b1061//b1717//b1569//b3359//b1673//b3751//b1733//b1783//b4093//b1023//b3137//b0115//b3566//b0484//b2375//b2730//b1712//b2311//b3600//b0606//b2369//b2371//b2278//b2009//b3124//b4196//b1676//b3577//b4322//b4365//b0978//b4004//b3603//b0475//b1287//b4138//b1741//
MarR	b1077//b0762//b1620//
MatA	b3507//b1016//b0937//b0366//b0069//b0850//b2212//b3366//
MazE	b2852//b3169//b2529//
MazE-MazF	b4118//b1944//b1285//
McbR	b0591//b4118//b2758//b2281//
MelR	b0150//b2278//b3476//
