#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:37 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/general_regulons_bnum.txt
AccB	b0928//b2803//
AcrR	b4242//b1297//b0937//b0070//b0684//b2223//b1131//b1297//b4355//b2760//b2530//
Ada	b0314//b4618//b1014//b2819//
AdiY	b2673//b1093//b3118//b3786//b2799//b3957//b2666//b0871//
AgaR	b1683//b0622//b0998//b3451//b3569//b0589//b2062//b1129//b1617//b3794//b3701//
AidB	b2617//
AlaS	b3558//
AllR	b2529//b1519//b1682//b0439//b3577//b3476//b3912//b2407//b1079//
AllS	b3912//b2068//b4003//
AlsR	b2096//b3132//b1702//b2197//b4241//b1591//
AppY	b4280//b1020//b1321//b3911//b2719//b1552//b0654//b2991//b0880//b2093//
AraC	b0037//b0754//b1136//b3171//b0430//b3035//b1258//b2427//b3403//b0156//b0382//b3134//b4435//b1791//
ArgP	b2719//b0353//b0350//b0340//b4063//b1321//b1061//b0874//b0593//b3027//b4115//b3502//b1198//b3190//
ArgR	b2091//b3521//b1535//b0083//b3787//b0378//b1077//b4322//b2077//b4415//b3741//b2758//b3727//b0757//b1575//b4382//b1493//b1165//b1481//b0019//b3513//b0776//b1890//b4539//b1641//b4074//b3513//b2541//b1547//b2342//b4240//b3403//b1729//b0886//b3128//b1891//b1308//b1452//
ArsR	b0933//b0928//b4287//
AscG	b2782//b1735//b2905//b2721//b4004//
AsnC	b2289//b3224//b2199//b1379//
AtoC	b3791//b2542//b4194//b0512//
BaeR	b2979//b4076//b4291//b4577//b2373//b1728//b2720//b1015//
BasR	b2482//b4025//b2823//b1042//b1226//b0523//b1744//b0618//b0751//b0758//b3156//b1900//b0084//
BetI	b2415//b1608//b0352//b0513//
BirA	b0585//b3661//b0976//b4015//b2288//
BluR	b2287//b0061//b1923//b3501//
BolA	b0080//b3132//
CadC	b1075//b2665//b1497//
CaiF	b3083//b3624//b2092//b1922//b0463//b1951//b1860//b0613//b3268//b3416//
Cbl	b2375//b4662//b2976//b2097//b4072//b1728//b4063//b1415//b3453//
CdaR	b0571//b4160//b2367//b0304//b1203//b4311//b1409//b0382//b1400//b0382//
CecR	b1078//b0340//b4441//b4268//b3508//
ChbR	b2373//b0485//b4288//b1244//b0080//b1851//
ComR	b2492//
CpxR	b1880//b1923//b1577//b2997//b4075//b3567//b3905//b3558//b2224//b3558//b1679//b1080//b2709//b0688//b4177//b2374//b3575//b4016//b1277//b2223//b0731//b0935//b3916//b3366//b1734//b2077//b1942//b3790//b3722//b1704//b1184//b2207//b2406//b4384//b3013//b4122//b0293//b3566//b0365//b3066//b1634//b2759//b1674//b1880//b0293//b0473//b3133//b1519//b2058//b0975//b2428//b2127//b4072//b0378//b4093//b3566//b0092//b1683//b1715//b2937//b0344//b0606//b3741//b0995//b1297//b1285//b3268//b4050//b1476//b0872//
Cra	b0734//b0852//b4698//b3509//b4293//b1071//b1947//b4123//b3161//b0936//b2168//b4476//b3082//b2492//b2149//b0180//b0041//b1287//b1564//b0903//b0060//b2169//b1259//b1530//b2675//b4384//b1020//b0233//b3415//b1093//b1784//b3426//b3093//b2485//b2760//b1392//b1298//b3941//b0978//b1225//b1817//b0303//b3469//b2221//b0040//b0161//b3790//b4481//b1388//b2996//b2724//b0809//b1298//b1982//b2570//b3414//b3790//b1113//b2476//b3137//b0730//b2671//b1680//b2196//b3156//b2235//b3615//b0087//b3791//b4153//b3409//b1900//b3184//b4024//b0687//b2715//b3612//b2720//b2286//
CreB	b1569//b3741//b2153//b4102//b3506//
CsgD	b0400//b3605//b4030//b2476//b1901//b2990//b0072//b1492//b1391//b3511//b3114//b2686//b1384//b1810//b3510//b2996//b3958//b0074//b1848//b1564//b3469//b0805//b0614//b0512//b1136//b2068//b1296//b2288//
CsiR	b0687//b2741//b2789//b2213//b0873//
CspA	b3036//b4384//
CueR	b2580//b1552//b1587//b3156//b2282//b3574//b4458//
