#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:37 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/general_regulons_bnum.txt
AccB	b4376//b2074//
AcrR	b0113//b3723//b1887//b3774//b4209//b2281//b3134//b3013//b3860//b4416//b2837//
Ada	b0730//b0092//b0447//b1733//
AdiY	b0091//b1323//b4242//b3579//b0937//b2675//b2417//b3680//
AgaR	b4030//b1521//b1396//b0782//b0954//b0091//b0589//b1333//b3828//b1397//b0515//
AidB	b0392//
AlaS	b2722//
AllR	b1791//b2687//b0728//b0894//b4096//b0583//b0042//b3605//b1227//
AllS	b1658//b2782//b0820//
AlsR	b2061//b2288//b3926//b2127//b0895//b3138//
AppY	b1650//b2721//b0892//b0987//b1728//b3730//b1258//b0826//b1277//b1163//
AraC	b0451//b3721//b0314//b4105//b0754//b2155//b0084//b1719//b0764//b3614//b2763//b1262//b0864//b1182//
ArgP	b1076//b4416//b4059//b0751//b3514//b4050//b4123//b2824//b2539//b1656//b0443//b0728//b3906//b3924//
ArgR	b4194//b3161//b1277//b2675//b3923//b4239//b1946//b2975//b4431//b0517//b3624//b2231//b0751//b2557//b0162//b1014//b0856//b4063//b2285//b4312//b1616//b1923//b2489//b3516//b3788//b3367//b1501//b0951//b1296//b2852//b0335//b3575//b4039//b0975//b1167//b0076//b3330//b0350//
ArsR	b1487//b3027//b2783//
AscG	b4458//b0061//b1946//b4324//b2316//
AsnC	b2059//b0486//b1013//b4150//
AtoC	b3013//b0150//b3846//b0578//
BaeR	b0557//b1942//b3938//b2313//b3184//b1011//b3117//b0349//
BasR	b3925//b0820//b2724//b3013//b4117//b3141//b3256//b0096//b3222//b3186//b0341//b2789//b2706//
BetI	b1781//b4241//b4035//b2837//
BirA	b3214//b1377//b2063//b3096//b3509//
BluR	b4194//b2659//b2730//b1797//
BolA	b2762//b0118//
CadC	b0757//b4376//b4567//
CaiF	b0855//b0485//b3367//b0151//b3114//b0150//b3132//b1262//b2371//b3212//
Cbl	b1987//b3450//b3095//b3012//b2665//b0441//b1670//b4435//b2323//
CdaR	b2528//b0349//b4154//b3156//b0619//b0031//b3748//b2759//b1327//b0783//
CecR	b3645//b0678//b2699//b3509//b3083//
ChbR	b0687//b1944//b1852//b0330//b3012//b2428//
ComR	b0602//
CpxR	b1923//b3227//b3408//b2414//b4089//b0698//b1299//b0861//b1810//b1288//b0462//b4117//b0708//b1729//b1130//b4196//b4265//b1877//b1499//b4383//b0071//b4239//b3426//b3514//b3666//b1588//b1075//b0936//b1225//b0871//b1004//b3789//b2553//b0852//b0811//b2159//b1243//b3167//b4522//b2234//b3579//b1385//b1921//b1914//b4592//b3212//b3413//b1040//b2728//b1945//b1075//b4154//b2727//b0606//b1440//b1299//b1160//b1762//b1734//b4367//b3581//b2605//b0708//b2167//b1517//b2152//b3480//b2308//b1440//b1264//
Cra	b4254//b0068//b2000//b0226//b1247//b1440//b0113//b4637//b2277//b1199//b1020//b2492//b4670//b3124//b2370//b2482//b2541//b3094//b2531//b2783//b4106//b1452//b1938//b3645//b4599//b4411//b1682//b1914//b0809//b0084//b2659//b0303//b1548//b0368//b3905//b2541//b0366//sroC//b2911//b1589//b2802//b2168//b1741//b0443//b3478//b1782//b3451//b2074//b3256//b0756//b3096//b0945//b2415//b1790//b1109//b3118//b0855//b3743//b0451//b1684//b2787//b3568//b1608//b0722//b2367//b4313//b0075//b0570//b4177//b2425//b2713//b3701//b3846//b3613//b0616//b1517//b0682//b0313//b4070//
CreB	b2280//b1878//b3601//b3507//b2557//
CsgD	b0198//b1322//b3227//b2837//b1970//b3082//b4005//b3165//b0775//b1515//b1498//b1683//b1011//b3938//b1513//b1480//b1400//b2148//b2151//b4416//b3860//b3452//b2364//b2913//b2759//b4416//b2717//b0819//
CsiR	b3547//b3813//b1113//b3035//b3236//
CspA	b1497//b3960//
CueR	b2756//b2697//b3037//sroA//b1857//b4347//b3525//
CusR	b4089//b2341//b4044//b1092//b0348//b3061//b0652//b1264//b3063//b0350//b2997//b0765//
CynR	b0586//b0851//b4384//b1517//
CysB	b4267//b4673//b3828//b4254//b4673//b2821//b0340//b0614//b2995//b3008//b2206//b4153//b1091//b2077//b0860//b2097//b1562//b2838//b0377//b4321//b3708//b0199//b4313//b1385//b0887//b2803//b4100//b0430//b1101//b1982//b3141//b2552//
CytR	b3907//b0589//b0951//b4618//b1399//b4094//b3083//b0070//b3366//b2279//b3506//b1569//b0185//
Dan	b0933//b3236//b0450//b0166//
DcuR	b1743//b1474//b0296//b1805//b0757//b2429//b4043//b1386//b2893//
DeoR	b0114//b1022//b1673//b1941//b4015//b0623//
DhaR	b1748//b1384//b2286//b2155//
DicA	b3800//b3510//b1552//b0333//b1501//b3625//b3223//b3221//
DinJ-YafQ	b2365//b1136//b2287//
