#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b4197//b4079//b2663//b0180//
AlaS-L-alanine	b4015//
AllS-allantoin	b2205//b1891//b2601//
AraC-L-arabinose	b1385//b0784//b2804//b1211//b0784//b1276//b0734//b1227//b1982//b4115//b4024//b2707//b4005//b3860//
ArcA-Phosphorylated	b2913//b1387//b2470//b4015//b0727//b4037//b3603//b3261//b0588//b1476//b3781//b1041//b2341//b1024//b4198//b0995//b4097//b4032//b3275//b2868//b4197//b1501//b0585//b1681//b0572//b3364//b3167//b4105//b3072//b3701//b2995//b2801//b1415//b1597//b3403//b2552//b4170//b4400//b0181//b2742//b3207//b4265//b1716//b2281//b2905//b0929//b1275//b0198//b3934//b0727//b2076//b1737//b0776//b0296//b0590//b3243//b3332//b2606//b3845//b3942//b2151//b1891//b2852//b2202//b0593//b2201//b0722//b0114//b0339//b4007//b4318//b0034//b1673//b1298//b1394//b4314//b4093//b2148//b2756//b4567//b0335//b4599//b2284//b3320//b2903//b0676//b0035//b0181//b0041//b3096//b1324//b3942//b1244//b2079//b3356//b1988//b4036//b0460//b4663//b4124//b0115//b0957//b3672//b0108//b4071//b0774//b3671//b2676//b3329//b2366//b2497//b1513//b4092//b2937//b2600//b2221//b0123//b0931//b3666//b2212//b0107//b0841//b4240//b1735//b2559//b3748//b3334//b4007//b3544//b3236//b0112//b3231//b0125//b4152//b3093//b4309//b1244//b1388//b1641//b2207//b3414//b2590//b4406//b4037//b2661//b2368//b0342//b1023//b0350//b1743//b2490//b0597//b1296//b4354//b4003//b4016//b1012//b4291//b3316//b1208//b0153//b1263//b4098//b4068//b4102//b1275//b2987//b1516//b2573//b2488//b4314//b3528//b4376//b1590//b2341//b2423//b0113//
ArgP-L-arginine	b0602//b1007//b0593//b3532//b0184//b3903//b3774//b3830//b3077//b0676//b3478//b3870//b2310//b2296//b3227//b2242//
ArgR-L-arginine	b2976//b1780//b4067//b3127//b1388//b2551//b2758//b1016//b3938//b4169//b3403//b3319//b2702//b0781//b0728//b4040//b1654//b3134//b3568//b2662//b2200//b0975//b1821//b2962//b2307//b0681//b3853//b1546//b0124//b3670//b4196//b4133//b1101//b1921//b3869//b0620//b1272//b2925//b1615//
AtoC-phosphorylated	b3127//b2508//b3926//b4249//
BaeR-Phosphorylated	b3581//b0178//b1136//b2676//b1264//b0397//b3853//b0754//
BirA-bio-5-AMP	b1007//b0587//b1732//b2721//b1024//
CRP-cAMP	b1682//b2284//b3724//b1007//b2976//b0889//b2976//b1717//b2608//b4000//b0192//b1302//b1732//b2927//b1516//b2742//b1747//b3414//b3961//b2205//b1261//b0330//b0681//b0776//b4471//b2288//b3365//b2163//b3568//b4000//b1391//b0729//b3123//b2590//b1008//b4398//b2373//b4467//b3971//b1782//b2551//b4193//b0616//b2531//b4238//b3317//b0784//b3278//b3363//b0616//b0583//b0312//b1296//b4054//b0182//b4441//b1617//b4097//b2867//b3493//b2429//b4151//b4705//b4004//b4417//b3493//b1398//b2759//b0572//b2751//b0592//b4699//b4240//b2392//b3829//b3365//b3852//b1516//b1970//b0785//b1654//b3453//b1012//b1810//b1243//b4290//b3333//b1716//b3708//b1674//b0399//b1674//b0557//b2557//b0678//b0727//b0619//b2584//b2367//b3750//b2535//b3970//b3314//b0343//b0180//b3311//b1973//b1535//b4450//b0204//b2285//b0522//b0826//b1889//b0979//b1415//b2722//b3846//b3456//b0118//b2669//b3723//b4468//b3600//b2938//b2669//b0776//b3132//b3528//b0776//b3959//b4431//b3169//b1209//b2282//b0764//b1716//b4506//b0606//b0595//b2729//b4313//b3393//b4123//b1882//b3533//b2283//b3753//b2074//b4317//b2430//b0613//b0461//b2750//b3759//b2852//b2509//b0724//b1904//b1002//b1113//b4416//b1717//b0756//b0724//b0397//b0557//b0864//b3335//b2498//b3759//b4000//b2923//b0678//b2715//b2666//b3417//sroD//b1221//b2708//b1393//b2368//b1737//b3774//b3240//b0765//b3117//b2282//b2341//b3320//b0755//b3773//b2923//b1385//b0177//b3405//b0335//b1132//b1387//b4669//b1683//b0617//b1684//b4152//b0039//b1884//b0432//b2213//b3118//b0759//b0594//b0346//b0995//b2763//b3766//b0602//b4102//b3531//b1921//b0886//b2063//b0168//b1338//b2764//b2208//b0928//ilvG_2//b2465//b3758//b3318//b4168//b1733//b0959//b1656//b4397//b2215//b3125//b4240//b0676//b1226//b2281//b3770//b2716//b0189//b3925//b2143//b0181//b0178//b4467//b1287//b1301//b1392//b3457//b3430//b3326//b1513//b2719//b3405//b4106//b1988//b3927//b2838//b0606//b3540//b2913//b4241//b0347//b4115//b4460//b3458//b4118//b1112//b2464//b3476//b0996//b4115//b3852//b1717//b4663//b3273//b3326//b2911//b2152//b2727//b2156//b1718//b0198//b4101//b3451//b4290//b0080//b2465//b2975//b0377//b4401//b0755//b2962//b4567//b2235//b1225//b3221//b4054//b3567//b3707//b1683//b3424//b1482//b1672//b0615//b0123//b0998//b0365//b1672//b2903//b4006//b1160//b0584//b0589//b4426//b2240//b1227//b1324//b4100//b0774//b3125//b0199//b4240//b0860//b3580//b3518//b4172//b1384//b3542//b2201//b4153//b1672//b4092//b2554//b2424//b2990//b1988//b0895//b2085//b2287//b0441//b3911//b2591//b4024//b1038//b2759//b2719//b3708//b2029//b1010//b0111//b1738//b2584//b0516//b4063//b3037//b0345//b3958//b0205//b2092//b4070//b2508//b4170//b4006//b4139//b3610//b0383//b3132//b0201//b0933//b3770//b2231//b4376//b0347//b1397//b0335//b1387//b3081//b2741//b2464//b1023//b0331//b1885//b2241//b0931//b1714//b1851//b2763//b2676//b2659//b1591//b2995//b2591//b1517//b3364//b3405//b0205//b2197//b3670//b1655//b2763//b1528//b3667//b1301//b1300//b3574//b0998//b0724//b2710//b4467//b4293//b1850//b0115//b2199//b1101//b3957//b0592//b1905//b0777//b0181//b3416//b3458//b2243//b2291//b4203//b3480//b2486//b1622//b0814//b4095//b3905//b0189//b3579//b0935//b4198//b3528//b2423//b2718//b1805//b0241//b2092//b0676//b1300//b0729//b1970//b1761//b3025//b0399//b4322//b2465//b2280//b2430//b2276//b3096//b1335//b2208//b0937//b2528//b0727//b0598//b0721//b3904//b0378//b1810//b4354//b3393//b3425//b3869//b0903//b1987//b2288//b1589//b1744//b3617//b4071//b2374//b4169//b2589//b0296//b1272//b0034//b3394//b2725//b3479//b0461//b0168//b2583//b3528//b0107//efeU_2//b2151//b0886//b1287//b3424//b2962//b4069//b1622//b0975//b1684//b1011//b2231//b2415//b2222//b2201//b1712//b3870//b3394//b1296//b0764//b2079//b2607//b2235//b2490//b0570//b1247//b2239//b2923//b1779//b2372//b4175//b0365//
