#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b0784//b3578//b3170//b1589//
AlaS-L-alanine	b4099//
AllS-allantoin	b1616//b3940//b0763//
AraC-L-arabinose	b3417//b3863//b2597//b1900//b3126//b0934//b4317//b1715//b3458//b1287//b0111//b0192//b2732//b3582//
ArcA-Phosphorylated	b1511//b3418//b0756//b0342//b0397//b3868//b4392//b3327//b3326//b0953//b4242//b0033//b3576//b0820//b3603//b0572//b4030//b0728//b1493//b0887//b4318//b3863//b2913//b3588//b3723//b3925//b2703//b1671//b4152//b1587//b2284//b2852//b1669//b3161//b4129//b2372//b2661//b2903//b4170//b3845//b1852//b3564//b3831//b3904//b2557//b2500//b2507//b0617//b3394//b3057//b2916//b2758//b0348//b1430//b2241//b3772//b1732//b3774//b1182//b2535//b1297//b3072//b1260//b0151//b3169//b1715//b2728//b0880//b1796//b2716//b1210//b2279//b3542//b3277//b3171//b2584//b4705//b4033//b4705//b1970//b1858//b1390//b2659//b3008//b4059//b0589//b2425//b0972//b3036//b0041//b0352//b4290//b0064//b3532//b1276//b4398//b4160//b1421//b0959//b4123//b2630//b3405//b2241//b1391//b1818//b0894//b0782//b2715//b2751//b0975//b0033//b4203//b0872//b0365//b2163//b2481//b3908//b2163//b0587//b1531//b0756//b0431//b4237//b3855//b2491//b4400//b3863//b3127//b0400//b1826//b4399//b1335//b1620//b0976//b0516//b3725//b0384//b3460//b2957//b4032//b2591//b3576//b3938//b1517//b1009//b4441//b3852//b1535//b2799//b4698//b1673//b4322//b1297//b2671//b3432//b4431//b3093//b1127//b1500//b0594//b4237//b2975//b3166//b0043//b0484//b0553//b1515//b2370//b4009//b3227//b3242//b1779//b1036//b2926//b1712//b0619//b0622//
ArgP-L-arginine	b3243//b2204//b2726//b2009//b0894//b3958//b3940//b4129//b2729//b0934//b3272//b4177//b4237//b2196//b3240//b3392//
ArgR-L-arginine	b2591//b1016//b2751//b1338//b2406//b0953//b2224//b3753//b3773//b1038//b0123//b4122//b3404//b3564//b2234//b3317//b0729//b4203//b2757//b4326//b2601//b1334//b4198//b1805//b3127//b2429//b2009//b4311//b1593//b3828//b1902//b0062//b3727//b0724//b1252//b4119//b1264//b0617//b4024//
AtoC-phosphorylated	b3781//b2991//b2207//b2937//
BaeR-Phosphorylated	b0894//b2867//ilvG_1//b1500//b1517//b2312//b2092//b2728//
BirA-bio-5-AMP	b1227//b4355//b4034//b3172//b0623//
CRP-cAMP	b2425//b2196//b0606//b0352//b3168//b0198//b2213//b2231//b2236//b2197//b1020//b0596//b3450//b4460//b2199//b0570//b0150//b3222//b1396//b1015//b1207//b4160//b4309//b4393//b3868//b3750//b0463//b3221//b1020//b3906//b2344//b3831//b1037//b2990//b4174//b3939//b1516//b2491//b2424//b3608//b2997//b1225//b3481//b3091//b1016//b4663//b4393//b1531//b2151//b3518//b4005//b2571//b3368//b2671//b1883//b2803//b3829//b2306//b2601//b3261//b3564//b4323//b1391//b4100//b0727//b0935//b0365//b2236//b2977//b3431//b3616//b4169//b4058//b2276//b0929//b3927//b3511//b2194//b1113//b4124//b2147//b0240//b4468//ilvG_1//b2995//b0781//b3530//b2283//b2308//b4506//b0594//b0931//b1670//b3328//b3828//b0764//b0759//b3604//b0399//b0383//b2818//b3722//b2991//b3277//b1101//b2232//b0383//b4203//b2312//b3578//b1205//b2750//b4035//b2224//b4669//b3357//b3533//b3424//b4705//b3750//b1260//b0757//b0586//b0396//b0979//b2760//b0587//b1516//b3721//b2868//b2728//b1733//b1321//b3575//b0153//b1227//b1704//b2759//b4015//b2840//b4567//b2092//b1392//b2757//b1743//b2499//b1746//b4309//b1260//b3854//b3265//b2371//b1746//b0388//b0979//b2987//b2392//b1597//b1112//b3225//b2756//b0886//b0684//b4451//b3415//b3394//b1512//b2200//b1011//b3460//b4007//b3670//b3057//b0758//b0616//b2150//b1394//b4111//b1621//b3480//b4460//b0826//b2029//b1021//b1608//b3035//b2368//b2963//b4241//b4074//b0880//b2676//b3277//b3722//b0041//b2993//b1528//b0978//b4316//b2976//b3417//b3450//b4019//b2589//b3070//b2107//b3272//b0973//b2151//b0605//b1888//b0462//b3940//b4502//b0108//b1302//b2750//b1712//b1262//b3223//b1429//b3781//b3751//b0970//b0894//b2597//b0860//b2554//b3418//b2961//b1334//b4101//b4132//b4154//b0677//b4567//b0908//b4468//b2730//b0151//b0339//b0587//b0880//b2631//b2241//b3451//b3575//b3925//b0125//b4663//b0153//b2867//b2580//b2572//b3617//b0929//b3314//b0203//b1007//b2373//b0205//b1682//b1002//b3971//b1109//b1182//b4476//b4177//b0348//b4177//b4355//b2718//b3437//b3272//b0048//b1392//b3911//b0907//b2196//sroD//b4267//b1261//b4054//b1299//b1387//b2727//b3855//b1684//b3437//b3133//b2200//b2580//b0759//b2588//b3275//b1512//b3072//b0403//b4170//b1287//b1743//b3231//b3906//b2759//b0908//b3325//b0734//b1987//b0564//b4381//b3330//b2662//b3076//b2722//b0107//b0720//b4240//b4014//b0782//b0616//b1537//b1679//b0861//b0432//b0352//b2904//b1654//b0827//b2242//b1500//b2852//b3038//b1901//b1322//b0723//b3212//b4705//b1042//b4471//b1797//b2614//b1244//b0998//b1101//ilvG_2//b1530//b1391//b3431//b0044//b3566//b2722//b3542//b0996//b4317//b1211//b4016//b3564//b2204//b1498//b4102//b0928//b2801//b2964//b0781//b3114//b3572//b1497//b0606//b4036//b0523//b3410//b0108//b3367//b0062//b1042//b3326//b0062//b2803//b2725//b0596//b3331//b4093//b2607//b4592//b0460//b2727//b3414//b3773//b4170//b4313//b1817//b1519//b3167//b0997//b2728//b3728//b2993//b2926//b0684//b4392//b0383//b0388//b3904//b2551//b2852//b0957//b0461//b3671//b4599//b0776//b0031//b1684//b1858//b1622//b3035//b4383//b2957//b3331//b4266//b2508//b4202//b3456//b1499//b3221//b2943//b2491//b4194//b2975//b2306//b4241//b3726//b3580//b0156//b4171//b3968//b4376//b1744//b3481//b1612//b0204//b1036//b0776//b4669//b1390//b3242//b4320//b0203//b4168//b0895//b2583//b1101//b3458//b2732//b3481//b0733//b4268//b1591//b1011//b2194//b2799//b2489//b2415//b0602//b3423//b4237//b1656//b3266//b0192//b0203//b4175//b1011//b3543//b1744//b3971//b2231//b1223//b2194//b3405//b0341//b4170//b4133//b3609//b3970//b0044//b2661//b1015//b1612//b0106//b2991//b3576//b3688//b2482//b1500//b4291//b1387//b3479//b4400//b1009//b3368//b1588//b2095//b1681//b2588//b3321//b3868//b3415//b0596//b1535//b0819//b3225//b4062//b3227//b0366//b0812//b3037//b4441//b3081//b0199//b1379//b3863//b4177//b3172//b1540//b2078//b2488//
ChbR-Monoacetylchitobiose-6P	b3968//b1002//b0620//b0125//b4401//b1532//
CpxR-Phosphorylated	b1641//b1246//b4173//b1745//b3603//b1252//b3231//b2029//b2720//b0397//b1622//b1023//b3095//b0166//b2149//b4239//b1719//b3077//b2723//b0345//b0953//b3582//b1227//b4129//b0048//b0039//b2508//b2584//b4267//b0347//b1265//b3365//b2282//b4079//b3541//b0034//b4101//b0314//b1227//b4399//b2759//b0106//b2725//b2937//b2487//b4119//b1738//b4115//b3845//b0933//b3769//b1748//b1732//b2243//b1205//b2601//b0202//b0462//b3335//b1715//b1528//b2729//b3161//b0177//b2373//b2417//b2200//b3707//b2617//
CreB-Phosphorylated	b2731//b1211//b1302//b2754//b0125//b3940//b3599//b0874//b0115//
CueR-Ag	b2507//b1819//b4139//b3165//b2490//b3927//b3532//
CueR-Cu+	b1597//b3461//b3410//b3846//b2987//b3959//b2371//
CuerR-Au	b2554//b4094//b1012//b2706//b1335//b2212//b1821//
CusR-Pasp	b0041//b1589//b1734//b3531//b2726//b3510//b3568//b3243//b1042//b2663//b2840//b1252//
CynR-Cyanate	b4175//b2838//b1518//b2993//
CysB-N-acetyl-L-serine	b1591//b3168//b0998//b0352//b3368//b0331//b2106//b4006//b1531//b2866//b1884//b3934//b1796//b3127//b2600//b3324//b3508//b4120//b3329//b3758//b2756//b4063//b2392//b1540//b1160//b1805//b3429//b0937//b3709//b3908//
CysB-O-acetyl-L-serine	b0812//b0565//b2718//b2631//b2607//b3452//b1265//b1884//b2729//b4198//b2392//b0575//b1732//b4287//b0043//b4063//b2481//b2660//b1747//b0450//b2366//b4013//b2762//b2171//b2199//b1922//b1223//b2497//b1881//b2938//b3870//
DcuR-Phosphorylated	b3277//b3320//b1973//b1287//b3222//b4016//b2840//b3477//b2393//
DnaA-ATP	b3038//b1337//b1547//b2590//b2553//b2703//b1613//b3325//b0928//b2926//b0676//b0484//
DpiA-Pasp	b0112//b1620//b0812//b3171//b3521//b2553//b3567//b0110//b1038//b1474//b3566//
DsdC-D-serine	b4320//b1265//b1241//
EvgA-Phosphorylated	b1712//b0619//b3429//b2194//b1732//b4309//b1608//b4293//b0907//b3751//b1207//b3272//b0156//b1883//b4313//
