#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b1672//b3366//b1782//b3781//
AlaS-L-alanine	b3230//
AllS-allantoin	b3749//b4172//b0350//
AraC-L-arabinose	b2487//b3543//b0929//b3278//b2282//b0365//b2107//b4311//b1263//b2728//b1907//b2557//b0041//b4200//
ArcA-Phosphorylated	b0034//b2094//b4032//b3328//b3449//b4322//b1298//b4698//yegZ//b2498//b2367//b2068//b1497//b4079//b1591//b0616//b2995//b2719//b0873//b1024//b2290//b1683//b0907//b3582//b4067//b1717//b2285//b0929//b0873//b1024//b3241//b3750//b2155//b2163//b4153//b2484//b2208//b4138//b3759//b4100//b3312//b3365//b1851//b2235//b3960//b0776//b3224//b0621//b3708//b0352//b0826//b1852//b0587//b3750//b2996//b2994//b0682//b1321//b2204//b0557//b4009//b0450//b0441//b2498//b4102//b4439//b1244//b2942//b2868//b4120//b4431//b0440//b4264//b2371//b1779//b1247//b3610//b0615//b0936//b0721//b2372//b0221//b2009//b2430//b1010//b3616//b2063//b1256//b0594//b2535//b3423//b2704//b4702//b2492//b4167//b0032//b3368//b4476//b1852//b2296//b3727//b3134//b3721//b2963//b1492//b1512//b1336//b2196//b4032//b3363//b2729//b1225//b4267//b3726//b0178//b0388//b1531//b1225//b1587//b0620//b0591//b2942//b1021//b2224//ilvG_2//b3575//b3666//b4008//b2415//b0597//b1641//b2278//b2723//b2204//b2507//b2417//b3533//b2199//b2236//b4111//b1338//b1587//b4669//b1548//b0959//b2571//b1385//b3114//b0517//b3049//b1679//b0313//b1706//b2393//b1671//b0033//b1746//b2597//b2203//b0428//b2153//b1016//b3423//b3571//b3770//b1850//b3394//b2805//b2500//b1264//b1737//b0758//b3957//b3325//b1500//b1712//b3771//
ArgP-L-arginine	b0734//b3510//b1385//b3113//b1514//b4441//b3456//b4169//b3576//b0399//b0722//b3727//b3750//b3728//b1716//b2554//
ArgR-L-arginine	b3266//b3927//b2669//b2531//b1101//b3912//b3569//b4120//b1338//b1654//b2285//b1160//b3958//b4400//b1212//b3455//b3528//b2374//b1737//b4699//b4177//b1276//b0593//b0970//b2077//b2709//b2868//b1681//b4195//b3781//b4160//b0677//b0996//b0676//b2095//b3425//b4669//b1714//b4288//
AtoC-phosphorylated	b1276//b1516//b4237//b0110//
BaeR-Phosphorylated	b2204//b2840//b4266//b3582//b1226//b2570//b3461//b2279//
BirA-bio-5-AMP	b2800//b0874//b3770//b0042//b1656//
CRP-cAMP	b4502//b4098//b1062//b2232//b4438//b0399//b0338//b2535//b1782//b4175//b1337//b2916//b1493//b1211//b2601//b1387//b1023//b2415//b3318//b4406//b1475//b3774//b1482//b0241//b3236//b3334//b1797//b3409//b4314//b2407//b0592//b0781//b4036//b4196//b0207//b2487//b2507//b0039//b2484//b4249//b2669//b3708//b4187//b4006//b0937//b2589//b0980//b0978//b3461//b2841//b2727//b2763//b1706//b1719//b1041//b3277//b1746//b0044//b2802//b2416//b1597//b1672//b0679//b0112//b1810//b4384//b4075//b1390//b0377//b1227//b0733//b3430//b1397//b0077//b0336//b3845//b4019//b1673//b2029//b0602//b1814//b3072//b0929//b0583//b1515//b1654//b0365//b4242//b0676//b3333//b0605//b2211//b1131//b0161//b0352//b2282//b4167//b2671//b4071//b0378//b2991//b3231//b0189//b4067//b4502//b1324//b2938//b2990//b3781//b2203//b1040//b4319//b3430//b1859//b3575//b2283//b2708//b0033//b4024//b2617//b1885//b3846//b2421//b0365//b0595//b2366//b3230//b0826//b2241//b4705//b0341//b0314//b1006//b0997//efeU_2//b1296//b2424//b3567//b4006//b3450//b1043//b4131//b0368//b3311//b0341//b0675//b2661//b0586//b4287//b0180//b3005//b1528//b0336//b1613//b1324//b0203//b0598//b2464//b1407//b2195//b0367//b3851//b2763//b3317//b2194//b4037//b0975//b1732//b1719//b1590//b0728//b0451//b0996//b0106//b4039//b3424//b2342//b2987//b2697//b4101//b1388//b4167//b1858//b2614//b0153//b0613//b3772//b3316//b2671//b0441//b1719//b4237//b3415//b3855//b0396//b1521//b2867//b4310//b1227//b3357//b1987//b4268//b1040//b2366//b4034//b2732//b2840//b2675//b0523//b3161//b0588//b0031//b2912//b0334//b2500//b1810//b3038//b4014//b3756//b2286//b1212//b3367//b3578//b1109//b0339//b3212//b2719//b1023//b1337//b2421//b1589//b2200//b0044//b4122//b2660//b1012//b2927//b2281//b2091//b0080//b1780//b1743//b4451//b2509//b4187//b1482//b4233//b3869//b1009//b3758//b2630//b4040//b0907//b0151//b3577//b1321//b2276//b4506//b1609//b1210//b4096//b3314//b2092//b4318//b0595//b4438//b1036//b3477//b1515//b1674//efeU_2//b0198//b2212//b1262//b3709//b1891//b4467//b0106//b0931//b0346//b4138//b2957//b4154//b4195//b3224//b3165//b3035//b0515//b2430//b3851//b2911//b1002//b2143//b2242//b0156//b3855//b1395//b1388//b3431//b3036//b2980//b0904//b2975//b2075//b3870//b3530//b0814//b0723//b3766//b0154//b0201//b2702//b0572//b1299//b3403//b3531//b1712//b0614//b4019//b0759//b1385//b1732//b2421//b4194//b0720//b2497//b2702//efeU_2//b2284//b2759//b4131//b3123//b2234//b4287//b0078//b3077//b3912//b1920//b1590//b3273//b3395//b4054//b3610//b1222//b1518//b0202//b1669//b3460//b3168//b0783//b0168//b3236//b3565//b2697//b2730//b0819//b2153//b3959//b2911//b2711//b0763//b2706//b3314//b2507//b0191//b0161//b2375//b1818//b3335//b0031//b3571//b1336//b0346//b2674//b1132//b3368//b4034//b3357//b4467//b2288//b3237//b0440//b3321//b2428//b0201//b3968//b0484//b4699//b2553//b4125//b3667//b1921//b0619//b1988//b3666//b0974//b2287//b0588//b3005//b3237//b3123//b1221//b1396//b0573//b3450//b1888//b4059//b1921//b0615//b3860//b2202//b0334//b1587//b3008//b1015//b3769//b2365//b4399//b0032//b4006//b1022//b2492//b2609//b3115//b1511//b4131//b0241//b1904//b1516//b0430//b2307//b3938//b3221//b1530//b1548//b0116//b1223//b2716//b3334//b0805//b2171//b2290//b0019//b1780//b1535//b0977//b2372//b0048//b2756//b3608//b0032//b2841//b4450//b3272//b2704//b2498//b3806//b2288//b0860//b4384//b4092//b3415//b3908//b4309//b2818//b0167//b4288//b2980//b3424//b3161//b3171//b0977//b1388//b3327//b4195//b0184//b2763//b3749//b2987//b0979//b3759//b2278//b3828//b0204//b1683//b1613//b1680//b4292//b0757//b4313//b2222//b3588//b1210//b1817//b0111//b3168//b4324//b1226//b4202//b0341//b1337//b2756//b2500//b2285//b1324//b3667//b3008//b2758//b1008//b2241//b2731//b0346//b1287//b2469//b0189//b3925//b0566//b3576//b3170//b2148//b0113//b3317//b4264//b1012//b0150//
