#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b4195//b3333//b4152//b2730//
AlaS-L-alanine	b4292//
AllS-allantoin	b3423//b4093//b0929//
AraC-L-arabinose	b3071//b0681//b2074//b4310//b1905//b1301//b1394//b2342//b0111//b0904//b1718//b0820//b2201//b2155//
ArcA-Phosphorylated	b1393//b1275//b0202//b3968//b3600//b0959//b0621//b1324//b1714//b4030//b0974//b2600//b2926//b3960//b2557//b3759//b1670//b1735//b1210//b2975//b1190//b0334//b2551//b4233//b3315//b1223//b2720//b3426//b3576//b0863//b4015//b2573//b2758//b2710//b1130//b3771//b3905//b2421//b0336//b3331//b3417//b1040//b3581//b3508//b1671//b0676//b1888//b3961//b4213//b1887//b2375//b3117//b4290//b4197//b0177//b2278//b2150//b0348//b0570//b1885//b2661//b4154//b3071//b0191//b1850//b3333//b3458//b1264//b0722//b3669//b4073//b0156//b1781//b0311//b2503//b2308//b0031//b3541//b1797//b3278//b3708//b0759//b4005//b2150//b0683//b0431//b3096//b0618//b3751//b1973//b0588//b4033//b1130//b4054//b1102//b2507//b0041//b3583//b2990//b3941//b3709//b1516//b4383//b1819//b2867//b3277//b0339//b1682//b2535//b1680//b1475//b4071//b0860//b1818//b1734//b0614//b3604//b2580//b2994//efeU_2//b3667//b0619//b2751//b1716//b0180//b3905//b2208//b0841//b3575//b3418//b4264//b4293//b0764//b2425//b0038//b3456//b1734//b2674//b3240//b3212//b0557//b3331//b0337//b0863//b3532//b4198//b4314//b3213//b0783//b2235//b0616//b2531//b0613//b2742//b0031//b0522//b2075//b1514//b1212//b4063//b1296//b3441//b1393//b0184//b2580//b1540//b0763//b2867//b0895//b3934//b0776//b0733//b2659//b0350//b2800//b4311//b2482//
ArgP-L-arginine	b0111//b0996//b4197//b3458//b0041//b0109//b2240//b1272//b2287//b0429//b1748//b1613//b4599//b3127//b0886//b0064//
ArgR-L-arginine	b0064//b1391//b0342//b1719//b0592//b3588//b1521//b2751//b3221//b1385//b2926//b0972//b0841//b0781//b2965//b2487//b3415//b0431//b4016//b1321//b1227//b2614//b1395//b1190//b1674//yegZ//b3939//b2991//b3611//b2583//b2531//b1922//b4384//b2926//b1299//b0522//b3939//b3458//b1858//
AtoC-phosphorylated	b2926//b3367//b3409//b0889//
BaeR-Phosphorylated	b0959//b2029//b3852//b3432//b4401//b0722//b3037//b3610//
BirA-bio-5-AMP	b1429//b0734//b4287//b0035//b4000//
CRP-cAMP	b0440//b1038//b4154//b3511//b1597//b0113//b3609//b1492//b0207//b2590//b0183//b1262//b0726//b3437//b2221//b3077//b3938//b2579//b4384//b3118//b2509//b2913//b0613//b3571//b4004//b3511//b0037//b1302//b0587//b3753//b4669//b0161//b4153//b4317//b3493//b4177//b3925//b2499//b2406//b0203//b2720//b3320//b3414//b2530//b2213//b2715//b2288//b3969//b2094//b3831//b4471//b3325//b2276//b2365//b1922//b1227//b0460//b1858//b1038//b1587//b1009//b4384//b2156//b4451//b1680//b1430//b2146//b1805//b4152//b1394//b0048//b4171//b3617//b3432//b2148//b1736//b2204//b3324//b4324//b0040//b2993//b2153//b2572//b2597//b0462//b1796//b2723//b3240//b2708//b4093//b1891//b4115//b1608//b0684//b0388//b2552//b4024//b2313//b3722//b0201//b2222//b2232//b0565//b3868//b4354//b0681//b4241//b2211//b4401//b0928//b4039//b0587//b3939//b1222//b4033//b4093//b4438//b3806//b1814//b1127//b4460//b4071//b2242//b4451//b2421//b3167//b0063//b2155//b2076//b3769//b3518//b3781//b0199//b1390//b2372//b2763//b3574//b1654//b3328//b4033//b0934//b3722//b3543//b2756//b1227//b3603//b2818//b3430//b3770//b1796//b0311//b3855//b3365//b2553//b0432//b3604//b3508//b2560//b3365//b1492//b1395//b2903//b0763//b3241//b0115//b3601//b1715//b0863//b1393//b2600//b2150//b3599//b2757//b0168//b1335//b4005//b3261//b3541//b1296//b3906//b0034//b0077//b3572//b4663//b0864//b4321//b1022//b4096//b1252//b2422//b2368//b4169//b1043//b0682//b1322//b3608//b2726//b1746//b3854//b0928//b2997//b3415//b0720//b3366//b2287//b0591//b0199//b1023//b2372//b0574//b2994//b0019//b1007//b3092//b4398//b3540//b3038//b0340//b2697//b4324//b4106//b0061//b0039//b2912//b1517//b1796//b0179//b2757//b1736//b2580//b3207//b3417//b3567//b3113//b0203//b4074//b0617//b2979//b2215//b1590//b4241//b1379//b4129//b2341//b2307//b2344//b2584//b3318//b0820//b3528//b3521//b1300//b2799//b3169//b2571//b4069//b1415//b1223//b3870//b1889//b2752//b2600//b1007//b1591//b3855//b0116//b2490//b1006//b0366//b2366//b1476//b2239//b0330//b0935//b0390//b1298//b1781//b4035//b0352//b2280//b1890//b1020//b3601//b0115//b1042//b3970//b1127//b2155//b2801//b2201//b0180//b1321//b0044//b1392//b3172//b3511//b0125//b4007//b3333//b1587//b2481//b3242//b0974//b2277//b1672//b4009//b0221//b4024//b0977//b0679//b2366//b4392//b2194//b3454//b0333//b4317//b2977//b1223//b1415//b2741//b3212//b2365//b1002//b0594//b0150//b4105//b2942//b0782//b2609//b2223//b3544//b0904//b4152//b3668//b0273//b1498//b3727//b0335//b1501//b2591//b3722//b0337//b2987//b3905//b0044//b0403//b1851//b0565//b2279//b1781//b4054//b3615//b4196//b1515//b3599//b4451//b1136//b3530//b2866//b4506//b0895//b3096//b3564//b0970//b3853//b4291//b3753//b4315//b0388//b3025//b0679//b0595//b2231//b3167//b2198//b2009//b3132//b2366//b0338//b4476//b2429//b3321//b3845//b2706//b3126//b1797//b2961//b0756//b3403//b0154//b0441//b3781//b2759//b2731//b4175//b3133//b2805//b0156//b2554//b0107//b3904//b3092//b4450//b3095//b3414//b1670//b1012//b3608//b0039//b3577//b2535//b4200//b4187//b1395//b0778//b3241//b3721//b4075//b2344//b3938//b2697//b1920//b0333//b0039//b1127//b0377//b0042//b2200//b2729//b0614//b4637//b0347//b2759//b1780//b3518//b0677//b0183//b3971//b4133//b4237//b2675//b3941//b0862//b0124//b1130//b1042//b0889//b0936//b3600//b1612//b2308//b4196//b4035//b4036//b0106//b1022//b0593//b2242//b1323//b2995//b3769//b2903//b1656//b3609//b1109//b3906//b2552//b1904//b2713//b4471//b3773//b3321//b1396//b2676//b0411//b0367//b3599//b2243//b0928//b0684//b3212//b0872//b0388//b2296//b0335//b2307//b2572//b0388//b4326//b4173//b2993//b0450//b2470//b0722//b3960//b2590//b0335//b0199//b0035//b0032//b3905//b0115//b2156//b0201//b4177//b3531//b2503//b3324//b4502//b1826//b1335//b1748//b0184//b2199//b0935//b2805//b1982//b3335//b0587//b3771//b1547//b1394//b1901//b1062//b3701//
