#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b1041//b3278//b0152//b2232//
AlaS-L-alanine	b4367//
AllS-allantoin	b0398//b0755//b1670//
AraC-L-arabinose	b2241//b3869//b0115//b4310//b2242//b1547//b4118//b0617//b1535//b4399//b2750//b1429//b4018//b2371//
ArcA-Phosphorylated	b0337//b0106//b2608//b3426//b1482//b3938//b3903//b4400//b0676//b0721//b1324//b0598//b4024//b1262//b3005//b3207//b2406//b2552//b2199//b4115//b3479//b4705//b4058//b0335//b0311//b2675//b1680//b2916//b1743//b4160//b0168//b2911//b1387//b2763//b0432//b0336//b0340//b0860//b3134//b2607//b2242//b0313//b1588//b2957//b1397//b0723//b0462//b0344//b3569//b2074//b1324//b0616//b1336//b2530//b2584//b3356//b3169//b0613//b0031//b2721//b0351//b0598//b4035//b4240//b1252//b2093//b3277//b0080//b3363//b3426//b4079//b2995//b0462//b3579//b1588//b1209//b3092//b0202//b1521//b0783//b2313//b2961//b3093//b2979//b4024//b0191//b2241//b0398//b3830//b3608//b2374//b4567//b1287//b4062//b4007//b1922//b2759//b0034//b3702//b2943//b3317//b0618//b1006//b0620//b0594//b2202//b0462//b2867//b2277//b0523//b3451//b1850//b1609//b1858//b1671//b0861//b3667//b1244//b1276//b4019//b0959//b1272//b4310//b0585//b3394//b0189//b0598//b2497//b3530//b0330//b2709//b0826//b1517//b0429//b1102//b3508//b3708//b3125//b1987//b1858//b0682//b4316//b4035//b3610//b2925//b3544//b3424//b3581//b1892//b4320//b2977//b0623//b4567//b3278//b0034//b2675//b0202//b2221//b3243//b1714//b4450//b0904//b1797//b2964//b1298//b3615//b2284//b2552//b0116//b3667//b4033//b1036//b3781//b3272//b4068//b4095//b2799//
ArgP-L-arginine	b0970//b2393//b2560//b3272//b2197//b2712//b2204//b1062//b4171//b0180//b4316//b4032//b3455//b2093//b2223//b3828//
ArgR-L-arginine	b0765//b2741//b2285//b0826//b1859//b3431//b0889//b3312//b1885//b3580//b3940//b2741//b1010//b0904//b3959//b3326//b0931//b3318//b1987//b4032//b1781//b0565//b1101//b4018//b4075//b0975//b2763//b3403//b4115//b2107//b4426//b3540//b1781//b0044//b3864//b0970//b3829//b1706//b2143//
AtoC-phosphorylated	b3572//b3368//b4098//b3368//
BaeR-Phosphorylated	b4153//b1260//b2149//b0565//b4200//b0775//b1501//b1227//
BirA-bio-5-AMP	b3611//b2607//b0429//b0619//b0583//
CRP-cAMP	b1041//b3452//b0812//b1209//b2155//b0204//b2497//b4400//b0154//b2481//b2283//b3321//b3241//b1589//b0484//b0841//b0040//b1621//b3418//b1738//b2370//b1039//b3127//b4111//b0756//b3852//b2152//b2149//b1241//b3727//b1857//b1111//b2201//b3773//b0108//b0812//b3416//b3540//b0957//b0936//b1391//b0351//b4067//b2092//b3170//b0168//b0339//b4006//b3207//b0758//b3236//b1335//b0776//b3831//b0042//b0592//b4120//b1513//b2990//b2617//b3081//b2704//b0759//b3479//b4093//b1655//b1532//b1264//b1006//b2572//b3008//b2095//b0606//b4441//b3166//b2285//b2490//b2838//b1221//b3241//b2551//b0388//b3828//b0995//b0109//b2938//b3583//b3959//b1671//b2091//b1680//b2368//b3243//b0400//b4092//b0153//b1859//b2559//b2421//b2425//b3960//b4168//b3579//b3327//b1781//b2284//b2553//b0754//b3363//b3260//b3830//b2799//b0061//b3430//b3260//b3170//b1745//b0565//b4238//b1859//b0411//b0820//b1717//b3940//b4079//b2503//b1387//b3242//b1851//b2868//b4450//b2600//b0676//b0109//b0758//b2093//b1389//b4133//b0598//b0153//b2762//b1338//b3450//b4115//b3394//b2742//b2242//b3417//b0570//b3610//b2741//b0785//b1530//b2666//b3757//b3070//b0352//b2993//b4062//b2763//b1713//b2235//b2221//b3450//b0334//b1011//b4213//b0945//b1334//b0199//b4102//b2487//b0431//b2925//b1498//b3126//b3575//b0341//b4032//b4118//b0180//b4383//b3611//b1024//b4171//b2993//b0201//b0623//b0864//b1717//b1851//b0431//b0430//b0872//b4313//b0241//b3221//b0863//b2763//b1656//b3423//b2284//b4671//b3319//b3477//b3359//b3134//b2866//b0080//b0726//b3275//b3518//b2741//b4040//b2552//b3829//b1738//b1297//b1537//b1655//b2994//b2757//b3167//b1528//b1265//b1780//b4197//b0313//b3092//b0351//b1023//b1608//b0841//b1548//b3092//b2528//b0338//b2852//b4354//b4671//b2707//b3038//b1260//b4118//b2805//b3582//b2375//b2078//b4431//b2662//b3934//b0996//b1394//b2707//b4476//b3851//b2287//b0166//b4238//b1022//b3688//b3394//b1021//b1891//b1521//b1016//b3165//b1302//b0338//b1430//b3169//b2840//b3038//b0516//b1589//b1779//b4034//b2368//b3860//b2927//b1208//b1546//b2204//b4209//b0594//b3134//b2277//b0168//b1272//b4476//b2763//b4069//b0350//b0515//b2369//b1612//b3542//b1276//b3939//b2607//b3722//b0763//b1546//b2364//b0873//b2296//b3671//b0729//b2288//b0178//b0178//b2150//b4354//b3096//b1718//b3321//b0605//b3831//b2283//b2913//b3941//b0683//b2925//b2393//b1735//b1395//b1335//b0203//b3133//b2704//b3168//b3579//b1748//b0682//b4125//b1798//b3403//b2573//b4310//b2491//b1397//b0201//b1884//b1038//b0774//b3273//b0389//b4093//b3076//b2423//b3165//b3393//b1532//b2297//b2197//b1101//b3528//b4268//b0034//b3902//b2107//b0591//b2282//b0350//b3438//b4062//b3863//b0972//b0889//b0108//b2200//b2485//b0727//b2236//b3616//b2977//b2307//b0776//b3456//b3318//b1717//b0199//b1591//b2588//b4201//b3166//b1212//b1407//b3335//b0895//b2942//b2583//b4233//b4003//b4567//b0727//b2531//b4314//b2588//b3603//b0774//b2713//b1397//b3544//b1680//b4416//b1716//b0273//b0776//b0933//b0596//b3567//b3221//b2662//b1043//b3940//b2994//b3363//b2630//b0397//b2617//b3770//b2529//b4174//b0622//b1021//b3721//b3769//b3759//b3368//b4062//b1805//b2580//b0894//b0586//b4382//b0974//b1531//b1850//b1814//b0574//b0515//b2482//b4670//b3313//b2079//b3165//b3260//b0615//b0184//b1112//b0440//b1300//b2706//b0757//b2416//b3081//b1920//b1015//b2731//b2096//b1798//b4355//b4233//b0314//b0339//b4154//b4013//b1597//b2754//b0336//b3476//b3702//b3117//b0978//b2150//b0109//b2675//b1886//b2923//b3544//b3600//b1744//b1881//b0937//b3134//b4502//b0980//b0757//b0734//b4592//b2840//b3132//b2838//b3772//b1735//b1062//b1858//b1683//b2424//b1814//b4074//b2760//b2487//b2590//b4266//b0820//b2242//b0593//b3125//b0331//b1655//b0040//b4124//b1681//b3806//b3223//b0928//b0863//b2805//b3414//b0168//b1430//b1010//b3227//
