#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b0523//b2669//b2311//b4014//
AlaS-L-alanine	b3609//
AllS-allantoin	b0571//b4008//b3005//
AraC-L-arabinose	b1528//b3324//b3724//b2726//b3037//b2666//b3688//b2801//b3480//b3925//b4034//b4196//b1299//b0583//
ArcA-Phosphorylated	b3724//b0997//b4309//b1622//b2976//b0032//b1008//b0411//b1616//b3708//b4399//b4326//b3611//b1394//b1905//b3531//b1744//b0720//b0183//b4111//b3970//b2152//b1654//b0461//b0618//b1680//b2416//b2995//b1272//b2916//b2551//b1719//b3724//b0339//b2212//b4265//b4698//b0342//b0077//b1297//b4014//b2718//b3927//b2498//b3845//b3671//b0189//b2942//b0764//b3941//b4637//b2486//b0517//b3453//b2309//b2559//b2802//b0727//b2368//b0166//b4177//b1621//b1298//b3450//b0929//b0621//b4062//b4431//b2370//sroD//b2608//b3599//b0113//b1385//b3133//b4124//b2364//b0032//b0347//b1669//b0184//b1736//b1670//b4008//b0190//b4383//b0903//b0724//b3772//b3409//b2718//b2671//b1887//b4037//b2801//b4160//b0517//b0959//b1674//b3927//b0115//b3531//b2155//b1810//b3722//b2421//b1252//b1298//b3588//b2489//b1682//b2979//b3725//b1736//b1858//b1011//b4238//b2091//b3117//b0733//b0339//b1761//b0365//b4170//b4264//b2554//b3368//b2923//b2465//b3469//b4323//b2589//b2482//b4319//b0342//b2288//b1008//b4268//b1256//b4037//b2482//b2243//b1038//b1421//b1655//b1781//b0979//b2417//b3533//b4138//b0241//b2535//b4441//b4151//b1512//b1394//b3845//b0042//b3851//b3455//b1006//b1384//b0312//b2600//b1127//b3667//b4004//b1782//b4320//b3169//b0034//b2202//b2313//b1641//b2085//b3394//b4196//
ArgP-L-arginine	b0975//b2535//b4663//b2236//b1492//b1680//b3359//b3125//b4233//b2552//b2490//b2923//b2867//b2799//b3828//b4316//
ArgR-L-arginine	b0602//b1111//b4381//b3806//b3403//b4095//b3667//b0593//b3405//b3726//b4196//b0675//b1546//b4068//b4506//b1037//b0764//b2706//b4290//b0351//b1042//b1735//b1674//b1421//b2234//b4467//b0516//b1130//b3221//b1674//b0977//b3241//b3942//b3846//b3315//b3169//b0605//b2617//b4187//
AtoC-phosphorylated	b2964//b2716//b0152//b1512//
BaeR-Phosphorylated	b1733//b3608//b2509//b2311//b0397//b4159//b3617//b0440//
BirA-bio-5-AMP	b1002//b4311//b0602//b3092//b2492//
CRP-cAMP	b3509//b2725//b1620//b3723//b2107//b4289//b0861//b1888//b2483//b3461//b3870//b1334//b1821//b2715//b3771//b2719//b3578//b2926//b1796//b4131//b1735//b0553//b2063//b1023//b2912//b0613//b3748//b0613//b1890//b3430//b2163//b2150//b2095//b0758//b3939//b3273//b1212//b2717//b1256//b4699//b2942//b1109//b0588//b3328//b3568//b2841//efeU_2//b3365//b3403//b1706//b3859//b3927//b4293//b1669//b3124//b4014//efeU_2//b2283//b0432//b2993//b0111//b1492//b2716//b4171//b4441//b1430//b2728//b2414//b2372//b2194//b0724//b1589//efeU_2//b2241//b3125//b1208//b1886//b2282//b1656//b3701//b0945//b0931//b0895//b4033//b0782//b4073//b3756//b4355//b0341//b4397//b2715//b3124//b0389//b3277//b0586//b3869//b0077//b3035//b0205//b3860//b0515//b1821//b1519//b2075//b1733//b3393//b3829//b4154//b1590//b2476//b0198//b3319//b0676//b1043//b4074//b2417//b4007//b1136//b0384//b3450//b3275//b3168//b2980//b1818//b1287//b1498//b3330//b1062//b2288//b3135//b3438//b4040//b0896//b4063//b3958//b4441//b2500//b4290//b4151//b4400//b3476//b1886//b3418//b2752//b0080//b0340//b4018//b2927//b3449//b4039//b3274//b3223//b4417//b2674//b0337//b0594//b0338//b2531//b0907//b0907//b3035//b0166//b0777//b3230//b1517//b2215//b4171//b3025//b4074//b2242//b0976//b0484//b3092//b2942//efeU_2//b4105//b2868//b0606//b4202//b1621//b4292//b2276//b0864//b3766//b2804//b2570//b1492//b0726//b1681//b3906//b2705//b2572//b2801//b0078//b3708//b2469//b3926//b0403//b4237//b4138//b2799//b1814//b1222//b0887//b0390//b2554//b3171//b1683//b1852//b4502//b1782//b3961//b2531//b4426//b0348//b0621//b1546//b0312//b1334//b0757//b1737//b0411//b0523//b3580//b1224//b1396//b3077//b2990//b1519//b0908//b3518//b0587//b1209//b3863//b0296//b3212//b2996//b0440//b2755//b2712//b2866//b3325//b4309//b2211//b2705//b2196//b4194//b1658//b0734//b2486//b1113//b2589//b1430//b2993//b0565//b2091//b3540//b4097//b2676//b1225//b0785//b1672//b2232//b3668//b3533//b0759//b2943//b4249//b2063//b1622//b3169//b1672//b4401//b3274//b3569//b0340//b4239//b3617//b4100//b1499//b4502//b2671//b3450//b0675//b0805//b3864//b3408//b0077//b0896//b0945//b0616//b4393//b1782//b0585//b1260//b3727//b0759//b0346//b4249//b2580//b0109//b3478//b3971//b4289//b4063//b2715//b3830//b3266//b1474//b3410//b3460//b3077//b3726//b3772//b2498//b4131//b2759//b0440//b0570//b2731//b3277//b3617//b1714//b4100//b2306//b0192//b0390//b3096//b1020//b0614//b3830//b1243//b3939//b3806//b1397//b3511//b1021//b1883//b0462//b0572//b2976//b1287//b2500//b2994//b0975//b4118//b3025//b0617//b0461//b3588//sroD//b1263//b0602//b4417//b0595//b1336//b3863//b1272//b0368//b1782//b1819//b4382//b0031//b2208//b1207//b0205//b2241//b2617//b3092//b1513//b1102//b0776//b3806//b2755//b3415//b3758//b4354//b0337//b2799//b1530//b0593//b0726//b3581//b4417//b1395//b2606//b3207//b0585//b3037//b0682//b0340//b1112//b0189//b1859//b3312//b2276//b1334//b1516//b2976//b2607//b2310//b0933//b2711//b2762//b3616//b4124//b2975//b0976//b0623//b0907//b4115//b3722//b1706//b1681//b0432//b3363//b4040//b3709//b4034//b3667//b1617//b2990//b2976//b4093//b3600//b2583//b2962//b4401//b3481//b1038//b3415//b0114//b2490//b1900//b0204//b3334//b1514//b1160//b0777//b3769//b0620//b2414//b3469//b0450//b1012//b2838//b2241//b1042//b1024//b2372//b0675//b1205//b3831//b0778//b4406//b4441//b1858//b1850//b3365//b1748//b1900//b3457//b4383//b1247//b0936//b2221//b0113//b0112//b2488//b1852//b0339//b4014//b3868//b2708//b3167//b1858//b0605//b3769//b0759//b3424//b3851//b3750//b2212//b1038//b1706//b1779//b4187//b0190//b4702//b4416//b0908//b3319//b0623//b4070//b2617//b2212//b1514//b4074//b3450//b4030//b1782//b1530//b1883//b0861//b3927//b3927//b2927//b3757//b1127//b2905//b3669//b2530//b0734//b4069//b2143//b3604//b2242//b0484//b0570//b2531//b3578//b4398//b0757//b4069//b0428//
