#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b4592//b4702//b3599//b2372//
AlaS-L-alanine	b4592//
AllS-allantoin	b1517//b2508//b4125//
AraC-L-arabinose	b4119//b2531//b0617//b1704//b3575//b1641//b4153//b1540//b3670//b1519//b3518//b0778//b4168//b0118//
ArcA-Phosphorylated	b0827//b0183//b4637//b4013//b1737//b3521//b1748//b3478//b0064//b3846//b3615//b4033//b2721//b2288//b2368//b1706//b4153//b0894//b2232//b3365//b4239//b2606//b4159//b3313//b0389//b1904//b0889//b3569//b0937//b4398//b3114//b2235//b3325//b0202//b3363//b3772//b0182//b0522//b4511//b1684//b3366//b4194//b3583//b2153//b0331//b0516//b4034//b1516//b1036//b0764//b4040//b1391//b4439//b1429//b3225//b1892//b0970//b2367//b3166//b2146//b4035//b2143//b4441//b0759//b4384//b0150//b3450//b1208//b3276//b4392//b2757//b2212//b2559//b4451//b3666//b2705//b0591//b2465//b0191//b2285//b3925//b1748//b0523//b0598//b3430//b3243//b0775//b2375//b2560//b1891//b4313//b4154//b3616//b2841//b4197//b1299//b3565//b1594//b2573//b3583//b2486//b0123//b0998//b1296//b1501//b3393//b1109//b2755//ilvG_2//b0933//b3127//b3541//b1336//b0153//b4072//b1588//b1012//b3319//b4399//b4175//b0873//b1002//b2913//b1421//b1674//b4476//b3454//b0368//b3911//b1889//b0109//b2712//b2992//b1476//b0574//b0775//b4238//b4019//b3008//b0904//b1208//b0805//b0296//b2278//b0522//b1818//b4309//b2583//b2063//b2151//b3231//b1260//b1732//b3670//b3579//b0572//b3828//b3081//b2551//b3758//b4175//b2975//b1587//b4254//b2375//b3171//b3902//b2156//b1493//b0860//b2206//b1394//b0679//b0588//b1272//b2236//b2291//
ArgP-L-arginine	b0814//b3532//b2196//b4160//b2560//b3213//b3423//b2485//b3609//b0517//b2663//b0335//b2535//b0365//b4030//b0430//
ArgR-L-arginine	b0557//b4153//b2487//b4014//b0522//b0720//b3926//b3453//b4100//b0033//b1734//b2674//b3404//b0908//b1591//b2926//b4400//b1002//b4094//b3828//b4019//b1227//ilvG_2//b1252//b4039//b1907//b4058//b1517//b1850//b1338//b4310//b0179//b4637//b0756//b4059//b0929//b0734//b0756//b0182//
AtoC-phosphorylated	b0755//b0352//b0895//b2469//
BaeR-Phosphorylated	b0827//b1043//b1338//b4426//b0118//b1160//b4238//b2755//
BirA-bio-5-AMP	b3580//b2206//b0273//b0388//b2487//
CRP-cAMP	b3781//b2926//b3025//b2529//b2241//b1882//b3367//b0118//b1335//b2279//b4321//b4669//b2572//b1337//b0240//b2215//b1737//b1892//b3318//b4426//b1224//b2469//b4039//b1719//b1287//b4382//b1782//b0041//b3417//b0570//b4120//b0106//b3311//b3723//b1748//b4131//b3274//b2393//b2938//b0398//b2755//b0723//b3416//b0776//b1888//b3576//b3564//b3325//b0589//b2912//b1244//b3132//b2912//b0048//b3423//b1127//b1011//b1207//b0756//b0205//b2590//b2552//b3759//b1261//b3666//b3781//b3566//b3868//b2422//b3616//b3416//b3726//b2980//b2291//b2196//b1300//b4111//b4092//b3132//b4039//b1102//b3311//b1514//b0618//b3544//b1396//b4663//b2669//b1497//b2584//b4187//b0880//phnE_2//b1513//b1337//b3769//b1497//b1518//b1597//b2277//b2666//b3859//b4406//b4030//b0894//b2608//b0756//b4102//b0384//b0880//b0903//b4317//b2962//phnE_2//b2430//b1415//b0765//b4076//b1497//b2570//b3454//b2663//b0976//b0156//b4036//b4097//b3927//b2243//b3432//b0080//b1817//b0041//b0861//b1987//b3318//b3313//b0330//b3366//b2723//b3449//b2487//b2727//b1160//b4015//b3116//b0782//b3117//b2559//b3320//b2725//b0462//b0970//b2231//b0605//b2713//b2371//b0765//b2151//b0805//b4416//b3126//b3431//b3278//b0337//b1015//b2866//b2711//b4201//b2498//b1010//b2530//b3221//b2675//b1796//b3568//b2697//b1516//b2370//b0039//b2068//b1276//b2609//b2994//b1389//b4637//b2373//b1519//b1287//b1499//b1205//b1498//b2171//b3480//b2068//b4241//b2803//b3224//b3134//b2368//b4154//b2804//b2722//b3456//b0064//b4202//b2416//b4120//b3476//b1548//b1131//b4203//b2571//b2497//b2962//b0623//b4015//b1393//b2465//b2720//b3334//b1497//b2990//b1745//b3479//b4318//b0042//b4098//b4317//b0903//b1736//b4019//b1887//b3571//b2943//b1037//b0107//b0904//b2310//b4239//b2297//b4699//b1042//b2222//b4096//b3454//b2290//b1498//b3611//b1886//b3227//b2406//b0114//b1884//b2957//b2076//b2508//b1393//b2990//b0566//b3392//b1296//b2482//b1006//b3265//b2673//b1038//b1737//b2212//b0397//b2484//b1547//b3408//b2075//b2996//b2742//b3118//b1682//b2076//b2570//b4670//b0587//b0957//b1673//b0597//b2205//b3365//b0311//b0996//phnE_2//b2726//b2107//b4367//b1528//b1160//b4100//b0123//b1324//b4663//b0775//b0460//b4004//b3452//b1321//b1338//b4115//b2927//b4322//b2718//b3772//b2092//b3567//b1907//b1719//b0974//b2535//b4000//b4073//b0564//b3132//b0432//b1220//b0861//b2903//b0383//b1747//b4502//b2535//b1492//b0907//b3313//b0777//b0038//b2374//b1475//b2711//b0903//b2107//b4059//b1262//b1127//b4567//b0031//b4506//b2708//b0973//b1798//b3403//b3076//b3540//b4133//b2727//b1062//b2763//b4637//b0460//b2079//b3493//b3671//b4705//b3166//b1497//b0785//b1528//b3860//b3134//b1706//b0861//b3405//b0615//b0873//b4167//b4249//b2557//b1746//b1225//b2975//b2841//b1260//b0782//b3860//b2464//b1390//b3416//b0152//b0721//b4019//b3460//b2868//b1475//b0523//b1818//b4238//b0430//b2590//b3481//b2171//b1615//b0564//b1227//b1321//b2996//b4006//b3116//b2758//b2199//b0184//b2703//b1036//b3161//b2722//b4291//b4321//b0484//b3221//b4005//b2802//b0998//b2818//b2508//b2232//b2991//b0349//b3750//b2092//b3477//b2199//b4034//b3493//b3081//b0776//b2818//b0152//b0199//b0335//b4167//b2367//b3903//b2500//b0522//b2762//b4322//b0757//b0585//b4194//b1210//b3579//b1615//b2529//b0296//b4004//b3165//b0972//b3123//b0451//b4367//b2703//b3582//b1744//b4074//b3667//b1597//b1021//b4309//b3242//b3451//b0887//b0933//b1132//b0191//b1620//b0591//b0020//b0365//b0979//b2707//b0199//b1247//b2489//b4439//b0203//b3758//b3583//b3049//b3518//b2722//b4200//b3709//b1608//b4502//b2706//b3169//b0349//b2297//b0154//b2212//b2407//b4095//b2557//b2276//b2151//b0334//b3212//b3766//b1900//b0346//b3227//b0763//b2676//b1500//b4054//b2630//b4240//b1024//b4099//b0460//b4118//b4209//b1393//b2491//b1920//b0430//b3971//b3454//b1022//b1113//
