#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b1819//b4119//b1672//b4106//
AlaS-L-alanine	b1540//
AllS-allantoin	b4070//b1322//b2372//
AraC-L-arabinose	b1514//b2146//b1901//b2590//b2659//b2204//b2428//b0722//b3424//b4131//b1987//b0676//b4238//b2937//
ArcA-Phosphorylated	b3441//b3968//b3170//b2994//b3961//b2476//b2483//b4072//b2286//b0353//b2992//b2483//b4398//b4095//b0887//b3123//b1810//b2368//b2600//b0584//b2077//b2754//b0619//b3036//b3700//b2707//b2482//b3431//b2287//b4637//b2417//b0602//b0613//b3320//b1620//b3617//b1884//b2234//b0106//b1655//b3941//b2660//b4095//b4032//b2674//b3845//b3409//b4702//b1041//b2344//b0953//b1819//b3609//b2571//b0400//b1901//b4637//b1256//b2617//b2508//b3753//b2236//b0377//b4320//b3480//b3940//b1591//b4097//b0034//b2614//b0933//b2976//b3773//b2416//b1798//b1680//b2280//b0403//b2923//b1492//yegZ//b3608//b2211//b3773//b1011//b2987//b0515//b4322//b2937//b0036//b0077//b3750//b1670//b1616//b3759//b3330//b0733//b4267//b3758//b4160//b1492//b2393//b1743//b3426//b1501//b2727//b2311//b0154//b0019//b3774//b2697//b2284//b1516//b2079//b3531//b4417//b0203//b1517//b2094//b4317//b4397//b0592//b4092//b4132//b2311//b2068//b4004//b2291//b0860//b2308//b4079//b4416//b2867//b1101//b1220//b0177//b2614//b1973//b4173//b1616//b2206//b3167//b1042//b1247//b0908//b2923//b0757//b0033//b0366//b1706//b0124//b2673//b0590//b3941//b0352//b4326//b2803//b4175//b2422//b4471//b4399//b4319//b0592//b4054//b3926//b0572//b4063//b3437//b2756//b1608//b0344//b3480//b2708//b2571//b3859//b0723//b1796//
ArgP-L-arginine	b0411//b3577//b1859//b4291//b4034//b0683//b0039//b4105//b1591//b4289//b2802//b0970//b1714//b0937//b2708//b2719//
ArgR-L-arginine	b1043//b2722//b0974//b1748//b0397//b0061//b2213//b2993//b4015//b0020//b1850//b1852//b3493//b2715//b1012//b1781//b2991//b2310//b3457//b3458//b4471//b3231//b4063//b2203//b2588//b3854//b1921//b0683//b2589//b4054//b1111//b3700//b1241//b3366//b3583//b3260//b1398//b1719//b0153//
AtoC-phosphorylated	b2710//b1012//b3313//b2803//
BaeR-Phosphorylated	b1392//b3212//b4058//b0019//b3315//b2276//b4392//b4254//
BirA-bio-5-AMP	b3870//b3707//b1734//b1715//b0341//
CRP-cAMP	b0682//b2992//b1988//b3567//b0887//phnE_2//b4003//b2762//b4292//b3604//b1887//b2153//b4324//b0111//b0368//b4315//b0934//b2763//b3971//b2366//b4291//b3609//b0396//b1265//b2750//b1407//b3221//b0864//b1745//b2371//b0522//b1737//b0153//b0872//b3708//b4059//b1272//b1042//b3533//b3912//b1517//b0377//b0618//efeU_2//b2732//b4291//b0733//b1886//b2417//b3425//b1130//b1641//b3165//b0587//b1210//b0462//b2313//b0197//b3574//b2406//b1393//b4202//b3863//b3750//b2207//b2508//b0553//b4030//b2804//b2707//b0430//b2720//b3242//b4242//b3237//b0516//b0776//b0616//b3438//b3166//b3261//b4069//b3575//b2148//b0595//b4392//b1611//b3723//b2659//b2979//b1037//b3610//b4382//b4291//b4321//b4467//b4106//b4015//b3277//b1321//b0429//b2492//b4125//b4111//b2392//b0365//b2306//b3414//b3671//b0566//b2075//b3335//b0078//b1182//b0198//b3169//b3276//b0887//b3171//b1287//b3961//b4010//b3672//b3278//b4037//b2764//b3038//b3392//b4018//b1499//b0411//b3357//b4067//b2078//b0189//b2143//b4310//b3321//b3365//b2156//b1780//b3314//b0591//b2374//b2297//b0061//b2206//b0826//b1012//b3934//b1190//b2666//b1782//b0886//b1062//b2240//b4431//b4322//b4398//b4242//b1129//b3828//b3125//b4209//b2584//b0180//b4040//b4502//b3829//b3393//b1621//b1397//b0997//b0296//b3321//b0463//b0336//b4471//b0614//b3327//b3700//b2241//b1062//b0805//b0931//b0729//b3416//b0351//b4398//b2704//b3123//b1744//b3456//b3237//b1298//b3574//b4129//b2291//b3860//b4399//b1421//b3759//b3851//b3057//b4067//b0935//b2720//b3273//b1535//b3927//b0197//b2987//b1011//b1514//b2990//b3708//b1393//b1492//b3828//b0125//b3333//b4062//b0184//b4097//b0156//b2662//b3092//b0959//b4317//b2344//b3532//b4441//b3926//b1882//b3454//b3724//b3581//b0584//b3611//b3410//b4265//b0044//b3493//b1746//b2726//b3316//b4154//b1243//b3093//b0484//b3781//b1734//b3171//b0997//b3617//b1513//b3426//b0342//b0827//b1036//b0377//b2414//b2311//b1211//b1712//b4264//b1890//b3574//b3599//b0350//b3540//b3968//b0037//b1391//b4249//b2717//b3315//b2617//b2754//b4037//b3405//b0574//b1987//b1641//b0759//b2469//b1684//b1476//b2722//b2486//b2155//b0975//b4076//b4311//b4177//b1655//b3008//b1024//b0880//b4013//b4073//b4197//b0676//b0451//b4705//b1322//b3321//b3426//b3583//b2662//b2553//b2406//b3314//b3569//b4154//b4004//b2975//b1395//b2280//b0584//b0675//b0345//b2756//b0593//b0205//b3770//b0861//b4698//b0895//b1735//b1891//b0931//b3927//b2096//b3588//b4030//b4567//b2717//b1261//b1540//b3942//b0862//b1415//b3236//b2278//b1814//b3172//b4239//b4132//b3335//b2659//b1227//b1101//b2194//b2484//b0044//b1113//b2029//b4014//b2607//b3610//b3276//b3566//b1322//b3859//b2993//b2904//b0863//b2601//b4198//b1796//b3583//b2659//b1532//b2997//b4040//b1131//b4288//b2283//b1256//b2589//b3671//b2937//b0039//b4567//b3026//b0523//b3751//b4287//b3359//b1513//b3455//b1500//phnE_2//b1673//b3231//b4288//b3428//b2423//b3331//b0202//b2584//b1511//b1713//b4122//b2957//b3114//b3272//b4007//b3701//b3359//b1008//b3125//b2905//b1532//b0593//b1681//b2224//b2085//b0107//b0348//b0204//b2758//b4159//b2469//b4007//b2671//b3127//b2313//b3599//b2414//b2991//b3749//b2554//b3564//b2990//b0037//b4209//b0727//b4326//b4381//b2711//b1743//b4151//b2992//b4100//b4355//b0957//b0352//b2710//b0118//b1024//b0683//b4039//b0565//b0115//b2838//b3026//b4075//b3671//b3460//b2370//b1421//b0841//b2852//b4122//b2482//b1888//b4097//b2600//b1746//b1588//b2288//b1904//b0615//b0178//b3859//b4009//b4106//b4139//b0036//b1547//b1040//b4037//b3725//b3359//b4321//b4288//b3477//b2306//b2148//b0683//b2597//b1379//b3227//b4059//b1252//b2092//b0784//b0592//b0396//b1498//b0723//b0617//b3450//b0933//b1988//b0342//b0205//b3312//b1921//b2601//b0974//b2570//b0734//b3480//b4040//b2094//b4172//b1613//b1920//b1388//b2284//b2977//b0336//
ChbR-Monoacetylchitobiose-6P	b4195//b3124//b0181//b1746//b2720//b2373//
CpxR-Phosphorylated	b0996//b0734//b4097//b2276//b2731//b4133//b4092//b0597//b0781//b0389//b1900//b0330//b0593//b3902//b3167//b2429//b0889//b0597//b1036//b3582//b4200//b4122//b0564//b0820//b0039//b0827//b2485//b4383//b2601//b2764//b3476//b2213//b0998//b3572//b3241//b0860//b2367//b2242//b0341//b0522//b3113//b0872//b4460//b1276//b4426//b4008//b1036//b2092//b2079//b4291//b4040//b1514//b4398//b1129//b0597//b1826//b3313//b3566//b3846//b0727//b3318//b3700//b4393//b0400//b2601//b4079//b1798//b2751//b2423//
CreB-Phosphorylated	b2752//b1037//b3035//b3572//b2529//b3006//b4019//b0763//b2866//
CueR-Ag	b0677//b3313//b2342//b2311//b1501//b2078//b0044//
CueR-Cu+	b0177//b4071//b2676//b2710//b2724//b3854//b1621//
CuerR-Au	b3600//b0572//b2754//b1714//b0614//b1810//b2997//
CusR-Pasp	b0114//b2764//b1779//b1385//b3242//b3452//b2364//b0782//b4398//b0759//b1476//b3700//
CynR-Cyanate	b3721//b4173//b1129//b2528//
CysB-N-acetyl-L-serine	b0945//b2424//b2571//b3026//b0980//b4450//b4152//b2755//b3852//b1429//b2485//b0311//b0523//b2236//b3510//b3329//b0515//b2841//b0181//b2711//b4237//b1042//b3870//b2723//b3006//b2428//b0755//b0584//b1493//b3564//
