#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b4254//b0178//b1654//b4502//
AlaS-L-alanine	b3568//
AllS-allantoin	b1299//b1396//b2742//
AraC-L-arabinose	b2093//b3318//b1717//b1010//b2903//b0331//b2729//b1245//b3722//b1113//b3481//b0726//b1622//b0123//
ArcA-Phosphorylated	b3057//b3580//b1706//b0124//b2278//b1608//b0936//b1530//b4239//b4068//b0978//b2200//b0388//b4034//b0189//b0311//b2866//b3172//b1537//b3831//b2961//b2554//b0613//b3912//b1043//b0151//b3580//b2341//b3207//b0754//b4030//b2977//b3724//b0724//b1589//b3005//b4401//b3578//b3243//b3165//b2203//b3477//b1385//b4074//b4024//b3723//b2722//b0979//b3164//b2716//b3583//b4397//b3751//b2367//b3860//b2727//b0759//b3415//b1892//b0337//b1023//b3908//b3568//b0622//b2706//b3410//b2498//b4599//b2741//b2617//b2912//b0620//b0111//b3438//b3608//b0820//b0778//b3608//b3727//b4438//b0048//b4315//b1102//b4311//b4007//b2617//b3960//b4073//b2674//b1002//b2370//b3868//b1385//b1501//b3430//b0167//b0366//b3222//b3126//b2671//b0296//b3728//b2741//b3582//b1530//b4201//b2156//b3318//b4240//b3758//b4193//b0775//b3859//b4476//b2152//b1398//b3071//b1679//b2718//b3770//b1904//b4287//b2106//b3077//b0606//b4002//b2923//b2469//b1493//b2487//b3243//b1684//b2659//b2422//b3806//b4599//b0929//b2171//b1252//b0152//b1264//b2732//b0864//b0928//b0398//b0592//b3404//b4310//b0124//b2916//b1588//b2307//b3566//b3580//b3617//b1684//b1616//b1210//b2311//b1020//b1719//b1009//b0589//b1023//b2552//b1338//b1970//b2759//b1324//b0589//b0588//b0182//b2912//b3869//b1761//b2731//b0366//
ArgP-L-arginine	b0675//b4154//b3575//b2730//b3939//b0675//b1890//b2925//b4265//b2476//b3544//b2222//b0934//b3241//b0153//b4005//
ArgR-L-arginine	b2497//b3957//b1535//b0564//b4172//b1391//b2288//b2666//b1511//b1714//b4138//b3356//b4138//b4154//b3332//b1205//ilvG_2//b3166//b3864//b2609//b1021//b0039//b2277//b1321//b2507//b2975//b0063//b3774//b0605//b3326//b0484//b3611//b1129//b2751//b3939//b0367//b3509//b0595//b2722//
AtoC-phosphorylated	b1334//b2076//b2422//b1247//
BaeR-Phosphorylated	b4063//b1850//b0331//b2406//b2276//b2994//b2211//b2375//
BirA-bio-5-AMP	b2096//b4123//b2240//b0998//b1189//
CRP-cAMP	b3753//b0682//b2205//b3227//b2750//b4324//b3125//b1530//b3426//b2993//b1641//b2867//b1857//b0720//b3970//b3330//b4009//b2063//b3510//b2078//b2284//b0733//b3854//b0727//b4059//b0872//b0037//b3449//b2725//b2312//b2801//b0781//b2976//b2716//b2938//b0182//b3567//b0720//b1022//b3222//b3577//b0557//b3870//b0367//b0331//b2430//b1182//b3568//b2662//b4032//b2508//b0820//b3751//b3568//b0150//b3830//b0350//b4318//b2309//b0181//b3405//b3324//b2937//b3025//b0593//b1062//b2755//b2311//b2311//efeU_2//b3453//b1609//b4439//b3753//b0034//b3414//b2697//b1321//b1704//b0974//b2617//b3571//b2560//b0570//b0331//b3616//b0020//b4670//b2726//b4476//b1512//b0039//b3316//b1008//b2143//b4006//b2553//b4399//b1613//b3408//b0889//b0675//b4120//b2204//b1337//b1679//b0775//b1397//b0346//b1129//b3071//b1388//b4073//b0367//b0390//b0886//b0975//b2750//b1322//b3671//b0077//b1611//b2232//b2068//b3170//b0754//b0754//b4062//b4237//b1252//b1780//b4100//b2995//b1261//b0367//b3868//b0931//b1733//b3970//b2194//b3469//b2990//b0591//b4241//b3508//b4254//b3133//b3237//b2163//b1738//b2243//b2196//b3231//b4287//b1492//b2943//b3611//b1670//b2311//b2498//b4014//b3167//b4125//b0973//b2296//b0929//b2601//b4317//b1892//b1620//b1323//b2428//b3363//b3939//b3221//b3610//b0116//b4322//b0975//b0190//b0441//b0721//b1900//b0333//b3227//b1385//b1537//b4289//b2486//b1608//b1748//b3460//b1298//b2669//b4111//b0347//b2276//b1501//b4106//b4003//b1012//b2074//b3508//b0895//b3668//b3905//b0199//b2724//b0623//b0720//b0977//b0908//b4416//b1024//b1719//b2715//b0350//b3049//b0896//b0462//b2755//b0953//b1023//b0602//b0064//b1334//b3366//b1814//b2484//b0199//b1715//b2151//b0344//b2286//b0887//b1127//b2579//b4506//b4120//b2235//b1658//b0383//b3959//b2712//b3667//b1396//b0590//b3727//b3904//b3708//b3242//b0593//b2290//b1223//b3460//b4397//b0575//b4030//b1594//b3617//b0181//b1817//b4153//b3533//b3409//b2993//b1112//b3854//b1182//b0344//b4416//b4460//b0334//b1987//b0177//b2277//b2106//b3356//b0575//b3707//b3212//b4132//b0183//b2560//b3671//b1900//b0430//b2838//b2094//b1656//b0819//b2756//b0864//b1612//b4309//b1102//b3314//b4242//b2758//b1846//b1261//b1905//b2197//b0935//b1735//b0996//b1589//b3925//b4194//b3580//b1706//b3437//b1682//b4018//b3469//b0109//b1395//b2492//b4069//b0077//b4034//b0588//b2913//b3456//b2661//b3311//b3831//b3851//b3582//b3365//b3327//b2507//b0584//b3753//b2662//b0168//b1009//b3452//b1747//b1887//b2200//b3773//b1324//b2937//b1684//b0517//b2241//b3134//b3241//b3425//b4203//b0864//b2372//b1223//b2725//b4123//b3608//b0064//b2943//b0814//b1671//b2151//b0062//b3311//b1672//b0860//b2994//b1881//b2590//b0587//b4291//b1430//b4002//b1748//b2571//b1907//b1616//b2279//b2156//b3127//b3528//b0682//b3757//b3751//b3093//b2987//b3940//b0977//b3770//b2146//b0591//b3774//b4450//b2421//b3438//b1738//b2757//b3367//b3669//b2368//b3757//b3319//b1779//b4069//b3274//b2528//b4441//b3759//phnE_2//b3166//b1260//b2196//phnE_2//b0063//b4118//b0776//b3326//b2725//b1136//b0758//b1735//b2868//b1024//b2195//b4079//b0841//b1002//b0764//b0904//b3852//b0429//b1498//b3565//b2916//b4097//b1684//b3313//b0970//b2469//b1805//b0782//b4399//b2560//b0182//b1641//b4096//b4476//b1112//b3852//b0350//b0977//b2469//b3510//b3477//b0764//b4209//b3359//b2976//b2938//b2406//b4002//b0125//b3363//b0683//b4265//b3266//b4040//b3243//b3572//b1713//b0775//b3668//b2469//b4400//b0522//phnE_2//b0151//b0313//b2904//b4032//b1881//b4240//b2207//b2995//b0338//b0615//b2721//b3428//b4511//b1882//b0106//b3095//b3829//b0754//b1615//b3410//b3243//b3441//b3319//b1617//b4032//b3438//b1735//b3707//b0874//b0862//b3405//b0153//b1208//b2805//b1887//b0872//b1609//b1671//b0907//b2662//b3969//b3118//b4671//b0887//b3423//b1062//b1113//b4416//b2464//
ChbR-Monoacetylchitobiose-6P	b0384//b1681//b3317//b3567//b4233//b0676//
CpxR-Phosphorylated	b4203//b0619//b2762//b1016//b3870//b1746//b0183//b4249//b0935//b3005//b0996//b3925//b0043//b2093//b1887//b2801//b3357//b1037//b4320//b0063//b0038//b0887//b2713//b2758//b1221//b3324//b3903//b1475//b3395//b1597//b0995//b0587//b1548//b2552//b0034//b3171//b4154//b2200//b2703//b3481//b3961//b3170//b0620//b4073//b2200//b2904//b1011//b2976//b4254//b1511//b3324//b0399//b4502//b3942//b1227//b1130//b4173//b0397//b2560//b4392//b1886//b3608//b3579//b0177//b0430//b0167//b1020//b0450//b0035//
