#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b1398//b0064//b1671//b2992//
AlaS-L-alanine	b1518//
AllS-allantoin	b3756//b3766//b4267//
AraC-L-arabinose	b1038//b4154//b4193//b3026//b1390//b0337//b3317//b0756//b0197//b3460//b0461//b2392//b3172//b1010//
ArcA-Phosphorylated	b3335//b3393//b1745//b3357//b0398//b1679//b3530//b2417//b3959//b3728//b2146//b4152//b1337//b0976//b2754//b1302//b3934//b1500//b0020//b4018//b4268//b3565//b3318//b0589//b1597//b3314//b2903//b3530//b3582//b3117//b2963//b3455//b4095//b0311//b4119//b4139//b2584//b3749//b2554//b3540//b2717//b4288//b2291//b0675//b0570//b3671//b4702//b0347//b1002//b1335//b0189//b3071//b2490//b0728//b4168//b1850//b1617//b2236//b2367//b2029//b3960//b4240//b1247//b3329//b3426//b0570//b2868//b0182//b1415//b3320//b3940//b1616//b1223//b0241//b4318//b2076//b2425//b3854//b3581//b2196//b3331//b1517//b3723//b3457//b0463//b0462//b2583//b1160//b1902//b3959//b4151//b0622//b2241//b0959//b0154//b2369//b4438//b4075//b3831//b2730//b2375//b3581//b3543//b2573//b0998//b0240//b1781//b3766//b3532//b2712//b2750//b2752//b0399//b2148//b3611//b1593//b3942//b0936//b3942//b2712//b0396//b3831//b1513//b4187//b0350//b1669//b2313//b3006//b3096//b2911//b1716//b4699//b0553//b3541//b2236//b4016//b0167//b3070//b1587//b4197//b0776//b3671//b1389//b0179//b3752//b0383//b0400//b3766//b1211//b3092//b4160//b3049//b4237//b2288//b0035//b2423//b2728//b1338//b0564//b0980//b0723//b3617//b0077//b1719//b1886//b2674//b1016//b1256//b4069//b0586//b2200//b2194//b1287//b0345//b0337//b0970//b2961//
ArgP-L-arginine	b3609//b3035//b3926//b3327//b0110//b4313//b3667//b4118//b0396//b0035//b3721//b0973//b3748//b4238//b1127//b4397//
ArgR-L-arginine	b4172//b2508//b0726//b1498//b0777//b4322//b0032//b2492//b0775//b3025//b0757//b2942//b2903//b1207//b0863//b2614//b3315//b4406//b2551//b1819//b1904//b4202//b0589//b4034//b1387//b2557//b2572//b4397//b2240//b0996//b3531//b2107//b1002//b1475//b0935//b4233//b3403//b4093//b1011//
AtoC-phosphorylated	b4367//b3961//b0334//b2171//
BaeR-Phosphorylated	b1611//b2278//b2279//b0440//b0166//b0936//b2992//b1385//
BirA-bio-5-AMP	b0400//b1415//b2553//b1260//b0591//
CRP-cAMP	b2697//b2911//b3425//b1010//b1302//b2720//b4068//b3938//b4168//b4154//b3667//b1256//b4254//b0182//b0167//b3869//b1521//b4291//b3410//b2987//b4669//b0399//b3707//b2674//b0595//b4237//b4079//b2392//b0330//b4035//b3481//b4321//b1207//b0339//b0202//b2200//b0564//b2279//b0203//b0020//b4074//b1591//b2990//b3166//b4315//b2309//b0595//b2470//b2312//b1190//b2911//b2570//b3753//b2727//b1535//b0038//b0872//b3469//b3316//b1210//b3599//b4309//b1881//b4506//b0080//b0575//b3532//b1671//b1415//b1716//b4399//b1609//b3600//b4317//b3274//b2757//b3509//b3329//b4131//b0311//b2499//b0484//b2075//b0764//b1190//b3479//b2580//b0820//b1621//b3721//b1430//b1208//b2573//b2717//b0618//b2009//b3603//b0874//b2590//b2659//b0733//b3363//b2706//b0903//b1111//b4669//b0827//b0972//b2484//b4175//b2491//b1826//b1780//b2223//b3758//b4131//b1131//b0036//b3460//b2306//b0166//b2995//b0759//b4400//b3582//b2963//b0341//b3458//b4124//b4393//b0077//b0720//b0115//b4014//b3707//b2222//b3035//b1039//b2422//b0034//b0972//b2752//b4125//b3431//b1324//b0106//b1704//b1109//b0727//b4095//b3231//b2232//b2364//b2903//b0042//b4058//b1516//b3317//b4097//b3700//b2194//b1334//b4003//b2992//b2234//b0683//b2996//b2152//b3320//b1747//b3477//b0331//b3870//b2365//b3478//b2201//b2375//b2990//b2535//b2029//b2716//b2428//b3905//b1109//b0202//b2223//b2106//b0204//b3543//b3006//b0440//b0908//b4316//b3330//b2580//b0108//b0729//b2818//b0114//b3725//b3328//b0038//b0367//b1336//b3330//b0341//b4015//b4101//b1797//b0201//b2673//b0367//b2713//b2235//b2297//b3265//b4000//b1415//b1511//b0463//b1531//b2980//b1272//b0933//b2841//b1324//b4416//b4094//b1718//b3669//b3576//b4320//b1528//b1323//b3117//b1131//b2392//b1190//b0937//b0841//b3666//b4567//b0723//b3127//b3757//b0377//b0733//b0575//b4100//b4131//b3756//b3392//b0039//b1611//b4075//b1037//b1654//b4315//b3265//b4318//b3726//b0616//b2428//b3356//b3863//b2203//b1475//b2725//b3037//b0020//b1761//b3521//b0190//b3543//b3392//b2911//b0959//b0618//b0181//b2203//b0887//b1744//b3756//b4310//b2979//b1734//b4291//b3701//b1904//b0240//b1476//b1973//b2979//b1210//b2802//b0764//b2675//b3860//b3171//b3441//b0311//b2029//b4036//b1735//b2801//b2285//b2208//b2979//b3759//b1299//b2425//b2631//b3265//b3672//b0273//b2580//b3566//b3449//b1680//b4160//b0975//b0880//b3927//b0123//b0572//b4450//b0584//b1905//b0819//b4417//b2417//b0430//b4067//b1532//b3957//b1658//b0377//b2942//b2234//b0383//b3533//b2916//b1006//b3170//b0590//b4241//b3774//b0180//b3452//b3769//b2198//b4014//b2287//b4075//b0805//b3311//b1324//b4290//b3325//b3404//b2553//b4104//b2841//b3117//b2805//b1548//b2096//b1492//b1392//b3008//b0125//b3424//b0622//b3581//b2489//b3095//b1590//b2728//b3164//b0296//b0594//b4397//b1062//b2091//b0428//b1246//b3333//b2589//b0428//b1132//b0384//b0240//b2553//b2484//b3266//b0953//b1680//b3969//b0721//b0347//b0758//b1298//b0819//b0312//b3904//b3438//b3769//b2392//b3564//b2282//b2702//b3528//b3317//b3769//b2370//b0314//b1101//b1987//b2308//b3161//b1746//b3275//b3708//b0111//b2800//b4193//b2200//b2497//b2529//b3671//b4502//b2551//b1516//b2077//b1247//b3364//b2904//b3236//b3049//b0192//b3319//b4063//b1397//b0041//b0979//b0192//b4075//b2499//b3236//b3441//b0451//b0460//b2992//b1301//b3125//b1611//b1476//b0908//b2804//b2991//b2975//b3518//b2961//b2204//b0616//b2421//b2752//b4168//b0841//b3115//b0723//b0313//b1714//b4120//b1611//b2085//b2194//b3330//b2074//b3583//b1922//b0675//b2415//b3601//b2276//b4100//b0970//b2203//b0199//b2476//b3769//b1671//b3132//b0168//b1518//b4187//b0929//b1532//b3576//b4068//b3576//b0615//b0192//b3855//b1798//b0043//b2580//b0151//b0035//b3057//b2368//b0400//b0862//b3451//b3166//b2752//b3135//b3461//b3410//b2957//b2727//b0756//b2076//b3036//b0061//
