#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b1336//b1521//b1324//b3581//
AlaS-L-alanine	b0976//
AllS-allantoin	b2106//b0035//b1892//
AraC-L-arabinose	b0190//b1745//b3493//b1130//b1038//b3958//b3855//b4198//b2500//b0591//b0575//b0588//b2424//b2660//
ArcA-Phosphorylated	b2147//b1205//b0565//b3311//b2728//b2715//b4213//b3091//b3414//b3418//b2307//b3357//b2803//b3124//b3968//b0390//b1011//b0061//b0763//b0019//b3214//b0197//b1379//b2800//b3316//b4119//b3759//b3941//b3568//b2106//b3424//b0314//b3700//b3942//b1716//b4172//b2531//b3077//b0945//b0403//b3169//b1706//b2729//b0203//b2708//b3454//b4201//b0585//b2963//b2414//b0441//b4115//b0441//b3959//b4198//b3214//b3311//b3859//b3727//b4705//b3940//b1671//b0721//b4637//b3409//b2306//b0585//b1718//b3478//b3480//b4468//b3416//b0048//b0874//b2198//b2589//b2597//b1041//b2417//b0241//b0776//b4406//b0861//b0048//b4024//b0861//b3367//b0675//b3668//b4355//b3770//b3540//b1706//b1223//b2203//b0107//b3363//b3940//b3437//b4567//b2751//b2148//b1392//b0765//b2311//b0063//b3456//b0896//b2430//b3438//b2242//b0593//b1102//b4267//b3417//b4705//b2712//b3959//b3957//b1620//b4354//b3168//b3968//b2476//b0887//b0723//b2153//b0783//b4288//b2938//b0755//b3049//b3971//b4266//b1127//b3242//b0337//b0593//b3958//b3126//b1210//b2579//b4314//b0931//b4702//b1588//b1902//b2203//b2720//b1131//b4095//b2148//b3114//b4309//yegZ//b1379//b1887//b2370//b4092//b3727//b1814//b4671//b1043//b1589//b3315//b4290//b4502//b2085//b0596//b1782//b2927//b1719//b4015//b2663//b3161//b1615//b3671//
ArgP-L-arginine	b4125//b4092//b3049//b3115//b1535//b3759//b0935//b1669//b0347//b0390//b2717//b2903//b4073//b3701//b1796//b1397//
ArgR-L-arginine	b1594//b2708//b2284//b0204//b3575//b3461//b0564//b3611//b2430//b0598//b0399//b3392//b4032//b0937//b1609//b0728//b1810//b2148//b0679//b0889//b1982//b3404//b1392//b3227//b3438//b3727//b0676//b2286//b0957//b0106//b0819//b3939//b1881//b1023//b2485//b2840//b4460//b2994//b1022//
AtoC-phosphorylated	b4034//b1334//b3958//ilvG_2//
BaeR-Phosphorylated	b3428//b4321//b2591//b0733//b2609//b0335//b1747//b1256//
BirA-bio-5-AMP	b2551//b2503//b0589//b3830//b1388//
CRP-cAMP	b2762//b4014//b0681//b0782//b2987//b0590//b3166//b2704//b4129//b3329//b1301//b2344//b2286//b1889//b3668//b2570//b0337//b1615//b3574//b0240//b3476//b1011//b2425//b3511//b1810//b2601//b2975//b3418//b4168//b2484//b1548//b0727//b2215//b2414//b3118//b2852//b1321//b2719//b3905//b3609//b2486//b3320//b1818//b0077//b3511//b3724//b2156//b0344//b4153//b0342//b2232//b2276//b1706//b0929//b2171//b0863//b0390//b2903//b2799//b3728//b2659//b4321//b0107//b0400//b0775//b3854//b0978//b1062//b3477//b0353//b4097//b3057//b3392//b0342//b3096//b2195//b0080//b1497//b0929//b2414//b4111//b1430//b4196//b0198//b3480//b1302//b0565//b2995//b2279//b3071//b2852//b0754//b3571//b4254//b1745//b3469//b0390//b0429//b0034//b3118//b0597//b0177//b3854//b3569//b2155//b3316//b4171//b3569//b3579//b0113//b1921//b3571//b2508//b3317//b0043//b3518//b0403//b2364//b2867//b0450//b2497//b0199//b3394//b2977//b2148//b1817//b0976//b1590//b2491//b3868//b3240//b0774//b2476//b3356//b3908//b0353//b4015//b1321//b1261//b1498//b1744//b2414//b4266//yegZ//b3057//b0048//b4151//b3071//b3315//b4151//b1476//b1246//b3449//b1713//b4063//b3521//b2280//b3574//b0183//b1127//b2996//b1921//b0020//b1474//b0959//b0623//b4401//b2926//b3451//b2867//b1252//b1275//b2597//b2666//b3326//b4133//b2276//b4177//b3672//b2663//b3277//b1748//b2755//b2979//b3328//b0682//b0350//b4159//b1515//b4160//b2720//b2535//b2591//b3364//b0184//b1393//b0346//b0037//b2277//b1009//b4266//b0759//b2406//b1024//b3771//b3394//b2600//b4698//b3577//b0974//b0353//b2962//b3576//b3701//b4416//b4399//b4187//b4059//b4293//b4120//b4702//b1132//b2552//b3408//b1256//b0973//b0351//b1796//b1679//b4397//b0184//b4037//b2483//b3451//b2149//b0596//b0118//b2720//b2481//b0613//b2374//b3869//b1256//b1888//b4111//b3907//b0814//b3311//b1515//b2309//b4313//b0125//b0676//b2430//b2530//b2715//b4398//b1620//b2724//b3091//b3476//b2712//b1113//b3770//b3728//b2963//b1617//b2717//b1590//b2671//b1669//b4100//b3541//b0041//b2096//b2200//b0043//b2163//b1609//b1207//b1611//b0587//b3330//b2277//b2239//b0168//b3781//b2710//b3409//b1015//b2194//b1323//b4059//b3493//b3476//b3509//b3567//b0343//b4381//b2551//b3225//b4019//b2208//b2723//b3581//b1474//b2372//b2719//b3230//b2287//b1528//b2151//b4122//b0864//b3125//b2996//b3425//b0682//b4154//b1704//b2311//b0366//b0314//b2750//b3476//b0020//b3278//b3575//b1205//b3666//b0974//b0189//b3971//b1548//b2531//b3272//b0111//b3667//b0974//b1205//b4233//b2392//b0334//b3170//b0221//b4099//b2107//b4592//b3327//b0153//b2342//b4068//b1826//b0864//b0928//b2484//b4506//b1037//b2077//b0348//b2530//b3469//b2804//b1497//b2963//b1818//b2206//b1276//b3724//b3272//b2551//b4123//b3457//b2370//b0757//b4201//b2307//b1500//b1113//b2606//b4451//b2223//b2078//b2421//b1497//b0775//b0764//b4506//b0334//b0678//b3774//b2573//b2207//b1616//b3329//b2559//b2705//b3450//b3118//b0623//b0887//b0330//b3926//b1817//b3707//b3579//b1024//b3669//b4169//b4037//b2342//b2571//b2937//b0152//b0977//b0112//b4355//b2149//b3430//b2608//b0484//b2296//b3564//b2281//b0723//b0048//b1022//b1612//b4287//b0034//b2241//b4014//b3429//b1588//b0400//b0040//b3688//b4268//b2750//b1130//b3757//b3541//b0587//b1244//b4450//b1521//b2283//b4438//b1654//b3328//b3941//b0516//b0733//b1208//b4240//b1535//b4416//b3276//b1220//b4471//b3757//b1256//b4471//b0383//b3599//b3409//b0390//b3115//b2911//b2368//b0154//b0682//b1706//b2976//b1389//b2222//b2912//b1735//b3072//b3275//b1519//b0970//b2497//b0959//b1221//b3617//b3970//b1421//b3364//b4322//b0020//b2590//b0110//b3318//ilvG_1//b4154//b0400//b3423//b1132//b2509//b2507//b3403//b2074//b4138//b2803//b3164//b3829//b0111//b0378//b1796//b1622//b1287//b3941//b1612//b3324//b4354//b0033//b1041//b2155//b1780//b0758//b4322//b2559//b3134//b3478//
