#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b3749//b1988//b4193//b0763//
AlaS-L-alanine	b0183//
AllS-allantoin	b2155//b3213//b1209//
AraC-L-arabinose	b3363//b0114//b2276//b3169//b4171//b3870//b0598//b4016//b0613//b1883//b3035//b0334//b1620//b3333//
ArcA-Phosphorylated	b3700//b1388//b0515//b3781//b4439//b2669//b0061//b4098//b3751//b1887//b0031//b2200//b2425//b1190//b2416//b0367//b0928//b4354//b2868//b0618//b4460//b2630//b3723//b0585//b3460//b2486//b4096//b2423//b4030//b3770//b3708//b1037//b2979//b0594//b1858//b4015//b2535//b3611//b3959//b2503//b4099//b4168//b4016//b3905//b0873//b4015//b4177//b0462//b3601//b3530//b4392//b2492//b3035//b4093//b0167//b3240//b3260//b0784//b0587//b3008//b1474//b3413//b3477//b3852//b0775//b4460//b1682//b4264//b3601//b0048//b2676//b0727//b3126//b0343//b0451//b4441//b3116//b3438//b3330//b0061//b3604//b1673//b2085//b2723//b0311//b2197//b0156//b2507//b2731//b4637//b3366//b4354//b1298//b2208//b2995//b1011//b1922//b3113//b3037//b2528//b3368//b1430//b1302//b4093//b1821//b4171//b2341//b3237//b0109//b2992//b3830//b0996//b0974//b2367//b3221//b1746//b2232//b1892//b3670//b2803//b3579//b4159//b2235//b4072//b1041//b4399//b2911//b3970//b3582//b2727//b1982//b0785//b4100//b1493//b1247//b3116//b2799//b3753//b3728//b3940//b0411//b0998//b1900//b3428//b4567//b0340//b4201//b1392//b0154//b3428//b3454//b0440//b3902//b3334//b1982//b2590//b0874//b1671//b2282//b1641//b2732//b2107//b1393//b3365//b0123//b0351//b1734//b1818//b3036//b1387//b3426//b3164//b0974//b3569//b2278//b3611//b2716//
ArgP-L-arginine	b1276//b1113//b2509//b1613//b3579//b2727//b3167//b2341//b3313//b1387//b0062//b3364//b2573//b3324//b2572//b3479//
ArgR-L-arginine	b3511//b1594//b1023//b3335//b0077//b0757//b0574//b0620//b4119//b3321//b1276//b2676//b2551//b2313//b3242//b4099//b4101//b4383//b1385//b3941//b0167//b2107//b0975//b3329//b4072//b0152//b2675//b1817//b3325//b4152//b0953//b1324//b0517//b4069//b1429//b3096//b0189//b2732//b3025//
AtoC-phosphorylated	b1719//b1265//b3511//b1744//
BaeR-Phosphorylated	b2560//b3577//b2416//b2204//b1620//b2147//b4367//b1761//
BirA-bio-5-AMP	b2429//b2212//b0782//b0573//b1718//
CRP-cAMP	b3477//b2938//b0723//b4460//b4669//b0516//b1272//b0592//b0048//b1190//b2719//b1881//b2717//b1706//b0886//b3668//b1101//b3127//b3940//b2077//b1735//b3565//b0570//b2483//b2424//b0042//b3453//b1136//b3037//b0756//b2671//b1246//b4241//b1209//b3038//b1020//b1042//b1734//b1335//b2927//b3672//b2631//b0341//b1227//b1826//b0366//b2009//b1982//b1338//b4006//b1512//b1011//b0953//b3260//b2223//b2291//b0182//b2148//b0613//b4063//b0340//b4309//b0190//b0676//b2223//b2997//b4016//b2342//b4354//b4291//b3493//b3455//b3113//b1407//b1211//b3035//b2923//b3312//b1654//b3941//b2093//b4193//b0934//b1656//b4013//b4123//b3135//b2392//b4406//b0931//b4035//b1797//b2962//b3957//b2911//b1682//b2923//b4072//b3368//b1672//b1734//b2980//b1737//b0330//b1616//b3806//b2307//b0557//b3240//b2277//b0177//b2369//b3566//b4034//b1207//b0114//b3416//b0585//b0724//b2469//b0182//b1129//b0880//b2993//b2499//b1493//b1748//b3582//b2488//b3331//b0622//b1970//b2287//b2151//b1225//b0153//b4073//b0390//b3616//b2092//b3333//b0565//b3161//b0975//b1395//b4416//b0019//b4172//b3326//b3366//b3321//b3277//b0384//b0588//b4669//b2205//b1781//b1846//b3583//b4160//b0676//b3278//b4074//b1779//b1275//b3364//b4039//b2198//b3227//b0036//b0617//ilvG_1//b0679//b3616//b2143//b4013//b0613//b2344//b2288//b4024//b0166//b2662//b1519//b3423//b4381//b3773//b3904//b2231//b0080//b1482//b3828//b2674//b3493//ilvG_1//b4177//b1761//b2278//b3451//b4101//b2709//b0553//b2029//b4170//b1590//b2199//b1246//b3164//b2242//b0827//b1716//b2429//b3902//b2528//b4450//b2942//b2975//b0606//b4406//b0970//b2281//b1798//b2838//b2313//b4187//b0597//b1797//b0450//b2487//b0207//b2498//b3902//b4063//b3508//b2150//b1222//b2671//b3869//b2490//b1617//b3600//b0819//b2707//b0566//b4254//b2029//b2925//b2995//b0334//b3912//b1882//b1338//b2414//b1547//b1006//b4200//yegZ//b2995//b0204//b3227//b4063//b1672//b3666//b4288//b2671//b2710//b0019//b4203//b1387//b1622//b3070//b2818//b2762//b0184//b0349//b0907//b0403//b0106//efeU_2//b1501//b0166//b0572//b0432//b2079//b4506//b0152//b3126//b4393//b2867//b1982//b2483//b3568//b3240//b0904//b3905//b2712//b3418//b2205//b3906//b3957//b0775//b3938//b3771//b2661//b4202//b1907//b1519//b4175//b4168//efeU_2//b3753//b2417//b1009//b2708//b2309//b0678//b0116//b0572//b1537//b2206//sroD//b2601//b4398//b3828//b2938//b0826//b4105//b1733//b1512//b4398//b2992//b3531//b4292//b3571//b0841//b0973//b2601//b3404//b1826//b2715//b1547//b2464//b0041//b3036//b3756//b1920//b1888//b3450//b0118//b1609//b3359//b4062//b1008//b2977//b1680//b0683//b3958//b2202//b1890//b1907//b0585//b3221//b2573//b4009//b1857//b0931//b0553//b3456//b3410//b2840//b3431//b3960//b2416//b1737//b2659//b1247//b1275//b1190//b3688//b3456//b2662//b4120//b3772//b1109//b1590//b2758//sroD//b2422//b3869//b3968//b3236//b3278//b0827//b2997//b2580//b3458//b1398//b2280//b3855//b3005//b0296//b2961//b2236//b2905//b3091//b1796//b4249//b3600//b0682//b2838//b2802//b2286//b0976//b1227//b4131//b1857//b0933//b2029//b1006//b4131//b3331//b3912//b1207//b2976//b4133//b0411//b3751//b2707//b2554//b2367//b3212//b2422//b0336//b2074//b3846//b2211//b0038//b3576//b4502//b3333//b2617//b1387//b3335//b2279//b0340//b0080//b4200//b2407//b2155//b1682//b3855//b1501//b0978//b1706//b3870//b1398//b2709//b1684//b3571//b3925//b3171//b3508//b3724//b2429//b1039//b1669//b2903//b3458//b2867//b1744//b0591//b0180//b4008//b0727//b1384//b4101//b3542//b0976//b3278//b3722//b3575//b2802//b3324//b3757//b3493//b4194//b4318//b3511//b1883//b1513//b4671//b4290//b3727//b1970//b0596//b3312//b1210//b3905//b3941//b0035//b0041//b4132//b0778//b0574//b1612//b2724//b1669//b0959//b1023//b0764//b1892//b3688//b2311//b2996//b2725//b4177//b3118//b0368//b4006//b0596//b3429//b0352//b1987//b3272//b2614//b0586//
