#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b1012//b0615//b2095//b1620//
AlaS-L-alanine	b1323//
AllS-allantoin	b2171//b2284//b2095//
AraC-L-arabinose	b4264//b3261//b1682//b4355//b4311//b0606//b3610//b2705//b4010//b3481//b1591//b1160//b3868//b1389//
ArcA-Phosphorylated	b1132//b0343//b1884//b1846//b1272//b0973//b1012//b0429//b3469//b2965//b2364//b0403//b4397//b3071//b1212//b3493//b0589//b2282//b2600//b3669//b2281//b2286//b3357//b3611//b0180//b2465//b0997//b2202//b1656//b2485//b2312//b0161//b1589//b4476//b4291//b4018//b1223//b0341//b0205//b0886//b2372//b0978//b2675//b2147//b2754//b3314//b2925//b3608//b0411//b1683//b2923//b4006//b1006//b2709//b0615//b0366//b0451//b0462//b4287//b0814//b1734//b1040//b3668//b2732//b0945//b4007//b2091//b2095//b3077//b3330//b3544//b4032//b3911//b3942//b1588//b3460//phnE_2//b4034//b3958//b2551//b1132//b3452//b2965//b2868//b2937//b1882//b2722//b3071//b4467//b4168//b4094//b0123//b3912//b0996//b1531//b0623//b2313//b2107//b2074//b4309//phnE_2//b0972//b2707//b2728//b3165//b3425//b3508//b1482//b1388//b0860//b3750//b2531//b4705//b3070//b3273//b3127//b2867//b3169//b0429//b0606//b0348//b1514//b4699//b0347//b3227//b3569//b2724//b4099//b0996//b2092//b3168//b4007//b2149//b0389//b3230//b1389//b1547//b4318//b2804//b1008//b3564//b1009//b3701//b4100//b2242//b1887//b0035//b2509//b1112//b1493//b2614//b3509//b1337//b1901//b3772//b0349//b3771//b0353//b1858//b2530//b2076//b4071//b2709//b2231//b4139//b2723//b1006//b3077//b3164//b4058//b3934//b3667//b4599//b2482//b4202//b0617//b4168//
ArgP-L-arginine	b3481//b3616//b3769//b3544//b4460//b2465//b1890//b0038//b0398//b0781//b0622//b2570//b4290//b3670//b3724//b1262//
ArgR-L-arginine	b0586//b1922//b2590//b3774//b0602//b0462//b0616//b1062//b2724//b3751//b2310//b2484//b0063//b3852//b1393//b3476//b2372//b3752//b3581//b1891//b3938//b0389//b2976//b0904//b2666//b2091//b2923//b4416//b3750//b2703//b0440//b1476//b3582//b4511//b1670//b0594//b1514//b2800//b0819//
AtoC-phosphorylated	b0150//b4705//b2728//b0862//
BaeR-Phosphorylated	b3171//b1530//b3070//b0353//b4267//b1043//b3605//b0774//
BirA-bio-5-AMP	b0313//b0166//b1818//b2709//b1007//
CRP-cAMP	b2729//b3458//b0585//b1296//b1641//b2092//b4193//b0681//b1885//b4105//b3806//b1654//b1615//b1851//b0593//b1532//b1024//b2369//b2283//b0863//b2487//b0048//b3321//b0156//b3166//b3243//b3410//b4198//b3728//b0078//b2724//b1970//phnE_2//b3831//b3395//b1493//b2937//b3363//b1902//b2367//b0063//b0936//b2554//b0872//b1407//b0872//b4129//b2421//b0153//b3852//b1287//b1298//b4005//b3960//b1982//b0378//b3329//b1127//b0589//b0861//b0331//b0202//b1850//b3452//b0151//b4096//b1395//b2344//b2702//b4100//b3326//b4058//b3583//b3460//b1737//b2659//b2590//b3214//b2579//b0191//b2406//b2470//b2609//b4004//b1245//b2306//b0614//b0874//b2147//b1719//b1512//b0462//b2666//b3509//b0034//b3038//b2151//b3543//b1246//b0397//b4397//b1732//b1674//b0517//b0240//b2236//b0484//b4288//b3325//b0179//b0077//b2149//b4115//b2674//b2559//b0933//b1130//b1393//b2726//b1209//b4115//b0450//b2278//b0907//b1297//b0860//b2406//b2421//b0757//b0296//b2557//b2617//b0125//b2285//b4072//b0342//b4005//b2720//b4254//b4104//b4079//b4384//b3081//b0377//b2482//b4138//b0353//b2368//b3757//b4071//b4062//b0978//b3117//b2091//b1814//b4118//b4314//b1732//b0108//b1379//b4291//b4010//b3261//b3959//b3904//b1851//b4637//b3227//b0614//b2720//b0168//b0107//b1887//b4315//b3356//b0978//b1252//b1335//b1226//b0597//b0463//b4417//b0683//b3859//b4506//b4013//b0593//b0614//b1430//b4016//b2913//b3451//b2196//b1745//b1743//b4400//b4392//b4075//b0462//b3970//b3583//b1589//b1733//b4005//b2754//b1208//b3769//b2486//b2194//b0036//b1780//b2491//b3911//b3409//b2364//b4159//b2674//b2202//b0571//b0727//b0675//b2481//b2208//b0273//b1516//b4032//b2987//b1221//b2937//b3571//b4599//b4400//b0166//b2572//b3927//b0972//b2916//b3600//b0934//b4013//b2508//b0341//b2307//b2703//b2731//b1734//b1682//b4129//b3566//b3934//b1226//b0606//b2500//b2706//b2393//b4019//b0979//b2961//b2156//b4151//b1810//b2712//b2560//b4314//b0399//b1982//b0523//b4002//b3164//b4102//b0484//b4195//b1704//b3127//b2171//b0151//b4476//b0907//b1671//b2374//b3957//b1006//b2198//b2711//b3508//b1517//b1276//b2239//b2617//b1988//b4160//b2752//b4416//b0757//b0207//b1902//b3575//b4663//b2497//b0181//b2241//b4171//b0862//b3541//b0043//b1548//b3806//b3417//b4242//b3172//b2235//b1211//b0618//b2663//b1537//b3457//b2091//b3579//b0781//b3395//b2476//b1006//b1182//b4416//b2485//b0907//b3025//b3579//b1743//b2591//b2671//b0179//b2911//b2942//b4024//b4153//b0462//b3405//b4097//b1921//b2310//b3036//b3721//b2091//b4399//b4399//b1205//b2201//b2364//b0043//b0827//b4233//b4122//b1389//b2588//b0782//b0758//b1020//b2151//b1132//b1515//b1021//b1882//b2232//b0199//b3617//b3671//b2755//b0166//b0161//b1817//b3845//b0677//b3326//b3366//b2925//b2284//b3418//b4198//b4238//b3469//b4702//b4062//b1655//b2724//b3364//b3222//b2373//b1521//b2720//b4120//b1901//b1391//b2282//b0339//b0107//b2489//b2716//b3911//b1252//b4237//b2369//b3008//b3365//b2366//b3855//b3610//b3134//b3941//b0463//b0197//b3722//b3076//b1391//b3863//b3242//b1415//phnE_2//b0178//b1814//b0351//b4171//b2306//b2281//b1669//b4098//b0782//b3170//b1113//b3266//b2152//b0484//b1672//b4100//b1886//b0980//b0998//b4030//b1101//b3828//b2866//b3543//b0191//b2235//b3903//b3540//b3405//b2497//b3854//b2710//b0575//b4073//b2240//b0933//b2705//b0034//b1395//b1498//b3261//b2715//b4106//b3095//b0181//b2991//b3320//b1518//b3092//b0953//b0720//b3542//b2705//b1132//b2591//b0383//b0763//b1189//b0934//b1220//b3569//b3135//b1398//b0190//b0063//b1243//b3076//b0733//b3907//b1656//b1532//b1746//b4381//b0928//b0782//b1220//b2277//b2573//b0198//b3576//b2804//b2868//b1038//b1102//b2392//b0720//b1497//b2905//b0156//b1299//b3669//b4698//b3941//b3941//b2503//b0570//b3274//b2234//b2725//b1498//b0383//b0377//b2957//b2965//b3077//b3408//ilvG_2//
ChbR-Monoacetylchitobiose-6P	b4599//b0366//b1501//b3331//b1748//b1338//
CpxR-Phosphorylated	b1588//b2552//b2659//b0615//b2278//b1881//b1719//b2965//b1889//b2559//b2990//b1223//b2406//b3168//b3579//b3261//b2307//b1517//b3126//b2965//b3724//b4111//b4154//b0863//b4007//b3116//b2222//b0179//b3476//b0345//b0784//b2503//b0451//b1588//b2430//b4401//b2464//b0781//b0177//b3395//b4287//b1336//b3450//b4054//b2277//b0106//b0619//b3319//b3582//b0584//b2371//b1883//b2469//b1821//b1851//b1588//b4172//b0861//b4000//b2942//b3449//b2754//b3854//b2584//b2370//b0350//b3670//b0522//b1132//
CreB-Phosphorylated	b3912//b3611//b4397//b2729//b0118//b1430//b3938//b0339//b2476//
CueR-Ag	b0333//b3905//b2425//b3392//b1111//b3854//b2551//
CueR-Cu+	b2751//b2203//b1189//b3671//b0389//b1706//b0340//
CuerR-Au	b1744//b2608//b0623//b4139//b4005//b0167//b2486//
CusR-Pasp	b0995//b1673//b0724//b2485//b2483//b3437//b2207//b2342//b0935//b0345//b0203//b0682//
CynR-Cyanate	b4193//b0041//b3934//b3356//
CysB-N-acetyl-L-serine	b4098//b0344//b0204//b1016//b2235//b0613//b3969//b4400//b0460//b0896//b1384//b2497//b0033//b2146//b3274//b2092//b3320//b2868//b3454//b1591//b2198//b2407//b2201//b3957//b1888//b3723//b4240//b2763//b3859//b2996//
CysB-O-acetyl-L-serine	b4013//b0841//b0572//b3394//b1264//b0178//b1492//b0124//b0598//b4426//b4071//b3123//b0353//b2239//b1262//b4115//b3758//b2283//b3077//b3851//b4200//b3117//b2912//b1245//b3437//b0598//b0460//b4119//b0273//b1798//b2428//
DcuR-Phosphorylated	b3332//b0348//b1537//b3451//b3409//b3070//b0221//b4076//b4072//
DnaA-ATP	b2727//b2709//b3751//b0383//b0729//b1733//b0019//b0203//b3572//b3394//b4094//b2307//
DpiA-Pasp	b2675//b1009//b2708//b3926//b0889//b3806//b4133//b1497//b0044//b1817//b0184//
DsdC-D-serine	b1337//ilvG_2//b0184//
EvgA-Phosphorylated	b1244//b2571//b0997//b0586//b2202//b0440//b3038//b4072//b0205//b1336//b3926//b0571//b0343//b0440//b3605//
