#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b3577//b3057//b0728//b1546//
AlaS-L-alanine	b3702//
AllS-allantoin	b3428//b1499//b3429//
AraC-L-arabinose	b2341//b3049//b3132//b1062//b2713//b0344//b4171//b4167//b1679//b3957//b3425//b2424//b1189//b2750//
ArcA-Phosphorylated	b3437//b3926//b2703//b2572//b0064//b3511//b0396//b3518//b2063//b3479//b3588//b2286//b0681//b2283//b2660//b3781//b1021//b1591//b0727//b2531//b0935//b2490//b0331//b3456//b0933//b4431//b2490//b3518//b2143//b1734//b0115//b3926//b3959//b4007//b4024//b4317//b2571//b4187//b0020//b1615//b0594//b2371//b3530//b2711//b1336//b0587//b0078//b0583//b1747//b2344//b2666//b0759//b4099//b1476//b1891//b1717//b4115//b3478//b3774//b3452//b0150//b4177//b0782//b3330//b1680//b3722//b1590//b2146//b0980//b2963//b0516//b3521//b0676//b1012//b3116//b0953//b3581//b1922//b0151//b3455//b2417//b0207//b0758//b4075//b1256//b1207//b1265//b1474//b3750//b3830//b0615//b1735//b2630//b3334//b2927//b2212//b0403//b1890//b1597//b1389//b1246//sroD//b3925//b0330//b1006//b1516//b1641//b0431//b2153//b1132//b2207//b2754//b2852//b2085//b4288//b2755//b1515//b3357//b2570//b3221//b0353//b4315//b0755//b0179//b3125//b0553//b4068//b0368//b4105//b3126//b4198//b0783//b0182//b2571//b2671//b2938//b0063//b2705//b4567//b0484//b3957//b0974//b2279//b4111//b2560//b1712//b2557//b2709//b1712//b3700//b0202//b3236//b1207//b2763//b3275//b4172//b0383//b1744//b0597//b3575//b2994//b1852//b2365//b3942//b2507//b2425//b3368//b1043//b0724//b2486//b2202//b4355//b3365//b3072//b1387//b2489//b0111//
ArgP-L-arginine	b0182//b1012//b0118//b0336//b0353//ilvG_2//b3166//b3702//b3766//b1205//b1890//b2195//b0903//b0935//b4233//b4170//
ArgR-L-arginine	b3564//b1513//b2996//b1669//b0602//b3265//b2927//b3493//b0123//b4264//b2364//b2752//b3460//b2551//b2529//b0179//b4122//b0974//b3666//b2373//b2867//b4007//b2963//b3615//b1888//b3608//b0723//b3071//b0872//b4093//b0312//b1111//b2671//b1782//b2200//b0596//b2964//b0597//b0043//
AtoC-phosphorylated	b2487//b2557//b1671//b2375//
BaeR-Phosphorylated	b1210//b2500//b3934//b1715//b2147//b1658//b0338//b2278//
BirA-bio-5-AMP	phnE_2//b2676//b3449//b2107//b4098//
CRP-cAMP	b0935//b4032//b1246//b2801//b3749//b3479//b0335//b3330//b3723//b2904//b3599//b0590//b2079//b1988//b3759//b0460//b0557//b0819//b1613//b2803//b4102//b1743//b2722//b0020//b2213//b2710//b2231//b4460//b0198//b0682//b1608//b4129//b4384//b1043//b2660//b1886//b3902//b2313//b2485//b3461//b2194//b1127//b1850//b2601//b1212//b4171//b2421//b3942//b3133//b3134//b3072//b0182//b4399//b2149//b3272//b3542//b2365//b0566//b2762//b4034//b0862//b0907//b0154//b2469//b0348//b0161//b4238//b1743//b2407//b2662//b4450//b3418//b4152//b0312//b1102//b3773//b1744//b0523//b0183//b3750//b2370//b3125//b4015//b2195//b1384//b1321//b0432//b2992//b4314//b3236//b1022//b3773//b4120//b4315//b1415//b0784//b0311//b2221//b2630//b4115//b0592//b3117//b0887//b0314//b3266//b1900//b2703//b2029//b3165//b1492//b0036//b2663//b2489//b1988//b3395//b2486//b0605//b3531//b4292//b2742//b1338//b2980//b3541//b0352//b3357//b1654//b0826//b4170//b3969//b0035//b2284//b1641//b2242//b0335//b0972//b1189//b0366//b3414//b1512//b2805//b3313//b0676//b1796//b0198//b3868//b0078//b3572//b4567//b0430//b0048//b3540//b2143//b1037//b1857//b3605//b2666//b3528//b0896//b3609//b1036//b2591//b2149//b4319//b2422//b1500//b2365//b0348//b2280//b2528//b0463//b3451//b1779//b1814//b0754//b3616//b0934//b1970//b1007//b3521//b3213//b2306//b2163//b1671//b1591//b1744//b1746//b3124//b0112//b3212//b0189//b2107//b1746//b2659//b3437//b4096//b0814//b3611//b1655//b4054//b2608//b1007//b0613//b3166//b4074//b2964//b2977//b3509//b0903//b1395//b1797//b1210//b3934//b3429//b4139//b0523//b1733//b2588//b1922//b4196//b1892//b1130//b4293//b2366//b3311//b4468//b3133//b3530//b3455//b1010//b4267//b3960//b0400//b4431//b2372//b0759//b3410//b0589//b0432//b1733//b1300//b1735//b4451//b2308//b4004//b3509//b2106//b3617//b1747//b4417//b1717//b3008//b2290//b3510//b3057//b4030//b0586//b4392//b0116//b4290//b3969//b3167//b2571//b0565//b4174//b3227//b4288//b0973//b2697//b2207//b3580//b1296//b3038//b1421//b3581//b0908//b3582//b4015//b0390//b0344//b3757//b0019//b2078//b2285//b2306//b1744//b4007//b2963//b4202//b1779//b2204//b0202//b3541//b0333//b4101//b2965//b1136//b1540//b0575//b3261//b3313//b3417//b1022//b2721//b4033//b4198//b1883//b3701//b3518//b2867//b1021//b0933//b1113//b2957//b1391//b0972//b1609//b4096//b4367//b1761//b4241//b1881//b1521//b3221//b2755//b2369//b2757//b0979//b3431//b3610//b0183//b3230//b2726//b0908//b2838//b1620//b4392//b0684//b2600//b4326//b2927//b2995//b4249//b2481//b1907//b0566//b0776//b4024//b0240//b3863//b2764//b2171//b0812//b1735//b0177//b2992//b3359//b3460//b0333//b3941//b4118//b2703//b2215//b4196//b2716//b4670//b2429//b3224//b4238//b3609//b4213//b1805//b3828//b3708//b3095//b0152//b2671//b1227//b4096//b1276//b0684//b4417//b1016//b1884//b2500//b2208//b4467//b4094//b0605//b0115//b3450//b1227//b0039//b2223//b1712//b4233//b0594//b0805//b3334//b3132//b4159//b1334//b3925//b4324//b1904//b4072//b4267//b4007//b3688//b0205//b3565//b0338//b1189//b0340//b0429//b2093//b1679//b1882//b0723//b4095//b2662//b4040//b0977//b2756//b3709//b4098//b1679//b4326//b1890//b2557//b3617//b2584//b1226//b4354//b3532//b0774//b2310//b4670//b1890//b3845//b0033//b3905//b4037//b4094//b4201//b1901//b2742//b2308//b3363//b2583//b3831//b4233//b0064//b3511//b3853//b2096//b3905//b1613//b0124//b0605//b0037//b1430//b3077//b1987//b2484//b4138//b3751//b0516//b4153//b2151//b3236//b3367//b1674//b3579//b4058//b1263//b3413//b1518//b0573//ilvG_1//b4098//b4106//b0240//b0390//b2551//b3006//b4460//b0945//b2491//b0273//b3869//b2077//b0191//b2916//b3926//b3907//b0820//b0106//b1476//b3038//b0903//b3829//b1681//b4151//b0429//b3771//b2428//b1682//b4096//b1514//b2091//b2481//b4326//b1615//b4151//b3091//b2752//b0616//b1020//b1296//b4101//b4115//b3008//b2291//b0759//b0785//
